2023-03-23 00:17:36 , udn , 為銀髮族充電續航 中彰投分署結合3大服務業辦徵才講座 , https://udn.com/news/story/7241/7050083?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:21:05 , udn , 會考作答不卡關 長文閱讀有訣竅  , https://udn.com/news/story/6904/7048849?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:21:08 , udn , 築間餐飲集團旗下的個人燒肉「燒肉SMILE」即將於3月24日插旗林口，開設林口第1間、品牌第18間門市。店內營業時間從中... , https://udn.com/news/story/7270/7051476?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:21:16 , udn , 近年不論大學學測或國中會考，考題多融入素養命題，面對動輒數百字，又結合生活經驗的複雜題幹，不少學生直接投降... , https://udn.com/news/story/6904/7048849?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:21:29 , udn , 網球／瑞信收購案燒到瑞士體壇 費德勒也受其贊助 , https://udn.com/news/story/7005/7051445?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:21:36 , udn , 4高中生追夢火箭升空 獲劉櫂豪資助要衝10層樓高 , https://udn.com/news/story/7328/7051378?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:21:39 , udn , 瑞士銀行（UBS）日前出手救市，宣布收購瑞士信貸銀行，雖避免讓全球陷入金融危機，卻也讓許多運動明星、隊伍和利潤豐厚的賽事... , https://udn.com/news/story/7005/7051445?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:21:46 , udn , 立委劉櫂豪資助計畫鼓勵年輕人追夢，台東高中4名學生發想火箭升空，以研究固態燃料火箭製作方式入選，要愈飛愈高、目標10層樓... , https://udn.com/news/story/7328/7051378?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:22:00 , udn , 兒童節苗市辦主題書展 未來主人翁三義有禮 , https://udn.com/news/story/7324/7051468?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:22:07 , udn , 爸媽注意！壽山動物園5天連假天天加碼1千張現場票 , https://udn.com/news/story/7327/7051453?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:22:10 , udn , 兒童節將屆，苗栗縣三義鄉送給國小、幼兒園兒童「趣味筆袋」，苗栗市公所則規畫3月30日至4月2日在市立圖書館辦理主題書展，... , https://udn.com/news/story/7324/7051468?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:22:17 , udn , 清明節及兒童節連假將到來，高雄市長陳其邁日前宣布全國12歲以下兒童4月1日至4月5日免費入園，5天連假門票早已搶訂一空。... , https://udn.com/news/story/7327/7051453?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:22:31 , udn , 出席社工表揚典禮 侯友宜：一個社工也可比總統更偉大 , https://udn.com/news/story/7323/7051469?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:22:41 , udn , 新北市長侯友宜今天出席112年績優社工暨社政人員表揚典禮，頒獎感謝132人在各社福領域的社工及社政人員。侯友宜致詞時一度... , https://udn.com/news/story/7323/7051469?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:22:43 , udn , 徵兵塞車…桃園超過2700名役男等到天荒地老 , https://udn.com/news/story/7323/7051451?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:22:53 , udn , 先前受到疫情影響，各地頻傳當兵「大塞車」，即使疫情已趨緩，桃園目前仍有2700多名役男等當兵。桃園市議員黃敬平表示，近來... , https://udn.com/news/story/7323/7051451?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:23:02 , udn , 家人逼每天「台中到南投」通勤4小時 他超崩潰：合理嗎？ , https://udn.com/news/story/120911/7051347?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:23:12 , udn , 不少上班族和學生每天通勤，不過也有些人會在公司或學校附近租屋，可以減少通勤時間又可以多睡一點。一名網友住在台中，他就讀南投的大學，每天搭車去上課，但家人不願意讓他住宿，令他相當痛苦，於是想問問網友們，「各位覺得每天通勤台中和南投花大約4小時合理嗎？」。 , https://udn.com/news/story/120911/7051347?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:23:14 , udn , 美國擬禁用TikTok 3民主黨議員與網紅反對 , https://udn.com/news/story/6813/7051444?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:23:24 , udn , 美國民主黨3名國會議員與TikTok創作者們今天表示，他們反對任何可能對TikTok實施的禁令。TikTok是中國擁有的... , https://udn.com/news/story/6813/7051444?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:23:33 , udn , 上班閒閒沒事幹！她進Meta半年爽賺575萬 缺額現況曝光 , https://udn.com/news/story/7086/7051431?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:23:43 , udn , 一名Meta前員工出面分享自己在這家科技巨擘工作的經歷，她說自己在裡面每天沒事做，卻還是領了19萬美元（約575萬台幣）薪水，讓她超級驚訝。 , https://udn.com/news/story/7086/7051431?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:23:45 , udn , MLB／道奇開幕戰誰先發？克蕭指就是防禦率王烏力亞斯 , https://udn.com/news/story/6999/7051380?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:23:49 , udn , 台南空品淨化區認養評比拿第一   豬舍成休閒空間 , https://udn.com/news/story/7326/7051479?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:23:55 , udn , 大聯盟賽季開幕倒數，各隊所推出的開幕戰先發引人關注，道奇隊預計在週五公佈人選，不過日前當家王牌之一的克蕭（Clayton Kershaw）受訪時表示看好去年防禦率王烏力亞斯（Julio Urias）。 , https://udn.com/news/story/6999/7051380?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:23:59 , udn , 環保署空氣品質淨化區優良認養單位甄選成績出爐，台南市有6處獲獎，數量全國第一，今天接受環保署副署長沈志修頒獎表揚。獲選單... , https://udn.com/news/story/7326/7051479?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:24:15 , udn , 鮑爾坦承：矽谷銀行突然倒閉 Fed官員百思不得其解 , https://udn.com/news/story/6811/7051450?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:24:26 , udn , 聯準會主席鮑爾周三在政策會議之後召開的記者會上承認，高層官員對本月稍早矽谷銀行突然倒閉感到一頭霧水。矽谷銀行事件引起銀行... , https://udn.com/news/story/6811/7051450?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:25:47 , udn , Uber Eats揪《大港開唱》 讓Uber One會員聽團再享獨家禮遇 , https://udn.com/news/story/7266/7051432?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:25:57 , udn , 在疫後民眾逐漸走向戶外之際，Uber Eats 積極走進城市角落連結消費者新生活，今（23）日宣布攜手南台灣最大戶外音樂... , https://udn.com/news/story/7266/7051432?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:26:48 , udn , 觀測到小對流胞進入北台灣 吳聖宇：台北市一度颳8級風 , https://udn.com/news/story/7266/7051488?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:26:49 , udn , 東南亞旅遊加速升溫 端午連假、暑假夯「祖孫三代出國」 , https://udn.com/news/story/7266/7051429?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:26:59 , udn , 天氣風險公司天氣分析師吳聖宇在「天氣職人-吳聖宇」臉書粉專表示，今天台灣北方海面對流發展很旺盛，下午看起來似乎有強降雨下... , https://udn.com/news/story/7266/7051488?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:26:59 , udn , 東南亞旅遊加速升溫，不少國人已著手安排今年端午連假、暑假的海外旅遊，全包式假期領導品牌 Club Med 表示從預約訂房... , https://udn.com/news/story/7266/7051429?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:27:19 , udn , 廈門辦「統一論壇」 華僑大學台研中心揭牌 , https://udn.com/news/story/7333/7051487?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:27:30 , udn , 中國大陸積極要在推進「統一進程」上有所進展。其中，中國和平統一促進會、華僑大學22日在廈門共同舉辦第二期「統一論壇」，邀... , https://udn.com/news/story/7333/7051487?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:27:50 , udn , 影／動物逃脫大集合！東非狒狒還在外 民眾當心 , https://udn.com/news/story/123439/7051486?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:28:01 , udn , 桃園市傳出有東非狒狒出沒，疑似從動物園脫逃。桃園市平鎮區鎮興里長黃志杰特地繪製狒狒逃跑路線，呼籲民眾小心。 , https://udn.com/news/story/123439/7051486?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:28:21 , udn , NBA／字母哥24分鐘狂飆31分 公鹿擊潰馬刺持續稱霸 , https://udn.com/news/story/7002/7051314?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:28:32 , udn , 美國職籃NBA領頭羊公鹿隊，今天晚上在「字母哥」安戴托昆波強大火力帶領下，在主場以130比94擊潰馬刺隊。安戴托昆波此役... , https://udn.com/news/story/7002/7051314?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:28:37 , udn , 徵兵塞車 桃園超過2700名役男等到天荒地老 , https://udn.com/news/story/7323/7051451?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:28:52 , udn , 水荒告急 哪些個股先得利？ , https://udn.com/news/story/7252/7051190?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:29:02 , udn , 水庫蓄水率再創新低，三十年來最強的乾旱引爆南台灣缺水危機，是否會衝擊半導體、面板、ＰＣＢ產業？缺水受惠股又有哪些？ , https://udn.com/news/story/7252/7051190?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:29:23 , udn , 台南空品淨化區認養評比拿第一 豬舍成休閒空間 , https://udn.com/news/story/7326/7051479?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:29:59 , udn , 美國囚犯靠「牙刷+鐵片」挖洞逃獄 幾小時後被逮時正在吃鬆餅 , https://udn.com/news/story/6810/7050913?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:30:09 , udn , 電影「刺激1995」劇中主角遭到冤獄後，靠著一根槌子，耗費19年成功打通地道逃獄。近來在美國，也發生了類似的逃獄事件，然而嫌犯最後卻在一時逃獄成功後沒多久，還是被掌握到行蹤，最後繩之以法。 , https://udn.com/news/story/6810/7050913?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:30:30 , udn , 總統府問誰當大法官好？檢察官協會還沒給答案 , https://udn.com/news/story/7321/7051502?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:30:40 , udn , 總統蔡英文總統即將提名4位新任大法官，大法官審薦小組日前發函中華民國檢察官協會盼舉薦人才，檢協會今天召開理監事會議，但未... , https://udn.com/news/story/7321/7051502?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:31:01 , udn , 炸物店老闆自訂自棄詐財害慘熊貓外送　當庭悔過檢緩起訴 , https://udn.com/news/story/7320/7051501?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:31:11 , udn , 羅東某炸物店李姓老闆，前年8月到去年3月間，用母親手機門號申請foodpanda（下稱熊貓）外送平台會員，訂購自家和其他... , https://udn.com/news/story/7320/7051501?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:31:32 , udn , 中職／林詔恩球速大躍進 羅錦龍：滿期待的 , https://udn.com/news/story/7001/7051500?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:31:42 , udn , 統一獅隊去年選秀第三輪選進來自平鎮高中的左投林詔恩，身材條件並不突出，加入球隊半年，身體和心理素質持續提升，球速相較於高... , https://udn.com/news/story/7001/7051500?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:32:02 , udn , 手捧台灣特有種樹苗 民進黨立委何欣純完成黨內初選登記 , https://udn.com/news/story/6656/7051505?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:32:13 , udn , 台中市立法委員何欣純上午完成民進黨第七選區立委初選登記，將挑戰4連霸。她特別準備了台灣肖楠、金毛杜鵑、土肉桂等「台灣特有... , https://udn.com/news/story/6656/7051505?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:32:33 , udn , 民進黨：盼不分區代表不同領域 避免與初選畫上關聯 , https://udn.com/news/story/123307/7051326?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:32:44 , udn , 民進黨正在進行立委初選登記，外界關注立委初選協調過程，是否與不分區立委一起談，民進黨高層今天說，不分區代表民進黨對社會負... , https://udn.com/news/story/123307/7051326?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:33:35 , udn , 北巿巡墓員退休後選上里長 圖利造墓業掘骨 法官裁定羈押禁見 , https://udn.com/news/story/7321/7051499?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:33:45 , udn , 去年選上里長的台北市殯葬處退休巡墓員陳健郎，2018至2022年涉嫌包庇未依規定提出申請的家屬進行掘骨、回葬，檢廉法辦陳... , https://udn.com/news/story/7321/7051499?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:34:06 , udn , 讓狗狗主動進籠！訓練師傳授「籠內訓練」2眉角：不是把汪星人關起來 , https://udn.com/news/story/7470/7051465?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:34:36 , udn , 哥哥女友是國中老師！爸媽「2理由」逼分手 雙方收入曝光 , https://udn.com/news/story/7272/7051248?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:34:47 , udn , 彼此的經濟狀況，也是步入婚姻的一項重要考量。一名男網友分享，他哥哥是工程師，加上爸媽給的被動收入，一年能賺4百50萬，而哥哥女友是國中老師，年薪約6、70萬。兩人論及婚嫁後，原po爸媽都希望他們分手，對此他也認為，「在我看來，一年六、七十萬和四、五百萬的收入，天差地別」。 , https://udn.com/news/story/7272/7051248?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:35:07 , udn , 全民普發6000元！ 一文看懂家長怎麼幫未滿13歲孩童代領 , https://udn.com/news/story/123271/7051159?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:35:17 , udn , 立法院朝野達成共識，「疫後強化經濟特別預算案」有望在明天（24日）三讀通過，昨（22日）已開放身分證字號尾數0、1的民眾上網登記。此外，許多家長也疑惑，自家孩子未滿13歲，要如何領錢呢？《聯合新聞網》整理出家長可以哪些管道幫不同年齡層的孩童領取6000元。 , https://udn.com/news/story/123271/7051159?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:38:58 , udn , 台南停車熱區水萍塭公園地下停車場 4月1日開放 前2周免費 , https://udn.com/news/story/7326/7051528?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:39:08 , udn , 台南市民引頸期盼的水萍塭公園地下停車場，將於清明節連續假期4月1日起對外開放使用，因應營運前公聽會地方建議，可多鼓勵市民... , https://udn.com/news/story/7326/7051528?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:39:29 , udn , 吃過「晚崙西亞」冰品嗎？珍貴限量台糖台南總公司販售 , https://udn.com/news/story/7328/7051523?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:39:39 , udn , 你吃過「晚崙西亞」冰嗎？這是利用東部目前正盛產的晚崙西亞橙、也稱為「香丁」的水果製成，台糖位在台南生產路上的總公司，最近... , https://udn.com/news/story/7328/7051523?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:40:00 , udn , 脫逃狒狒平鎮往西竄逃身影 目睹居民：好奇特 , https://udn.com/news/story/7324/7051526?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:40:10 , udn , 桃園平鎮驚傳狒狒出沒，平鎮地居民今天紛紛傳出看見狒狒出沒，奔跑竄過大街馬路和民宅，鎮興里長黃志杰與守相隊員連日圍捕無功，... , https://udn.com/news/story/7324/7051526?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:40:31 , udn , 孩子確診無法開門取貨 外送員一句「暖心打氣」讓她元氣再現 , https://udn.com/news/story/6812/7051065?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:40:41 , udn , 即使現代社會常被認為冷漠、每個人都只顧著自己，不在乎他人感受，然而在一些生活小角落裡，仍然還是可能感受得到溫情。近來一位日本太太，就在確診忙碌的過程中，收到了一件令人暖心的祝福。 , https://udn.com/news/story/6812/7051065?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:41:02 , udn , 影／嘉義縣湖仔路平交道女騎士遭大貨車撞斃 腦漿外溢、肚破腸流慘死 , https://udn.com/news/story/7320/7051522?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:41:12 , udn , 嘉義縣大林鎮湖仔路平交道今天下午1點多發生死亡事故，薛姓女子騎機車過平交道時，遭60歲林姓大貨車司機撞斃，當場頭破血流、... , https://udn.com/news/story/7320/7051522?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:41:32 , udn , 觀霧遊樂區大鹿林道火警搶救中 初估已延燒1公頃人工林 , https://udn.com/news/story/7320/7051520?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:41:43 , udn , 觀霧國家森林遊樂區聯外道路大鹿林道今天中午發生森林火警，新竹林區管理處表示目前火勢仍在延燒，除了新竹消防局派遣人車救援，... , https://udn.com/news/story/7320/7051520?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:41:58 , udn , 彰化天坑地層下陷原因未明 兩天灌11車混凝土 居民人心惶惶 , https://udn.com/news/story/7325/7051538?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:42:03 , udn , 捲土重來！台中購物節3.5億追加預算 再送議會審議 , https://udn.com/news/story/7325/7051518?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:42:08 , udn , 彰化市平和8街前天出現「天坑」，昨晚塌陷災情一度擴大，連夜緊急關閉自來水及瓦斯，灌漿搶救，兩天內共灌了11車混凝土填坑，... , https://udn.com/news/story/7325/7051538?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:42:14 , udn , 台中購物節以高額獎金、千萬好宅抽獎吸引參與，中市府編列3.5億元追加預算被議會抽出不審，緊急補送第2次追加預算，「捲土重... , https://udn.com/news/story/7325/7051518?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:42:29 , udn , 【重磅快評】謝長廷真適合擔任大法官？ , https://udn.com/news/story/11091/7051534?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:42:34 , udn , 6000元登記入帳恐洩個資？財部：專案結束一個月全刪除 , https://udn.com/news/story/123271/7051516?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:42:39 , udn , 新文化基金會將推薦駐日代表謝長廷出任司法院大法官，引發爭議，也讓今年的司法院大法官提名審薦過程再次成為輿論焦點。謝長廷的... , https://udn.com/news/story/11091/7051534?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:42:45 , udn , 普發現金開放登記第二天，有謠言指出，登記入帳恐有讓個資外洩疑慮，財政部今天澄清，資料傳輸嚴密保護，在專案結束後一個月全刪... , https://udn.com/news/story/123271/7051516?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:43:05 , udn , 宏國外長訪陸 我外交部召回駐宏都拉斯大使 , https://udn.com/news/story/123264/7051512?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:43:16 , udn , 外媒報導，宏都拉斯總統府秘書長3月22日證實，宏國外交部長雷伊納依照總統卡斯楚指示，當天率團出訪中國大陸，與大陸外交部長... , https://udn.com/news/story/123264/7051512?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:43:36 , udn , Fed鴿式升息1碼 法人：台股逢低布局2類股 , https://udn.com/news/story/7251/7051510?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:43:47 , udn , 美國聯準會(Fed)3月利率決議升息1碼，為自去年3月以來連續第九次升息，聯邦資金利率目標區間上升至4.75%~5.0%... , https://udn.com/news/story/7251/7051510?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:44:07 , udn , 大眾運輸脫口罩最快清明連假公布 4月中下旬實施 , https://udn.com/news/story/120940/7051508?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:44:17 , udn , 新冠肺炎3月20日新制上路，確診定義改變僅中重症個案列入確診通報，今天新增本土病例降至二位數。外界關心下一步口罩解封，搭... , https://udn.com/news/story/120940/7051508?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:44:58 , udn , 台中狠保母涉虐死1歲女嬰 母見女兒遭「他殺」撕心裂肺 , https://udn.com/news/story/7320/7051539?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:45:09 , udn , 台中清水區保母蔡琪婷涉嫌托育1歲姚姓女童「小桃子」期間，朝她猛烈搖晃釀腦出血重傷昏迷，緊急搶救多日仍死亡，蔡犯後被拘提遭... , https://udn.com/news/story/7320/7051539?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:45:29 , udn , 影／新北逃逸移工見警轉身就跑 爬屋簷踩破石棉瓦摔下就逮 , https://udn.com/news/story/7320/7051540?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:45:40 , udn , 印尼籍逃逸移工那姓男子今天在新北市街頭撞見巡邏員警，四目相對後，當場轉身狂奔，員警追逐約400公尺，那男鑽進無尾巷，欲爬... , https://udn.com/news/story/7320/7051540?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:48:11 , udn , 北巿巡墓員退休後選上里長 圖利造墓業掘骨遭羈押禁見 , https://udn.com/news/story/7321/7051499?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:48:33 , udn , 目睹狒狒竄過馬路、民宅 平鎮居民：可能往楊梅、新屋逃跑 , https://udn.com/news/story/123439/7051526?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:50:56 , udn , 北市擴大行人綠燈早開 議員：可以工程縮短過馬路時間 , https://udn.com/news/story/7323/7051551?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:51:07 , udn , 為洗刷「行人地獄」標籤，北市交通局將擴大行人綠燈早開5至10秒鐘，提升行人可見度，目前已設置332處。國民黨議員王欣儀認... , https://udn.com/news/story/7323/7051551?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:51:27 , udn , 獨／竹圍海灘登陸驗證 特指部步槍換裝美規快瞄首曝光 , https://udn.com/news/story/10930/7051552?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:51:37 , udn , 國軍因應近年中共對台日增的武嚇威脅，從108年起恢復每季實施戰備月，在近期更將戰備月更名為「聯合作戰計畫演練」。今(23... , https://udn.com/news/story/10930/7051552?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:51:58 , udn , 慘！乾旱還飆高溫 台南梅嶺山泉水快乾涸 螢火蟲不見蹤 , https://udn.com/news/story/7326/7051544?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:52:08 , udn , 南部長達600天未下雨，位在曾文水庫旁的台南楠西區梅嶺是知名賞螢區，今年受到乾旱影響地表乾旱，螢火蟲生態也受到影響，往年... , https://udn.com/news/story/7326/7051544?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:53:30 , udn , 兩天灌11車混凝土…彰化天坑地層下陷原因未明 居民人心惶惶 , https://udn.com/news/story/7325/7051538?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:53:58 , udn , 大多頭時代來臨？他問「還有什麼利空」 網指1關鍵時機 , https://udn.com/news/story/12806/7049193?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:54:08 , udn , 2022年受到通貨膨脹、烏俄戰爭、新冠肺炎等多重因素影響，投資大環境景氣不佳，不過有投資人表示，「Fed升息腳步暫緩，疫情跟戰爭都沒人在乎了，是不是要開啟大多頭時代了？還有什麼利空嗎？」其他人則指出1關鍵時機到了，才是利空的時間點。 , https://udn.com/news/story/12806/7049193?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:55:31 , udn , 台股收漲103.49點 三大法人買超188.38億元 , https://udn.com/news/story/7251/7051524?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:55:42 , udn , 台股今（23）日開低走高，大盤指數終場收在15,863.95點，上漲103.49點，成交量2,302.48億元；三大法人... , https://udn.com/news/story/7251/7051524?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:56:59 , udn , 柔道／原民運輕鬆摘金 楊勇緯看經典賽也難擋大谷魅力 , https://udn.com/news/story/6999/7051574?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:57:10 , udn , 112年全國原住民運動會今天在台北體育館舉行柔道賽事，我國「柔道男神」楊勇緯在男子60公斤級賽事，僅花不到1分半鐘就取得... , https://udn.com/news/story/6999/7051574?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:57:30 , udn , 藍委質疑監委酬庸擬提案刪減人數　綠委則要監院少指點 , https://udn.com/news/story/6656/7051573?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:57:41 , udn , 國民黨立委曾銘宗今天批評，監察委員都是政治酬庸，遇到重要問題就睡著，像是缺水缺藥缺電，監委調查疫苗採購案連糾正都不敢，他... , https://udn.com/news/story/6656/7051573?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:58:01 , udn , 民進黨：侯友宜只想被徵召 嚴重缺民主素養 , https://udn.com/news/story/6656/7051566?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:58:12 , udn , 民進黨新聞部主任張志豪今天表示，國民黨沒收總統候選人初選改徵召，從南投二選區沒收初選前例來看，國民黨就是人治的政黨，一切... , https://udn.com/news/story/6656/7051566?from=udn-ch1_breaknews-1-0-news
2023-03-23 15:58:32 , udn , 鄰近停車熱區 台南水萍塭公園地下停車場4月1日開放、前2周免費 , https://udn.com/news/story/7326/7051528?from=udn-ch1_breaknews-1-0-news
2023-03-23 16:00:04 , udn , 乾旱又遇高溫…台南梅嶺山泉水快乾涸 賞螢季恐見不到主角 , https://udn.com/news/story/7326/7051544?from=udn-ch1_breaknews-1-0-news
2023-03-23 16:00:34 , udn , 台中保母涉虐女嬰 母見愛女死因撕心裂肺：為何受這樣折磨 , https://udn.com/news/story/7320/7051539?from=udn-ch1_breaknews-1-0-news
2023-03-23 16:05:59 , udn , 學者提「反戰聲明」惹議 他指學者嚴重忽略這些背景 , https://udn.com/news/story/7314/7051596?from=udn-ch1_breaknews-1-0-news
2023-03-23 16:06:10 , udn , 「反戰」（NO WAR）一詞，在人類數千年來總是不斷發生戰爭的淵遠流長的歷史當中，可說是相當晚近才出現的一個充滿高度人道主義烏托邦式空想色彩，卻又絕對「政治正確」的漂亮口號——從現實來看，反戰運動完全不能阻止戰爭，也從未讓戰爭真正消弭——至少在檯面上沒有人會宣稱自己渴望戰爭，惟表明「絕不放棄武力犯台」的習近平除外。 , https://udn.com/news/story/7314/7051596?from=udn-ch1_breaknews-1-0-news
2023-03-23 16:06:30 , udn , 時力要求速定平均地權條例子法 政府別再當炒房啦啦隊 , https://udn.com/news/story/6656/7051589?from=udn-ch1_breaknews-1-0-news
2023-03-23 16:06:41 , udn , 立法院院會今年1月三讀通過平均地權條例修正案，時代力量發言人余佳蒨今天表示，政府的態度始終偏袒建商與投機客，內政部應該加... , https://udn.com/news/story/6656/7051589?from=udn-ch1_breaknews-1-0-news
2023-03-23 16:07:01 , udn , 貓咪翻到它像中樂透！收好3種東西「讓毛孩不搗亂」 免訓練更輕鬆 , https://udn.com/news/story/7470/7051542?from=udn-ch1_breaknews-1-0-news
2023-03-23 16:07:12 , udn , 你家有搗蛋貓貓？收好這3件物品，有效解決貓搗亂 , https://udn.com/news/story/7470/7051542?from=udn-ch1_breaknews-1-0-news
2023-03-23 16:07:32 , udn , 經典賽／超神！日媒挖出大谷高中時就把27歲獲MVP 列入人生清單  , https://udn.com/news/story/10785/7051506?from=udn-ch1_breaknews-1-0-news
2023-03-23 16:07:43 , udn , 睽違六年的世界棒球經典賽落幕，最終日本奪得隊史第三座冠軍，現年28歲投打俱佳的大谷翔平當之無愧拿下MVP，實現了他在高中時就寫下的夢想。

大谷翔平在17歲時，就寫下「27歲拿到WBC冠軍，並拿下 , https://udn.com/news/story/10785/7051506?from=udn-ch1_breaknews-1-0-news
2023-03-23 16:09:04 , udn , 「藍營沒收初選」 綠營批侯友宜：一心等黃袍加身缺乏民主素養 , https://udn.com/news/story/123307/7051566?from=udn-ch1_breaknews-1-0-news
