2023-04-09 00:05:42 , udn , 大陸籲新冠病毒全球溯源 「不要一直炒作和關注武漢」 , https://udn.com/news/story/7333/7085225?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:18:03 , udn , 「洄嘉青年」FUN心玩社區  黃敏惠：邀年輕人點亮社區 , https://udn.com/news/story/7326/7085907?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:18:13 , udn , 嘉義市政府以洄嘉青年FUN心玩社區計畫帶領在地青年學子進入社區發展協會，透過年輕的熱誠與專長，協力和社區發展協會發現、彰... , https://udn.com/news/story/7326/7085907?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:18:34 , udn , 一張圖看茂林11條追風路線 3等級等追風族邊騎車邊賞螢 , https://udn.com/news/story/7266/7085898?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:18:44 , udn , 自行車追風族看過來，邊騎單車邊賞螢火蟲，交通部觀光局表示，茂林國家風景區涵蓋11條追風路線，並按難易度等標準，分為一般、... , https://udn.com/news/story/7266/7085898?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:19:05 , udn , 台東能增飛台中航線？ 賴坤成 ：現沒飛機會持續爭取 , https://udn.com/news/story/7326/7085899?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:19:15 , udn , 民進黨台東區域立委黨內初選民調即將開始，前立委賴坤成今天下午成立服務處，對於近期地方反映，增加台東、台中城市對飛班機航線... , https://udn.com/news/story/7326/7085899?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:19:36 , udn , 惡煞替朋友討債 持槍伸進車窗凶狠開槍 子彈貫穿小腿 , https://udn.com/news/story/7315/7085897?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:19:46 , udn , 物流業李姓男子2021年間購買非法槍枝子彈，僅因朋友與蔡姓男子有債務糾紛，持槍攔阻蔡男，甚至衝動開槍，子彈貫穿左小腿。士... , https://udn.com/news/story/7315/7085897?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:23:40 , udn , 以畫會友 昆山媽祖杯繪畫比賽2千名兩岸兒少參加 , https://udn.com/news/story/7332/7085867?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:27:03 , udn , 駐匈代表拿國旗當桌布 洩漏民進黨政府對中華民國的心態 , https://udn.com/news/story/6656/7085742?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:27:13 , udn , 中華民國與中華民國台灣，兩個看起來很像，其實不一樣，一個真，一個假。

中華民國台灣會把國旗當鋪墊食物的桌布，羞辱國旗，中華民國在豺狼遍地，烽火漫天下，勇敢的童子軍將國旗送入孤軍營區，升起國旗，證明國未亡，民族奮起。從對待國旗的輕慢與尊重態度可知，中華民國與中華民國台灣，孰為真，孰為偽冒，中華民國台灣是假貨，穿上中華民國政治外衣的冒牌貨。 , https://udn.com/news/story/6656/7085742?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:27:34 , udn , 正妹分享4款流行穿搭單品男友卻看不懂 眾人笑：我也不懂 , https://udn.com/news/story/120912/7085888?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:27:44 , udn , 現在的年輕女性穿搭有型，不論是上衣、褲子或裙子，都可以搭配出不同的造型，但有時候一些配件卻讓男性同胞看不懂。一名女網友就在Dcard分享四種很流行、但是男友卻看不懂的穿搭單品，貼文也引起不少討論，多數人也坦言真的看不太懂。 , https://udn.com/news/story/120912/7085888?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:28:05 , udn , 中職／余謙早在兄弟先發藍圖 佛斯特悶在心中終於揭祕 , https://udn.com/news/story/7001/7085910?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:28:15 , udn , 中信兄弟隊投手余謙相隔695天再度在一軍先發出賽，今天對味全龍隊之戰要以本日壽星之姿登板，總教練林威助投以期待眼神，投手... , https://udn.com/news/story/7001/7085910?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:28:36 , udn , 「洄嘉青年」FUN心玩社區 黃敏惠：邀年輕人點亮社區 , https://udn.com/news/story/7326/7085907?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:30:38 , udn , 推廣客家文化  南市桐花祭梅嶺登場 , https://udn.com/news/story/7326/7085886?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:30:49 , udn , 推廣客家文化，「2023台南桐花祭」今在楠西梅嶺大湖桶桐花步道登場，除有楠西國小管樂團熱鬧開場，還有梅酒DIY及在地小農... , https://udn.com/news/story/7326/7085886?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:33:03 , udn , 法國馬賽市中心建物倒塌燃起大火 至少2人受傷 , https://udn.com/news/story/6809/7085809?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:33:13 , udn , 法國官員表示，南部港市馬賽（Marseille）一棟4層樓建築倒塌，至少造成2人受傷，然而現場燃起熊熊大火，阻礙救難人員... , https://udn.com/news/story/6809/7085809?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:33:33 , udn , 實現跟小戴對打夢想！高雄科大隊獲Red Bull 鬥拍冠軍 , https://udn.com/news/story/7005/7085927?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:33:44 , udn , 全球首創Red Bull鬥拍日前於高雄衛武營戶外廣場舉辦決賽，在超過百萬的現場及線上觀眾的見證下，北中南分站冠軍以羽球三... , https://udn.com/news/story/7005/7085927?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:34:04 , udn , 一出銀行皮包遭搶！車內零時差飛出「閃電保全」2秒壓制歹徒 網讚：太帥戀愛了 , https://udn.com/news/story/7470/7085906?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:34:15 , udn , 狗狗機警又勇敢！一名男子出銀行時手中皮包遭惡人搶劫，他養的德國牧羊犬奮勇從車內跳出幫忙制服歹徒。 , https://udn.com/news/story/7470/7085906?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:36:03 , udn , 女子到平溪健行 失足滑落步道下方3公尺 右肩骨折 , https://udn.com/news/story/7320/7085932?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:36:13 , udn , 鄭姓女子今天到新北市平溪區石筍尖登山步道健行，途中不慎滑落山坡約3公尺處，造成右手肩胛骨疑似脫臼。消防人員到場救護，固定... , https://udn.com/news/story/7320/7085932?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:36:34 , udn , 高雄大帝國舞廳幹部涉販毒 市府祭重手勒令歇業 , https://udn.com/news/story/7315/7085931?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:36:44 , udn , 高雄市警方連續兩天喬裝酒客進入大帝國舞廳消費，掌握舞廳幹部涉嫌在內當藥頭販毒，橋頭地檢署今凌晨1時許見時機成熟，指揮百名... , https://udn.com/news/story/7315/7085931?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:37:35 , udn , 羽球／實現跟小戴對打夢想！高雄科大隊獲Red Bull鬥拍冠軍 , https://udn.com/news/story/7005/7085927?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:39:03 , udn , 借錢給酒店妹講好「肉償12次」抵債 判賠綠帽夫90萬 , https://udn.com/news/story/7321/7085936?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:39:13 , udn , 桃園市王姓男子和已婚越南籍酒店小姐交往，陸續發生200多次關係，還以「發生關係」為利息借錢給對方，事後遭女子丈夫梁姓男子... , https://udn.com/news/story/7321/7085936?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:42:02 , udn , 中職／昨晚一顆星美技很正常 張政禹苦笑：失誤也正常 , https://udn.com/news/story/7001/7085947?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:42:12 , udn , 味全龍隊張政禹昨晚在游擊防區上演美技，接住打中投手手套的「一顆星」飛球，還成功封殺，張政禹笑說：「不可思議。」總教練葉君... , https://udn.com/news/story/7001/7085947?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:42:33 , udn , NBA／主力悍將亞當斯傳報銷 灰熊季後賽之路現隱憂  , https://udn.com/news/story/7002/7085839?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:42:43 , udn , 灰熊本季再度以西區第二名進入季後賽，然而，稍早卻傳出主力中鋒亞當斯（Steven Adams）可能將整季報銷的壞消息。

在1月22日，對上太陽隊比賽中，亞當斯在爭球過程傷到了右膝後十字韌帶。雖原 , https://udn.com/news/story/7002/7085839?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:43:04 , udn , 「金泉獎」泰安溫泉限定優惠 鍾東錦期許觀光融入文化 , https://udn.com/news/story/7324/7085939?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:43:14 , udn , 苗栗縣泰安溫泉今年獲觀光局「金泉獎」肯定，縣府今天辦理「相浴泰安，幸福原湯祭」活動，推出限定優惠，縣長鍾東錦並以自身經驗... , https://udn.com/news/story/7324/7085939?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:45:02 , udn , 婆家要求「全家到齊去掃墓」！害2歲兒返家高燒不退 媽氣炸了 , https://udn.com/news/story/120910/7085887?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:45:13 , udn , 每年到了清明節，許多人都會特地返鄉掃墓。不過，馬來西亞一名母親卻發現，兩歲的二兒子被親戚帶去掃墓回到家後，開始出現感冒症狀，看醫生也沒有好轉，讓她感到相當不滿，「一開始聽我的話不就好了，搞到現在這樣滿意了？」 , https://udn.com/news/story/120910/7085887?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:46:34 , udn , 嘉義春日食尚展出238農村再生成果 野餐風吸引親子同樂 , https://udn.com/news/story/7326/7085940?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:46:45 , udn , 嘉義縣政府推動農村再生計畫近13年，縣內有238個社區參與，91個社區通過審查成為農村再生社區，今天中午在府前廣場舉辦春... , https://udn.com/news/story/7326/7085940?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:51:02 , udn , 花蓮客運超速1死5傷 公路總局罰9萬吊扣車牌3個月 , https://udn.com/news/story/7266/7085952?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:51:13 , udn , 台11線花蓮豐濱鄉深橋昨發生小客車、花蓮客運公車對撞車禍，客運翻落橋下釀1死5傷，經警方調查小客車違規跨越雙黃線左轉，公... , https://udn.com/news/story/7266/7085952?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:51:33 , udn , 中東風雲再起！伊朗與以色列緊張升高 美派「佛羅里達號」潛艦至該區 , https://udn.com/news/story/6809/7085959?from=udn-ch1_breaknews-1-0-news
2023-04-09 14:51:44 , udn , 紐約時報報導，在伊朗與以色列之間的緊張情勢升高，美國第五艦隊及其夥伴7日發布警告，建議在中東附近行駛的所有船隻提高警覺後... , https://udn.com/news/story/6809/7085959?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:00:03 , udn , 與費鴻泰會面有痛苦選擇？ 蔣萬安笑回：目標是贏得勝選 , https://udn.com/news/story/6656/7085970?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:00:13 , udn , 國民黨2024立委初選，信義南松山選區費芯大戰持續，台北市長蔣萬安今天中午到立委費鴻泰服務處與費鴻泰會面，兩人會談約20... , https://udn.com/news/story/6656/7085970?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:00:34 , udn , 造型搭配亮點！翻玩「老花」經典設計也能變時髦 , https://udn.com/news/story/7270/7085969?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:00:44 , udn , 時尚品牌Tory Burch日前在新加坡打造主題快閃店，重新詮釋了品牌的T Monogram經典花紋，並運用於包型、鞋款和服飾上。而英倫品牌Barbour則推出House of Hackney聯名系列，結合戶外風格和特色印花，創造獨樹一幟的休閒時尚穿搭。 , https://udn.com/news/story/7270/7085969?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:01:05 , udn , 3人登屋我尾山迷路求救 台中消防隊員連夜帶下山 , https://udn.com/news/story/7320/7085964?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:01:15 , udn , 3人昨晚登台中市和平屋我尾山，因夜間視線不良，他們沒帶燈具無法下山，台中市消防局派隊員救援，連夜將3人帶下山。 , https://udn.com/news/story/7320/7085964?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:01:36 , udn , 桃園觀音飆車熱點被警盯上 他沒掛車牌還落跑下場慘 , https://udn.com/news/story/7320/7085961?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:01:46 , udn , 桃園市觀音區成功路二段與工業九路附近路段，深夜人車稀少，常有改裝車聚集競速，相當吵雜，大園警分局今凌晨在附近路段執行防制... , https://udn.com/news/story/7320/7085961?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:12:04 , udn , 中職／兄弟打擊陷低潮 平野惠一洋投對策先保密 , https://udn.com/news/story/7001/7085978?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:12:14 , udn , 中信兄弟隊今年挑戰衛冕之路起步不順，開季1勝5敗面對的都是洋投，甚至到14日之前恐怕都難要繼續面對「洋投套餐」，打擊教練... , https://udn.com/news/story/7001/7085978?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:12:35 , udn , 日本出現「黑白7-11」 法律規定：保護當地景觀、古蹟建築 , https://udn.com/news/story/120912/7085923?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:12:45 , udn , 台灣街道上充斥許多五顏六色的招牌，不過日前有網友拍下位於日本北海道的「黑白7-11」直呼怪怪的，事實上日本景觀法會限制店家的招牌顏色或看板高度，以保護當地歷史形象，此外根據研究發現裝潢為暖色系的店家，容易讓客人想走進店內，因此7-11鮮豔的橘色與紅色無意間能吸引消費者的目光。 , https://udn.com/news/story/120912/7085923?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:13:05 , udn , 直搗藍營本命區！賴清德訪北埔老街 開心與民眾擊掌互動 , https://udn.com/news/story/6656/7085977?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:13:16 , udn , 民進黨主席、副總統賴清德今天下午到新竹縣北埔老街巡禮，大批民眾夾道歡迎、高喊「總統好」，賴清德開心與現場民眾擊掌、熱情互... , https://udn.com/news/story/6656/7085977?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:13:37 , udn , 爭中6提名 何昆霖：中央我扛 江肇國：選民是最大靠山 , https://udn.com/news/story/6656/7085975?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:13:47 , udn , 民進黨台中立委第6選區將透過初選提名候選人，正國會江肇國、新系黃守達，及地方勢力「何家班」何昆霖等人，「三帥鼎立」角逐。... , https://udn.com/news/story/6656/7085975?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:14:08 , udn , 與費鴻泰會面有痛苦選擇？蔣萬安笑回：目標是贏得勝選 , https://udn.com/news/story/123307/7085970?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:15:02 , udn , 復活節前守夜彌撒 教宗譴責戰爭與不公不義 , https://udn.com/news/story/6809/7085956?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:15:13 , udn , 教宗方濟各（Pope Francis）昨天晚上在聖伯多祿大教堂主持守夜禮彌撒，帶領全球羅馬天主教徒迎接復活節，同時在儀式... , https://udn.com/news/story/6809/7085956?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:18:02 , udn , 柯文哲訪美團抵紐約 民眾接機高喊「柯總統加油」 , https://udn.com/news/story/6656/7085979?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:18:13 , udn , 民眾黨主席柯文哲率團訪美，台灣時間9日上午抵達紐約。民眾黨秘書長周台竹率十多位「大紐約區柯P之友聯誼會」民眾到場接機，並... , https://udn.com/news/story/6656/7085979?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:27:02 , udn , 高雄車站站東路進行彩色鋪面 民眾：彎道降速以免眼花 , https://udn.com/news/story/7327/7085985?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:27:12 , udn , 為強化高雄車站站東路車道辨識度，高雄市政府原訂4月8日、9日夜間11時至翌日晨間7時，進行建國路口車道彩色鋪面工程。工務... , https://udn.com/news/story/7327/7085985?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:27:33 , udn , 快樂天堂基金會深入沙巴國際救援 難民想拔掉全口牙心聲很辛酸 , https://udn.com/news/story/7325/7085984?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:27:44 , udn , 彰化縣快樂天堂基金會關懷的對象跨出國界，基金會董事長、縣議員張雪如率領志工今年2月到沙巴國際救援，張雪如說，當地難民沒水... , https://udn.com/news/story/7325/7085984?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:28:04 , udn , 草莓、玫瑰、抹茶系！LADY M、辻利茶舗母親節蛋糕登場 , https://udn.com/news/story/7270/7085983?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:28:15 , udn , 母親節將至，民眾也紛紛準備為媽媽獻上祝福。LADY M本次新推出「草莓生奶油千層」，還有「玫瑰千層蛋糕」同步回歸。「辻利... , https://udn.com/news/story/7270/7085983?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:33:02 , udn , 紫山德善團嘉惠地方 南市後壁薪雪橋今動工 , https://udn.com/news/story/7326/7086000?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:33:12 , udn , 推廣造橋鋪路的紫山德善團，今天在台南後壁區舉行「薪雪橋」動土典禮，以紀念去年病故的造橋義工黃雪娥，該橋完工後可望讓用路人... , https://udn.com/news/story/7326/7086000?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:33:33 , udn , 中職／開球加了洋蔥 黃絲帶執行長為腦瘤離世獅迷站上投手丘 , https://udn.com/news/story/7001/7085993?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:33:43 , udn , 統一獅隊今天在台南主場進行「英雄開戰，強獅來襲」開幕周最後一場主題賽事，此役賽前邀請黃絲帶執行長蔡文鐘，為天上的獅迷郭建... , https://udn.com/news/story/7001/7085993?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:34:04 , udn , 中共軍演 學者：雷聲大雨點小安撫內部意涵多 , https://udn.com/news/story/10930/7085991?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:34:14 , udn , 中共解放軍東部戰區8日宣布3天軍演。學者分析，這次軍演雷聲大、雨點小，集中在福州、平潭兩海域實彈射擊，推估這個動作是為了... , https://udn.com/news/story/10930/7085991?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:45:03 , udn , 桃園復興羅浮溫泉封園施工 觀旅局長：最快9月泡湯吸客 , https://udn.com/news/story/7324/7086009?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:45:13 , udn , 桃園市府打造復興區羅浮溫泉景點，趁4月泡湯淡季封園重新修繕，市府觀旅局長周柏吟今天下午表示，因為羅浮溫泉泡腳湯池水溫無法... , https://udn.com/news/story/7324/7086009?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:45:34 , udn , 央視：山東艦航母編隊參加演習 已前出至台灣東部 , https://udn.com/news/story/7331/7086008?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:45:44 , udn , 據央視國防軍事頻道「正午國防軍事」9日報導，中共東部戰區組織環台島戰備警巡和「聯合利劍」演習，山東艦航母編隊已前出至台灣... , https://udn.com/news/story/7331/7086008?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:46:05 , udn , 2023癌症論壇／揪團癌篩免費服務 精準篩檢及診治正夯 , https://udn.com/news/story/7266/7086006?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:46:15 , udn , 2023癌症高峰論壇「擁抱您 不會一個人」9日上午將重點放在癌症的預防與診斷，無論預防或診斷都進入精準化，利用次世代定序... , https://udn.com/news/story/7266/7086006?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:46:36 , udn , 讓毛小孩善終！桃園首家「合法」寵物殯葬業 4月開幕 , https://udn.com/news/story/7324/7086007?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:46:46 , udn , 桃園過去沒有合法寵物生命紀念業，市議會去年底通過市府提出的「寵物屍體處理及寵物生命紀念業管理自治條例」，首家獲核可的寵物... , https://udn.com/news/story/7324/7086007?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:47:07 , udn , 影／人工智能將創造哪些新的工作崗位？ , https://udn.com/news/story/6811/7085997?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:47:17 , udn , 人工智能或會重塑現有的工作市場。一些工作可能會被取代，不過會有一些新的工作因為AI的普及而誕生。#人工智能將創造哪些新的工作崗位？ , https://udn.com/news/story/6811/7085997?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:47:37 , udn , 大巨蛋水泥地草皮恐受傷？ 李四川：比照日本巨蛋標準會鋪沙 , https://udn.com/news/story/7323/7086003?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:47:48 , udn , 台北大巨蛋目標年底試營運，台北市副市長李四川今天在臉書貼文表示，「大巨蛋又向年底營運邁前一步，球場開始鋪草皮了」。不過李... , https://udn.com/news/story/7323/7086003?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:48:03 , udn , OL臉書求職模特兒工作 1個月遭騙近12萬 假求職詐騙年增6成 , https://udn.com/news/story/7320/7086010?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:48:09 , udn , 立場新聞案被告陳述完畢  學者：判決影響港法制 , https://udn.com/news/story/7331/7085989?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:48:14 , udn , 莊姓OL去年在臉書見服飾模特兒徵才廣告，隨即加廠方客服LINE ID詢問工作資訊，沒想落入「假求職」詐騙陷阱。詐團請莊女... , https://udn.com/news/story/7320/7086010?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:48:19 , udn , 已停運的香港立場新聞及前高層被控「串謀發布煽動刊物」罪，被告日前在法庭陳述完畢。有法律學者表示，這次是70年代以來首次有... , https://udn.com/news/story/7331/7085989?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:48:40 , udn , 一群被裁員、不專業的航空員工 如何讓到站飛機10分鐘內離站？ , https://udn.com/news/story/6811/7085980?from=udn-ch1_breaknews-1-0-news
2023-04-09 15:48:50 , udn , 低成本航空大大扭轉了航空業界既往的商業模式，它的始祖，就是西南航空（Southwest Airlines）。1971年，西南航空用3架波音737（112人座）客機... , https://udn.com/news/story/6811/7085980?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:03:01 , udn , 遭駁混誤認知！ 楊永明：即使有資訊設備 也無法解釋這2項人員缺席 , https://udn.com/news/story/10930/7086030?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:03:11 , udn , 前國安會副秘書長楊永明稱蔡英文總統昨天聽取國安簡報時「沒有軍方人士、不尊重專業」。總統府發言人林聿禪今天說，現在國安會與... , https://udn.com/news/story/10930/7086030?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:03:32 , udn , 會見徐巧芯、費鴻泰  蔣萬安：都盼立委初選公正 , https://udn.com/news/story/123307/7086014?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:03:42 , udn , 國民黨北市第7選區立委初選由台北市議員徐巧芯對戰現任立委費鴻泰。台北市長蔣萬安分別與2人會談，蔣萬安今天說，大家對初選的... , https://udn.com/news/story/123307/7086014?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:04:03 , udn , 阿伯抽菸討厭「別人摀鼻子經過」 網嗆：吸二手菸還要給好臉色？ , https://udn.com/news/story/120911/7085973?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:04:13 , udn , 吸菸有害健康又會影響他人，日前有女網友表示，男友之前與一位抽菸的阿伯閒聊，阿伯表示不喜歡別人摀住口鼻從身邊經過，認為是故意的，對此許多網友氣憤回應「他不喜歡別人摀鼻子，別人也不喜歡他在自己面前抽煙」。 , https://udn.com/news/story/120911/7085973?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:04:34 , udn , 傳陸再送大貓熊釋善意？ 林奕華：沒相關大貓熊議題討論 , https://udn.com/news/story/7323/7086017?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:04:44 , udn , 今天有媒體報導，傳出大陸希望再以「熊貓外交」送大貓熊來台展現善意。台北市副市長林奕華今天表示，目前大陸方面都還沒有相關的... , https://udn.com/news/story/7323/7086017?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:05:05 , udn , 尊重王世堅參選到底 何志偉：我是信賴的、由黨中央溝通 , https://udn.com/news/story/123307/7086016?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:05:15 , udn , 民進黨北市立委何志偉拚連任，面臨黨內北市議員王世堅參選到底的挑戰，何志偉表示，尊重每一位參選意願跟想法，站在黨主席賴清德... , https://udn.com/news/story/123307/7086016?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:05:36 , udn , 1個月遭騙近12萬…OL臉書求職模特兒工作 假求職詐騙年增6成 , https://udn.com/news/story/7320/7086010?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:06:02 , udn , 以色列向敘利亞發射火箭 報復戈蘭高地遭襲 , https://udn.com/news/story/6809/7086015?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:06:13 , udn , 以色列北部邊界發生跨境交火事件，局勢高度緊繃。以色列軍方表示他們今早向敘利亞發射火箭，以報復以色列控制的戈蘭高地前一晚遭... , https://udn.com/news/story/6809/7086015?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:06:33 , udn , 徐耀昌、鍾東錦同框選舉？ 菜園驅鳥旗幟穿越時空11年 , https://udn.com/news/story/7324/7086036?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:06:37 , udn , 首艘陸產航母「山東艦」參加環島演訓 央視：已前出至台灣東部 , https://udn.com/news/story/7331/7086008?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:06:44 , udn , 苗栗縣長鍾東錦、前縣長徐耀昌是政治盟友，徐2011年選立委、鍾去年選縣長的旗幟，最近被發現插在苗栗縣獅潭鄉鳴鳳古道旁的菜... , https://udn.com/news/story/7324/7086036?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:09:52 , udn , 指蔡總統國安簡報不尊重專業被駁斥！ 楊永明再質疑：有2項重要人員缺席 , https://udn.com/news/story/10930/7086030?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:17:42 , udn , 猴痘疫苗10日起第2階段登記 QA攻略一次看 , https://udn.com/news/story/7266/7086032?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:17:52 , udn , 民眾自我風險評估近6個月內曾有高風險性行為，自明天下午2時起可至猴痘疫苗接種意願登記平台進行接種暴露前預防（PrEP）疫... , https://udn.com/news/story/7266/7086032?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:18:13 , udn , 環島慘遇公主病同伴！不導航跟丟還嗆「法庭見」 眾人全傻眼 , https://udn.com/news/story/120911/7085982?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:18:23 , udn , 出門玩就怕碰上雷隊友！一名女網友在臉書上發文，提到日前與一名女性同伴相約騎車環島，結果對方除了整路不願意幫忙導航，甚至還不小心跟丟，要求原PO折返接她，被拒絕後更揚言提告，而貼文曝光後也掀起討論。 , https://udn.com/news/story/120911/7085982?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:18:44 , udn , NBA／雷納德也會訓罵球隊？ 泰隆魯：他聲音不夠大 , https://udn.com/news/story/7002/7086018?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:18:54 , udn , 快艇今天在擊敗拓荒者之後，排名重新回到西區第五，例行賽最終戰將在客場面對太陽。

賽前太陽方面已經決定讓主力球員休兵，持盈保泰，備戰之後的季後賽首輪硬仗，這對快艇的晉級之後來說自然是一大利多。倘若 , https://udn.com/news/story/7002/7086018?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:20:16 , udn , 指總統國安簡報不尊重專業被駁斥！ 楊永明再質疑：2重要人物缺席會議 , https://udn.com/news/story/10930/7086030?from=udn-ch1_breaknews-1-0-news
2023-04-09 16:26:53 , udn , 放棄保台陸就會滿足？ 美前國防官員：中國擴武野心不限於台灣 , https://udn.com/news/story/6809/7086026?from=udn-ch1_breaknews-1-0-news
