2023-03-05 00:14:13 , udn , UBA／複賽8強落幕 世新送給衛冕軍政大2連敗 , https://udn.com/news/story/7003/7009542?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:32:52 , udn , 春換季到Outlet購物挖寶省更多 微風搶攻甜蜜商機 , https://udn.com/news/story/7266/7010330?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:33:02 , udn , 3月除了是春換季、新品上市季節，同時還有專屬女性的節日「國際婦女節」、「白色情人節」，因此Outlet、百貨商場在3月都... , https://udn.com/news/story/7266/7010330?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:33:23 , udn , 柏金包加背帶斜背好帥！愛馬仕23秋冬女裝與大自然合一 , https://udn.com/news/story/7270/7010328?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:33:33 , udn , 2023年愛馬仕（Hermès）秋冬女裝，已於時裝周期間在巴黎發表，並同步以現場直播方式於台北時間昨（3月4日）晚間於官... , https://udn.com/news/story/7270/7010328?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:33:53 , udn , MLB／加入教士豪華陣容 老將卡本特讚嘆：像走進明星賽 , https://udn.com/news/story/6999/7009938?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:34:04 , udn , 教士隊上賽季頗有斬獲，在季後賽淘汰聯盟龍頭道奇隊，一路走到國聯冠軍賽才止步。這個冬天，教士積極引援，不僅讓外界充滿期待，連隊內球上球員都相當興奮。

聖地牙哥在闖入國聯冠軍賽的基礎下，於休賽季大肆 , https://udn.com/news/story/6999/7009938?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:34:24 , udn , 他未曾搭高鐵商務艙  網分享「真實落差」：尊絕不凡vs浪費錢 , https://udn.com/news/story/120911/7010251?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:34:35 , udn , 曾經有搭過高鐵商務艙嗎？日前有網友基於高鐵商務艙價格驚人，無法忍痛買票，因此好奇詢問「搭起來什麼感覺？」，許多網友分享，包括座位寬敞、飲料點心可以免費續等，建議可以用「信用卡升等」較划算，不過也有人表示普通、無感。 , https://udn.com/news/story/120911/7010251?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:34:55 , udn , 學子體驗喝好茶、賞美景 坪林茶博館暑期實習報名開跑 , https://udn.com/news/story/7323/7010326?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:35:06 , udn , 新北市坪林茶業博物館是新北在地特色藝文場館，一直以來在新北境內有滿多討論，為讓更多青年參與，館方開始招募今年度暑期實習生... , https://udn.com/news/story/7323/7010326?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:35:52 , udn , 不只台灣缺蛋！ 農委會：改建禽舍增產 , https://udn.com/news/story/122475/7010318?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:36:02 , udn , 「缺蛋是全球性的問題，不只有臺灣在缺蛋！」中華民國雞蛋運銷合作社理事主席吳天福辯稱，缺蛋議題不只在台灣，全世界都一樣；農委會畜牧處長張經緯則表示，近期泰國與菲律賓皆因禽流感肆虐導致缺蛋的情形，不過我國 , https://udn.com/news/story/122475/7010318?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:36:22 , udn , 富國每年提供5千億 可助窮國走出困境 , https://udn.com/news/story/6809/7010321?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:36:33 , udn , 通膨、疫情與氣候變遷，便貧窮國家陷入經濟困境！聯合國秘書長古特雷斯4日警告說，數位革命進展快速，但許多貧窮國家卻被拋在腦後，尤其俄烏戰爭更加劇糧食與燃料的價格，導致經濟狀況惡化，無法將資金用於技術發展 , https://udn.com/news/story/6809/7010321?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:37:27 , udn , 跆拳道／2姊妹參賽摘兩金 新北小將揚威香港帶回團體獎盃 , https://udn.com/news/story/7005/7010312?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:38:54 , udn , 疫情往下！本土+10090例 羅一鈞：有望輕症免隔離 , https://udn.com/news/story/120940/7010335?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:39:04 , udn , 中央流行疫情指揮中心今公布最新全台新冠疫情確診情形，本土確診新增1萬90例，與上周日相較下降了21.1%。指揮中心發言人... , https://udn.com/news/story/120940/7010335?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:39:56 , udn , 南投立委補選敗選檢討…游淑慧：一直怪對手 是自欺欺人掩耳盜鈴 , https://udn.com/news/story/123408/7010325?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:44:51 , udn , 造型大突破！首次挑戰時尚雜誌拍攝 陳其邁化身運動潮男 , https://udn.com/news/story/7327/7010349?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:45:01 , udn , ELLE Run with Style 風格路跑是國內重要路跑賽事，今年首度到高雄舉辦，巿長陳其邁獻出時尚雜誌拍攝處女秀... , https://udn.com/news/story/7327/7010349?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:50:52 , udn , 北捷擬供電動公車充電場站 夜間售電可成附屬事業 , https://udn.com/news/story/7323/7010358?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:51:03 , udn , 台北市前市長柯文哲任內，要求台北捷運商業極大化，積極開發副業，包括TOD、北捷咖啡、北投會館與廣告經營。如今新官上任，北... , https://udn.com/news/story/7323/7010358?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:53:53 , udn , 經典賽／隊友、藝人都目瞪口呆 大谷打擊練習開轟展怪力 , https://udn.com/news/story/10785/7010278?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:54:03 , udn , MLB巨星大谷翔平日前從美國返日，與日本WBC代表隊合流。而在昨日對上中日龍隊熱身賽前，他的一計超大號全壘打，讓包括隊友、藝人在內的所有人都驚呆了。

賽前由投手餵球的打擊練習中，在山田哲人、源田 , https://udn.com/news/story/10785/7010278?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:56:52 , udn , 治平對象當協會理事長洗白？基市府：若不適任撤任用資格 , https://udn.com/news/story/7320/7010363?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:57:03 , udn , 基隆市吳姓男子涉嫌向店家強索保護費，警方提報為治平對象，檢方去年底偵結起訴。市府上月頒給吳男某文化協會第2屆理事長當選證... , https://udn.com/news/story/7320/7010363?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:57:33 , udn , MLB巨星大谷翔平日前從美國返日，與日本WBC代表隊合流。而在昨日對上中日龍隊熱身賽前，他的一記超大號全壘打，讓包括隊友、藝人在內的所有人都驚呆了。

賽前由投手餵球的打擊練習中，在山田哲人、源田 , https://udn.com/news/story/10785/7010278?from=udn-ch1_breaknews-1-0-news
2023-03-05 14:59:52 , udn , 經典賽／中華隊小心！巴拿馬強打捕手開轟包辦5打點 , https://udn.com/news/story/7001/7010367?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:00:03 , udn , 世界棒球經典賽官辦熱身賽今天開打，巴拿馬隊在斗六球場對戰統一獅隊，強打捕手貝騰柯特（Christian Bethanco... , https://udn.com/news/story/7001/7010367?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:05:52 , udn , 明起校園口罩鬆綁 宜蘭配合中央規定 師生自己決定戴不戴 , https://udn.com/news/story/6885/7010374?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:06:02 , udn , 中央流行疫情指揮中心口罩鬆綁政策，從明天起學校、幼兒園、課照中心、補習班等，不強制戴口罩，由師生自行決定戴不戴。宜蘭縣配... , https://udn.com/news/story/6885/7010374?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:06:23 , udn , 蛋荒衝擊 北市蛋商同業公會宣布：明天起蛋價上漲3元 , https://udn.com/news/story/7266/7010376?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:06:33 , udn , 台灣面臨史上最久的缺蛋荒，開業40多年的台北市遼寧夜市老字號勝利號蚵仔煎宣布，周一蚵仔煎恐無蛋可加，蛋花湯、蛋煎跟滷蛋三... , https://udn.com/news/story/7266/7010376?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:08:51 , udn , 善循環！希望義工團幫忙泥匠蓋新屋 曾是受難戶也加入回報 , https://udn.com/news/story/7326/7010381?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:09:02 , udn , 雲林縣古坑鄉貧困的陳鐵靠打零工為生，一家4口居住破落的矮房，遇雨家裡做大水，是古坑當地村子最低窪住戶，陳鐵雖是泥匠但無錢... , https://udn.com/news/story/7326/7010381?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:09:22 , udn , 散戶難投資債券 ETF可成替代方案 , https://udn.com/news/story/123006/7010365?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:09:32 , udn , 想要投資債券卻資金不足？一般認為債券ETF是最佳投資標的！債券投資的金額往往動輒數十萬台幣，對於散戶而言並無法有效分散風險。而債券ETF結合了債券的穩定報酬以及ETF的便利性，再加上新冠疫情到達尾聲， , https://udn.com/news/story/123006/7010365?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:10:23 , udn , 再創史上新高 北市蛋商同業公會宣布：明天起雞蛋批發價每台斤漲3元 , https://udn.com/news/story/7266/7010376?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:13:33 , udn , 再創史上新高價！台灣面臨史上最久的缺蛋荒，開業40多年的台北市遼寧夜市老字號勝利號蚵仔煎宣布，周一蚵仔煎恐無蛋可加，蛋花湯、蛋煎跟滷蛋三... , https://udn.com/news/story/7266/7010376?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:14:52 , udn , 經典賽／古巴不孤單 荷蘭也在熱身賽輸給富邦悍將 , https://udn.com/news/story/10785/7010390?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:15:03 , udn , 世界棒球經典賽今天進入官辦熱身賽，荷蘭隊敲出8安打，但只靠前Lamigo桃猿隊洋砲柏納帝那（Roger Bernadin... , https://udn.com/news/story/10785/7010390?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:17:54 , udn , 基捷分攤引戰火 謝國樑回應蔡適應重批炒作財政黑暗期 , https://udn.com/news/story/6656/7010403?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:18:04 , udn , 基隆捷運基隆分攤費用暴增3倍，從17億增加到53.86億元，基隆市長謝國樑昨指會讓讓基隆再度陷入「財政黑暗期」。立委蔡適... , https://udn.com/news/story/6656/7010403?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:20:52 , udn , 登山接駁車摔落南投郡大林道 8人輕重傷待救中 , https://udn.com/news/story/7320/7010413?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:21:02 , udn , 一輛滿載登山客的接駁車今天行經信義鄉郡大林道指標約30公里處突然失控衝落邊坡約40公尺，車內乘客3人自行脫困爬上林道，其... , https://udn.com/news/story/7320/7010413?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:21:23 , udn , 北韓呼籲聯合國 敦促美國南韓停止軍演 , https://udn.com/news/story/6809/7010391?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:21:33 , udn , 北韓國營媒體今天報導，北韓外交部呼籲聯合國，要求首爾和華盛頓立即停止聯合軍事演習。 , https://udn.com/news/story/6809/7010391?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:21:53 , udn , 中風病人運動神器 長庚復健醫兩項發明進軍國際 , https://udn.com/news/story/7266/7010410?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:22:04 , udn , 台灣每年3到5萬人中風，其中7到8成會「偏癱」，患側手腳僵硬或癱軟，無法活動自如，長期導致肌肉萎縮、心肺功能下降、憂鬱、... , https://udn.com/news/story/7266/7010410?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:22:24 , udn , 影／火燒山再起 台中國道行車視線受阻消防急滅火 , https://udn.com/news/story/7320/7010412?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:22:35 , udn , 台中火燒山再起，今天上午和中午在國道三號沙鹿區有火燒山，邊坡火勢猛烈，嚴重影響國道行車視線，消防隊員派大批人車到場搶救中... , https://udn.com/news/story/7320/7010412?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:23:53 , udn , 萌鼠回歸「助六の日常」春季期間限定店高雄登場 , https://udn.com/news/story/7270/7010418?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:24:04 , udn , 跟著日本小倉鼠助六一起迎接春天吧，「助六の日常」期間限定店即日起至4/17現身高雄統一時代百貨一樓，以「助六野餐趣」為主... , https://udn.com/news/story/7270/7010418?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:24:24 , udn , 志玲爸分享百條珍藏和服腰帶 新竹內灣槑齋展出 , https://udn.com/news/story/7324/7010416?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:24:34 , udn , 位於新竹縣橫山內灣的槑齋，是以古印度佛窟式建造的當代建築，館內收藏主人花10數年，請木雕師完成的88尊檜木大悲咒等立體佛... , https://udn.com/news/story/7324/7010416?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:26:52 , udn , 棒球／施比受更有福！文大棒球隊寒冬送暖援助街友 , https://udn.com/news/story/7001/7010415?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:27:03 , udn , 昨晚（4日）文化大學棒球隊多位投手與球隊教練黃義哲、港籍校友馬偉業，自發性到台北車站發送物資援助街友，參加的球員包含有望旅美的林振瑋、選秀熱門姚恩多，以及有意挑戰職棒的鄧朝駿、施冠宇等都參與此次活動。 , https://udn.com/news/story/7001/7010415?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:27:23 , udn , 飲料店真的超賺？內行人破迷思 曝「2大原因」頂讓業者一堆 , https://udn.com/news/story/120911/7010310?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:27:34 , udn , 台灣手搖飲料店不計其數，近日有網友發現在PTT創業板有許多飲料店頂讓，甚至「頂讓費低、連設備都送」，讓原PO不解原因到底是什麼，有內行網友指出「加盟金」、「店租」是讓加盟主撐不下去的主因。 , https://udn.com/news/story/120911/7010310?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:30:56 , udn , 麗晶精品春祭購物節 米其林一星酒吧開幕助陣 , https://udn.com/news/story/7270/7010409?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:31:07 , udn , 穿暖花開，該準備換季了！麗晶精品3月15日至26日推出「春祭購物節」，同時間，位於商場地下一樓、蟬聯四年米其林一星的Im... , https://udn.com/news/story/7270/7010409?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:32:52 , udn , 繽紛馬卡龍配色、機能性再提升 UNIQLO高CP值新裝上市 , https://udn.com/news/story/7270/7010438?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:33:03 , udn , 3月到來，UNIQLO也趁勢推出春夏新裝，所呈現的款式，依舊是收集了消費者反饋後，在既有的經典款裡再優化。因此，在這季可... , https://udn.com/news/story/7270/7010438?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:33:23 , udn , 麥當勞未來變「1經營模式」？ 全場老饕認了：我家這裡已拆光 , https://udn.com/news/story/120911/7010323?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:33:34 , udn , 台灣的房價漲不停，除了許多年輕人買不起房，就連部分業者也開始負擔不了房租。然而，一名網友在網路上發文，詢問大家「麥當勞未來會不會改成街邊店？」貼文曝光後也掀起討論，有網友直呼「我家這邊已經把內用空間全拆了」。 , https://udn.com/news/story/120911/7010323?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:35:25 , udn , 林志玲爸分享百條珍藏和服腰帶 新竹內灣槑齋展出 , https://udn.com/news/story/7324/7010416?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:35:54 , udn , 繽紛馬卡龍配色、機能性再提升 UNIQLO高CP值春夏新裝上市 , https://udn.com/news/story/7270/7010438?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:36:04 , udn , 3月到來，UNIQLO也趁勢推出春夏新裝，所呈現的款式，依舊是收集了消費者反饋後，在既有的經典款裡再優化。因此，在這季可看到各種過去品牌鮮少會有的繽紛配色，如薰衣草紫、檸檬黃等如馬卡龍般的色彩；機能再提升，還備有可丟入洗衣機清洗的西裝外套，簡直是上班族的一大福音。 , https://udn.com/news/story/7270/7010438?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:36:25 , udn , 大陸設定今年GDP增長5% 陸專家：首要任務擴內需 , https://udn.com/news/story/7333/7010439?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:36:35 , udn , 大陸國務院總理李克強今天提出政府工作報告設定今年經濟增長5%左右後，大陸學者紛紛表達看法，指此目標為經濟增長可能的超預期... , https://udn.com/news/story/7333/7010439?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:36:56 , udn , 影／中風病人運動神器 長庚復健醫兩項發明進軍國際 , https://udn.com/news/story/7266/7010410?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:37:56 , udn , 陸兩會報告推進「統一進程」 學者分析：北京不會冒進 , https://udn.com/news/story/7331/7010433?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:38:07 , udn , 大陸國務院總理李克強5日在發表年度「政府工作報告」中表示，要堅定反「獨」促統，推動兩岸關係和平發展，推進「祖國和平統一進... , https://udn.com/news/story/7331/7010433?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:38:52 , udn , 友邦史瓦帝尼總理戴克禮訪台 蔡英文總統明接見 , https://udn.com/news/story/6656/7010445?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:39:02 , udn , 我國非洲友邦史瓦帝尼王國總理戴克禮（H. E. Cleopas Sipho Dlamini）應我國政府邀請，今天率團抵達... , https://udn.com/news/story/6656/7010445?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:39:53 , udn , 陸設定今年GDP增長5% 陸專家：難度不大、首要是擴內需 , https://udn.com/news/story/7333/7010439?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:56:52 , udn , 經典賽／丘總情蒐筆記荷蘭篇 中華隊打者有突破投手機會 , https://udn.com/news/story/10785/7010455?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:57:02 , udn , 富邦悍將隊今天以2：1擊敗荷蘭隊，再撂倒一支經典賽國家隊，總教練丘昌榮看荷蘭軍團，認為打擊、守備俱佳，但以投手戰力來說，... , https://udn.com/news/story/10785/7010455?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:57:23 , udn , 台海緊張美國扮演何角色？ 美民調曝：過半支持「強硬」護台 , https://udn.com/news/story/6813/7010436?from=udn-ch1_breaknews-1-0-news
2023-03-05 15:57:33 , udn , 最新民調顯示，過半美國人認為，政府採取強硬立場來避免中國武力犯台，比與中保持良好關係更為重要 , https://udn.com/news/story/6813/7010436?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:05:54 , udn , 歌仔戲藝師陳美雲過世 文化部將頒旌揚狀 , https://udn.com/news/story/7314/7010466?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:06:04 , udn , 歌仔戲藝師陳美雲昨天辭世，享壽72歲。文化部今天表示，為感念陳美雲一生奉獻於歌仔戲藝術，保存「內台戲」特有的傳統歌仔戲精... , https://udn.com/news/story/7314/7010466?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:06:25 , udn , 宜蘭蘇澳規模3.5地震  最大震度3級 , https://udn.com/news/story/7266/7010468?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:06:35 , udn , 根據中央氣象局最新資訊，今天下午3時19分發生芮氏規模3.5地震，地震深度9.6公里，震央位於宜蘭縣政府南南東方23.2... , https://udn.com/news/story/7266/7010468?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:08:42 , udn , 2023愛河國際鐵人三項競賽 張家豪稱王、張綺文封后 , https://udn.com/news/story/7005/7010474?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:08:52 , udn , 「2023維士比盃愛河國際鐵人三項競賽」今天清晨6時半在愛河畔周邊舉行，500多名國內外選手參賽。地主高雄市選手張綺文、... , https://udn.com/news/story/7005/7010474?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:09:13 , udn , 第二屆台灣籃球名人堂遴選資格出爐 提名年限大幅擴大至1984年以前 , https://udn.com/news/story/7003/7010465?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:09:23 , udn , 台灣籃球名人堂協會典章委員會達成第二屆名入評選的年限共識，以中華民國籃球協會重返國際舞台的歷史切點1984年為準；將出任整個評選活動總召集人的陳祖烈，也語重心長的表示，針對協會宗旨歷史、文化、倫理、傳 , https://udn.com/news/story/7003/7010465?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:09:44 , udn , 假冒阮慕驊、吳淡如臉書騙投資 「藍勾勾」才是官方 , https://udn.com/news/story/7315/7010473?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:09:54 , udn , 假投資詐騙持續攀升，去年發生6600件，有詐騙集團為取信被害人，假冒財經專家、投資名嘴等公眾人物成立臉書社團招攬投資。刑... , https://udn.com/news/story/7315/7010473?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:11:42 , udn , 民怨淡水塞爆「卡2小時才下關渡橋」…網曝可能原因 警民疏導交通 , https://udn.com/news/story/7323/7010459?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:11:53 , udn , 淡水民權路今天塞爆，許多網友都上臉書社群留言表達不滿，更有網友指今天特別塞，應與新北市議員蔡錦賢舉辦其父親告別式有關。淡... , https://udn.com/news/story/7323/7010459?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:12:43 , udn , 他在浴室撿到「半透明條狀物」用水養送實驗室！對方傻眼來電：先生這不是蟲 , https://udn.com/news/story/7470/7010460?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:12:54 , udn , 一名男子在浴室發現一條寄生蟲，還刻意將牠保存以送去實驗室，沒想到對方回覆這個物體是一個意想不到的東西，讓他非常糗。 , https://udn.com/news/story/7470/7010460?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:14:15 , udn , 經典賽／為荷蘭開轟破蛋 柏納帝那看中華隊：實力強勁 , https://udn.com/news/story/10785/7010471?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:14:25 , udn , 世界棒球經典賽官辦熱身賽開打，荷蘭隊首戰以1：2輸給中職富邦悍將隊，敲回唯一打點的柏納帝那（Roger Bernadin... , https://udn.com/news/story/10785/7010471?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:14:33 , udn , 走在路上超少見！台灣女生不愛剪「1髮型」 妹子曝關鍵原因 , https://udn.com/news/story/120912/7010435?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:14:43 , udn , 每個人對於髮型的喜好都不同，有些人偏好俐落的短髮，也有人習慣飄逸的長髮。一名女網友在網路上發文，好奇詢問大家「為什麼路上極短髮的女生那麼少？」而貼文曝光後也掀起討論，不少女網友都指出「極短髮其實很難整理」。 , https://udn.com/news/story/120912/7010435?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:15:34 , udn , 經典賽／申皓瑋打近身球變自打球 荷蘭投手上門關心 , https://udn.com/news/story/10785/7010475?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:15:44 , udn , 富邦悍將隊今天以2：1擊敗荷蘭隊，外野手申皓瑋在第6局的打席，因自打球在手上挨了一記提前退場，總教練丘昌榮賽後透露傷情，... , https://udn.com/news/story/10785/7010475?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:17:33 , udn , 銘傳大學「足球體驗營」實戰專業球員  近百小朋友同樂 , https://udn.com/news/story/6898/7010486?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:17:36 , udn , 高雄7歲女童盪鞦韆「卡」住 媽媽嚇壞出動消防救援 , https://udn.com/news/story/7320/7010472?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:17:43 , udn , 銘傳大學足球隊今天在桃園龜山校區球場展開2場足球體驗營，特別的是，這場活動讓桃園近50所小學的200名學童，實際和銘傳大... , https://udn.com/news/story/6898/7010486?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:17:46 , udn , 高雄市一名7歲女童今下午2時許在凹子底森林公園玩盪鞦前時，雙腳被鞦韆卡住，整個人動彈不得，一旁的母親、民眾見狀上前協助，... , https://udn.com/news/story/7320/7010472?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:18:03 , udn , 排灣女孩志氣高 憑專業技能錄取高師大金榜 , https://udn.com/news/story/6898/7010485?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:18:14 , udn , 台南市私立光華高中動漫國際特色班學生曹翁若嘉，憑藉在校努力鑽研多媒體設計各項技能，日前通過甄選，錄取高雄師範大學藝術產業... , https://udn.com/news/story/6898/7010485?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:18:34 , udn , 治平對象洗白惹議 基隆市府：即刻註銷文化協會理事長資格 , https://udn.com/news/story/7320/7010484?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:18:45 , udn , 基隆市吳姓男子涉嫌向店家強索保護費，警方提報為治平對象，檢方去年底偵結起訴，吳男在臉書貼出市府頒給某文化協會第2屆理事長... , https://udn.com/news/story/7320/7010484?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:20:32 , udn , 銘傳大學「足球體驗營」實戰專業球員 近百小朋友同樂 , https://udn.com/news/story/6898/7010486?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:23:23 , udn , 「2023雙北城市馬拉松」首屆舉辦橫跨雙北 肯亞選手奪冠 , https://udn.com/news/story/7879/7010481?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:23:33 , udn , 首屆舉辦的雙北城市馬拉松今日（3月5日）上午5點於台北市政府前廣場開跑，這個首度橫越兩個直轄市，途經台北市、新北市蛋黃區A級賽道的比賽，一共吸引了近5千人參與。馳騁於高架路段，行經兩市河濱，以華江橋連 , https://udn.com/news/story/7879/7010481?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:24:54 , udn , 淡季效應 鴻海2月營收4,020億元、年減11.65% , https://udn.com/news/story/7253/7010483?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:25:05 , udn , 受到淡季效應影響，鴻海（2317）今（5）日公布2023年2月營收為4,020億元，月減39.12%，年減11.65%，... , https://udn.com/news/story/7253/7010483?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:26:23 , udn , 台鐵基北直達車增停南港 專家搖頭：「看不見的手」又來了 , https://udn.com/news/story/7266/7010357?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:26:33 , udn , 基隆市長謝國樑日前向台鐵局提出109車次自強號增停南港站，立委也主動協調，據悉台鐵擔心新北市的民代也會發難、要求增停汐止，考量政治力干涉的後續影響，是台鐵裹足不前的癥結點；反映台鐵即將公司化前，民代、地方首長「看不見的手」干預營運力道仍不減，讓專家不禁批評台鐵公司成立後若「換湯不換藥」，此狀況恐會更嚴重，將失去公司化的意義。 , https://udn.com/news/story/7266/7010357?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:26:53 , udn , 下午3時19分宜蘭蘇澳規模3.5地震 最大震度3級 , https://udn.com/news/story/7266/7010490?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:27:04 , udn , 中央氣象局發布小區域有感地震報告，今天下午3時19分，在宜蘭縣政府南南東方23.2公里，位於宜蘭縣蘇澳鎮，發生芮氏規模3... , https://udn.com/news/story/7266/7010490?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:27:54 , udn , 拜登政府擬限制美企「對陸科技投資」 傳行政命令近期頒布 , https://udn.com/news/story/6811/7010489?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:28:05 , udn , 美國與中國大陸間的複雜關係日益緊繃，知情人士透露，美國拜登政府已接近完成一項行政命令，將限制美企對中國大陸特定領域的投資... , https://udn.com/news/story/6811/7010489?from=udn-ch1_breaknews-1-0-news
2023-03-05 16:29:31 , udn , 誰來當家長的神隊友！高雄議員倡提高夜間臨托能量 , https://udn.com/news/story/7327/7010498?from=udn-ch1_breaknews-1-0-news
