2023-04-27 00:03:01 , udn , 烏克蘭任命前戰略產業部長為新任駐中大使 , https://udn.com/news/story/122663/7125747?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:45:25 , udn , 貝恩上海辦公室電腦遭扣 近月第2家美企被查 , https://udn.com/news/story/7331/7126915?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:45:35 , udn , 美國管理顧問公司貝恩傳出遭中國警方突擊搜查上海辦事處，帶走電腦及手機，但未扣留職員。這是繼3月另一美企美思明智集團北京辦... , https://udn.com/news/story/7331/7126915?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:45:56 , udn , 致用高中與加拿大安大略省公立高中簽約 加修學分獲雙文憑 , https://udn.com/news/story/6885/7126956?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:46:06 , udn , 台中市私立致用高中今天與加拿大安大略省TVO ILC公立高中共同簽署「雙聯學制」，加修7學分可獲台加高中雙文憑(ODDS... , https://udn.com/news/story/6885/7126956?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:46:27 , udn , 希臘論壇矮化馬英九 外交部：嚴正抗議絕不接受 , https://udn.com/news/story/6656/7126765?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:46:37 , udn , 前總統馬英九應邀出席希臘「德爾菲經濟論壇」，頭銜遭矮化。外交部今天表示，已訓令駐希臘代表處緊急洽繫，表達嚴正抗議亦要求更... , https://udn.com/news/story/6656/7126765?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:46:58 , udn , 鼓勵年輕人結婚 高市議員建議辦國際郵輪聯誼成效高 , https://udn.com/news/story/7327/7126951?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:47:08 , udn , 高雄市人口衰退現象從去年8月起出現反轉，從272萬2713人逐月增加，至今年3月，已達273萬3964人，多位議員今天（... , https://udn.com/news/story/7327/7126951?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:47:29 , udn , 離家20年！旅美貓熊丫丫預計27日下午5時抵滬 , https://udn.com/news/story/7331/7126949?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:48:23 , udn , 習近平與澤倫斯基通話 陸學者：政治解決危機關鍵一步 , https://udn.com/news/story/7331/7126979?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:48:34 , udn , 大陸國家主席習近平26日與烏克蘭總統澤倫斯基通電話，並確定中方將派特別代表訪問烏克蘭。華東師範大學俄羅斯與歐亞研究院副院... , https://udn.com/news/story/7331/7126979?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:48:54 , udn , 新一代設計展恢復實體展 大葉兩作品入圍新秀獎 , https://udn.com/news/story/6898/7126987?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:49:05 , udn , 大葉大學造形藝術學系應屆畢業生經過一年努力，舉辦畢業展─平行觸動，而且將到南港展覽館參加「新一代設計展」，多元風格頗獲青... , https://udn.com/news/story/6898/7126987?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:49:26 , udn , 台灣文學巡禮金門開講 邀洪玉芬與蔡素芬對談「姝寫」 , https://udn.com/news/story/7327/7126980?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:49:36 , udn , 當「烈嶼女兒」洪玉芬遇上「鹽田女兒」蔡素芬，會激盪出什麼火花。 , https://udn.com/news/story/7327/7126980?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:49:57 , udn , 改造校園！ 校園美感設計實踐計畫台南5校新氣象 , https://udn.com/news/story/6898/7126958?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:50:07 , udn , 台灣設計研究院主辦的「學美‧美學—校園美感設計實踐計畫」今年邁入第5年，台南市國中小共5所學校入選示範學校，後壁區新東、... , https://udn.com/news/story/6898/7126958?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:50:28 , udn , 日月光兼顧營運與永續 陳其邁頒「環保永續貢獻獎」 , https://udn.com/news/story/7240/7126960?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:50:38 , udn , 高雄市長陳其邁今天到楠梓科技產業園區，參加日月光高雄廠舉辦的「永續新公民 行動綠生活」活動，陳其邁肯定日月光致力於企業營... , https://udn.com/news/story/7240/7126960?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:50:59 , udn , 許陳圓挑水10公里養家 教育3子女愛物惜物 獲頒南投模範母親 , https://udn.com/news/story/7325/7126966?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:51:10 , udn , 南投市鳳山里90歲婦人許陳圓育有2子1女，因為住在八卦山台地缺水，她得走到員林市百果山取水，來回約10公里的路程，就為了... , https://udn.com/news/story/7325/7126966?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:51:22 , udn , 台北探索館遭批資料錯誤 觀傳局：已請專家修正 , https://udn.com/news/story/7323/7126999?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:51:30 , udn , 福安王爺慈善會連3年捐款 助新北弱勢族群投保微型保險 , https://udn.com/news/story/7323/7126959?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:51:33 , udn , 國立臺北教育大學社會與區域發展學系兼任助理教授蕭文杰昨天批評，台北探索館展覽資料錯誤百出，有些甚至一錯就是好幾年，他呼籲... , https://udn.com/news/story/7323/7126999?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:51:41 , udn , 位於嘉義市的福安王爺慈善會，今天結合新北市地藏庵、湄洲天上二聖母台北聖母信眾會和富邦人壽，捐贈710萬2千元保費，將為新... , https://udn.com/news/story/7323/7126959?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:51:53 , udn , 中國批濫施金援外交 外交部：不值一駁 , https://udn.com/news/story/6656/7126869?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:52:02 , udn , 嘉義還未成立信賴之友會 陳時中喊話「蔡賴結合、1加1大於2」 , https://udn.com/news/story/123307/7126962?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:52:04 , udn , 中國外交部發言人毛寧昨天批評台灣援助友邦為金援外交，對此外交部發言人劉永健今天表示，台灣在能力範圍內協助友邦發展民生共創... , https://udn.com/news/story/6656/7126869?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:52:12 , udn , 副總統賴清德參選2024年總統大選，在全台各縣市組建「信賴台灣之友會」，深入民間穩固基礎，但目前嘉義縣市仍未見動靜，全國... , https://udn.com/news/story/123307/7126962?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:52:24 , udn , 全中運基隆5金7銀10銅22獎牌 15年來最佳田徑跆拳亮眼 , https://udn.com/news/story/6898/7126998?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:52:35 , udn , 全中運今天落幕，基隆拿下5金7銀10銅共22面獎牌，創15年來最佳成績，其中田徑、跆拳表現都相當亮眼。教育處表示，今年延... , https://udn.com/news/story/6898/7126998?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:52:56 , udn , 高市與美峽谷大學合作 提供高中職生200門線上國際課程 , https://udn.com/news/story/6885/7126996?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:53:06 , udn , 高雄市教育局與美國峽谷大學（College of the Canyons），今天在新莊高中簽署國際教育合作備忘錄，提供超... , https://udn.com/news/story/6885/7126996?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:53:27 , udn , 勞動部統計：每4名大學畢業生初入職場1人領基本工資 , https://udn.com/news/story/7238/7126988?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:53:37 , udn , 勞動部今發布「111年初任人員薪資統計結果」，2022年初任人員月薪平均為3.4萬元，較2021年增加2千元、5.6%。... , https://udn.com/news/story/7238/7126988?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:53:58 , udn , 睽違10年 屏縣據點米其林志工PK賽 長輩發揮巧思結合健康 , https://udn.com/news/story/7327/7126990?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:54:09 , udn , 屏東縣政府社會處睽違10年今舉辦社區關懷據點米其林志工大廚PK賽，關懷據點的志工媽媽們是餐飲志工主要力量，每周至少一次在... , https://udn.com/news/story/7327/7126990?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:54:23 , udn , 彰化中友百貨預計今年上半年動工  2026年開幕 , https://udn.com/news/story/7325/7127003?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:54:29 , udn , 台中大安農會捐金磚米撲滿助弱勢 受贈單位感謝 , https://udn.com/news/story/7325/7126992?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:54:34 , udn , 彰化市第一家百貨公司中友百貨建築執照本月已核發，彰化縣長王惠美表示，中友百貨未來規劃地上21層地下4層，總投資金額增加到... , https://udn.com/news/story/7325/7127003?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:54:40 , udn , 台中市大安區農會去年發起「公益ANNO 永續善農」為期一年的愛心活動，共捐出2個大金磚及47個小金磚給財團法人台中市私立... , https://udn.com/news/story/7325/7126992?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:54:54 , udn , 民進黨三重立委初選結果出爐 李坤城勝出 , https://udn.com/news/story/6656/7127002?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:55:00 , udn , 影／遭福斯無預警開除？人氣主播卡爾森在推特「打破沉默」 , https://udn.com/news/story/6813/7126993?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:55:05 , udn , 民進黨新北市三重區立委初選結果出爐，前市議員李坤城以0.46擊敗現任議員李余典的0.22、彭佳芸0.14，將代表民進黨出... , https://udn.com/news/story/6656/7127002?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:55:11 , udn , 美國福斯新聞台（Fox News）24日開除了當家主播卡爾森（Tucker Carlson），這名每晚有300萬觀眾收看... , https://udn.com/news/story/6813/7126993?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:55:25 , udn , 馬紹爾國慶 田中光任總統特使率團前往祝賀 , https://udn.com/news/story/6656/7126945?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:55:36 , udn , 太平洋友邦馬紹爾群島5月1日慶祝44週年國慶，外交部表示，為彰顯對台馬邦誼的珍視，並持續深化兩國合作夥伴關係，總統蔡英文... , https://udn.com/news/story/6656/7126945?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:55:57 , udn , 金馬影帝李康生攜手文二警 錄製影片宣導反詐騙 , https://udn.com/news/story/7320/7127001?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:56:07 , udn , 金馬影帝李康生穿上刑警背心，與台北市文山二警分局攜手錄製反詐騙宣導影片。李康生說起自己被人盜用照片詐騙影迷的經歷，提醒民... , https://udn.com/news/story/7320/7127001?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:57:22 , udn , 小叔搬進兄嫂新家！不做家事還帶瞎妹同居 要他搬走竟回嗆「我有付7千」  , https://udn.com/news/story/7272/7126839?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:57:33 , udn , 有位人妻抱怨，新婚買房原本要享受兩人世界，小叔卻成了不速之客，一起搬進新家，不分擔家事，還在未告知情況下，就帶陌生女子回來上床同居，她和先生抱怨，還被小叔怒嗆，「我有付七千」，讓她氣炸。 , https://udn.com/news/story/7272/7126839?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:57:53 , udn , 中華郵政因應電商趨勢 「國際e小包」5／1起增寄俄羅斯 , https://udn.com/news/story/7266/7127013?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:58:04 , udn , 疫情帶動電商消費趨勢，中華郵政今宣布，5月1日開辦俄羅斯國際e小包(ePacket)業務，資費較國際航空掛號小包及國際快... , https://udn.com/news/story/7266/7127013?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:58:25 , udn , 金融營業稅率如何降？黃天牧：2024年底定案 , https://udn.com/news/story/7239/7127012?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:58:35 , udn , 金管會主委黃天牧今日在財委會備詢時指出，金融營業稅如何降稅的問題，會在2024年底之前定案；銀行局長莊琇媛會後受訪時指出... , https://udn.com/news/story/7239/7127012?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:58:56 , udn , 全中運／李安翊領頭衝 高男800公尺3人齊破高懸35年紀錄 , https://udn.com/news/story/7005/7127009?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:59:06 , udn , 日前才剛在高男800公尺預賽打破高懸35年，同時也是全中運高男組最老大會紀錄的新北市雙溪高中李安翊，今天的決賽再度領頭衝... , https://udn.com/news/story/7005/7127009?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:59:27 , udn , 國民黨誰迎戰鄭運鵬？牛煦庭、陳文吉5月7至9日全民調 , https://udn.com/news/story/6656/7127005?from=udn-ch1_breaknews-1-0-news
2023-04-27 13:59:37 , udn , 民進黨桃園市第1選區（蘆竹、龜山、桃園區15里）初選結果，現任立委鄭運鵬勝出，續拚三連霸。國民黨該區目前則有議員牛煦庭、... , https://udn.com/news/story/6656/7127005?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:00:25 , udn , 北港鎮長照據點惡性倒閉老人被欠錢 長照員也被欠薪70多萬 , https://udn.com/news/story/7321/7127033?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:00:29 , udn , 民進黨三重立委初選結果出爐 李坤城大勝出線 , https://udn.com/news/story/123475/7127002?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:00:36 , udn , 雲林縣北港鎮家源藥局附設長照C據點，負責人黃姓藥師因積欠債務，今年2月倒閉，人去樓空，長照據點被迫關門，36名長者頓成流... , https://udn.com/news/story/7321/7127033?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:00:56 , udn , 台中LaLaport「北館」今試營運！5樓美食街爆滿排長龍 , https://udn.com/news/story/7270/7127031?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:01:07 , udn , 台中LaLaport購物中心繼「南館」今年初試營運後，「北館」今天中午試營運，其中「北館」5樓匯集日系美食一條街，有多達... , https://udn.com/news/story/7270/7127031?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:01:28 , udn , 6月初典型梅雨機會較高 彭啟明：今年沒有很樂觀的條件 , https://udn.com/news/story/7266/7127032?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:01:38 , udn , 5月進入梅雨季，「天氣風險 WeatherRisk」臉書粉專說，從最新預報指標來看，要出現很典型的梅雨鋒面機會不高，5-... , https://udn.com/news/story/7266/7127032?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:01:59 , udn , MLB／雙城前田健太禍不單行 被洋基打爆還要照MRI , https://udn.com/news/story/6999/7126904?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:02:09 , udn , 日籍強投前田健太今天出戰洋基被打得灰頭土臉，僅投三局就被狂掃11支安打丟掉十分，最終球隊以6：12落敗，而他也吞下旅美生涯最慘一役。但前田健太的厄運不止於此，賽後也傳出手部不適的消息，預計會進行MRI , https://udn.com/news/story/6999/7126904?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:02:30 , udn , CBAM將取消免費配額 建立新排放交易系統ETS II , https://udn.com/news/story/7238/7127030?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:02:41 , udn , 歐洲2005年推出的碳排放交易系統(ETS)，強迫發電廠與工廠製造汙染時購買碳權，自實施以來，根據歐洲氣候法將溫室氣體(... , https://udn.com/news/story/7238/7127030?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:03:02 , udn , 大幅減產也要維持投資 三星電子看好下半年晶片景氣 , https://udn.com/news/story/6811/7127027?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:03:12 , udn , 三星電子關鍵的晶片事業上季出現虧損，但這家全球最大記憶晶片製造商看好下半年景氣，雖承諾要大幅減產以穩定晶片行情，但仍要維... , https://udn.com/news/story/6811/7127027?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:03:23 , udn , 企鵝妹扛15公斤裝備環台「4天破百公里」 網讚：體力贏過半數男生 , https://udn.com/news/story/120912/7126511?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:03:33 , udn , 弘光妝品系與LVMH集團辦國際交流會 世界冠軍彩繪大師示範 , https://udn.com/news/story/6904/7126989?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:03:33 , udn , 南韓知名實況主「企鵝妹」正在進行徒步環台之旅，全程透過直播和粉絲互動。對此，一名網友在網路上發文，指出企鵝妹背著10幾公斤的裝備，短短4天就走了破百公里，而貼文曝光後也掀起討論。 , https://udn.com/news/story/120912/7126511?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:03:43 , udn , 弘光科技大學化妝品應用系去年與領銜全球時尚精品集團LVMH旗下MAKE UP FOR EVER ACADEMY，在台中國... , https://udn.com/news/story/6904/7126989?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:03:54 , udn , 「有買股票就知道」黃重諺：美軍火商訪台 軍工股齊漲 , https://udn.com/news/story/6656/7127036?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:04:04 , udn , 批政客不了解科技、只會買武器 郭台銘：反對台灣成亞洲彈藥庫 , https://udn.com/news/story/6656/7127026?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:04:04 , udn , 25家美國軍火商組成的代表團，預計5月初訪台。總統府副秘書長黃重諺今天接受「震傳媒」專訪時表示，與其說訪團是來推銷，更像... , https://udn.com/news/story/6656/7127036?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:04:15 , udn , 鴻海集團創辦人郭台銘爭取參選總統，學校第一場演講就選在東海大學，現場學生爆棚。郭台銘表示，我們的政治人物對未來的科技一點... , https://udn.com/news/story/6656/7127026?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:04:35 , udn , 艾司摩爾CEO：大陸市場需求持續上升，絕對不能失去 , https://udn.com/news/story/7333/7127016?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:04:46 , udn , 全球最大晶片微影設備龍頭艾司摩爾（ASML）執行長溫彼得（Peter Wennink）26日表示，在歐美等國家在大陸採購... , https://udn.com/news/story/7333/7127016?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:05:07 , udn , Onitsuka Tiger首推女裝支線「OTIGER」 剪裁俐落、百搭風格必入手！ , https://udn.com/news/story/7270/7127017?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:05:17 , udn , 日本時尚品牌Onitsuka Tiger瞄準高端服裝市場，同時為女性消費者量身打造，推出全新支線「OTIGER」。剪裁俐落又百搭，提供女性客群一個嶄新體驗，讓女款正裝也可以休閒舒適。 , https://udn.com/news/story/7270/7127017?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:05:38 , udn , 屏東男毒蟲持槍搶檳榔攤 性侵、脅迫女店員吸毒 一審判處18年 , https://udn.com/news/story/7315/7127024?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:05:48 , udn , 屏東縣楊姓男子偶遇檳榔攤女店員，去年4月凌晨時，趁女店員上班時，佯稱借廁所，卻在廁所內吸毒，持槍抵著女店員的頭恫嚇「你不... , https://udn.com/news/story/7315/7127024?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:06:23 , udn , 梅雨恐遲到？ 賈新興：預估6月4日前後 轉變為有利環境 , https://udn.com/news/story/7266/7127049?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:06:34 , udn , 梅雨幾時來？台灣整合防災工程技術顧問公司總監賈新興今天在臉書指出，今年預估的時間落在6月4日前後，環境開始轉變為有利梅雨... , https://udn.com/news/story/7266/7127049?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:06:54 , udn , 勞保基金將破產 朱批民進黨擺爛：主張開朝野國是會議 , https://udn.com/news/story/6656/7127039?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:07:05 , udn , 國民黨智庫、國家政策研究基金會今針對勞動政策舉行記者會。國民黨主席朱立倫表示，民進黨最會「擺爛」，只想把勞工問題放著不管... , https://udn.com/news/story/6656/7127039?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:07:41 , udn , 貨櫃輪北美線長約價格高於現貨價 長榮、陽明今年獲利依舊可期 , https://udn.com/news/story/7241/7127008?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:07:51 , udn , 全球貨櫃輪5月北美線的合約價要完成換約，物流業界根據北美知名物流業保底的合約價格推估，今年北線平均簽的長約價格約從200... , https://udn.com/news/story/7241/7127008?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:07:56 , udn , 「有買股票就知道」 黃重諺：美軍火商訪台 軍工股齊漲 , https://udn.com/news/story/6656/7127036?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:09:13 , udn , 彰化中友百貨預計今年上半年動工 2026年開幕 , https://udn.com/news/story/7325/7127003?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:09:22 , udn , 因應台海情勢緊張  黃天牧：有向烏克蘭見習做金融兵推 , https://udn.com/news/story/7239/7127058?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:09:33 , udn , 因應台海情勢升溫，金管會已展開金融機構的兵推。黃天牧今日在財委會上答覆立委張其祿質詢時指出，烏克蘭因俄羅斯攻擊所採取的金... , https://udn.com/news/story/7239/7127058?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:09:53 , udn , 小二哈霸占路中央睡死！警察趕到傻眼直呼「這不是狗」：是動物園慣性逃犯 , https://udn.com/news/story/7470/7126717?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:10:04 , udn , 二哈就是愛睡路中間？德國警方接獲民眾報案，發現一隻哈士奇竟然躺在馬路上睡著，但警方趕到後卻發現這隻躺在地上的根本不是狗，而是從動物園逃脫的北極狐。 , https://udn.com/news/story/7470/7126717?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:12:23 , udn , 影／辜汪會談30年 回顧「歷史性的一握」 , https://udn.com/news/story/6656/7127062?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:12:33 , udn , 今(27)日適逢辜汪會談30周年，1993年4月27日至29日，時任海基會董事長辜振甫與時任海協會會長汪道涵於新加坡舉行... , https://udn.com/news/story/6656/7127062?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:12:54 , udn , 從全國稅賦挖掘唯一強勢產業！「這族群」漲了一段似乎想再創高？ , https://udn.com/news/story/7251/7127028?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:13:04 , udn , 飆股檢測，這是將基本面、技術面、籌碼面合在一起，你可以看到紅點越多，其實就代表股票多頭數據越搶眼，而綠點則是代表空頭指標... , https://udn.com/news/story/7251/7127028?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:13:25 , udn , 消費糾紛弱勢權益難保？桃園議員：消保官別像沒牙老虎 , https://udn.com/news/story/7324/7127063?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:13:36 , udn , 桃園市政府法務局今天到議會工作報告，議員錢龍指出，一年有8400多件消費糾紛申請調解，超過1000件因為被檢舉者不出席、... , https://udn.com/news/story/7324/7127063?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:13:56 , udn , 因應台海情勢緊張 黃天牧：有向烏克蘭見習做金融兵推 , https://udn.com/news/story/7239/7127058?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:15:23 , udn , 不只賣維他命！理科太太又賣養髮液　60天不滿意可退貨 , https://udn.com/news/story/7266/7127075?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:15:33 , udn , 之前賣維他命賣出好成績的理科太太，這回又有新產品了，她加入美國新興生技公司Revela，打出邀請美國生物、醫學博士共同合... , https://udn.com/news/story/7266/7127075?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:17:57 , udn , 台股漲36點收15,411點 台積電翻紅漲2元收493.5元 , https://udn.com/news/story/7251/7127055?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:18:08 , udn , 台股今(27)日終場收盤為15,411.49點，上漲36.86點，成交量為2,023.78億元。台積電（2330）收盤上... , https://udn.com/news/story/7251/7127055?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:18:25 , udn , 台灣設計師品牌入駐NOKE忠泰樂生活  本周試營運開賣！ , https://udn.com/news/story/7266/7127097?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:18:35 , udn , 近日北台灣最具話題的風格去處，莫過於大直的「NOKE忠泰樂生活」。除了豐富的各式生活提案，最別值得一提的是：知名台灣設計... , https://udn.com/news/story/7266/7127097?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:18:56 , udn , 研調估電視面板5月回到現金成本 能否續漲看需求 , https://udn.com/news/story/7240/7127042?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:19:06 , udn , 研調機構集邦科技資深研究副總經理邱宇彬今天表示，電視面板價格可望在5月、6月回到現金成本之上，但若7月、8月消費市場未能... , https://udn.com/news/story/7240/7127042?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:21:23 , udn , 緊跟全球淨零趨勢 昇宏國際為臺灣打造國際競爭力 , https://udn.com/news/story/7241/7126209?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:21:33 , udn , 從臺灣市場走到國際市場之後，昇宏國際的視野不再侷限，也看見了全球所關注的趨勢，在2015年就積極與工研院合作，進行碳排查工作，並解決產品製造過程中的排碳放量問題，期待讓臺灣的品牌以及產業，能在國際中成為最具社會企業責任的大使。 , https://udn.com/news/story/7241/7126209?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:21:54 , udn , 淄博燒烤爆紅  陸媒：對燒烤帶火一城現象應慎重 , https://udn.com/news/story/7332/7126981?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:22:04 , udn , 山東淄博因燒烤成為網紅城市，遊客大量湧入，排隊隊伍沒盡頭，老闆得拿喇叭勸退顧客；陸媒對此現象示警，常吃烤串，不利健康又空... , https://udn.com/news/story/7332/7126981?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:23:32 , udn , 可成外資提案遭駁 金管會：股利議題非議和政策 , https://udn.com/news/story/7239/7127038?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:23:43 , udn , 金管會力推共同議和的公司治理政策，近期卻發生可成（2474）不理外資股東的股利提案，外界質疑這是否是公司治理的挫敗？證期... , https://udn.com/news/story/7239/7127038?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:24:23 , udn , 新措施！勞工投入缺工產業  最高可領15.6萬就業獎勵金 , https://udn.com/news/story/7238/7127127?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:24:33 , udn , 疫後產業復甦，各行各業等著大展拳腳，卻也面臨招不到人的缺工困境。為此，勞動部祭出10億元推動新措施，從「獎勵勞工就業」、... , https://udn.com/news/story/7238/7127127?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:24:54 , udn , 買爆低價股更賺？網笑「韭菜邏輯」曝高價股最大優勢 , https://udn.com/news/story/12806/7125256?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:25:04 , udn , 每檔股票價格不盡相同，不同公司股票價差也相當大，有網友好奇「買股票要買貴的還是便宜的？股票是否只要靠量越大，即使漲幅很低，也可以有相當可觀的投報率？」其他網友卻狠酸是「韭菜標準邏輯」，有人直言「除非公司未來可期或是高層要炒作，不然其實低價股很難有你說的空間」。 , https://udn.com/news/story/12806/7125256?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:25:25 , udn , Acer電競筆電生力軍 Predator Helios Neo優惠現折萬元 , https://udn.com/news/story/7270/7127124?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:25:35 , udn , 蔡總統：持續加強電網安全 維持供電穩定運作 , https://udn.com/news/story/7238/7127034?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:25:35 , udn , 看準疫後民眾對高效能筆電機種的強烈需求，也觀察到許多電競玩家平常工作、休閒時也注重影像輸出、影音娛樂的使用體驗，宏碁近期... , https://udn.com/news/story/7270/7127124?from=udn-ch1_breaknews-1-0-news
2023-04-27 14:25:46 , udn , 蔡英文總統今（27）日上午接見「第30屆亞洲臺灣商會聯合總會回國訪問團」，肯定亞總為台灣打開更廣大的國際空間，是台灣走向... , https://udn.com/news/story/7238/7127034?from=udn-ch1_breaknews-1-0-news
