2023-04-25 00:00:54 , udn , 中職／黃保羅「開箱」1.2局失5分 味全龍曹祐齊贏了娃娃兵之戰 , https://udn.com/news/story/7001/7120506?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:21:23 , udn , 好市多（Costco）又出現「雷鞋」？繼日前一款厚底拖鞋被嫌「踩屎感、易絆倒」，近日上架的一款機能運動涼鞋，又被網友「反推」是穿了之後腳會爆臭的「鹹魚牌」... , https://udn.com/news/story/120915/7122125?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:21:27 , udn , 超難溝通！最固執的生肖TOP3 第一名不出所料：不撞牆不回頭 , https://udn.com/news/story/7268/7122153?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:21:38 , udn , 遇到意見不合時，最怕固執己見的人，油鹽不進，好壞不分，想要溝通都難以交流，實在令人頭痛，以下是最固執生肖的前三名，來看看自己是否名列榜上。 , https://udn.com/news/story/7268/7122153?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:21:43 , udn , 台灣大宣布 開通Apple Watch國際漫遊 , https://udn.com/news/story/7241/7122142?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:21:54 , udn , 51勞動節連假即將到來，出國旅遊正夯，台灣大（3045）宣布，即日起提供Apple Watch國際漫遊吃到飽服務。持有A... , https://udn.com/news/story/7241/7122142?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:21:58 , udn , 避孕方法用這招！網推「這樣避孕最安全」 簡單上手還能預防性病 , https://udn.com/news/story/7266/7113479?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:22:09 , udn , 《Social Lab社群實驗室》本次透過《OpView社群口碑資料庫》追蹤近三個月內「避孕方式」話題的網路聲量表現，帶您了解網友熱議的五大避孕方式。 , https://udn.com/news/story/7266/7113479?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:22:14 , udn , 四月桐花五月雪 全台7大賞桐景點一次看！ , https://udn.com/news/story/7266/7113388?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:22:25 , udn , 《Social Lab社群實驗室》本次透過《OpView社群口碑資料庫》追蹤近一年內「油桐花」相關話題的網路聲量，帶您了解網友熱議的七大油桐花景點有哪些。 , https://udn.com/news/story/7266/7113388?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:22:29 , udn , 人人都愛好同事！網友一致認同「這點」特質最重要 , https://udn.com/news/story/7269/7113434?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:22:40 , udn , 《Social Lab社群實驗室》本次透過《OpView社群口碑資料庫》追蹤近三個月內「職場好同事」話題的網路聲量表現，帶您了解網友熱議的五大職場好同事特質。

《Social Lab社群實驗室》本次透過《OpView社群口碑資料庫》追蹤近三個月內「職場好同事」話題的網路聲量表現，帶您了解網友熱議的五大職場好同事特質。 , https://udn.com/news/story/7269/7113434?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:22:45 , udn , NBA／聯盟最老雙20締造者 詹姆斯：這就是我 , https://udn.com/news/story/7002/7122139?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:22:56 , udn , 正規賽最後0.8秒攻進追平球，湖人隊「小皇帝」詹姆斯（LeBron James）助隊將戰局逼到延長賽，加時5分鐘他再攻下... , https://udn.com/news/story/7002/7122139?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:23:16 , udn , 3D、立體、仿真花 11款母親節創意蛋糕拚「花」漾 , https://udn.com/news/story/7270/7122135?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:23:27 , udn , 3D、立體、仿真花，甚至帶點玩趣的「敲敲樂」，都走進今年母親節蛋糕市場，有別往年的健康取向，今年更重視吸睛度，以歡笑迎來... , https://udn.com/news/story/7270/7122135?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:23:31 , udn , 身穿淡藍色、第二人38折起 南港最強BUFFET大玩海洋風 , https://udn.com/news/story/7270/7122154?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:23:47 , udn , 驚！明仁會大哥司機違停世新大學後門 警開罰單2小時後「駕駛死了」 , https://udn.com/news/story/7320/7121996?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:23:56 , udn , 全中運田徑／近33年來首位國中生 林沛萱跳高達亞運標 , https://udn.com/news/story/7005/7122169?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:24:07 , udn , 新竹縣芎林國中田徑好手林沛萱，今天以地主身份在112年全中運國女全能五項跳高決賽，以1公尺81的成績達到今年杭州亞運參賽... , https://udn.com/news/story/7005/7122169?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:24:18 , udn , 放寬！旅客赴陸4月29日起 航空公司不再查驗新冠檢測證明 , https://udn.com/news/story/7332/7122133?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:24:27 , udn , 年度社群趨勢探索！「這頻道」奪下最具影響力網紅寶座 , https://udn.com/news/story/7270/7113562?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:24:32 , udn , 欲改電力穩供標準 台電拋備轉容量率從百分比變絕對值 , https://udn.com/news/story/7238/7122155?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:24:38 , udn , 本次《OpView社群口碑資料庫》節錄《解封後的樣貌：2022年度網紅影響力洞察報告》部分內容，從網路聲量的角度追蹤近2年來社群趨勢的焦點，藉以剖析社群板塊的消長變化以及各類網紅影響力的排行。 , https://udn.com/news/story/7270/7113562?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:24:43 , udn , 台電過去就曾拋出要重新檢討備轉容量率制度，不再以百分比當作基準。對此，經濟部次長、台電代理董事長曾文生今（25）日說明，... , https://udn.com/news/story/7238/7122155?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:24:49 , udn , 肖戰帶路 三分鐘前導影片「寰宇古馳」典藏亮點搶先看 , https://udn.com/news/story/7270/7122127?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:25:20 , udn , Netflix宣布將投資南韓25億美元 韓媒體類股大漲 , https://udn.com/news/story/6811/7122124?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:25:30 , udn , 美國串流影音巨人Netflix周一（24日）宣布，未來四年將在南韓投資25億美元製作電視劇、電影等影音娛樂內容，創造更多... , https://udn.com/news/story/6811/7122124?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:26:56 , udn , 恐連續7年未受邀WHA 蔡政府外交努力只剩大內宣？ , https://udn.com/news/story/6656/7121785?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:27:01 , udn , 破除保險新手族3迷思 投保原則報你知 , https://udn.com/news/story/7239/7122157?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:27:07 , udn , 第76屆世界衛生大會（WHA）將於5月21日至30日在瑞士日內瓦舉行，台灣積極向世界衛生組織（WHO）秘書處爭取以觀察員出席，然迄今為止，仍無具體跡象我國將受邀參加。自從總統蔡英文政府上台以來，我國已經連續7年沒有收到邀請函，對照外國訪團不斷，我國在WHA的挫敗，兩者是否能互相抵銷，確有爭議空間。 , https://udn.com/news/story/6656/7121785?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:27:11 , udn , 根據行政院主計總處最新薪資統計註1，111年全體受僱員工(含部分工時員工及外籍員工)每人每月經常性薪資平均為44,417... , https://udn.com/news/story/7239/7122157?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:27:27 , udn , 盧沙野禍從口出 北京頻打圓場各方仍不買帳 , https://udn.com/news/story/7331/7122129?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:27:38 , udn , 中國駐法國大使盧沙野點名脫離前蘇聯的國家無主權國地位慘遭各方聲討，即使北京當局頻打圓場各方仍不買帳，像是捷克外長利帕夫斯... , https://udn.com/news/story/7331/7122129?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:27:58 , udn , 私密處清潔保養好重要！網熱議五大保養方式是「這些」 , https://udn.com/news/story/7266/7113447?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:28:09 , udn , 《Social Lab社群實驗室》本次透過《OpView社群口碑資料庫》追蹤近一年內「私密處保養方式」話題的網路聲量表現，帶您了解網友熱議的五大私密處保養方式排行。 , https://udn.com/news/story/7266/7113447?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:28:29 , udn , 預防俄國發動「難民入侵」！芬蘭在邊境蓋鐵網圍籬 , https://udn.com/news/story/122663/7122171?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:29:00 , udn , 產後該住月子中心嗎？網推「這優點」勝過在家坐月子 , https://udn.com/news/story/7272/7114530?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:29:11 , udn , 《Social Lab社群實驗室》本次透過《OpView社群口碑資料庫》追蹤近三個月內「月子中心」話題的網路聲量表現，帶您了解網友熱議的六大月子中心優點。 , https://udn.com/news/story/7272/7114530?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:33:07 , udn , 桃園5選區綠營出線藍選民憂 藍黨團：趕5月民調定人選 , https://udn.com/news/story/6656/7122204?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:33:18 , udn , 2024立委初選，民進黨桃園市第5選區（平鎮龍潭）初選中代議員楊家俍勝出，國民黨桃園第5選區初選，市議員黃敬平、舒翠玲挑... , https://udn.com/news/story/6656/7122204?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:33:38 , udn , 稱讚蔣萬安才是金句王 王世堅還嘆：既生安、何生堅 , https://udn.com/news/story/6656/7122205?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:33:49 , udn , 國民黨第二階段初選，港湖、大安選區今開協調會，爭取港湖提名的議員李彥秀昨天提到，她認為若市長蔣萬安可以多一點金句、就能分... , https://udn.com/news/story/6656/7122205?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:34:09 , udn , 5月1日解編 1197天指揮中心畫下句點 , https://udn.com/news/story/6656/7122208?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:34:20 , udn , 行政院長陳建仁今天下午出席指揮中心會議，並拍板決定指揮中心將於5月1日解編，結束1197天的任務。指揮官王必勝表示，5月... , https://udn.com/news/story/6656/7122208?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:34:40 , udn , 宣德拼轉型 積極佈局低軌衛星、車用、醫療領域 , https://udn.com/news/story/7270/7122206?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:34:51 , udn , 宣德拼轉型，積極布局低軌衛星、車用、醫療領域；宣德董事長蔡鎮隆表示，今年是轉型投資年，隨著產品組合轉佳，轉型效益將於明年... , https://udn.com/news/story/7270/7122206?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:35:11 , udn , 魚塭放水成候鳥飯廳 宜蘭季新社區上百瀕危鳥類現蹤 , https://udn.com/news/story/7266/7122202?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:35:22 , udn , 宜蘭蘭陽溪出海口是許多候鳥春天從澳洲北返西伯利亞的必經之地，當地季新社區多處魚塭在4月，曬池時仍留下一定水量，呈現大面積... , https://udn.com/news/story/7266/7122202?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:35:42 , udn , 消防夫妻勒索麥當勞7060萬 對話曝「逼死他們、最終目標讓老婆退休」 , https://udn.com/news/story/7320/7122203?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:35:53 , udn , 新北市消防局前隊員蔡一郎、黃櫻惠夫妻，因兒子在麥當勞遊戲區摔斷右手，利用職權查詢全國麥當勞分店安檢紀錄，勒索7060萬元... , https://udn.com/news/story/7320/7122203?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:36:13 , udn , 陸批美國如怪獸 呼籲各國落實「真正的多邊主義」 , https://udn.com/news/story/7331/7122200?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:36:24 , udn , 本月聯合國安全理事會輪值主席國由俄國擔任，俄外長拉夫羅夫24日舉辦了「維護國際和平與安全」會議，會中卻遭聯合國秘書長、歐... , https://udn.com/news/story/7331/7122200?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:36:45 , udn , 凌濤：鄭文燦只知讓樂天女孩扛自己 卻不扛起球場修繕 , https://udn.com/news/story/6656/7122195?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:36:55 , udn , 桃園國際棒球場排水不佳引發討論，行政院副院長鄭文燦說，棒球場是朱立倫任桃園縣長時代興建，現任桃園市長張善政要懂得建設，別... , https://udn.com/news/story/6656/7122195?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:37:16 , udn , 專題／2023怎麼稅最划算？從報稅流程到省稅撇步 讓你一次看懂 , https://udn.com/news/story/121461/7122192?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:37:26 , udn , 2023年報稅季正式起跑，今年基本生活費調漲至19.6萬元，對多口之家而言，可享受到更多減稅利益；手機報稅也新增現金繳納、申請延分期和試辦附件上傳等三項功能... , https://udn.com/news/story/121461/7122192?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:41:21 , udn , 祝融吞聯華食品彰化廠 死裡逃生員工憶現場濃煙瀰漫：只能躲冷藏櫃 , https://udn.com/news/story/123489/7122166?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:42:07 , udn , 全中運田徑／改寫高男最老紀錄 李安翊放眼800全國紀錄 , https://udn.com/news/story/7005/7122230?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:42:17 , udn , 112年全中運今天在田徑賽場破聲不斷，繼新竹縣芎林國中林沛萱改寫高懸32年的國女跳高紀錄後，新北市雙溪高中李安翊也在高男... , https://udn.com/news/story/7005/7122230?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:42:38 , udn , 春季聯賽／馬文修勝利打點合庫搶勝 台電吞首敗 , https://udn.com/news/story/7001/7122066?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:42:48 , udn , 成棒春季聯賽合作金庫今天與台灣電力交手，合庫U23世界盃國手游騰堯先發5局失2分，合庫9局上靠著馬文修、李亦崴接連安打突... , https://udn.com/news/story/7001/7122066?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:43:09 , udn , 生態服務給付能解墾丁鹿患？墾管處：資格和條件恐不符 , https://udn.com/news/story/7327/7122228?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:43:19 , udn , 外型萌樣的墾丁梅花鹿，不僅成為國內野外滅絕物種成功復育的成功案例，也為地方帶進觀光財，但造成農損、交通和生態衝擊，招致「... , https://udn.com/news/story/7327/7122228?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:43:40 , udn , 快篩實名制5月1日起退場 回歸自由市場 , https://udn.com/news/story/7314/7122226?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:43:50 , udn , 指揮中心今宣布5月1日解散，但新冠肺炎持續在社區中傳播，高風險族群仍有重症風險，新冠快篩抗原試劑是否仍持續提供公費？中央... , https://udn.com/news/story/7314/7122226?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:44:11 , udn , 踩踏潮間帶、毀珊瑚層出不窮 潮境保育區管理公告升級 , https://udn.com/news/story/7328/7122218?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:44:21 , udn , 基隆市政府預告修正「基隆市望海巷潮境海灣資源保育區及有關限制事宜」，除了擴大保育區面積、分區管理，並新增人流總量管制、證... , https://udn.com/news/story/7328/7122218?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:44:42 , udn , 疫情3年捐款告急 創世雲林辦園遊會祭手機、平板大禮 , https://udn.com/news/story/7326/7122221?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:44:52 , udn , 創世基金會雲林斗六分院受疫情影響，3年沒有舉辦大型活動，捐款告急，今年5月將攜手各界愛心，擴大舉辦公益園遊會，民眾預定園... , https://udn.com/news/story/7326/7122221?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:45:06 , udn , 台南公幼迎戰準公幼拚招生 不少學校逆轉勝滿招 , https://udn.com/news/story/6885/7122236?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:45:13 , udn , 高雄肉品市場遷移後空地如何使用 陳其邁這樣說 , https://udn.com/news/story/7327/7122215?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:45:16 , udn , 台南市公幼今天登記，去年多數公幼沒招滿且缺額多情形改善，市區部分大校附幼都招滿或是快招滿，但還是有不少公幼缺額多，最多缺... , https://udn.com/news/story/6885/7122236?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:45:24 , udn , 高雄肉品市場遷移時程未定，每到議會質詢時間都成為三民區議員關心議題。高市副議長曾俊傑今天質詢指出，肉品市場周遭已成蛋黃區... , https://udn.com/news/story/7327/7122215?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:45:37 , udn , 嘉義議員要求巿府務實解決BRT問題 黃敏惠：努力去做 , https://udn.com/news/story/7326/7122235?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:45:44 , udn , 歐盟將派使團駐摩爾多瓦 助抗俄羅斯破壞穩定 , https://udn.com/news/story/6809/7122033?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:45:48 , udn , 嘉義市長黃敏惠今天在議會施政報告，希望中央履行承諾，嘉義市鐵路高架化由中央全額負擔，並希望趕快同意推動高鐵與台鐵間的輕軌... , https://udn.com/news/story/7326/7122235?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:45:55 , udn , 歐洲聯盟（EU）國家今天同意派遣一支文職使團前往摩爾多瓦，以協助摩國強化應變能力，以對抗來自俄羅斯的破壞穩定行為 , https://udn.com/news/story/6809/7122033?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:46:15 , udn , 港澳生赴台讀高中職首年僅13人來 41校今年再向外招手 , https://udn.com/news/story/6885/7122212?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:46:26 , udn , 台灣去年首度開放港澳中學生赴台就讀高中職與五專，首年32所高中職、9所五專參與，各校分別提供20至30個外加名額，最後卻... , https://udn.com/news/story/6885/7122212?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:46:46 , udn , 朱銘文教基金會聲明 朱銘身後事從簡不舉辦公祭 , https://udn.com/news/story/123482/7122214?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:46:57 , udn , 雕刻大師朱銘22日辭世。朱銘文教基金會今天發出聲明指出，朱銘一生簡樸低調，家屬謹遵遺願，治喪事宜一切從簡，除家祭外，婉謝... , https://udn.com/news/story/123482/7122214?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:47:17 , udn , 台南永康出租套房1男房客涉縱火 情緒不穩遭警調查 , https://udn.com/news/story/7320/7122210?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:47:28 , udn , 台南市永康區大灣路942巷三層出租套房上午起火冒出濃煙，18名學生與住戶逃離沒受困受傷，但台南市消防局火場調查，懷疑起火... , https://udn.com/news/story/7320/7122210?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:47:48 , udn , 徐巧芯指許淑華「薪水小偷」王世堅：議員不是監督議員 , https://udn.com/news/story/6656/7122211?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:47:59 , udn , 國民黨議員徐巧芯今指控民進黨議員許淑華自2020年起長期缺席每周三大會，批她是「薪水小偷」。對此，王世堅下午在議會受訪指... , https://udn.com/news/story/6656/7122211?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:48:10 , udn , 聯華食品火災7人罹難 公司：無法透露供應客戶 將從優賠償死傷員工 , https://udn.com/news/story/123489/7122219?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:48:19 , udn , NBA／安德森眼部傷勢缺席第5戰 灰狼戰力拉警報 , https://udn.com/news/story/7002/7122196?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:48:21 , udn , 聯華食品公司（1231）彰化廠今（25）日清晨發生大火，聯華食品今（25）日召開重大訊息記者會，總經理林家齊與發言人林志... , https://udn.com/news/story/123489/7122219?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:48:30 , udn , 好不容易靠著愛德華（Anthony Edwards）的強勢表現搶回一勝避免被金塊橫掃的灰狼，沒想到卻在第5戰之前傳出傷兵麻煩。陣中多功能性的前鋒安德森（Kyle Anderson）因眼部傷勢，將會缺席 , https://udn.com/news/story/7002/7122196?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:48:50 , udn , 影／提案讓侯友宜提早總質詢 新北藍綠黨團爆爭執 , https://udn.com/news/story/6656/7122209?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:49:01 , udn , 新北市議會藍綠黨團今日甲動，國民黨提案將市長侯友宜總質詢時間從6月5日提早至4月27日，國民黨團認為，民進黨團天天開記者... , https://udn.com/news/story/6656/7122209?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:50:53 , udn , 宣德拚轉型 積極佈局低軌衛星、車用、醫療領域 , https://udn.com/news/story/7240/7122206?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:51:03 , udn , 宣德拚轉型，積極布局低軌衛星、車用、醫療領域；宣德董事長蔡鎮隆表示，今年是轉型投資年，隨著產品組合轉佳，轉型效益將於明年... , https://udn.com/news/story/7240/7122206?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:52:15 , udn , 徐巧芯指許淑華「薪水小偷」 王世堅：議員不是監督議員 , https://udn.com/news/story/123475/7122211?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:57:08 , udn , 聯華食品彰化大火已釀7死 專家：恐未落實消防編組演練 , https://udn.com/news/story/123489/7122249?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:57:19 , udn , 聯華食品彰化廠今天大火，有多人躲在冷凍區造成嚴重死傷，消防專家認為，恐怕未落實消防編組演練，火警發生時建議應先水平避難，... , https://udn.com/news/story/123489/7122249?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:57:39 , udn , 合庫案看見酬庸不只是酬庸  「以錢養綠」是現在進行式？ , https://udn.com/news/story/6656/7122112?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:57:50 , udn , 國民黨立委王鴻薇揭發民進黨酬庸高雄市議會前議長蔡見興，出任合庫資產管理公司（AMC）以來，不僅任用親友進入公司，還大開後門，以都更危老墊付款的名義，放款數十億給綠營人士，甚至用了修改內規、量身打造的手段。這種行徑，不但讓「酬庸不只是酬庸」，更讓人質疑，這是否是許多酬庸事件的縮影。「以錢養綠」，似乎已經是現在進行式。 , https://udn.com/news/story/6656/7122112?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:58:10 , udn , 新店2少女命案今相驗 家屬認屍泣不成聲 , https://udn.com/news/story/7315/7122265?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:58:21 , udn , 新北市新店區某摩鐵本周一（23日）發生2少女屍遭棄置樓梯間，警方逮補30歲裝潢工洪男，調查出2少女在「魚訊」群組認識洪男... , https://udn.com/news/story/7315/7122265?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:58:41 , udn , 中職／國家有需要！王尉永下二軍無關狀態 收到教召單 , https://udn.com/news/story/7001/7122263?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:58:52 , udn , 富邦悍將隊今天1投1野異動，王尉永、王詩聰下二軍，升上范玉禹、張冠廷，王尉永下放原因無關狀況或健康，而是國家有需要。 , https://udn.com/news/story/7001/7122263?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:59:12 , udn , 指揮中心退場疫情再起怎辦？ 羅一鈞：四大工作不變 , https://udn.com/news/story/7314/7122262?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:59:23 , udn , 歷時三年多的疫情指揮中心將於5月1日退場，但新冠病毒並未消失，民眾關心未來若疫情再起該如何是好。指揮中心發言人羅一鈞表示... , https://udn.com/news/story/7314/7122262?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:59:44 , udn , 板橋湳雅案都更通過 重建大樓後回饋公共化幼兒園 , https://udn.com/news/story/7323/7122260?from=udn-ch1_breaknews-1-0-news
2023-04-25 16:59:54 , udn , 新北板橋南雅東路上有一片25戶低矮老舊窳陋的鐵皮及磚造建築物，有居住安全及影響市容等問題，新北都更處昨通過該區都更案，更... , https://udn.com/news/story/7323/7122260?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:00:05 , udn , 桃園神社「鯉魚流光祭」 一周吸1.2萬人到訪 , https://udn.com/news/story/7324/7122278?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:00:15 , udn , 台灣警察將訓練打巷戰？央視正巧播出解放軍演練巷戰進攻 , https://udn.com/news/story/7331/7122257?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:00:16 , udn , 桃園神社文化園區一年一度「鯉魚流光祭」鯉魚旗海盛典4月18日至7月9日展開，現場打造上百面童趣感鯉魚旗海，並邀請在地和菓... , https://udn.com/news/story/7324/7122278?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:00:25 , udn , 為因應共軍犯台，我政府準備召集5500名員警從事巷戰訓練。巧合的是，大陸央視軍事頻道近日播出共軍演練巷戰進攻戰鬥。大陸軍... , https://udn.com/news/story/7331/7122257?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:00:46 , udn , 獨／史上第一撞！安坑輕軌通車75天 今碰「攔路三寶」出事 , https://udn.com/news/story/7320/7122258?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:00:56 , udn , 今年2月10日才剛通車不久的安坑輕軌，今天下午發生通車後第一次車禍。今下午近3時一台白車休旅車原停等紅燈，但卻突然左轉，... , https://udn.com/news/story/7320/7122258?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:01:17 , udn , 指揮中心解散 「打公費疫苗」民眾要多付一費用 , https://udn.com/news/story/7314/7122256?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:01:27 , udn , 中央流行疫情指揮中心5月1日解散，疫苗政策將持續進行，目前「疫苗+1」催打活動至4月30日為止。指揮中心社區應變組組長莊... , https://udn.com/news/story/7314/7122256?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:01:37 , udn , 影／新北議會國民黨變更議程助攻侯友宜 民進黨團：政治史上最大恥辱 , https://udn.com/news/story/7323/7122266?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:01:48 , udn , 新北市議會今召開定期會，藍綠上演攻防戰，國民黨團為了讓新北市長侯友宜專心準備總統大選，更改議程，引發民進黨反抗。稍早國民... , https://udn.com/news/story/7323/7122266?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:01:48 , udn , 中職／王威晨以父之名推「王光輝棒球發展計畫」回饋基層 , https://udn.com/news/story/7001/7122199?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:01:58 , udn , 中職中信兄弟隊球星王威晨希望將過世父親王光輝對基層棒球的愛延續，預計規劃「王光輝棒球發展計畫」，籌募公益基金，初期計畫將... , https://udn.com/news/story/7001/7122199?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:02:19 , udn , 新台幣貶3.5分 收30.68元 , https://udn.com/news/story/7239/7122223?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:02:29 , udn , 台北外匯市場新台幣兌美元今天收30.68元，貶3.5分，成交金額10.59億美元 , https://udn.com/news/story/7239/7122223?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:02:50 , udn , 平均地權上路會如何？專家：考驗建商兩能力 , https://udn.com/news/story/7241/7122241?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:03:00 , udn , 平均地權條例子法25日下午預告，房仲業表示，政策雖然尚未上路，但已經充分達到嚇阻預售投資或投機的行為，統計預售每月實價揭... , https://udn.com/news/story/7241/7122241?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:03:17 , udn , 瓜國總統賈麥岱說兩國邦誼歷久彌堅堅不可破不容交易。 , https://udn.com/news/story/6656/7122286?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:03:21 , udn , 台南公幼迎戰！準公幼拚招生 不少學校逆轉勝滿招 , https://udn.com/news/story/6898/7122236?from=udn-ch1_breaknews-1-0-news
