2023-04-13 00:05:42 , udn , 唐永紅：兩岸變敵我矛盾 惠台失去中國人幫中國人基礎 , https://udn.com/news/story/7331/7094392?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:37:01 , udn , 警察與消防人員，平常水裡來、火裡去，或者與歹徒近身搏鬥，往往給人硬漢形象，不過他們也是人，也有個人興趣，甚至結合工作成為宣導大使，台南市消防局第六大隊就有一名隊員，把17年的救災體驗，透過畫筆填入繪本，將防災宣導提升至另一個層次；台中市第一警分局大誠所更有員警竟是Breaking（街舞）高手，跳起高難度地板動作時，很難聯想他竟是一名警察。 , https://udn.com/news/story/7266/7093405?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:37:15 , udn , NBA／詹皇勇奪球衣銷量王座！勇士波爾黑馬進15大 , https://udn.com/news/story/7002/7095681?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:37:22 , udn , 賴清德獲提名首日行程訪倉儲 再提兩岸關係：不放棄交流合作 , https://udn.com/news/story/123307/7095719?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:37:25 , udn , NBA官方今天公布下半季球衣銷量，詹姆斯（LeBron James）仍奪下王座，勇士球星柯瑞（Stephen Curry）則排名第2，勇士後衛波爾（Jordan Poole）則成為最大黑馬。

第 , https://udn.com/news/story/7002/7095681?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:37:32 , udn , 副總統賴清德昨由民進黨中執會通過提名參選2024總統大選，今賴以副總統身分走訪桃園新屋及楊梅，第3站至楊梅世聯倉運公司參... , https://udn.com/news/story/123307/7095719?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:37:46 , udn , 桃園慈文國小疑新冷氣爆炸起火惹議 教育部釋疑是壁扇 , https://udn.com/news/story/7324/7095754?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:37:53 , udn , 高雄工安意外 工人吊板模想解開卡住繩索、不慎摔下5樓死亡 , https://udn.com/news/story/7320/7095708?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:37:56 , udn , 桃園區慈文國小一年級教室，本月5日傳出火警，經現場勘查疑似冷氣機不明原因起火。教育部今天表示，經與桃園市教育局聯繫，依據... , https://udn.com/news/story/7324/7095754?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:38:17 , udn , 投資生基塔位遭詐300萬 萬華警「超商埋伏」活逮車手 , https://udn.com/news/story/7320/7095751?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:38:23 , udn , 台灣對美出口晶片設備金額創紀錄 對大陸出口連九降 , https://udn.com/news/story/6811/7095709?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:38:27 , udn , 林姓女子日前接獲詐騙集團來電，詐團用話術哄騙「投資生基塔位可賺錢」，讓林女陷入錯誤匯款300萬元，後來詐團再說「塔位還要... , https://udn.com/news/story/7320/7095751?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:38:34 , udn , 美國3月從台灣採購晶片製造設備的金額創下新紀錄，此時拜登政府正努力重振國內半導體產業。 , https://udn.com/news/story/6811/7095709?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:38:48 , udn , 喚醒繪畫靈魂 八旬失智翁一圓畫展夢 , https://udn.com/news/story/7326/7095750?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:38:58 , udn , 現年80歲的楊八郎年輕時從事廣告海報看板繪製維生，開畫展一直是他的夢想，但退休後少動筆又和外人互動少，逐漸出現行為異常，... , https://udn.com/news/story/7326/7095750?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:39:19 , udn , 大甲殯葬館舊館10月完工 4000萬新建更舒適的治喪空間 , https://udn.com/news/story/7325/7095747?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:39:29 , udn , 台中市大甲殯儀館為海線地區重要殯葬設施，部分硬體設備老舊需改善，台中市議員李文傑今舉辦會勘，爭取4000萬元經費，新建遮... , https://udn.com/news/story/7325/7095747?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:39:50 , udn , 竹市營養午餐菜色被小孩嫌不好吃 家長樂見調整餐費 , https://udn.com/news/story/7324/7095746?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:39:56 , udn , 高市乾旱無雨青梅長不大 即起至4月24日可申報災害救助 , https://udn.com/news/story/7327/7095697?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:40:00 , udn , 新竹市政府日前宣布下學年起調整營養午餐價格，國小從每餐40元調整到50元，國中43元調整到55元，弱勢學童全額免費，差額... , https://udn.com/news/story/7324/7095746?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:40:21 , udn , 高雄機車騎士路口摔傷 義交路口指揮交通反被指禍首 , https://udn.com/news/story/7320/7095748?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:40:31 , udn , 高雄市前鎮區發生機車騎士自摔車禍，騎士送醫後已無大礙，不過，騎士認為當時1名義交跑出來才導致他摔車，這名義交也因此惹上麻... , https://udn.com/news/story/7320/7095748?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:41:53 , udn , 神山群助威台股 晶圓代工看下半年復甦 , https://udn.com/news/story/7251/7095520?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:41:58 , udn , 新北黨團想讓侯友宜總質詢提前至4月底 藍營人士：恐見光死 , https://udn.com/news/story/123307/7095673?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:42:03 , udn , 台股重量級法說會近日接連登場，市場除了聚焦上一季財報表現之餘，台積電釋出的下半年展望，將為科技股營運展望帶來定錨效果。 , https://udn.com/news/story/7251/7095520?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:42:14 , udn , 港片時代不再？港片本土屢創佳績 為何票房在台遭滑鐵盧？ , https://udn.com/news/story/7331/7095772?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:42:24 , udn , 台股下跌128.21點 三大法人賣超125.88億元 , https://udn.com/news/story/7251/7095731?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:42:24 , udn , 就在台灣以程偉豪的動作喜劇《關於我和鬼變成家人那件事》打破三億大關，再度締造票房歷史的時刻；香港《毒舌大狀》也以香港本地破億元港幣的史無前例數字，創下有史以來最高的香港票房歷史。然而《毒舌大狀》在台灣上映後卻無甚聲勢，相較於過往香港暢銷的類型電影，如《無間道》、《寒戰》、《竊聽風雲》等片同時在港台名利雙收盛況似乎不再。 , https://udn.com/news/story/7331/7095772?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:42:34 , udn , 台股今（13）日由權王台積電（2330）領跌，千金股跌勢重，觀光股、航運股及軍工股等為盤面上撐盤要角，指數開低走低終場收... , https://udn.com/news/story/7251/7095731?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:42:55 , udn , 無安全防護！高雄工人5樓墜地摔死 勞檢處：勒令停工並開罰 , https://udn.com/news/story/7320/7095732?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:43:15 , udn , 陽明山4死9傷車禍已賠至少3千多萬 泵浦車老闆8旬父遭訴否認犯罪 , https://udn.com/news/story/7321/7095755?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:44:16 , udn , 慈文國小疑新冷氣爆炸起火惹議 教育部釋疑是壁扇 , https://udn.com/news/story/6885/7095754?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:51:14 , udn , 中職／李多慧最欣賞的球員是他！親唱應援曲 網友直呼好可愛 , https://udn.com/news/story/7001/7095782?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:51:24 , udn , 韓籍啦啦隊女神李多慧本周正式抵台，近期已向球隊舞蹈總監陸筱晴報到，積極備戰明天的初登板，被讚美真的是「最強外援」。他也接受Eleven Sports訪問，透露自己最有印象的台灣球員是桃猿隊左投陳冠宇。 , https://udn.com/news/story/7001/7095782?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:51:45 , udn , 魯拉新開發銀行致詞呼籲　金磚國家之間應以本幣結算 , https://udn.com/news/story/7333/7095797?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:51:55 , udn , 大陸《澎湃新聞》報導， 昨抵上海展開為期5天訪陸行程的巴西總統魯拉，13日上午在上海造訪了金磚國家新開發銀行總部。魯拉在... , https://udn.com/news/story/7333/7095797?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:52:16 , udn , 十幾名日本人到柬埔寨當「豬仔」 偷向使館通報 , https://udn.com/news/story/6809/7095796?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:52:26 , udn , 日本警視廳11日從柬埔寨移送電信詐騙集團回到日本，發現19名成員中，除少數幾人可以自由離開飯店房間，多數都是被軟禁在房內... , https://udn.com/news/story/6809/7095796?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:52:47 , udn , 立院初審 曾犯洩密及販賣毒品槍砲終身不得參選 , https://udn.com/news/story/6656/7095733?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:52:57 , udn , 立法院內政委員會今天初審通過公職人員、總統副總統選罷法部分條文修正草案，明定曾犯受境外敵對勢力委託洩漏國家機密等違反國家... , https://udn.com/news/story/6656/7095733?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:53:18 , udn , 權宜發言冗長 蔣萬安首次施政報告逾1小時無法上台 , https://udn.com/news/story/7323/7095786?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:53:28 , udn , 台北市長蔣萬安今天首度赴議會施政報告，民進黨團今天開議也以「權宜問題」發言，杯葛蔣萬安上台，黨團總召簡舒培與民進黨議員一... , https://udn.com/news/story/7323/7095786?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:53:48 , udn , 別當蔣總機！蔣萬安施政報告 白黨團送黃珊珊白皮書惡補 , https://udn.com/news/story/7323/7095785?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:53:59 , udn , 台北市長蔣萬安今天首度赴議會施政報告，民眾黨團四位議員今天聯手送給市長蔣萬安北市前副市長黃珊珊選舉時的96頁政策白皮書，... , https://udn.com/news/story/7323/7095785?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:54:20 , udn , 高球／闊別5個月重返美巡賽 潘政琮昔日奪冠賽事再出發 , https://udn.com/news/story/7005/7095784?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:54:30 , udn , 我國高球好手潘政琮在因為手腕傷勢休養長達5個月後，本周將重返美巡賽舞台，且還是回到他2019年拿下美巡賽首冠的RBC傳承... , https://udn.com/news/story/7005/7095784?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:54:51 , udn , 蔣市府施政報告與柯文哲版重複？ 趙怡翔批「複製貼上」 , https://udn.com/news/story/7323/7095783?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:55:01 , udn , 台北市長蔣萬安上任後，今天首次赴議會施政報告，民進黨議員趙怡翔指出，蔣市府團隊的書面施政報告，多處內容與前市長柯文哲提出... , https://udn.com/news/story/7323/7095783?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:55:22 , udn , 買房娘家出千萬…婆婆花二百萬竟要「共同持有」？ 律師解答：屋子非一人一半 , https://udn.com/news/story/121591/7095304?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:55:32 , udn , 問題出在婆婆認為，男方既然有出200萬元買房，應該擁有權利，共同登記才會對男方有保障，但是對於女方來說，男方只出200萬元，出資不到15％（1/7），竟然要取得房屋一半的權利，真的太不公平了！ , https://udn.com/news/story/121591/7095304?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:55:53 , udn , 推廣客家文化！新竹縣原客混聲合唱團入校演唱獲好評 , https://udn.com/news/story/7324/7095775?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:56:03 , udn , 為了在新竹縣社區、校園推廣客家文化，新竹縣原客混聲合唱團前往竹東、芎林的校園舉辦活動，示範演唱客家合唱曲，藝術總監、指揮... , https://udn.com/news/story/7324/7095775?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:56:23 , udn , 伊朗以死刑散布恐懼 2022年處決582人 , https://udn.com/news/story/6809/7095726?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:56:34 , udn , 歐洲兩個人權組織12日共同表示，伊朗在2022年被處絞刑的人數較前幾年增加75%。它們譴責伊朗面對影響全國的抗議活動時，... , https://udn.com/news/story/6809/7095726?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:57:13 , udn , 國民黨內態勢明顯「就是侯友宜」 黃健庭：第二階段整合郭台銘 , https://udn.com/news/story/123307/7095800?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:57:24 , udn , 國民黨秘書長黃健庭上午在公開活動表示，現在黨內態勢非常明顯，「就是侯友宜市長了」。他下午受訪澄清此說法，強調侯友宜是第一... , https://udn.com/news/story/123307/7095800?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:57:44 , udn , 人妻出軌月領10萬獲贈名車 出庭吐心聲：他對我更好 , https://udn.com/news/story/7317/7095798?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:57:55 , udn , 張姓男子因工作認識劉姓人妻，沒多久兩人即暗中交往，張男每月允諾付10萬元給劉女，還購買進口名車、租下房子讓劉女安心居住，... , https://udn.com/news/story/7317/7095798?from=udn-ch1_breaknews-1-0-news
2023-04-13 15:58:46 , udn , 巴西總統魯拉訪新開發銀行致詞呼籲 金磚國家之間應以本幣結算 , https://udn.com/news/story/7331/7095797?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:01:49 , udn , 蔣萬安施政報告「複製貼上」柯文哲版？ 趙怡翔：這處8成內容重複 , https://udn.com/news/story/7323/7095783?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:06:14 , udn , 羽球美少女運動獨招考上中山大學 基中體育班文武雙全 , https://udn.com/news/story/6898/7095831?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:06:25 , udn , 國立基隆高中體育班顏思涵，參加運動績優羽球項目獨招，她一路過關斬將，不只學科第一名，術科也是以第一名的優異成績正取國立中... , https://udn.com/news/story/6898/7095831?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:06:45 , udn , 臉書私訊下體照給應曉薇 男子稱誤傳獲不起訴 , https://udn.com/news/story/7315/7095832?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:06:56 , udn , 一名蘇姓男子去年10月間，以臉書暱稱「陳金城」，傳送包括下體照和猥褻文字的私人訊息給台北市議員應曉薇。經應曉薇報警提告，... , https://udn.com/news/story/7315/7095832?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:07:16 , udn , 東部戰區公布影片：東風11A飛彈 不分晝夜「隨時待戰！」 , https://udn.com/news/story/7331/7095824?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:07:27 , udn , 解放軍東部戰區微信公眾號，13日公開東部戰區火箭軍在參加對台「環島警巡」訓練後，繼續實施跨晝夜發射演習影片。 , https://udn.com/news/story/7331/7095824?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:07:47 , udn , 「孔子第74代」名醫指侵丁字褲美女判4年 遭求償500萬 , https://udn.com/news/story/7317/7095828?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:07:58 , udn , 名醫孔繁錦被兩名女病患指控前年4月在診所內以手指插入等方式性侵、性騷，孔矢口否認犯罪。新北地方法院認為孔繁錦不認罪，甚至... , https://udn.com/news/story/7317/7095828?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:08:18 , udn , 普發六千 統統有獎的內需族群 , https://udn.com/news/story/7251/7095524?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:08:29 , udn , 全球經濟前景不佳，台灣出口也連續數月衰退，知名機構更出現今年ＧＤＰ不保二聲音，終端需求疲弱下拖累外貿動能，有賴於內需產業支撐經濟。 , https://udn.com/news/story/7251/7095524?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:08:49 , udn , 國民黨竹市立委登記公告出爐 鄭正鈐下周登記爭取連任 , https://udn.com/news/story/7324/7095821?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:09:00 , udn , 國民黨將新竹市立委提名登記列為第2階段，今天公告將於17日起一連3天在市黨部第二辦公室受理領表登記。立委鄭正鈐目標爭取連... , https://udn.com/news/story/7324/7095821?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:09:14 , udn , 蔣萬安當市長與家世背景無關？ 苗博雅：此地無銀三百兩 , https://udn.com/news/story/7323/7095836?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:09:20 , udn , 新莊警分局自檢調查！貪警涉教唆友人冒領拾得現金 今被移送 , https://udn.com/news/story/7320/7095820?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:09:24 , udn , 北市議會開議第2天，市長蔣萬安首度施政報告，社民籍苗博雅要求程序發言指出，苗博雅認為，蔣萬安今天坐在這裡與其傲人家世背景... , https://udn.com/news/story/7323/7095836?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:09:30 , udn , 新北市新莊警分局警備隊呂姓員警，去年涉嫌教唆友人冒領多筆拾得金共計2萬1300元，案經分局自檢調查，報請新北地檢署指揮偵... , https://udn.com/news/story/7320/7095820?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:09:45 , udn , 中職／可先發可中繼 龍隊將191巨投李超轉正式球員 , https://udn.com/news/story/7001/7095837?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:09:51 , udn , 衛武營國際音樂節登場 與世界級音樂家探古典音樂寶庫 , https://udn.com/news/story/7327/7095819?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:09:55 , udn , 味全龍隊今天宣布與右投李超簽下正式球員合約，脫下108號球衣，將穿上0號球衣繼續貢獻所能，191公分高的他日前再二軍投出... , https://udn.com/news/story/7001/7095837?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:10:01 , udn , 「2023衛武營國際音樂節」4月14日至23日舉行，由國際上炙手可熱的韓國作曲家陳銀淑擔任藝術總監，共有8場音樂會、1場... , https://udn.com/news/story/7327/7095819?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:10:22 , udn , 乾旱缺水！ 台中茶葉受損水梨恐減產4成 , https://udn.com/news/story/7325/7095816?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:10:32 , udn , 德基水庫蓄水量已跌破50%，春雨短暫，無法解旱，台中市和平區茶葉出現乾枯，梨山高山水梨花苞開不出來，農民著急，缺水花不開... , https://udn.com/news/story/7325/7095816?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:10:53 , udn , 金門農試所推廣價售穴盤苗 下鄉便宜銷售鼓勵民眾種種看 , https://udn.com/news/story/7327/7095814?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:11:03 , udn , 金湖鎮公所配合農業試驗所112年春季蔬菜穴盤苗四鄉鎮定點售苗服務，為了服務在地鄉親，今天下午農業試驗所特別來到金湖圖書館... , https://udn.com/news/story/7327/7095814?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:11:17 , udn , 解放軍東部戰區公布影片 東風11A飛彈不分晝夜「隨時待戰！」 , https://udn.com/news/story/7331/7095824?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:11:24 , udn , 限時3天！全家便利商店「Let’s Café單品美式咖啡」買1送1　「匠土司」也有優惠 , https://udn.com/news/story/7270/7095807?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:11:35 , udn , 超商周末限定好康又來了！全家便利商店4月14日至4月16日限時3天使用全盈+PAY支付，可享Let’ s Café單品美... , https://udn.com/news/story/7270/7095807?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:11:55 , udn , 普發6千到手 Acer筆電雙新機現折＋回饋最高省1.2萬元 , https://udn.com/news/story/7270/7095810?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:12:05 , udn , 普發6,000元到手，趕快計畫一下要買什麼最實際！宏碁除了宣布推出雙系列筆電新品，更加碼自即日起至5月14日，只要購買指... , https://udn.com/news/story/7270/7095810?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:12:14 , udn , 每天升降平台都故障...理貨工人欲排除卻被夾死 物流中心經理被判刑 , https://udn.com/news/story/7321/7095842?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:12:25 , udn , 許姓男子在新北市瑞芳區一處物流中心理貨時，想要排除設備故障時，被運轉中的升降平台夾傷，送醫不治，盧姓物流經理被控涉犯過失... , https://udn.com/news/story/7321/7095842?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:12:26 , udn , 台東大學自助餐直逼200元惹議 消保官：消費資訊應公開 , https://udn.com/news/story/7266/7095804?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:12:36 , udn , 台東大學1名女學生昨上網爆料，校內自助餐價格很貴，1份主菜搭配4樣配菜以及一碗白飯，稱兩要價180元，引發熱議。台東縣消... , https://udn.com/news/story/7266/7095804?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:12:45 , udn , 三商壽跌破現增價 還能撿便宜嗎？淨值比不足接管危機浮現 談併購還沒下文... , https://udn.com/news/story/7239/7095839?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:12:49 , udn , 國民黨竹市立委登記公告出爐 鄭正鈐下週登記爭取連任 , https://udn.com/news/story/123307/7095821?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:12:56 , udn , 根據《財訊》報導，去年壽險股慘遭股債匯三殺，面臨淨值搶救危機，三商壽被點名有接管危機；此時一般投資人想搶先卡位併購題材，代價恐怕超出預期。 , https://udn.com/news/story/7239/7095839?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:12:57 , udn , 吃鳳梨正當時 屏東祭7大措施 團購1箱450元還可抽獎 , https://udn.com/news/story/7327/7095809?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:13:07 , udn , 鳳梨價格低迷，今年受氣候等因素影響，鳳梨產季面臨考驗，屏東縣政府祭出鳳梨產銷七大措施，包括加工2500噸、團購50噸、冷... , https://udn.com/news/story/7327/7095809?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:13:16 , udn , 亞洲盃全犬種冠軍犬賽4/20登場   20國名犬在高雄匯聚 , https://udn.com/news/story/7327/7095838?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:13:27 , udn , 高雄近來眾星雲集，連亞洲盃全犬種冠軍犬大賽4月20日起也將在高雄登場，計有20國、732隻世界名犬同台角逐，含周邊策展商... , https://udn.com/news/story/7327/7095838?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:13:28 , udn , 影／海山警巡簽ATM護普發6000元 順便攔阻民眾遭詐 , https://udn.com/news/story/7320/7095806?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:13:38 , udn , 詐騙無所不在！新北市海山警分局海山所警員一周內就跑了2次銀行攔阻2件詐騙案，擋下158萬多元損失。 , https://udn.com/news/story/7320/7095806?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:14:29 , udn , 人妻出軌月領10萬獲贈百萬名車 出庭吐心聲：他對我更好 , https://udn.com/news/story/7317/7095798?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:15:19 , udn , 他臉書私訊猥褻文字、下體照給應曉薇 北檢不起訴原因曝光 , https://udn.com/news/story/7317/7095832?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:16:01 , udn , 19名日人到柬埔寨當豬仔 柬埔寨案「日本版」內幕曝光 , https://udn.com/news/story/6809/7095796?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:24:14 , udn , 打臉王國材 大陸公告16日東海禁航時間6小時非27分鐘 , https://udn.com/news/story/7333/7095882?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:24:24 , udn , 福建海事局13日下午發布航行警告：16日9時-15時，在東海以下四點連線水域範圍內可能有火箭殘骸墜落，禁止駛入：A：26... , https://udn.com/news/story/7333/7095882?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:24:45 , udn , 金融股雨過天晴了？兆豐金（2886）第一季獲利破百億！ 專家五點提醒投資人 , https://udn.com/news/story/7252/7095830?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:24:55 , udn , 兆豐金Q1賺很大！光是一季的獲利就已經超過去年整年的一半了。雖然旗下的兆豐產，在三月預先增提了7億元理賠準備金，影響到兆豐金單月的整體獲利，不過因為旗下銀行本業真的很強！從年初旺到現在，除了是「利差」提升以外，收益成長的重點還有投資操作的債券和換匯交易，一舉推升兆豐金Q1的獲利成績突破百億元，也創下單季新高。 , https://udn.com/news/story/7252/7095830?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:25:16 , udn , 限量300盒！momo週期購 X Kiehl’s「Beauty Box美妝禮盒」4/15開搶 , https://udn.com/news/story/7270/7095867?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:25:26 , udn , 看準初夏換季保養需求，momo購物網週期購宣布將攜手來自美國的經典保養潮牌Kiehl’s契爾氏，於4月15日限量推出「B... , https://udn.com/news/story/7270/7095867?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:25:47 , udn , 集邦：美晶片法案限制嚴苛 中國半導體未來十年發展將受限 , https://udn.com/news/story/7240/7095866?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:25:57 , udn , 集邦科技今日發布調查報告指出，美國商務部近期基於《晶片法案》釋出補貼細則，明文規定獲補助者未來十年在中國、北韓、伊朗與俄... , https://udn.com/news/story/7240/7095866?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:26:18 , udn , 阿曼王國國會議員參訪東華大學 盼加強能源技術合作 , https://udn.com/news/story/6928/7095863?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:26:28 , udn , 阿曼王國國會上議院議員Honorable Hatim Al Taie參訪國立東華大學，了解氫能源技術發展方向，雙方就再生... , https://udn.com/news/story/6928/7095863?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:26:48 , udn , 北巿區公所淪輔選機器？陳怡君爆：供活動行程給立委參選人 , https://udn.com/news/story/7323/7095859?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:26:59 , udn , 明年2024立委選舉，各選區競爭激烈，不過台北市各區公所被爆嚴重行政不中立，除了將台北市各行政區里長行程提供給議員、議員... , https://udn.com/news/story/7323/7095859?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:27:19 , udn , 男領200萬被阻傳訊驚走女騙子 妻哀求臉色驚險保積蓄 , https://udn.com/news/story/7321/7095865?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:27:30 , udn , 桃園市69歲巫姓男子昨天下午由妻子陪同，走進平鎮區環南路的中國信託分行要提領帳戶200萬元土地投資，巫妻一臉哀求，行員驚... , https://udn.com/news/story/7321/7095865?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:27:50 , udn , NBA／幫助拉文走出低潮 德羅展自曝早就是他粉絲 , https://udn.com/news/story/7002/7095864?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:28:01 , udn , 公牛隊今天在兩大球星拉文（Zach LaVine）和德羅展（DeMar DeRozan）聯手攻下62分下，克服最多19分... , https://udn.com/news/story/7002/7095864?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:28:21 , udn , 中國發布航行警告：東海16日可能有火箭殘骸墜落 , https://udn.com/news/story/7331/7095850?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:28:32 , udn , 中國福建海事局今天中午發布航行警告稱，4月16日早上9時至下午3時，在東海4點連線水域範圍內「可能有火箭殘骸墜落」，禁止... , https://udn.com/news/story/7331/7095850?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:28:52 , udn , MIH：規劃2025年小型電動車量產 , https://udn.com/news/story/7241/7095849?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:29:03 , udn , MIH開放電動車聯盟執行長鄭顯聰今天表示，看好智慧城市B2B商機，MIH聯盟規劃3輪電動嘟嘟車、電動貨車和電動卡車；另外... , https://udn.com/news/story/7241/7095849?from=udn-ch1_breaknews-1-0-news
2023-04-13 16:29:23 , udn , 缺蛋持續嚴峻！ 產蛋雞隻數3055萬隻再下降 , https://udn.com/news/story/7266/7095854?from=udn-ch1_breaknews-1-0-news
