2023-03-08 00:11:52 , udn , 鮑爾國會作證 暗示3月升息2碼機率升高 , https://udn.com/news/story/6811/7015918?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:35:44 , udn , 預測經典賽冠軍隊伍抽行李箱 全聯推觀賽3寶8.5折起 , https://udn.com/news/story/7270/7017222?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:35:54 , udn , 令球迷們熱血沸騰的WBC世界經典棒球賽今晚即將開打，看轉播必備的飲料、啤酒、零食準備好了沒？全聯福利中心主打飲料、啤酒、... , https://udn.com/news/story/7270/7017222?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:35:59 , udn , 國中畢業要讀哪一所？ 桃市府舉辦高中職博覽會 , https://udn.com/news/story/6898/7017207?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:36:09 , udn , 國中會考即將於5月登場，許多學子正在為升學做準備，桃園市政府本週末將於綜合體育館舉行高中高職博覽會，副市長王明鉅出席記者... , https://udn.com/news/story/6898/7017207?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:36:15 , udn , 校車司機和騎士爆糾紛 怒醮「恁咧靠X啦」學生傻眼走避 , https://udn.com/news/story/7320/7017220?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:36:25 , udn , 高雄市道明中學一輛校車7日早上因打方向後直接靠邊停，讓一名機車騎士相當不爽，兩人直接在路邊大吵起來，火爆程度讓學生們看傻... , https://udn.com/news/story/7320/7017220?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:36:30 , udn , 高雄捷運歡慶通車15年 中華隊出賽日憑票根免費搭車 , https://udn.com/news/story/7327/7017201?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:36:40 , udn , 高雄捷運紅線、橘線均在2008年通車，為慶祝營運15周年，高捷公司推出「高捷柑心為你」系列活動，今天起凡持世界經典賽中華... , https://udn.com/news/story/7327/7017201?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:36:46 , udn , NBA／慶祝登歷史得分王！湖人送詹皇特製鑽石項鍊超吸睛 , https://udn.com/news/story/7002/7017177?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:36:56 , udn , 「詹皇」詹姆斯（LeBron James）日前登基歷史得分王，球團近期送上特製的豪華鑽石項鍊為他慶祝，詹姆斯收到禮物後也十分開心，在社群網站上發文感謝湖人球團。

詹姆斯在2月8日對陣雷霆的比賽， , https://udn.com/news/story/7002/7017177?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:37:00 , udn , 影／出席兵役節80屆慶祝大會 陳建仁：兵不可一日無備 , https://udn.com/news/story/10930/7017202?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:37:11 , udn , 內政部與國防部今天上午聯合舉辦第80屆兵役節慶祝大會，行政院長陳建仁也到場祝賀。 , https://udn.com/news/story/10930/7017202?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:37:31 , udn , WBC／美國無法衛冕？ 大聯盟官網寫手最看好這兩國奪冠 , https://udn.com/news/story/10785/7016900?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:37:42 , udn , 第五屆世界棒球經典賽，將在稍後正式拉開帷幕，MLB官網也邀請多名寫手，撰筆預測四強組合以及冠軍隊伍。

總計11名作家中，多明尼加、日本、美國三強鼎立幾乎已成共識，而韓國、委內瑞拉、古巴則為第四強 , https://udn.com/news/story/10785/7016900?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:38:02 , udn , 陸免隔離後近四千萬人出入境 年增112.4% , https://udn.com/news/story/122650/7017199?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:38:13 , udn , 大陸今年初實施新冠「乙類乙管」，免入境強制隔離措施後，民眾出入境數量大增。央視新聞引述大陸國家移民管理局最新數據顯示，1... , https://udn.com/news/story/122650/7017199?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:38:43 , udn , 口罩脫下皮膚好乾燥 食藥署提醒保濕5原則 , https://udn.com/news/story/7270/7017233?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:38:54 , udn , 室內外口罩禁令解除後，不少民眾都對自身皮膚狀況開始焦慮，甚至出現相貌焦慮的情形，皮膚科門診的人數也有增加趨勢。其實日常保... , https://udn.com/news/story/7270/7017233?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:39:14 , udn , 泰國：首都核心與周邊郊區的取捨 , https://udn.com/news/story/6812/7016670?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:39:25 , udn , 進入21世紀，若要挑選國際上最具影響力的「議程」（agenda），「永續發展」無疑佔有一席之地。從全球、區域、國家、地方，再到社區，永續發展的概念已觸及到政治、經濟、社會等等，宏觀或微觀的各種層面，當然也包含我們所熟知的「住宅」。 , https://udn.com/news/story/6812/7016670?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:39:45 , udn , 母供詐團銀行帳戶不起訴 卻害兒子險被判刑 , https://udn.com/news/story/7321/7017229?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:39:56 , udn , 桃園一名楊姓婦人為找家庭代工貼補家用，誤落詐騙集團陷阱，因交付自己與兒子林姓男子的銀行帳戶，雙雙被控幫助詐欺，雖然自己獲... , https://udn.com/news/story/7321/7017229?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:40:16 , udn , 大陸女性平均月薪4萬元新台幣？ 網友：不信 , https://udn.com/news/story/7333/7017226?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:40:18 , udn , 國中畢業要讀哪一所？桃市府舉辦高中職博覽會 , https://udn.com/news/story/6898/7017207?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:40:26 , udn , 今日（8日）是三八婦女，大陸招聘網站智聯招聘發布《2023中國女性職場現狀調查報告》，從職場發展、婚育家庭、職場性別平等... , https://udn.com/news/story/7333/7017226?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:40:47 , udn , 網遊「開外掛」遭停權 超商店員告遊戲橘子求88萬被駁 , https://udn.com/news/story/7321/7017227?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:40:57 , udn , 台中吳姓超商店員玩網路遊戲期間「開外掛」，被遊戲橘子公司發現終止契約，吳提告認為對方無理由，且遊戲是他排解壓力、人際交流... , https://udn.com/news/story/7321/7017227?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:41:18 , udn , 田徑／賽前重感冒軟趴趴 黃士峰「標」退鄭兆村摘金 , https://udn.com/news/story/7005/7017225?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:41:28 , udn , 在「黃金右臂」鄭兆村日前於港都盃復出並達到杭州亞運參賽標準後，我國男子標槍雙槍黃士峰、鄭兆村今年又能再度同場競技，今天兩... , https://udn.com/news/story/7005/7017225?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:41:45 , udn , 陳建仁：國軍守護國家 政府要作國軍最堅強的後盾 , https://udn.com/news/story/10930/7017245?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:41:50 , udn , 經典賽／美國無法衛冕？ 大聯盟官網寫手最看好這兩國奪冠 , https://udn.com/news/story/10785/7016900?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:41:55 , udn , 行政院長陳建仁今天表示，國軍守護國家，政府就要作國軍最堅強的後盾。蔡總統就任後，提升軍職待遇，調整多項專業加給，今年度國... , https://udn.com/news/story/10930/7017245?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:42:16 , udn , 智伸科2月營收雖不如預期 但法人持續看好全年前景 , https://udn.com/news/story/7241/7017246?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:42:26 , udn , 智伸科（4551）2月營收月增7.1%、年減0.7%，表現低於預期；法人機構表示，雖工作天數相對回升，但因客戶持續調整庫... , https://udn.com/news/story/7241/7017246?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:42:46 , udn , 南投燈會燈飾貓頭鷹 「邵邵」 重回日月潭碼頭展至清明 , https://udn.com/news/story/7325/7017244?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:42:57 , udn , 原民文化中，貓頭鷹是守護生態家園的靈鳥，南投縣府今年結合在地原民文化打造特色裝置藝術「邵邵」在2023南投燈會亮相後，以... , https://udn.com/news/story/7325/7017244?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:43:17 , udn , 分析師預測央行3月暫停升息！出口疲弱 經濟變當務之急 , https://udn.com/news/story/6811/7017243?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:43:28 , udn , 彭博資訊報導，隨著通膨壓力略見緩和而出口持續拖累經濟成長，預計兩周後召開的台灣央行第1季政策會議很可能暫停升息。 , https://udn.com/news/story/6811/7017243?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:44:54 , udn , 製造業好轉？ 訂單回流 工具機產業700多人停止無薪假 , https://udn.com/news/story/7238/7017248?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:45:04 , udn , 勞動部今天公布最新減班休息（俗稱無薪假）數據，本期實施事業單位2258家，實施人數1萬6512人，家數比上期減少134家... , https://udn.com/news/story/7238/7017248?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:47:53 , udn , 阿里山花季防人猴衝突 嘉義林管處組人猴衝突巡護隊友善驅離 , https://udn.com/news/story/7326/7017256?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:48:03 , udn , 近年阿里山國家森林遊樂區台灣獼猴數量逐漸增加，發生人猴衝突事件，阿里山花季後天登場，嘉義林區管理處防人猴衝突，啟動獼猴監... , https://udn.com/news/story/7326/7017256?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:48:24 , udn , 經典賽／中華隊賽史僅一次開門紅 牽動晉級之路難易度 , https://udn.com/news/story/6999/7017255?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:48:34 , udn , 世界棒球經典賽今天正式開打，中華隊將第一道關卡交給胡智爲，能否「破關」牽繫到晉級之路難易度，前4屆在首戰輸球的情況下，全... , https://udn.com/news/story/6999/7017255?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:48:55 , udn , 蔡天鳳碎屍案／涉協助前夫潛逃「IG女神」5萬港幣交保 , https://udn.com/news/story/123406/7017230?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:49:05 , udn , 名媛蔡天鳳Abby Choi遭殺害及肢解烹屍案，前夫一家四口及遊艇職員已分別被控謀殺、妨礙司法公正等罪，日前再多一名29歲女子落網，為前夫鄺港智的女性友人，涉嫌介紹遊艇公司職員予鄺港智，圖助對方乘搭遊艇逃往澳門。 , https://udn.com/news/story/123406/7017230?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:50:53 , udn , 譜瑞-KY2月營收下滑27% 法人看好2Q後將向上 , https://udn.com/news/story/7240/7017261?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:51:03 , udn , 受客戶庫存調整影響，譜瑞-KY（4966）2月營收月減27%，法人機構指出，譜瑞-KY早自去年5、6月就開始持續減少晶圓... , https://udn.com/news/story/7240/7017261?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:51:24 , udn , 經典賽／營養午餐擺盤創意  嘉市學童為中華隊加油集氣 , https://udn.com/news/story/10785/7017258?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:51:34 , udn , 世界棒球經典賽今晚點燃戰火，中華隊預賽首戰對上巴拿馬，不少球迷已磨拳擦掌準備到場為球員吶喊助威，棒球原鄉嘉義市熱情不落人... , https://udn.com/news/story/10785/7017258?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:53:55 , udn , 掛單佛寺月領5000到老 清眾爆在外私接案遭逐寺門 , https://udn.com/news/story/7321/7017283?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:54:05 , udn , 郭姓男子和黃姓女子1992年花了40萬元「掛單」在高雄某間佛寺，每月可領取清眾單金5000元直到老死，但寺方發現郭男、黃... , https://udn.com/news/story/7321/7017283?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:54:25 , udn , 李鵬：「地動山搖」是中國對美警告的延續 , https://udn.com/news/story/123410/7017269?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:54:36 , udn , 大陸外長秦剛七日在兩會外長記者會上表示，台灣問題處理不好，中美關係地動山搖。對此，廈門大學台灣研究院院長李鵬表示，秦剛「... , https://udn.com/news/story/123410/7017269?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:54:56 , udn , 被疫情逼到無法承受 妻死他獨活 子女不原諒 高院網開一面 , https://udn.com/news/story/7321/7017268?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:55:07 , udn , 原從事機場接送的孫姓租賃車駕駛，因新冠肺炎疫情影響，頓失收入，他和妻子約定好「積蓄花完就自殺」，前年2月夫妻倆將轎車開到... , https://udn.com/news/story/7321/7017268?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:55:57 , udn , 經典賽／營養午餐擺盤超有創意！  嘉市學童為中華隊加油 , https://udn.com/news/story/10785/7017258?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:56:55 , udn , 經典賽／星光升級！ 本屆7位MLB年度MVP、63位全明星參賽 , https://udn.com/news/story/10785/7017284?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:57:05 , udn , 在Ａ組賽事開打之後，世界棒球經典賽戰火緊接著於日本東京、美國鳳凰城及邁阿密點燃，最被看好奪冠的三隊分布於另外三組，聚焦更多全球棒球迷的目光。

經典賽本屆擴編為廿隊，相隔六年再度舉辦，吸引眾星響應 , https://udn.com/news/story/10785/7017284?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:57:26 , udn , 王滬寧見香港政協：讓全世界知道「一國兩制」是好制度 , https://udn.com/news/story/7331/7017287?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:57:36 , udn , 中共中央政治局常委、即將接任大陸全國政協主席的王滬寧，據悉星期三（3月8日）早接見香港全國政協委員，並提出要讓全世界知道... , https://udn.com/news/story/7331/7017287?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:57:59 , udn , 近期成長股領漲的趨勢可能逆轉 法人：股息成長股是更佳選項 , https://udn.com/news/story/7238/7017247?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:58:10 , udn , 富蘭克林坦伯頓基金集團每月公布的美國經濟儀表板追蹤三大類共十二項美國經濟指標，2月數據顯示就業信心維持在黃燈，營建許可、... , https://udn.com/news/story/7238/7017247?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:58:27 , udn , 學者李鵬：「地動山搖」是中國對美警告的延續 , https://udn.com/news/story/123410/7017269?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:59:28 , udn , 台塩海洋鹼性離子水連續十年贊助好水 挺大甲媽遶境 , https://udn.com/news/story/7270/7017265?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:59:38 , udn , 「三月瘋媽祖！」世界三大宗教盛事活動之一的台中鎮瀾宮「大甲媽祖遶境」啟程在即。台鹽公司與鎮瀾宮今（8）日共同舉辦大甲媽遶... , https://udn.com/news/story/7270/7017265?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:59:54 , udn , 普發6000財部宣傳費要1600萬元 立委協商決議減500萬元 , https://udn.com/news/story/7238/7017301?from=udn-ch1_breaknews-1-0-news
2023-03-08 13:59:58 , udn , 南韓國會最大黨傳提議修改韓版晶片法 提高投資補貼 , https://udn.com/news/story/6811/7017264?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:00:04 , udn , 全民期待普發現金，據行政院預算書報告指出，財政部辦理全民共享經濟成果，媒體宣導製作部分編列1600萬元。立委今天質疑，人... , https://udn.com/news/story/7238/7017301?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:00:09 , udn , 在南韓去年通過的「韓版晶片法」提供的補貼優惠挨批不如台灣、日本及美國後，南韓掌控國會的在野黨共同民主黨據傳已改變原先的抗... , https://udn.com/news/story/6811/7017264?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:01:56 , udn , ESG+AI夯 達佛羅AXILE智能五軸機現身台北工具機展 , https://udn.com/news/story/7241/7017280?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:02:06 , udn , 新冠疫情後，位居亞洲第一的高階五軸工具機廠商達佛羅公司（AXILE），參加了6日在台北開幕的2023台北國際工具機展，這... , https://udn.com/news/story/7241/7017280?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:02:54 , udn , 15位大法官都由蔡英文提名 綠委：馬英九是始作俑者 , https://udn.com/news/story/6656/7017309?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:03:01 , udn , 基金經理人：持續看好固定收益資產 特別是投資級債 , https://udn.com/news/story/7239/7017251?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:03:05 , udn , 蔡英文總統已核定成立大法官提名審薦小組，審薦小組將協助總統提名四位大法官人選，未來將出現15位大法官都是蔡總統提名情況。... , https://udn.com/news/story/6656/7017309?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:03:25 , udn , 普發6000...財部宣傳費要1600萬元 立委協商決議砍500萬元 , https://udn.com/news/story/7238/7017301?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:03:32 , udn , 女力崛起 地方民意代表女性參政率創20年新高 , https://udn.com/news/story/6656/7017250?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:03:42 , udn , 內政部表示，2022年九合一地方公職人員選舉，選出新一屆的直轄市議員、縣（市）議員、鄉（鎮、市）民代表及直轄市山地原住民... , https://udn.com/news/story/6656/7017250?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:05:54 , udn , 40多歲壯男玩雲霄飛車「突然沒聲音」 友人驚見臉全黑：死了 , https://udn.com/news/story/7266/7017242?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:06:04 , udn , 有些喜歡體驗刺激感的人，就會到遊樂園玩雲霄飛車。不過，家醫科醫師羅佳琳表示，有一名40多歲無慢性病史的男子，和朋友去玩雲霄飛車，結果玩了幾趟之後，竟然突然沒聲音，等到設施停止後，甚至已經整張臉發黑，送醫急救仍宣告不治，死因就是心肌梗塞。 , https://udn.com/news/story/7266/7017242?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:06:25 , udn , 情蒐不用看他了 羅德里奎茲66球收工碰不上中華隊 , https://udn.com/news/story/7001/7017316?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:06:27 , udn , 美盛凱利基礎建設價值基金經理人：掌握基礎建設四優勢、五大投資主題 , https://udn.com/news/story/7238/7017272?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:06:35 , udn , 世界棒球經典賽今天中午由古巴、荷蘭隊之戰揭開序幕，效力日職中日龍隊的投手羅德里奎茲（Yariel Rodriguez），... , https://udn.com/news/story/7001/7017316?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:06:38 , udn , 凱利投資長期追蹤的美國經濟衰退風險指標，綜合多方數據預示2023年經濟衰退風險升高，面臨總體經濟的逆風，鑒於基礎建設公司... , https://udn.com/news/story/7238/7017272?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:06:56 , udn , 羅文嘉：民進黨應訴求和平 化解國內擔憂戰爭疑慮 , https://udn.com/news/story/6656/7017314?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:07:06 , udn , 與副總統賴清德友好的民進黨前秘書長羅文嘉今天表示，面對「投給民進黨就是上戰場」說法，民進黨應該表達，底線就是確保台灣的民... , https://udn.com/news/story/6656/7017314?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:07:26 , udn , 應材最新電子束量測系統 可提升高數值孔徑EUV製程的控制與良率 , https://udn.com/news/story/7240/7017308?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:07:37 , udn , 美商應材公司推出新的電子束 （eBeam） 量測系統，這系統專門用來精確量測由極紫外光 （EUV） 和新興高數值孔徑 （... , https://udn.com/news/story/7240/7017308?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:08:52 , udn , 冬候鳥北返前命喪鰲鼓濕地回不了家  鸕鶿脖子纏魚網急救不治 , https://udn.com/news/story/7326/7017318?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:09:03 , udn , 飛抵嘉義縣東石鄉鰲鼓濕地森林園區度冬的候鳥，天候暖和，先鋒部隊大批鸕鶿換繁殖羽準備北返，生態觀察者蘇家弘上午賞鳥，驚見在... , https://udn.com/news/story/7326/7017318?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:09:23 , udn , 遺產稅從1千元變成49萬…只因母「拋棄繼承」要全給兒女！ 律師曝解決方法 , https://udn.com/news/story/121591/7017292?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:09:33 , udn , 要將丈夫所有的遺產全部給兒女不是只有這一種辦法，另一種辦法既可以達成媽媽的目的，還可以避免遺產稅增加的問題，那就是透過... , https://udn.com/news/story/121591/7017292?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:10:24 , udn , 經典賽／不用情蒐他了 古巴日職中繼王66球收工碰不上中華隊 , https://udn.com/news/story/10785/7017316?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:11:53 , udn , WBC世界棒球經典賽今開打！7-ELEVEN指定門市LIVE直播賽事 , https://udn.com/news/story/7270/7017321?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:12:00 , udn , 被疫情逼到無法承受…妻死他獨活、子女不原諒 高院網開一面 , https://udn.com/news/story/7321/7017268?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:12:03 , udn , 眾所矚目的WBC 2023世界棒球經典賽將於今天（3月8日）開打，晚上7點中華隊將在台中洲際棒球場登場對戰巴拿馬，7-E... , https://udn.com/news/story/7270/7017321?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:12:24 , udn , 成為森林守護者 國家森林監測志工招募中 , https://udn.com/news/story/7325/7017322?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:12:34 , udn , 想成為台灣珍貴山林資源的守護者嗎？東勢林區管理處第二期國家森林監測志工招募，即日起至5月5日止，錄取成為國家森林監測志工... , https://udn.com/news/story/7325/7017322?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:12:54 , udn , 【動物冷知識】白色沙灘好美好浪漫…原來全都是「魚的便便」？ , https://udn.com/news/story/7470/7017257?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:13:05 , udn , 哈囉大家好，我是帽帽！
你知道嗎？熱帶海灘居然有70%都是魚便便組成的！！
今天我們一起來看看動物的便便冷知識吧！ , https://udn.com/news/story/7470/7017257?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:13:25 , udn , 彰化去年攔阻詐騙 搶救5億多民眾血汗錢 尤以交友詐投資最多 , https://udn.com/news/story/7320/7017319?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:13:31 , udn , 資誠：中國大陸子公司投資架構重組前 需考量三面向 , https://udn.com/news/story/7243/7017259?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:13:36 , udn , 詐騙猖獗，彰化縣警方也加強宣導防範，去年成功攔阻詐騙就有1044件、金額高達5億6624萬元，而最近尤以愛情交友假投資、... , https://udn.com/news/story/7320/7017319?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:13:42 , udn , 台商常會對中國大陸的投資架構進行調整，過往可能是因為境外控股公司實施經濟實質法、單純精簡投資架構以節省不必要成本，或是準... , https://udn.com/news/story/7243/7017259?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:13:56 , udn , 寓言故事是真的！公園直擊「真實版烏鴉喝水」 丟幾顆石頭才能喝到都算超精準 , https://udn.com/news/story/7470/7017302?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:14:06 , udn , 寓言故事真實存在。最近一段影片在網路上瘋傳，一隻烏鴉竟然完美實踐了《伊索寓言》中聰明烏鴉喝水的故事，只見牠叼起石頭不斷往水罐裡面丟，讓水慢慢滿上來之後就成功喝到水，寓言成真的影片讓不少網友看呆。 , https://udn.com/news/story/7470/7017302?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:14:54 , udn , 中油高層貪瀆案！前執行長陳耀泉觸犯旋轉門條款一審結果出爐 , https://udn.com/news/story/7321/7017333?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:15:04 , udn , 中油煉製事業部執行長徐漢涉貪瀆弊案，去年遭檢調搜出2710萬現金，涉8起招標案收賄，此案仍在地院審理階段；後續檢方擴大追... , https://udn.com/news/story/7321/7017333?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:15:25 , udn , 陸新發現一顆近地小行星 距離地球3,000萬公里之外 , https://udn.com/news/story/7332/7017330?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:15:35 , udn , 中國科學院新疆天文台最新發布消息，由該台南山觀測站1公尺大視場光學望遠鏡發現的一顆近地小行星已於近日獲得國際小行星中心確... , https://udn.com/news/story/7332/7017330?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:15:55 , udn , 火金姑的故鄉 小礁溪浪漫賞螢趣 公所開辦線上語音導覽 , https://udn.com/news/story/7328/7017329?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:16:06 , udn , 素有「火金姑的故鄉」之稱的小礁溪，是宜蘭第一個透過公私協力打造的賞螢區，每年賞螢季吸引大批遊客，就連飯店業者也搶著帶客人... , https://udn.com/news/story/7328/7017329?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:17:43 , udn , 影／無照男開車闖紅燈逆向撞公車 計程車、兩機車無辜遭波及 , https://udn.com/news/story/7320/7017337?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:17:54 , udn , 新北市土城區今天中午發生一起汽車疑逆向失控衝撞對向公車，還波及一輛計程車及兩輛機車的車禍意外，汽車駕駛一度還受困駕駛座，... , https://udn.com/news/story/7320/7017337?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:18:14 , udn , 波索納洛涉及億萬珠寶醜聞 恐延後自美返回巴西 , https://udn.com/news/story/6809/7017323?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:18:24 , udn , 巴西前總統波索納洛滯留美國，消息人士說，波索納洛因先前涉嫌非法攜帶價值320萬美元（約新台幣9929萬元）的珠寶返回巴西... , https://udn.com/news/story/6809/7017323?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:18:45 , udn , 中油高層貪瀆案！前執行長陳耀泉觸犯旋轉門條款 一審結果出爐 , https://udn.com/news/story/7321/7017333?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:20:16 , udn , 法國退休金改革罷工愈演愈烈 衝擊發電、運輸 , https://udn.com/news/story/6809/7017327?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:20:27 , udn , 法國工會抗議退休金改革而發起的罷工行動愈演愈烈，7日造成電網供電大減，燃料運輸與煉油廠作業也被打亂，工會表示罷工將延續到... , https://udn.com/news/story/6809/7017327?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:20:44 , udn , 草屯手工藝產業園區招商標售  將創造1200個就業機會 , https://udn.com/news/story/7325/7017339?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:20:54 , udn , 「草屯手工藝產業園區」規畫引進食品製造業、專門設計等6大產業，南投縣政府3月公告標售，歡迎有需求廠商承購，落腳南投縣，共... , https://udn.com/news/story/7325/7017339?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:23:43 , udn , 響應環境 花蓮機關學校減用一次性餐具 , https://udn.com/news/story/6898/7017342?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:23:53 , udn , 隨著防疫解封，國旅市場恢復往日榮景，花蓮縣觀光客眾多，伴隨而來的垃圾也跟著增加。花蓮縣環保局推動環保餐具與餐盒，也鼓勵餐... , https://udn.com/news/story/6898/7017342?from=udn-ch1_breaknews-1-0-news
2023-03-08 14:24:14 , udn , 種樹好處多 立委莊競程贈樹苗 千株半小時就送光 , https://udn.com/news/story/7325/7017350?from=udn-ch1_breaknews-1-0-news
