2023-05-16 00:24:15 , udn , 天道盟同心會租名車不還恐嚇「拿錢買回」 和運也受害 , https://udn.com/news/story/7320/7167372?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:01:24 , udn , 南台科大今天與頂泰興業簽署實習合作協議，為學生提供就學期間實習機會，幫助學生在專業領域取得先機。校方表示，協議簽署標誌兩... , https://udn.com/news/story/6929/7168402?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:01:36 , udn , 苗栗海能風電啟用 年供38萬戶電量 蔡英文：綠電穩健發展 , https://udn.com/news/story/7238/7168426?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:01:45 , udn , 北市市場精進執行率82% 大龍水源市場空攤多提整頓解方 , https://udn.com/news/story/7323/7168405?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:01:47 , udn , 海能風電場位在苗栗縣海域的47 支風機，今年初完成安裝作業，於3月全數風機併聯至台電電網後，今天在外埔漁港舉行「海能馭風... , https://udn.com/news/story/7238/7168426?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:01:56 , udn , 台北市長蔣萬安十大重大施政之一就是市場改建，北市市場處今天赴議會財建委員會工作報告，北市府從民國109年開始推動市場精進... , https://udn.com/news/story/7323/7168405?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:02:08 , udn , 中職／桃猿公布動紫趴主視覺 9位猿將演繹最流行的紫 , https://udn.com/news/story/7001/7168417?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:02:17 , udn , 高雄老翁陷愛情夢騙局被詐150萬 原來相信對方的一句話 , https://udn.com/news/story/7320/7168403?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:02:18 , udn , 樂天桃猿隊訴求歡樂搖滾以及賽後無極限演唱的「動紫音樂祭」主視覺公布，「嘻哈READY」、「人氣READY」以及「熱門RE... , https://udn.com/news/story/7001/7168417?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:02:27 , udn , 高雄1名徐姓老翁將掛著美女頭像的騙徒加為好友，不料深信對方「我對你有感情了」，誤入網路「愛情騙子」的圈套，遭對方以投資騙... , https://udn.com/news/story/7320/7168403?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:02:48 , udn , 台南大內偏鄉二溪國小王方楷 五育兼備獲選十大傑出兒童 , https://udn.com/news/story/6898/7168396?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:02:58 , udn , 台南市大內區二溪國小六年級學生王方楷在「德、智、體、群、美」五個學習目標都有亮眼表現，獲得今年鳳凰城國際青年商會舉辦第3... , https://udn.com/news/story/6898/7168396?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:03:10 , udn , 台大前院長戴東原今晨辭世 一生致力糖尿病、家庭及老人醫學 , https://udn.com/news/story/7266/7168414?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:03:19 , udn , 台南機車取消2段式左轉「熱議」？交通局長曝試辦進度 , https://udn.com/news/story/7266/7168393?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:03:29 , udn , 民眾關切的機車2段式左轉取消，台南議會交通局業務報告多位議員關切，市議員陳怡珍說，交通部長王國材在4月底時宣布研擬取消機... , https://udn.com/news/story/7266/7168393?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:03:34 , udn , 本月第8次！俄羅斯16日凌晨對基輔發動「異常猛烈空襲」 , https://udn.com/news/story/6809/7168439?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:03:45 , udn , 當地官員表示俄羅斯16日凌晨對基輔發動異常猛烈的空襲，使用包括無人機、巡弋飛彈甚至彈道飛彈，這也是烏克蘭首都本月遭受到的... , https://udn.com/news/story/6809/7168439?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:03:50 , udn , 中山工商47歲美魔女教師指導學生奪金 制服合影如姐妹 , https://udn.com/news/story/6929/7168389?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:04:01 , udn , 「你是我高中同學？我是你高中老師！」中山工商美容科三甲導師李惠玉在師生眼中，是位「騙很大」的美魔女，身材姣好，面貌清秀，... , https://udn.com/news/story/6929/7168389?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:04:05 , udn , 太臭！霉味毛巾擦頭永遠不洗 女大生室友生活惡習逼瘋她：味道越來越濃 , https://udn.com/news/story/6928/7168189?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:04:16 , udn , 一起住宿常常有生活習慣需要磨合的問題，近日一名女大生發文透露，室友每天都會用同一條大毛巾擦頭髮，但那條毛巾真的太臭，讓她與其他兩名室友相當困擾，但因為大家都是新生，才認識不過半年，真的不好意思跟該名室友開口。貼文一出，也引發底下留言討論。 , https://udn.com/news/story/6928/7168189?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:04:52 , udn , 蘇煥智：升格農業部「大腦肥大症」 官變多變大中央更集權 , https://udn.com/news/story/7266/7168386?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:05:24 , udn , 他在夜市買烤生蠔驚見內藏珍稀「隱藏版海鮮」！專家曝：味道很不錯 , https://udn.com/news/story/7470/7168358?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:05:34 , udn , 吃海鮮也有額外大放送？一名男子去夜市買烤生蠔，剝開殼發現裡面有豆丁大的罕見小生物，頓時有種獲得「買一送一」優惠的感覺。 , https://udn.com/news/story/7470/7168358?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:06:36 , udn , 新竹獨享！Hooters竹北店開喝 每週4天、120分鐘喝到飽 , https://udn.com/news/story/7270/7168456?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:06:47 , udn , 進入5月酷暑盛夏，知名美式餐廳Hooters宣布即日起至8月31日，位於遠東百貨竹北店4樓的Hooters竹北店，推出專... , https://udn.com/news/story/7270/7168456?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:07:10 , udn , 偏遠學校不輸人！ 南市土城高中探究與實作拿全國3優選 , https://udn.com/news/story/6898/7168410?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:07:20 , udn , 台南市立土城高中高二學生參加全國探究與實作年會，共投稿5件，從3百多件作品中脫穎而出，有3件榮獲優選、2件入選，校方表示... , https://udn.com/news/story/6898/7168410?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:07:27 , udn , 誠品爆資安風險疑慮 陳揆：盡快展開調查、加重處罰 , https://udn.com/news/story/7321/7168382?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:07:38 , udn , 誠品爆出資安外洩疑慮，行政院長陳建仁今（16）日指出，個資的保護確實是相當重要，只要發生任何個資安全問題，一定會請相關部... , https://udn.com/news/story/7321/7168382?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:07:47 , udn , 防梅雨及颱風季致土石塌 石碇百年福德宮掛網護坡完工 , https://udn.com/news/story/7323/7168401?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:08:12 , udn , 逾五成國人不希望民進黨完全執政 陳建仁回應了 , https://udn.com/news/story/6656/7168413?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:08:22 , udn , 隨著2024總統大選腳步逐漸逼近，根據最新民調顯示超過五成國人不希望民進黨完全執政，行政院長陳建仁今（16）日回應，蔡總... , https://udn.com/news/story/6656/7168413?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:09:35 , udn , 共軍近期海上演練任務頻繁 港媒：正在進行戰備準備 , https://udn.com/news/story/7331/7168457?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:09:45 , udn , 自4月初共軍於台灣周圍進行環台島戰備警巡和「聯合利劍」演習後，大陸國家海事局仍持續頻繁發布航行警告，近期從渤海、黃海、東... , https://udn.com/news/story/7331/7168457?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:10:06 , udn , 同婚專法納共同收養子女 立委：平等成家親權成雙 , https://udn.com/news/story/6656/7168116?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:10:16 , udn , 立法院會今天三讀修正通過同婚專法，納共同收養子女規定；民進黨立委范雲說，未來不分性別、不分性傾向的配偶們及家長們，都可以... , https://udn.com/news/story/6656/7168116?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:11:08 , udn , 亞洲新興國家貨幣政策何時轉向？這幾處可能今年就降息 , https://udn.com/news/story/6811/7168446?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:11:19 , udn , 亞洲新興國家的通膨放緩，此區央行何時開始降息成話題。南韓、印度、印尼和菲律賓可能今年就宣布貨幣政策轉向寬鬆，此舉有助推動... , https://udn.com/news/story/6811/7168446?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:12:36 , udn , 同婚專法納共同收養子女  衛福部：比照現行流程 , https://udn.com/news/story/7314/7168445?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:12:46 , udn , 立法院會今天三讀同婚專法納共同收養子女規定。衛福部說，比照現行收養流程。伴侶盟欣見讓想收養孩子的同志家庭完整。勵馨基金會... , https://udn.com/news/story/7314/7168445?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:12:48 , udn , 林信造病友感恩繪畫展 童醫院地下一樓轉角藝術空間展出 , https://udn.com/news/story/7325/7168399?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:12:59 , udn , 童綜合醫院地下一樓轉角藝術空間目前正展出「林信造病友感恩繪畫展」，展至6月29日，林信造畫出了一幅幅對於生命的韌性，及廣... , https://udn.com/news/story/7325/7168399?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:13:07 , udn , 新北三階段認證 11間觀光工廠首納職探場域 , https://udn.com/news/story/6885/7168466?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:13:17 , udn , 新北市有16所職探中心，市府透過跨局處資源結合11間觀光工廠、產業文化館，職探場域擴大至27間。新北教育局說，將透過課程... , https://udn.com/news/story/6885/7168466?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:13:38 , udn , 屏東里港拒絕抗旱水井現已撤除11口 地方：盼不再發生 , https://udn.com/news/story/7327/7168468?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:13:48 , udn , 南台灣逢大旱，南水局為因應在高屏溪沿岸鑿設抗旱水井，未知會地方引起里港鄉親群起抗爭，縣長周春米今上午在議會專題報告指出，... , https://udn.com/news/story/7327/7168468?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:13:52 , udn , 海能風電場位在苗栗縣海域的47支風機，今年初完成安裝作業，於3月全數風機併聯至台電電網後，今天在外埔漁港舉行「海能馭風... , https://udn.com/news/story/7238/7168426?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:14:09 , udn , 嘉義菜脯產地啟用水質淨化場 環署：有效解決廢水臭味 , https://udn.com/news/story/7326/7168464?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:14:19 , udn , 嘉義線布袋鎮「菜脯」產量占全台8成，醃漬廢水含有高濃度有機物，大量排入鹽管溝產生惡臭，環保署及嘉嘉義縣政府斥資8800萬... , https://udn.com/news/story/7326/7168464?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:14:40 , udn , 興富發文心愛悅遭爆疑買「商業宅」 中市府今將稽查 , https://udn.com/news/story/7325/7168463?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:14:51 , udn , 興富發台中建案「文心愛悅」吊塔出包掉落，導致台中捷運車廂撞上釀1死10傷。市議員周永鴻質疑，該案將應為商辦區域，當成住宅... , https://udn.com/news/story/7325/7168463?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:15:11 , udn , 毒駕積欠20萬罰鍰 馬祖男決心戒毒、遠距視訊辦分期還款 , https://udn.com/news/story/7321/7168467?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:15:22 , udn , 37歲陳姓男子因少年時期染毒品惡習，多次進出少管所、勒戒所、監獄，這次他出獄決定痛改前非，搬往馬祖居住工作，斷掉過往誤交... , https://udn.com/news/story/7321/7168467?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:15:42 , udn , 泰國大選在野完勝 能否終結軍方掌權一次看 , https://udn.com/news/story/6809/7168352?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:15:53 , udn , 泰國14日舉行眾議院選舉，兩大在野黨「前進黨」和「為泰黨」囊括席次大勝軍方所支持、執政9年的總理帕拉育勢力。接下來各黨派... , https://udn.com/news/story/6809/7168352?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:16:13 , udn , NBA／霍華德力邀莫蘭特加入台灣職籃 網：他想組超級球隊 , https://udn.com/news/story/7002/7168395?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:16:24 , udn , 灰熊隊當家球星莫蘭特（Ja Morant）日前再度因「直播亮槍」惹上麻煩，灰熊球團第一時間站暫停他所有球隊活動，聯盟也展開調查。目前人還待在台灣的「魔獸」霍華德（Dwight Howard）則伸出橄欖 , https://udn.com/news/story/7002/7168395?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:16:45 , udn , 他每天大吃1食物罹糖尿病「尿尿超多泡泡 」 醫師一查：失控了 , https://udn.com/news/story/7266/7168292?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:16:55 , udn , 一名台商近期從大陸出差返台後，驚覺「尿尿怎麼那麼多泡泡」，且等了十分鐘還無法散掉，才發現「自己不對勁了」，就醫檢查後發現，糖化血色素及蛋白尿都「失控了」。 , https://udn.com/news/story/7266/7168292?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:18:48 , udn , 大樓住戶控外牆墜落 興富發、亞昕：南北向防護已完成 , https://udn.com/news/story/7241/7168454?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:18:58 , udn , 興富發建設（2542）和亞昕開發（5213）共同投資開發、位於台北捷運松江南京站的共構宅「新東京宅」，今（16）日住戶舉... , https://udn.com/news/story/7241/7168454?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:24:37 , udn , 影／命大！新北機車騎士直撞砂石車 頭卡防捲入裝置 僅肢體擦傷 , https://udn.com/news/story/7320/7168494?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:24:48 , udn , 新北市板橋區今早9時許發生驚悚車禍，24歲蔡姓男子騎普重機沿環漢路四段往樹林方向行駛，對向36歲黃姓男子所開的砂石車雙黃... , https://udn.com/news/story/7320/7168494?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:25:08 , udn , 台積電漲10元收505元 台股漲198點收15,673點 , https://udn.com/news/story/7251/7168483?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:25:19 , udn , 台積電（2330）漲10元站上505元，領台股今（16）日開高走高，盤中一度漲逾兩百點，終場收盤為15,673.9點，上... , https://udn.com/news/story/7251/7168483?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:25:39 , udn , 沙灘車管理指引最快月底公布 預計6月中後實施 , https://udn.com/news/story/7328/7168484?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:25:50 , udn , 中央將宜蘭南澳神秘沙灘列為禁止沙灘車活動場域，在同樣沙灘車活動興盛的花蓮，縣府表示，經過行政院開會決議，交通部與環團討論... , https://udn.com/news/story/7328/7168484?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:26:11 , udn , 親水聖地新消息！西螺大橋戲水區6月重啟 親子興奮倒數 , https://udn.com/news/story/7326/7168482?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:26:21 , udn , 雲林縣莿桐鄉面積超過5000公頃，但公園遊樂設施不普及，10多年興建完成的麻園親水公園因乏人維護，長年閒置，地方多次陳情... , https://udn.com/news/story/7326/7168482?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:26:42 , udn , 台74特斯拉酒駕釀2死 警匝道全封臨檢抓5件有人累犯 , https://udn.com/news/story/7321/7168481?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:26:52 , udn , 台74線快速道路在7日清晨，發生楊姓男子駕駛特斯拉電動車，載友人撞分隔島，釀兩死悲劇，二人都被驗出有酒精濃度，台中市警局... , https://udn.com/news/story/7321/7168481?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:27:13 , udn , 影／光復新村火警因他一個動作 板模工坦承：凌晨亂逛曾吸菸 , https://udn.com/news/story/7320/7168480?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:27:24 , udn , 台中市霧峰光復新村昨天凌晨發生火警，仁愛路6號空屋在大火中化為灰燼，當地的活化利用和治安引起各界重視。案經霧峰警分局霧峰... , https://udn.com/news/story/7320/7168480?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:27:44 , udn , 熱帶氣旋摩卡重創孟加拉灣 緬甸增至29死 , https://udn.com/news/story/6809/7168375?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:27:55 , udn , 熱帶氣旋摩卡（Cyclone Mocha）襲擊孟加拉灣，隨著緬甸西部通訊緩慢恢復，死亡人數持續增加，今天據報有29人喪生 , https://udn.com/news/story/6809/7168375?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:30:40 , udn , 防網路成癮 美校園嚴管手機 到校就封袋 高中也跟進 , https://udn.com/news/story/6809/7166951?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:30:50 , udn , 美國學生在新冠疫情緩和後重返校園時，教育工作者就發現學生們變得更喜歡在課堂上用手機，在社交媒體上貼文、瀏覽YouTube和發簡訊。如今美國加州、俄亥俄州、科羅拉多州、馬里蘭州、賓州、維吉尼亞州和其他許多州的學校都已加強禁用手機規定，以免學生癡迷手機，影響課堂學習、紀律不佳，甚至有心理健康疑慮。 , https://udn.com/news/story/6809/7166951?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:31:11 , udn , 侯郭誰出線估17日掀牌 藍委：徵召確定就是團結 , https://udn.com/news/story/123307/7168489?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:31:22 , udn , 2024總統大選將至，國民黨最快17日公布徵召人選，新北市長侯友宜和鴻海創辦人郭台銘誰出線備受關注。國民黨立委洪孟楷今天... , https://udn.com/news/story/123307/7168489?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:31:42 , udn , 紐西蘭旅館火災至少6死 房客驚險跳窗保命 , https://udn.com/news/story/6809/7168380?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:31:53 , udn , 紐西蘭首都威靈頓（Wellington）市中心一棟4層樓的旅館今天凌晨發生火災，至少6人喪生、11人下落不明。倖存房客回... , https://udn.com/news/story/6809/7168380?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:33:38 , udn , 美媒：11月舊金山APEC峰會 拜習有望單獨會面 , https://udn.com/news/story/7331/7168205?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:33:48 , udn , 白宮國家安全顧問蘇利文（Jake Sullivan）上周與中共中央外事工作委員會辦公室主任王毅進行兩天會談。美國華爾街日... , https://udn.com/news/story/7331/7168205?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:35:49 , udn , 彭博：國民黨將提名侯友宜 代表角逐總統大選 , https://udn.com/news/story/123307/7168476?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:36:00 , udn , 彭博引述知情人士報導，國民黨明天將提名新北市市長侯友宜，代表國民黨角逐明年總統大選。 , https://udn.com/news/story/123307/7168476?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:42:35 , udn , 影／「讓行人保護自己」議員掏出這法寶 張善政莞爾收下 , https://udn.com/news/story/7320/7168582?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:42:45 , udn , 台灣交通被外媒批評是「行人地獄」，桃園市議員徐其萬今天在市政總質詢時出點子，呼籲市府可以在斑馬線路口放置警示小旗，讓行人... , https://udn.com/news/story/7320/7168582?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:43:06 , udn , 謝龍介爭2024不分區立委 台南藍營肯定「飛龍在天」 , https://udn.com/news/story/6656/7168581?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:43:16 , udn , 台南市前議員謝龍介表態爭取國民黨不分區立委，台南議會幹事長蔡筱薇指，謝這步棋看似爭取不分區立委，但應該可以解讀成其202... , https://udn.com/news/story/6656/7168581?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:43:37 , udn , 國民黨總統徵召人選將攤牌 村里長發動連署支持郭台銘 , https://udn.com/news/story/123307/7168580?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:54:35 , udn , 台中某高中主任教官言語性騷女學生1年多 校方：已調離 , https://udn.com/news/story/6885/7168613?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:54:45 , udn , 台中某高中生疑遭師長霸凌輕生案，人本基金會今再揭發該高中主任教官疑言語性騷擾女學生長達1年多，甚至直接觸碰其肩膀與頭髮；... , https://udn.com/news/story/6885/7168613?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:55:06 , udn , 英國最短命首相來台演講 幕後金主竟與他有關？ , https://udn.com/news/story/6656/7168538?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:55:16 , udn , 5月16至20日，英國最短命（44天）前首相特拉斯下議員（Liz Truss MP）來台訪問，並受邀發表演講。你知道邀請她的幕後金主是誰嗎？竟是前總統李登輝時期，成立的基金會，這個單位為何有這麼大的本事，拿著「機密預算」邀請到重量級政治人物演講：日本前首相安倍晉三、「川普政府反中大將」國務卿蓬佩奧（或譯龐培歐）；提議「炸台積電」、川普任內的國安顧問歐布萊恩。 , https://udn.com/news/story/6656/7168538?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:55:37 , udn , 大學姐林筱淇出版新作「洞見思路．定義自己」 , https://udn.com/news/story/7266/7168608?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:55:48 , udn , 在政壇有「大學姐」暱稱的林筱淇，最近出版新書「洞見思路．定義自己」。她和讀者分享，娓娓道來從政9年間的24個人生體悟。 , https://udn.com/news/story/7266/7168608?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:56:09 , udn , 新北貨車停車不慎滑落30公尺深邊坡 駕駛頭部挫傷 , https://udn.com/news/story/7320/7168609?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:56:19 , udn , 63歲黃姓男子今天上午於新北市三峽區竹崙路92號對面山坡停車，卻未注意後方狀況，連人帶車滑落30公尺深邊坡，駕駛頭部挫傷... , https://udn.com/news/story/7320/7168609?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:56:40 , udn , 醫師遇蹭飯女被嗆「死窮鬼300都付不起」 他一招反制全網讚：幹得漂亮 , https://udn.com/news/story/120911/7168404?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:56:50 , udn , 一名醫生在Dcard分享自己的約會經驗，日前與一名女子見面吃飯，可在結帳的時候，女子不願付錢，醫師果斷報警處理，成功擊退這名「蹭飯女」，事後該名女子還嗆原PO「死窮鬼連300元都付不起。」 , https://udn.com/news/story/120911/7168404?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:57:11 , udn , 警專畢後分發同一單位 他不滿同學擺爛 派出所內動粗被起訴 , https://udn.com/news/story/7321/7168603?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:57:21 , udn , 北市中山分局長春路派出所黃姓及李姓員警是警專同學，兩人原本感情甚佳，黃員見李員工作態度擺爛、消極又屢勸不聽，竟氣到直接派... , https://udn.com/news/story/7321/7168603?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:57:42 , udn , 個資疑外洩 誠品：已報案、配合調查 , https://udn.com/news/story/7321/7168601?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:57:53 , udn , 誠品生活疑似個資外洩，今也組成行政調查小組，實地到誠品生活行政調查，誠品也發出聲明表示，已就受侵害情況進行報案，並全力配... , https://udn.com/news/story/7321/7168601?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:58:13 , udn , 質疑竹市永恆之丘施工缺失 賴香伶向監院告發 , https://udn.com/news/story/7324/7168223?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:58:24 , udn , 立委、民眾黨立院黨團副總召賴香伶今天表示，新竹永恆之丘納骨塔嚴重積水，甚至還有雨水飛濺到牌位，質疑是否施工有缺失或人謀不... , https://udn.com/news/story/7324/7168223?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:58:44 , udn , 本土豬荒浮現 政府穩定物價 嚴守產地豬價別破百 , https://udn.com/news/story/7266/7168596?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:58:55 , udn , 彰化縣是全台第三養豬大縣，縣政府和縣養豬協會攜手輔導養豬場升級，不過受到毛豬流行疾病影響，豬肉不足，產地拍賣均價在端午節... , https://udn.com/news/story/7266/7168596?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:59:16 , udn , 財政部：對馬、印、泰平板玻璃課反傾銷稅 最高129.32% , https://udn.com/news/story/7243/7168597?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:59:26 , udn , 財政部今（16）日公告自5月22日起，針對自馬來西亞、印尼、泰國產製進口的浮式平板玻璃課徵反傾銷稅，為期五年，稅率在0%... , https://udn.com/news/story/7243/7168597?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:59:47 , udn , 中國大陸品牌助攻 第2季全球電視出貨有望恢復疫情前水準 , https://udn.com/news/story/7240/7168587?from=udn-ch1_breaknews-1-0-news
2023-05-16 14:59:57 , udn , TrendForce表示，受惠大陸品牌針對618備貨，以及海外通路庫存回補，第1季全球電視出貨量約4,337萬台，惟市場... , https://udn.com/news/story/7240/7168587?from=udn-ch1_breaknews-1-0-news
2023-05-16 15:00:18 , udn , 關注流浪犬貓管控 花蓮議員張美慧籲比照捕蜂捉蛇委外 , https://udn.com/news/story/7328/7168594?from=udn-ch1_breaknews-1-0-news
2023-05-16 15:00:28 , udn , 花蓮縣動物保護自治條例去年10月獲縣議會三讀通過，至今未上路，縣議員張美慧今天關切進度，另建議流浪貓狗捕捉、街頭犬貓遺體... , https://udn.com/news/story/7328/7168594?from=udn-ch1_breaknews-1-0-news
2023-05-16 15:00:49 , udn , 肯定桃園11條路人行道改善 陳建仁：快除台灣行人地獄汙名 , https://udn.com/news/story/7324/7168586?from=udn-ch1_breaknews-1-0-news
2023-05-16 15:00:59 , udn , 行政院長陳建仁今天上午到桃園市龜山區，了解前瞻計畫列管的「長庚驛站」人行道無障礙、安全暢行人本環境改善完工後的成效，並表... , https://udn.com/news/story/7324/7168586?from=udn-ch1_breaknews-1-0-news
2023-05-16 15:01:20 , udn , 永恆之丘積水 民眾黨竹市議員赴監察院檢舉設計缺失 , https://udn.com/news/story/7324/7168595?from=udn-ch1_breaknews-1-0-news
2023-05-16 15:01:31 , udn , 新竹市永恆之丘納骨塔爆出嚴重進水與積水問題，民眾黨籍新竹市議員宋品瑩今赴監察院檢舉永恆之丘設計缺失，要求調查時任市長林智... , https://udn.com/news/story/7324/7168595?from=udn-ch1_breaknews-1-0-news
2023-05-16 15:01:51 , udn , 「挺郭宴」突取消 宣明智：時機太敏感 , https://udn.com/news/story/123307/7168590?from=udn-ch1_breaknews-1-0-news
2023-05-16 15:02:02 , udn , 國民黨徵召提名總統參選人將在明天公布，黨主席朱立倫與鴻海創辦人郭台銘昨天深夜會面後，今天包括挺郭台銘的立委陳玉珍及聯電榮... , https://udn.com/news/story/123307/7168590?from=udn-ch1_breaknews-1-0-news
2023-05-16 15:02:22 , udn , 長沙16歲女孩登頂珠峰 中國史上最年輕 , https://udn.com/news/story/7335/7168473?from=udn-ch1_breaknews-1-0-news
2023-05-16 15:02:33 , udn , 16歲湖南長沙女孩徐卓媛在北京時間15日成功登頂珠穆朗瑪峰，成為中國年齡最小、從南坡登頂世界之巔的女運動員。 , https://udn.com/news/story/7335/7168473?from=udn-ch1_breaknews-1-0-news
2023-05-16 15:02:54 , udn , 美媒：中國防諜 下波恐嚴打審計、法務外企 , https://udn.com/news/story/7331/7168535?from=udn-ch1_breaknews-1-0-news
2023-05-16 15:03:04 , udn , 中國日前突襲諮詢顧問凱盛融英(Capvision)，將其視為「境外情報機構幫凶」。分析指出，這是中國為嚴防機密和敏感信息... , https://udn.com/news/story/7331/7168535?from=udn-ch1_breaknews-1-0-news
