2023-03-27 00:05:49 , udn , 路跑／紐崔萊日月潭環湖賽 3000跑者浪漫起跑 , https://udn.com/news/story/7879/7058351?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:45:41 , udn , 缺水問題持續延燒，恐波及台灣科學園區最前線！氣象局指出，近期降雨都集中於北部，南部旱情依舊。民進黨立委張廖萬堅27日質詢表示，加上科學園區用水逐年增加，恐排擠民生用水。水利署副署長黃宏莆回應說，科學園區將逐漸落實再生水計畫，並會逐漸完成全台水源管線的串連，加強水資源調度。 , https://udn.com/news/story/7266/7059305?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:46:01 , udn , 龍捲風侵襲美！ 最小罹難者1歲女嬰 老夫婦緊擁離世 , https://udn.com/news/story/6813/7058896?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:46:12 , udn , 24日一連串風暴侵襲南部各州已造成至少26人死亡，包括一歲多的女嬰和一對在彼此懷中去世的老夫婦。 , https://udn.com/news/story/6813/7058896?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:47:03 , udn , 美國賓州巧克力工廠爆炸！尋獲最後失蹤者 罹難者增至7人 , https://udn.com/news/story/6813/7058897?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:47:13 , udn , 賓州R.M. 帕默(RM Palmer Company)巧克力工廠於24日晚間發生爆炸引發大火的搜救工作，接連兩天的努力... , https://udn.com/news/story/6813/7058897?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:47:59 , udn , 瑞信遭瑞銀收購 金融當局追究管理層責任 , https://udn.com/news/story/6809/7059351?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:48:09 , udn , 瑞士銀行集團（UBS AG）併購瑞士信貸（Credit Suisse）之後，媒體今天報導，瑞士金融市場監理局（FINMA... , https://udn.com/news/story/6809/7059351?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:48:30 , udn , 加權指數過去19年報酬率是632％ 專家：指數化投資本金夠…未來都會財務自由 , https://udn.com/news/story/12806/7059187?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:48:34 , udn , 超越中國、直逼台灣！南韓明年晶片設備支出將大增41% , https://udn.com/news/story/6811/7059336?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:48:40 , udn , 市場就是會波動，股價就是會漲跌，所以我們應該要想辦法掌握波動，學習從漲跌中賺到報酬，但這件事真的有這麼容易嗎？ , https://udn.com/news/story/12806/7059187?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:48:41 , udn , 雷虎「空中飛的、水下游的」都有了 股價飆近18年高 , https://udn.com/news/story/7251/7059272?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:48:45 , udn , 南韓預料明年對先進晶片製造設備的支出額將超越中國大陸，這是美國出口管制行動重塑全球半導體供應鏈的跡象之一。屆時，南韓半導... , https://udn.com/news/story/6811/7059336?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:48:51 , udn , 雷虎科技（8033）積極發展軍工領域，除在空中「空中飛的」，現在連「水下游的」也有了，首度發表最新研發的無人潛艦「海狼號... , https://udn.com/news/story/7251/7059272?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:49:01 , udn , 不只TikTok！ 中國字節跳動CapCut程式 在美也火紅 , https://udn.com/news/story/6813/7058829?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:49:11 , udn , 同為TikTok中國母公司「字節跳動」(ByteDance)旗下的影片剪輯應用程式CapCut近期大受歡迎，躍升成為美國... , https://udn.com/news/story/6813/7058829?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:49:32 , udn , 百萬「行動算命車」上性侵多名女性 六旬神棍被重判22年 , https://udn.com/news/story/7317/7059367?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:49:42 , udn , 67歲男子洪添進自稱命相師，假借替人改厄長期性侵多名女子，直到2020年他因準備性侵女子前中風才停止。事後女子接受學校輔... , https://udn.com/news/story/7317/7059367?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:50:03 , udn , 遺產過了十幾年都繼承不了…因大伯嫌不夠！ 律師提「3種解決方式」 , https://udn.com/news/story/121591/7059282?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:50:13 , udn , 身為父母，能做的就是立遺囑（做好財產規劃），誰也不想看到日後自己的子女，為了遺產兄弟鬩牆，子女不管大的小的都是自己的心頭肉，希望他們即便不和也不要反目成仇，父母能再為他們做的最後一件事就是保障他們的情份。 , https://udn.com/news/story/121591/7059282?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:50:33 , udn , 美議員稱TikTok釀國安危機 網紅控最愛的App被奪 , https://udn.com/news/story/6813/7058827?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:50:44 , udn , 數十名國會議員嚴峻警告說，抖音(TikTok)社媒平台可能危及國安，讓中國共產黨偵監美國，但1億5000萬美國抖音用戶卻... , https://udn.com/news/story/6813/7058827?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:50:59 , udn , 台捷強化科技合作 艾達莫娃點名半導體、AI與太空 , https://udn.com/news/story/7240/7059317?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:51:10 , udn , 捷克眾議院議長艾達莫娃訪台，今天拜會國科會主委吳政忠。艾達莫娃說，台捷共享民主、自由、人權等價值，讓雙方得以在許多領域展... , https://udn.com/news/story/7240/7059317?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:51:35 , udn , 每天填表3小時 喬州高中生申請到54大學獲130萬獎學金 , https://udn.com/news/story/6813/7058923?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:51:45 , udn , 喬治亞州亞特蘭大(Atlanta)西湖(Westlake)高中應屆畢業生布朗(Daya Brown)成功申請到54所大學... , https://udn.com/news/story/6813/7058923?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:52:01 , udn , 今年首季土地交易比腰斬還慘！僅145億元、創近7年新低 , https://udn.com/news/story/7241/7059373?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:52:08 , udn , NFL／羅傑斯交易案若破局 噴射機有兩備案 , https://udn.com/news/story/7005/7059188?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:52:11 , udn , 升息、打房、經濟前景不明朗，房市吹寒風，建商與投資型買方大縮手，導致今年第1季土地、商用不動產交易量雙腰斬以上。商仲高力... , https://udn.com/news/story/7241/7059373?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:52:18 , udn , 雖然包裝工明星四分衛羅傑斯（Aaron  Rodgers）與噴射機互有交易的合作意願，但必經牽涉龐大交易籌碼和資金，未能... , https://udn.com/news/story/7005/7059188?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:53:02 , udn , 法國抗議建水庫爆警民衝突近40傷 反政府情勢加劇 , https://udn.com/news/story/6809/7058855?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:53:09 , udn , 馬英九：透過互動改善兩岸氛圍 讓和平能夠更快到來 , https://udn.com/news/story/123435/7059313?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:53:13 , udn , 法國警方25日再與示威者爆發衝突，這一次對象是尋求阻止在西南部興建水庫的抗議群眾，是全國各地社會緊張所引發一連串暴力對峙... , https://udn.com/news/story/6809/7058855?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:53:58 , udn , 看好吸引國際觀光 王國材：推動馬祖大橋、北竿機場擴建 , https://udn.com/news/story/7266/7059384?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:54:08 , udn , 推動馬祖觀光，交通部長王國材表示，馬祖擁芹壁村、北海坑道等世界級景點，是吸引國際觀光客的重要據點，持續積極提升馬祖海、陸... , https://udn.com/news/story/7266/7059384?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:54:29 , udn , 龍捲風強襲密西西比！拜登宣布緊急狀態 新風暴續襲南部 , https://udn.com/news/story/6813/7058889?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:54:39 , udn , 多個強大龍捲風襲擊南部多州，使全美最貧困的密西西比州受災最慘重；拜登26日宣布密州進入緊急狀態，加速聯邦資金協助救災及臨... , https://udn.com/news/story/6813/7058889?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:55:00 , udn , 全球「關燈一小時」 信義房屋倡議減碳不缺席 , https://udn.com/news/story/7241/7059380?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:55:10 , udn , 全球環保盛事「Earth Hour 60+ 關燈一小時」每年吸引眾多企業主動響應，信義房屋於3月25日晚間8時30分至9... , https://udn.com/news/story/7241/7059380?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:55:35 , udn , 各縣市吸人大作戰！苗栗成黑馬 專家點三大關鍵 , https://udn.com/news/story/7241/7059365?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:55:45 , udn , 台灣自2020年開始連續3年人口負成長，據內政部人口遷入、遷出統計資料，各縣市人口流失問題嚴重，不過仍有遷入人口多於遷出... , https://udn.com/news/story/7241/7059365?from=udn-ch1_breaknews-1-0-news
2023-03-27 14:59:59 , udn , 清明近應景潤餅上市 南市這家烏魚子鮮蝦潤餅今年漲10元 , https://udn.com/news/story/7326/7059396?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:00:09 , udn , 清明近，不少人忙掃墓，應景的潤餅挑逗消費者味蕾，台南市業者推出號稱全台最霸氣的烏魚子鮮蝦潤餅，日來已吸引不少老饕選購，不... , https://udn.com/news/story/7326/7059396?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:00:30 , udn , 集集鎮推動路邊停車收費 依法公告後將採假日收費模式 , https://udn.com/news/story/7325/7059394?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:00:40 , udn , 南投縣政府推動路邊停車收費政策，初步確定有集集、草屯、南投、埔里等4鄉鎮市將率先實施，集集鎮公所上周召開路邊收費停車格地... , https://udn.com/news/story/7325/7059394?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:01:01 , udn , 普亭核威脅  美稱未見俄移動核武、歐盟擬制裁白俄 , https://udn.com/news/story/6809/7058858?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:01:11 , udn , 俄羅斯總統普亭昨天宣布已與鄰國白俄羅斯達成協議，將在其領土部署戰術核武。烏克蘭今天指摘莫斯科將白俄當成「核人質」，要求聯... , https://udn.com/news/story/6809/7058858?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:01:32 , udn , 花蓮站立大猩猩「累了」倒臥在地 清明連假後拆除 , https://udn.com/news/story/7328/7059393?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:01:37 , udn , 祖克柏夫婦喜迎第三個女兒 續取羅馬皇帝名字 , https://udn.com/news/story/6812/7058924?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:01:42 , udn , 花蓮富里鄉農會自2019年開辦稻草藝術季，以稻草、竹子為材料，創作各種生動有趣的動植物與物品，但農會第一個指標作品「竹製... , https://udn.com/news/story/7328/7059393?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:01:47 , udn , 社群媒體臉書(Facebook)聯合創辦人祖克柏(Mark Zuckerberg)24日分享一張他與小女兒的溫馨照片，... , https://udn.com/news/story/6812/7058924?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:02:03 , udn , 普亭：俄中非軍事同盟 美建立「新軸心」如二戰法西斯 , https://udn.com/news/story/6809/7058859?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:02:13 , udn , 俄羅斯總統普亭26日透過俄國國營電視台發表談話，他強調俄國和中國並非正創建一個「軍事同盟」，而且兩國武裝部隊間的合作既「... , https://udn.com/news/story/6809/7058859?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:02:34 , udn , 參院情報委會主席：白宮支持禁TikTok提案 周受資未能回答基本問題 , https://udn.com/news/story/6813/7058830?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:02:44 , udn , 參院情報委員會主席華納(Mark Warner)26日稱，相信白宮支持立法提案，查禁抖音(TikTok)這款app，可能... , https://udn.com/news/story/6813/7058830?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:02:59 , udn , 產地調蛋喊出驚天價2400元 中盤缺蛋撐不住 , https://udn.com/news/story/7266/7059403?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:03:10 , udn , 國內持續缺蛋，產地搶蛋最高喊到一箱20台斤2000元；彰化縣蛋農陳秋池今天表示，中盤商到產區拿蛋填補供貨缺口，導致亂象橫... , https://udn.com/news/story/7266/7059403?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:03:31 , udn , 陳冠希改當設計師攜手Timberland打造首個聯名系列 , https://udn.com/news/story/7270/7059400?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:03:35 , udn , 以色列防長遭免職 引爆反政府示威 駐美總領事也辭職 , https://udn.com/news/story/6809/7058857?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:03:41 , udn , 和名模老婆過著幸福家庭生活的陳冠希（Edison Chen），雖近年沒有新戲劇作品，但在潮流界卻是十分活躍。在過去都是他... , https://udn.com/news/story/7270/7059400?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:03:46 , udn , 以色列國防部長葛朗特（Yoav Galant）26日遭總理內唐亞胡（Benjamin Netanyahu）開除，數以萬計... , https://udn.com/news/story/6809/7058857?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:04:01 , udn , 12星座「提升工作運」解析！雙子需多點熱忱、這星座小心糾紛 , https://udn.com/news/story/7268/7059184?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:04:12 , udn , 平時辛苦上班工作，就是希望能取得好成果，讓自己能夠升職加薪。日本網站「ananweb」近來就分析12星座，想提升工作運可以怎麼做。 , https://udn.com/news/story/7268/7059184?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:05:59 , udn , 應曉薇涉賄選不起訴 北檢將依職權送高檢署再議 , https://udn.com/news/story/7321/7059232?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:06:10 , udn , 北市議員應曉薇被控於去年九合一選舉期間涉及餐會賄選。台北地檢署認定應女無期約賄選犯意，將全案不起訴。由於應女涉及最輕本刑... , https://udn.com/news/story/7321/7059232?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:06:30 , udn , ESG企業／維珍航空提高燃油效率大幅減少碳排放 改變關鍵在機師手裡 , https://udn.com/news/story/121591/7059402?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:06:40 , udn , 2013年，維珍航空想實行一個雄心十足的計畫，因此與我的同事葛立爾．高斯聶爾（Greer Gosnell）及麥特卡夫接洽。他們想要透過提高燃油效率來大幅減少碳排放。 , https://udn.com/news/story/121591/7059402?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:07:01 , udn , 脫逃狒狒闖入台鐵富岡基地 專家從這一點解釋「牠長期被飼養」 , https://udn.com/news/story/7324/7059404?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:07:11 , udn , 桃園狒狒南桃園奔逃神出鬼沒，從菜園跑到台鐵富岡機廠附近，專家從狒狒的行為指出，這隻狒狒本來就被圈養在人的環境，對於建物、... , https://udn.com/news/story/7324/7059404?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:07:32 , udn , 北捷推車怪客涉傷害未到案遭通緝 景美站外落網了 , https://udn.com/news/story/7321/7059415?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:07:42 , udn , 林姓男子曾在台北捷運與人爭執並持利器揮舞，被站方、警方視為頭痛人物，也因涉嫌傷害案遭台北地檢署通緝，他近日出沒捷運景美站... , https://udn.com/news/story/7321/7059415?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:08:43 , udn , 和名模老婆過著幸福家庭生活的陳冠希（Edison Chen），雖近年沒有新戲劇作品，但在潮流界卻是十分活躍。在過去都是他一手打造的潮牌CLOT和其他品牌跨界合作，但此次卻是以個人身份攜手Timberland推出聯名系列服飾和鞋履，讓更多人看到陳冠希對於設計的想法。 , https://udn.com/news/story/7270/7059400?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:11:59 , udn , 台聚轉投資漳州古雷 首船1,650噸丙烯銷台 , https://udn.com/news/story/7332/7059422?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:12:09 , udn , 據大陸福建漳州出入境邊防檢查站披露訊息，由台聚轉投資在漳州設立的古雷石化，在去年底投入商業化量產後，近日完成首批丙烯產品... , https://udn.com/news/story/7332/7059422?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:12:30 , udn , 高雄露營罰跪風波 營區負責人還原小五生遭罰的經過 , https://udn.com/news/story/7327/7059419?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:12:40 , udn , 高雄某國小露營罰跪風波引發高度熱議，高雄市教育局昨晚火速撤換張姓代理校長，由於，該起事件發生時，疑似校方無人在場，事後全... , https://udn.com/news/story/7327/7059419?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:14:02 , udn , 脫逃狒狒闖入台鐵富岡基地 專家從一行為看出「牠長期被飼養」 , https://udn.com/news/story/123439/7059404?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:15:00 , udn , 蘇清泉指選舉違法事證多 將對選務人員提刑事訴訟 , https://udn.com/news/story/6656/7059389?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:15:10 , udn , 國民黨屏東縣長候選人蘇清泉提出選舉無效及當選無效訴訟，蘇清泉今天表示，經律師團隊閱覽選舉人名冊，發現很多難以置信的違法事... , https://udn.com/news/story/6656/7059389?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:15:31 , udn , 桃園交通大執法9天取締1.6萬違規 事故受傷每天逾94件 , https://udn.com/news/story/7320/7059427?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:15:41 , udn , 桃園市警局本月16日至24日規畫「強化交通安全執法」勤務，動員各警分局警力加強稽查及運用路口科技執法，共取締各類違規共1... , https://udn.com/news/story/7320/7059427?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:18:00 , udn , 黑色夜光炫翻！寶格麗Octo Roma把傳統工藝美學變潮了 , https://udn.com/news/story/7270/7059435?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:18:10 , udn , 源自羅馬的精品品牌寶格麗（BVLGARI）於日內瓦發表2023春季新品，聚焦品牌男表旗艦的Octo系列旗下最富都會美學特... , https://udn.com/news/story/7270/7059435?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:20:08 , udn , 麗寶三重推只租不賣精品宅 月租2.5萬元起 , https://udn.com/news/story/7241/7059383?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:20:18 , udn , 麗寶集團進軍住宅租賃市場，由旗下麗盛建設將位在三重的地上權70年住宅大樓「青漾寓所」，打造為「類飯店商務旅館」時尚精品宅... , https://udn.com/news/story/7241/7059383?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:20:57 , udn , 疫後就學貸款補助今年7月起實施 估54.6萬人受益 , https://udn.com/news/story/6885/7059439?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:21:08 , udn , 行政院推動疫後特別預算啟動記者會，其中將編列220億元特別預算經費，用以協助部分就學貸款人償還一年本息。教育部今天說，疫... , https://udn.com/news/story/6885/7059439?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:23:58 , udn , 搶國際觀光客5月起加速 7月起3大生活圈交通月票上路 , https://udn.com/news/story/7266/7059458?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:24:08 , udn , 迎接疫後觀光回溫，交通部表示，三大生活圈（基北北桃、中彰投苗、南高屏）交通月票7月上路，販售通路包括捷運車站、台鐵車站及... , https://udn.com/news/story/7266/7059458?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:30:33 , udn , 清明應景潤餅上市 南市這家烏魚子鮮蝦潤餅今年漲10元 , https://udn.com/news/story/7326/7059396?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:32:35 , udn , 馬雲回到杭州 大談ChatGPT 指AI只有芯 而人有心 , https://udn.com/news/story/7333/7059392?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:32:46 , udn , 此前在日本、泰國等地現身的阿里巴巴集團創辦人馬雲已返回大陸。有網友最近在杭州文一路隧道中目擊到馬雲。更確定的是大陸媒體人... , https://udn.com/news/story/7333/7059392?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:39:02 , udn , 翟本喬活動被嗆反爆料「唐鳳那個位子本來找我」  網嘆：摸頭不行就毀滅你 , https://udn.com/news/story/7314/7059417?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:39:12 , udn , 知名工程師「翟神」日前出席一場電影的特映會及映後座談，卻在討論假新聞議題時，遭台下觀眾嗆「網軍頭」，翟本喬因此提到唐鳳，更爆料唐鳳2016年時就任的數位政委，一開始原本是要找他做，後來他覺得自己不適合才回絕。對比現在翟本喬常遭攻擊，有網友也因此批評執政黨「可以就拉攏，不行就鬥臭」。 , https://udn.com/news/story/7314/7059417?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:39:33 , udn , 難得三月雪！ 雪霸國家公園翠池、雪山主峰圈谷都降雪 , https://udn.com/news/story/7266/7059504?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:39:43 , udn , 難得三月雪！這兩天春雨、溫度又下降，位於雪霸國家公園內的翠池及雪山主峰圈谷，昨近午下起罕見的三月雪，有山友描述當時現況說... , https://udn.com/news/story/7266/7059504?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:40:03 , udn , 污水處理不再昂貴困難 以木材輕鬆去除80%染料有毒物 , https://udn.com/news/story/7266/7059506?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:40:14 , udn , 紡織業製程的副產物有毒染料，若是不妥善處理直接排放到環境中，自然會危及環境和社會，而現在瑞典與印度科學家攜手，取自廢棄木材推出新的過濾介質，輕鬆從廢水中去除大部分染料。 , https://udn.com/news/story/7266/7059506?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:40:34 , udn , 計程車司機之福 新北加倍健檢補助名額至3200人 , https://udn.com/news/story/7323/7059502?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:40:45 , udn , 新北市計程車司機共有2.2萬名，交通局今年擴大補助計程車駕駛優惠健康檢查，補助名額從以往的1600人加倍至3200人，凡... , https://udn.com/news/story/7323/7059502?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:41:36 , udn , 影／畫面曝光！網傳桃園女遭左轉車輾斃 警闢謠 , https://udn.com/news/story/7320/7059500?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:41:46 , udn , 桃園市八德區建國路本月15日發生一起車禍，有民眾將行車記錄器影片PO網，稱被撞的女子「遭輾斃」；警方今澄清，女子疑陷入左... , https://udn.com/news/story/7320/7059500?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:42:00 , udn , 中低薪房貸定額補貼6月開放申請 首批7月中可領到 , https://udn.com/news/story/6656/7059517?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:42:07 , udn , 馬英九訪中行 媒體使出渾身解數 , https://udn.com/news/story/123435/7059429?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:42:11 , udn , 行政院今天舉行疫後特別預算啟動記者會，內政部表示，疫後特別預算立法院已經三讀通過，有關中產以下自用住宅貸款戶支持方案，預... , https://udn.com/news/story/6656/7059517?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:42:17 , udn , 前總統馬英九今天下午來訪中國大陸。雖然此行定調祭祖與青年學子交流，但是仍引起世界各家媒體關注。採訪方式一分為二，隨行與外... , https://udn.com/news/story/123435/7059429?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:42:31 , udn , 抗強風超撥水、3秒整收！ROLLS反向瞬間捲收傘募資優惠 , https://udn.com/news/story/7270/7059516?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:42:37 , udn , 馬英九訪中 看點有哪些？ , https://udn.com/news/story/123435/7059468?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:42:41 , udn , 即將迎接梅雨季，在台灣、日本創下募資累計超過3千萬的ROLLS 瞬間捲收傘，今年以全新面貌回歸，首度反向設計搭配最高等級... , https://udn.com/news/story/7270/7059516?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:42:48 , udn , 台灣前總統馬英九將於週一（3月27日）下午抵達上海展開赴陸行程，雖然被外界定調為祭祖活動，但這是自兩岸分治74年來，首次有卸任台灣領袖訪問中國，備受各界關注。27日下午，馬英九在台灣桃園機場簡短談話；台灣《聯合報》指出，馬英九盼能「透過年輕人互動改善兩岸氛圍，讓和平能夠更快更早來到我們這裡」。DW為您整理了馬英九此行的幾大看點，一窺這場世紀性訪問。 , https://udn.com/news/story/123435/7059468?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:43:02 , udn , 「董仔」變「等仔」 台南關廟鄭宏昇以鳳梨翻轉谷底人生 , https://udn.com/news/story/7326/7059518?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:43:08 , udn , 俄烏之間小國夾縫求生術 摩爾多瓦「等距外交」行得通嗎？ , https://udn.com/news/story/122663/7059487?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:43:12 , udn , 台南關廟農民鄭宏昇原是汽車零件中盤商，經營汽車零組件買賣，生意越做越大，後來因擴大規模忽略市場劇變、欠了一堆債務。從下游... , https://udn.com/news/story/7326/7059518?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:43:19 , udn , 正當俄軍和烏軍在烏東地區激戰、陷入膠著之際，有一個歐洲小國可能將成為普丁政權的新目標，那就是與烏克蘭接壤的摩爾多瓦（Moldova）。根據俄軍將領表示，完全控制烏東頓巴斯與烏克蘭南部領土後，下一步就是要進軍聶涅斯特河，保護當地親俄的摩爾多瓦分離區域，也就是所謂的外聶斯特共和國（Transnistria）。 , https://udn.com/news/story/122663/7059487?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:43:33 , udn , 獨／搶攻北台青年選票？ 新北青年局將首簽跨域合作MOU , https://udn.com/news/story/7323/7059509?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:43:39 , udn , 馬英九赴陸祭祖 台灣基進希望馬放過台灣 , https://udn.com/news/story/123435/7059489?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:43:43 , udn , 新北市長侯友宜近來力推「基北北桃合作平台」，被認為是在布局2024，現在其任內新增的青年局，也將於本周青年節與基隆及桃園... , https://udn.com/news/story/7323/7059509?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:43:50 , udn , 前總統馬英九今天赴陸祭祖，台灣基進高雄市黨部執行長楊佩樺表示，最後的溫柔是手放開，希望馬英九放過台灣，馬英九不論在大陸見... , https://udn.com/news/story/123435/7059489?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:44:04 , udn , NBA／唐西奇心情沮喪還將面臨禁賽 厄文：我們會盡力幫他 , https://udn.com/news/story/7002/7059368?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:44:10 , udn , 五月天高雄演唱會要來了 世運大道3月29日起有4天交管 , https://udn.com/news/story/7327/7059486?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:44:14 , udn , 獨行俠今天對上東區倒數第2的黃蜂，雙方前次交手獨行俠爆冷輸球，沒想到今天又以104：110吞敗，目前戰績36勝39敗，季後賽之路岌岌可危。血上加霜的是，唐西奇（Luka Doncic）還領到本季第16 , https://udn.com/news/story/7002/7059368?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:44:21 , udn , 在韓團BLACKPINK結束高雄演唱會之後，國內知名樂團五月天3月29日起也將在高雄世運主場館開唱，市府交通局表示，比照... , https://udn.com/news/story/7327/7059486?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:44:41 , udn , 回到原點！石門水庫車輛入園 4月1日起改回人工收費 , https://udn.com/news/story/7324/7059484?from=udn-ch1_breaknews-1-0-news
2023-03-27 15:44:52 , udn , 桃園市石門水庫入園電子收費系統，桃禧公司營運至3月底中止，水利署北區水資源局今天上午宣布，石門水庫園區入園車輛將自4月1... , https://udn.com/news/story/7324/7059484?from=udn-ch1_breaknews-1-0-news
