2023-05-03 00:00:22 , udn , 高雄萬豪延攬新主廚 優雅演繹米其林一星饗宴 , https://udn.com/news/story/7270/7138073?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:14:56 , udn , 全中運宜蘭選手奪24金19銀14銅 非六都全國第一 , https://udn.com/news/story/7005/7139226?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:15:06 , udn , 宜蘭選手參加今年全國中等學校運動會，勇奪24金19銀14銅，表現優異，全國排名非六都的第一名，其中輕艇項目總共榮獲10金... , https://udn.com/news/story/7005/7139226?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:16:08 , udn , 美國商用不動產在2025年底前將約有近1.5兆美元的債務到期，屆時這些借款人將遭遇一個大問題：在商用不動產風險升高、地區銀行可能收緊銀根之際，還有多少人願意提供再融資的資金。

摩根士丹利的伊根（James Egan）等分析師指出，商辦大樓、商店及倉儲等不動產擁有者的再融資風險顯而易見，許多債務的到期日都較早，相關風險也是。摩根士丹利預估，商辦與零售不動產估值從高點回落到低點的幅度可能上看40%，提高了違約風險。 , https://udn.com/news/story/6811/7139191?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:18:20 , udn , 走出教室才知世界殘酷 葉肇元：學校只教校園競爭 , https://udn.com/news/story/7266/7139249?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:18:31 , udn , 「走出學校才知道外面世界多殘酷，但這樣的衝擊是好事。」雲象科技公司執行長葉肇元道出8年來創業歷程，現在已有70多位員工、... , https://udn.com/news/story/7266/7139249?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:18:51 , udn , 爺爺手伸進來一直搓...國中少女躲避祖父狼爪 隔天跟老師哭訴 , https://udn.com/news/story/7321/7139250?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:19:02 , udn , 南投縣一名少女與祖父、堂妹等人同住，3年前少女祖父趁與少女同床的機會，將手伸進少女上衣內，搓揉胸部，少女發現後，假意上廁... , https://udn.com/news/story/7321/7139250?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:19:23 , udn , 51交通大執法 新莊警：2天開罰69件路口不停讓行人 , https://udn.com/news/story/7320/7139251?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:19:33 , udn , 為洗刷台灣是行人地獄的惡名，警政署規劃「全國同步擴大取締路口不停讓行人執法專案勤務」並從5月1日起全台大執法。2天來新北... , https://udn.com/news/story/7320/7139251?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:19:54 , udn , 量子國家隊立功 開發台灣首個量子加密通訊網路 , https://udn.com/news/story/6928/7139247?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:20:04 , udn , 為提升我國量子科技實力，國科會自110年攜手經濟部及中研院，整合產、官、學、研等成立量子國家隊，致力於研發包括「量子通訊... , https://udn.com/news/story/6928/7139247?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:20:25 , udn , 影／神風特工隊再現 新北自行車突然換車道 慘遭機車撞飛 , https://udn.com/news/story/7320/7139244?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:20:35 , udn , 周姓女子今早騎UBike自行車在新北市永和區突然直接從外側車道變換車道左偏騎進內側車道，後方機車騎士周姓男子閃避不及，從... , https://udn.com/news/story/7320/7139244?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:20:56 , udn , 舊金山超市百貨接連關閉 媒體憂「厄運循環」 , https://udn.com/news/story/6813/7138995?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:21:06 , udn , 疫情過後，美國各大城市力求復甦，高度仰賴科技業的舊金山，受遠距辦公和治安惡化影響腳步格外沉重，媒體指出，企業商家陸續退出... , https://udn.com/news/story/6813/7138995?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:21:27 , udn , 超商5隱藏地雷「不鹹卻高鈉」飲料 睡前狂喝早上必水腫  , https://udn.com/news/story/7266/7139095?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:21:37 , udn , 不少人都知道若宵夜吃了泡麵、鹹酥雞等重鹹食物，隔天早上會大水腫，泌尿科醫師戴定恩提醒，生活中充滿陷阱，超商有五種「不鹹卻高鈉」的地雷飲料，並警告睡前千萬別喝，容易造成身體負擔。 , https://udn.com/news/story/7266/7139095?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:22:08 , udn , 繼美國國務卿布林肯後，美國亞太助卿康達今天表示，台海和平穩定全球關切，非中國內政議題。他說，為達成嚇阻，美方除了對台軍售... , https://udn.com/news/story/6813/7138309?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:22:29 , udn , 歐盟擬提10億歐元計畫 增產彈藥助烏克蘭 , https://udn.com/news/story/6809/7139024?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:22:39 , udn , 官員今天說，歐洲聯盟將提出計畫，希望增加砲彈產能至每年100萬枚，一方面可協助烏克蘭，另一方面補充各成員國的彈藥庫存 , https://udn.com/news/story/6809/7139024?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:23:10 , udn , 明明美國就業市場相當強勁、通膨也持續在降溫，但為何經濟衰退陰霾就是揮之不去？

新冠疫情之後的美國經濟表現，可說讓經濟學家「飽受折磨」，因為許多發展屢屢跌破眾人眼鏡。如今的情況似乎是，不必是財經專家也能猜測接下來會發生什麼事。 , https://udn.com/news/story/6813/7139202?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:23:31 , udn , 經濟學家的奇招 緝毒機構曾嘗試從毒資入手追蹤毒販 , https://udn.com/news/story/7266/7139181?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:23:41 , udn , 大家知道，從毒品順藤摸瓜抓毒販是很難的。但人們也許不知道的是，緝毒機構還曾經嘗試從毒資入手追蹤毒販。 , https://udn.com/news/story/7266/7139181?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:24:02 , udn , 長庚攜史丹佛研究外泌體再生醫療 成果登國際頂尖期刊 , https://udn.com/news/story/7266/7139235?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:24:12 , udn , 外泌體的應用範圍愈來愈廣泛，醫界也都相當看好未來用於治療疾病。林口長庚醫院心臟內科醫師李振宏、主任醫師褚柏顯研究團隊，與... , https://udn.com/news/story/7266/7139235?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:24:25 , udn , 中一中烯環鈉挨轟歧視原民 綠委批校方、市府無作為 , https://udn.com/news/story/6656/7139261?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:24:33 , udn , 新化慣竊橫行什麼都偷 民受害跳腳 警鎖定拘提到案 , https://udn.com/news/story/7320/7139239?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:24:35 , udn , 台中一中學生日前以「烯環鈉」作為校內園遊會擺攤主題，用台語諧音「死番仔」，挨轟歧視原住民。民進黨立委伍麗華今天批評校方、... , https://udn.com/news/story/6656/7139261?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:24:43 , udn , 台南市新化區今年3月發生多起竊案警方調閱監視器鎖定張姓男子涉嫌重大，警方前天深夜持拘票拘提張到案，至少犯下4起，警詢後今... , https://udn.com/news/story/7320/7139239?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:24:56 , udn , 平均地權條例檢舉實名制 林右昌：匿名檢舉不受理 , https://udn.com/news/story/7238/7139259?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:25:04 , udn , 賴在地檢署不想走 5法警半哄騙架出大門 , https://udn.com/news/story/7315/7139234?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:25:06 , udn , 平均地權條例子法上周二（25）日預告，明定檢舉獎金制，今內政部委員會立委關注若提供明確事證，是否能匿名檢舉。內政部長林右... , https://udn.com/news/story/7238/7139259?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:25:15 , udn , 嘉義卻有名男子上午因毒品案到嘉義地檢署接受訊問，檢察官裁示「請回」，男子出大門後又回來，情緒激動地說「自己沒用」，法警安... , https://udn.com/news/story/7315/7139234?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:25:27 , udn , 報稅季開跑！妹子打開稅單哀號「單身稅好沉重」 一票苦主共鳴：真的慘 , https://udn.com/news/story/7243/7138918?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:25:37 , udn , 報稅季開跑，不少民眾哀怨荷包縮水。一名年輕妹子表示最近收到稅單「差點就暈倒了」，因為那筆金額可不是一、兩個精品包包可以解決的問題，直呼「單身稅好沉重」，引發大批上班族的共鳴。 , https://udn.com/news/story/7243/7138918?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:25:58 , udn , 青秀樂台中！打造一站式求職服務 青年成功就業金安薪 , https://udn.com/news/story/7325/7139254?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:26:09 , udn , 每當紅豔的鳳凰花開，就是學生揮別校園，踏入職場的重要時刻。為了協助青年就業，台中市府推出「青秀樂台中」計畫，透過一站式的多元服務，讓青年朋友順利接軌職場。 , https://udn.com/news/story/7325/7139254?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:26:29 , udn , NBA／哈利柏頓力挺波爾出手大號三分球 佛萊：難怪你在這 , https://udn.com/news/story/7002/7139233?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:26:40 , udn , 勇湖大戰今天上演，勇士比賽尾聲打出14：0的攻勢一度追平比分，湖人很快要回3分領先，可惜手感火燙的波爾（Jordan Poole）關鍵時刻出手超大號三分球未命中、無緣二度追平，這次出手的合理性引發熱議 , https://udn.com/news/story/7002/7139233?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:28:09 , udn , 全中運／宜蘭選手奪24金19銀14銅 非六都全國第一 , https://udn.com/news/story/7005/7139226?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:30:21 , udn , 更衣室遇「手機伸縫隙偷拍」 她嚇壞逃出批店家做法：對女生相當危險 , https://udn.com/news/story/120911/7139088?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:30:32 , udn , 一名女子日前到板橋府中一間運動用品社試衣服，不料在更衣室遭偷拍，因為當下沒有目擊嫌犯長相、附近監視器也沒有拍到人，目前只能等待警方處理。 , https://udn.com/news/story/120911/7139088?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:30:52 , udn , 槓上米老鼠…美2024總統大熱門 裡外不是人 , https://udn.com/news/story/6813/7138164?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:31:03 , udn , 共和黨明年總統大選熱門人選佛羅里達州長德桑提斯，4月下旬訪問日本在內的亞洲多國招商，趁機累積個人外交履歷。不要說國際媒體沒甚麼報導，連美國媒體也不捧場，反而集中在百年娛樂巨擘迪士尼控告他的官司上... , https://udn.com/news/story/6813/7138164?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:31:24 , udn , 搶搭普發現金話題 高鐵推6000元行程「相當於0元住宿」 , https://udn.com/news/story/7266/7139267?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:31:34 , udn , 疫後旅運復甦，台灣高鐵表示，今年第一季高鐵假期產品銷售比去年同期增逾四成；展望親子遊商機，今年調整市場策略，及早推出暑期... , https://udn.com/news/story/7266/7139267?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:31:55 , udn , 秘密戰情遭五角大廈外洩 澤倫斯基：仍須美國支持 , https://udn.com/news/story/122663/7139266?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:32:05 , udn , 針對五角大廈機密文件外流一事，烏克蘭總統澤倫斯基表示，白宮尚未就這件事的後續處理向他提出建議，但為了國家安全，仍不能破壞... , https://udn.com/news/story/122663/7139266?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:32:26 , udn , 時力：郭台銘是科幻版韓國瑜 別把大選當成幹話實境秀 , https://udn.com/news/story/6656/7139265?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:32:36 , udn , 鴻海集團創辦人郭台銘昨天說，未來可以在每個縣市興建安全電廠，時代力量發言人余佳蒨今天表示，郭台銘貿然喊出每個縣市都要設立... , https://udn.com/news/story/6656/7139265?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:32:57 , udn , 5萬文青受惠！文化成年禮將針對表演藝術推五折青年票 , https://udn.com/news/story/7266/7138966?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:33:07 , udn , 一場音樂會或舞台劇動輒千元起跳，對年輕學子的荷包是沉重的負擔。預計六月發放的文化成年禮，文化部將針對表演藝術領域推出「青... , https://udn.com/news/story/7266/7138966?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:36:22 , udn , 國民黨今再提名12位立委參選人 游顥、陳以信出線 , https://udn.com/news/story/6656/7139287?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:36:33 , udn , 國民黨中常會今天通過提名第二梯次立委選區立委參選人共12名，新增原本不在第二梯次登記名單上，以協調方式完成提名的的台南市... , https://udn.com/news/story/6656/7139287?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:36:54 , udn , 00878和00713…高股息為何就選這兩檔？專家「龍蝦論」：用兩面向來比較 , https://udn.com/news/story/123006/7139196?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:37:04 , udn , 雖然高股息ETF現在是大家最喜歡的產品，不過選擇這麼多，投資人可能會眼花撩亂而不知道該如何選擇投資標的。 , https://udn.com/news/story/123006/7139196?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:37:25 , udn , 剛被認養就逃家！黃金獵犬跳車走27天穿越森林 重回棄養牠的前主人家 , https://udn.com/news/story/7470/7139240?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:37:36 , udn , 根據《Daily Star》報導，英國一隻黃金獵犬剛到新家沒多久，竟然就從新主人面前逃家，相隔27天後被發現出沒在40英里（約64公里）遠的前主人住處，沒人知道牠究竟怎麼辦到的。 , https://udn.com/news/story/7470/7139240?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:37:56 , udn , 國小校長打開上鎖垃圾箱聽到怪聲 下秒「巨大黑影」噴出他嚇爛：怎進去的？ , https://udn.com/news/story/7470/7139276?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:38:07 , udn , 嚇死誰？一名小學校長準備打開垃圾箱時，箱子裡面突然竄出一個巨大黑影，嚇得校長落荒而逃，這個噴出來的黑影是一隻巨大黑熊，黑熊感覺也被校長出現嚇到，立刻落荒而逃，驚悚的瞬間影片在網路上流傳。 , https://udn.com/news/story/7470/7139276?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:38:28 , udn , 最新世界新聞自由指數 大陸排名跌至179名僅優於北韓 , https://udn.com/news/story/7331/7139281?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:38:38 , udn , 無國界記者組織（Reporters Without Borders，RSF）3日公布2023年世界新聞自由指數，兩岸三地... , https://udn.com/news/story/7331/7139281?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:38:59 , udn , 賴清德盼台積電在熊本投資 成台日經貿合作火車頭 , https://udn.com/news/story/7240/7139022?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:39:09 , udn , 副總統賴清德今天接見日本自民黨熊本國會議員訪團表示，希望台積電在日本熊本縣的投資能夠作為兩國經貿合作的火車頭，帶動其他產... , https://udn.com/news/story/7240/7139022?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:39:22 , udn , 台灣民主化過程入戲 「人選之人」史哲一晚拚完 , https://udn.com/news/story/7314/7138786?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:39:30 , udn , 聯合國：新聞自由不彰 記者成攻擊目標 , https://udn.com/news/story/6809/7139211?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:39:32 , udn , 台灣首部政治幕僚劇「人選之人－造浪者」透過國際串流平台同步在海外逾190個國家播出，國內外好評不斷，文化部長史哲表示一晚... , https://udn.com/news/story/7314/7138786?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:39:41 , udn , 聯合國官員與媒體今天警告，新聞自由在全球各個角落都受到攻擊，記者不斷受到騷擾、監禁和殺害 , https://udn.com/news/story/6809/7139211?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:39:53 , udn , 澳門4月賭收按年大增近4.5倍 創3年新高 , https://udn.com/news/story/7333/7135987?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:40:01 , udn , 郭台銘拋「一縣市一小型核電廠」 王惠美：尊重郭說法 , https://udn.com/news/story/123307/7139279?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:40:04 , udn , 澳門4月博彩收入147.22億元（澳門元，下同，約18.2億美元），按年急升4.5倍，連升兩個月，按月亦升近16%，並創... , https://udn.com/news/story/7333/7135987?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:40:12 , udn , 競逐2024總統大位的鴻海集團創辦人郭台銘，昨天在高雄座談時，拋出「一縣市一小型核電廠」引發熱議。彰化縣長王惠美表示，小... , https://udn.com/news/story/123307/7139279?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:42:23 , udn , 美河市案翻版？彰化再增2焚化廠 鄉親北上陳情盼撤除 , https://udn.com/news/story/7266/7139308?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:42:33 , udn , 彰化縣轄內有9座焚化爐，包含3座生活垃圾焚化爐、6座事業廢棄物焚化爐，其密集度已為全國之冠，但環保署預計再於彰濱工業區內... , https://udn.com/news/story/7266/7139308?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:42:54 , udn , 「紅色沙灘」試登除雷車亮相 海軍金山沙灘搶灘操演 , https://udn.com/news/story/10930/7139309?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:43:04 , udn , 國軍擴大在共軍可能對台兩棲登陸的多處「紅色沙灘」實施試登與戰備攻防檢驗，今天上午海軍在新北金山水尾漁港進行兩波搶灘操演，... , https://udn.com/news/story/10930/7139309?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:43:25 , udn , 內地人湧香港理財 銀行天天開門 預約火速爆滿 , https://udn.com/news/story/7333/7135985?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:43:35 , udn , 香港與內地恢復全面通關後，迎來疫後首個「五一黃金周」檔期，大批內地客湧至。香港作為國際金融中心，銀行及保險業界嚴陣以待，... , https://udn.com/news/story/7333/7135985?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:43:56 , udn , 影／看好小三通旅運商機  船商斥資2億建新船加入營運 , https://udn.com/news/story/7327/7139297?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:44:07 , udn , 看好兩岸小三通的旅運人潮及陸客來金的商機，往來金廈的小三通航線又有生力軍加入。由廈門輪總客旅公司斥資2億多打造的「新捷安... , https://udn.com/news/story/7327/7139297?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:44:27 , udn , 鏡電視董監與上架案今闖關 爭議中NCC決定續行審議 , https://udn.com/news/story/7314/7139299?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:44:38 , udn , 鏡電視新聞台爭議不斷，通傳會（NCC）原本今天排審鏡電視董監變更與上架案，傳出兩案都將過關，但時代力量立委陳椒華、國民黨... , https://udn.com/news/story/7314/7139299?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:45:21 , udn , 農業缺工嚴重  柯文哲：政府特赦讓8萬脫逃移工合法化 , https://udn.com/news/story/6656/7139326?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:45:32 , udn , 民眾黨主席柯文哲今天上午到南投縣名間鄉親自體驗製茶，從茶菁浪茶、萎凋、炒菁、揉捻到焙火等過程，柯文哲一個個步驟照學。對於... , https://udn.com/news/story/6656/7139326?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:45:52 , udn , 亡命毒鴛鴦遭拘提 警火速壓制拔槍男 取下已上膛掌心雷手槍 , https://udn.com/news/story/7315/7139327?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:46:03 , udn , 亡命毒鴛鴦謝男、蔡女，涉毒品案遭判刑定讞、勒戒，均通緝中，謝男涉擁槍自重，在士林警分局及龜山警分局拘提時，竟當場拔出已上... , https://udn.com/news/story/7315/7139327?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:46:23 , udn , 行動表演藝術列車出發 台中海線8校園巡演 , https://udn.com/news/story/6898/7139321?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:46:34 , udn , 「行動表演藝術列車」開進海線校園囉！台中市港區藝術中心今年攜手駐館團隊小青蛙劇團，即日起至18日巡迴海線校園辦理8場次演... , https://udn.com/news/story/6898/7139321?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:46:54 , udn , 台南公幼拚招生 老師到鄰里投遞資料顧飯碗 , https://udn.com/news/story/6885/7139320?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:47:05 , udn , 台南市許多公幼在第一梯次招生時沒招滿，今天第2次登記，學校連日來都卯足全力搶學生，老師到鄰里投送招生資料，有許多學校都有... , https://udn.com/news/story/6885/7139320?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:47:26 , udn , 新北勞檢員自己就過勞 綠議員轟：每人服務增到250件 , https://udn.com/news/story/7323/7139322?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:47:36 , udn , 過勞問題備受關注，新北市議員黃淑君今爆料新北市府讓新北勞檢員過勞，表示近3年新北市勞檢人力僅112人，但案件卻大幅增加，... , https://udn.com/news/story/7323/7139322?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:47:57 , udn , 違停被開單還被狂拍 大叔譙女Ｘ挨告 檢因這理由不起訴 , https://udn.com/news/story/7321/7139318?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:48:07 , udn , 54歲黃姓男子違規停車被警察取締，張姓女住戶在屋裡對著黃男狂拍，惹得黃男不爽飆罵「幹」，被張女提告公然侮辱，檢方調查後，... , https://udn.com/news/story/7321/7139318?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:51:23 , udn , 沙特阿美、中石化等能源三巨頭   擬開發沙國最大天然氣田 , https://udn.com/news/story/7333/7139342?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:51:26 , udn , 影／鏡電視案擇日再審 國民黨批NCC連新聞稿都要政院代發 , https://udn.com/news/story/7314/7139323?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:51:33 , udn , 沙烏地阿拉伯國家石油公司（簡稱「沙特阿美」）、中石化和道達爾能源公司正在就投資沙烏地阿拉伯的Jafurah開發專案進行談... , https://udn.com/news/story/7333/7139342?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:51:36 , udn , 國民黨立法院黨團立委上午衝入NCC，並前往九樓主委陳耀祥辦公室門口靜坐，要求今天停止審查鏡電視案，下午NCC表示今天暫時... , https://udn.com/news/story/7314/7139323?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:51:54 , udn , 宋慧喬盛世美顏登時尚奧斯卡 必存幕後美圖短片曝 , https://udn.com/news/story/7270/7139330?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:51:57 , udn , 宋朝的「深夜食堂」 市井繁榮的原因 , https://udn.com/news/story/7266/7139213?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:52:04 , udn , FENDI品牌大使宋慧喬，日前於美國紐約出席2023年大都會博物館慈善晚宴（Met Gala），穿上Kim Jones設... , https://udn.com/news/story/7270/7139330?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:52:08 , udn , 日劇《深夜食堂》以「暖胃的美食＋暖心的故事」收穫了眾多擁躉。作為一名歷史愛好者，我來講幾個發生在宋朝「深夜食堂」的暖心故事吧。 , https://udn.com/news/story/7266/7139213?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:52:25 , udn , 農業缺工嚴重 柯文哲：政府特赦讓8萬脫逃移工合法化 , https://udn.com/news/story/123307/7139326?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:52:56 , udn , 影／亡命毒鴛鴦遭拘提 警火速壓制拔槍男 取下已上膛掌心雷手槍 , https://udn.com/news/story/7315/7139327?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:54:22 , udn , 河川一夕變全白！居民湊近驚見「萬隻水母塞滿水面」看不到盡頭：要出大事了 , https://udn.com/news/story/7470/7139317?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:54:33 , udn , 天有異相？一名網友發現河川內有大量白色物體漂浮，本來以為是沒公德心的人亂丟保特瓶或塑膠袋進河川內，沒想到仔細一看這些白色物體竟然會自己動，會動的白色生物滿布河川的影片讓不少網友直呼頭皮發麻。 , https://udn.com/news/story/7470/7139317?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:55:55 , udn , 中華電信董事長謝繼茂解任功成身退 傳郭水義接任 , https://udn.com/news/story/7240/7139332?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:56:03 , udn , 台中市民野餐日7號登場 APP可查多項活動資訊 , https://udn.com/news/story/7325/7139286?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:56:05 , udn , 中華電信（2412）剛剛公告接獲大股東交通部通知，交通部法人董事代表及中華電信董事長謝繼茂解任，任期到5月5日，中華電信... , https://udn.com/news/story/7240/7139332?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:56:13 , udn , 台中市民野餐日7日登場，市府今年擴大舉辦，將於中央公園、葫蘆墩公園、鰲峰山公園、坪林森林公園4地同時登場，建設局表示，中... , https://udn.com/news/story/7325/7139286?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:57:21 , udn , 0到6歲市府養 高虹安：今年加碼托育補助每月最高1千5 , https://udn.com/news/story/7324/7139359?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:57:31 , udn , 新竹市長高虹安選舉期間提出「0到6歲市府養」政見，如何兌現引起家長關注。高虹安今受訪表示逐步落實，針對托育補助部分，將加... , https://udn.com/news/story/7324/7139359?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:57:52 , udn , 無印良品進駐微風松高開700坪大店　首推茶泡飯套餐 , https://udn.com/news/story/7270/7139351?from=udn-ch1_breaknews-1-0-news
2023-05-03 14:58:02 , udn , 日本MUJI無印良品拓點計畫不停歇，再度宣布將於2023年5月下旬，在微風松高門市，開設超過700坪以上大店，首度先曝光... , https://udn.com/news/story/7270/7139351?from=udn-ch1_breaknews-1-0-news
2023-05-03 15:00:21 , udn , 郭台銘說若爭取提名失敗挺侯 柯文哲：那好像沒我的份 , https://udn.com/news/story/6656/7139364?from=udn-ch1_breaknews-1-0-news
2023-05-03 15:00:31 , udn , 民眾黨主席柯文哲昨天由辦公室發言人陳智菡代為領表參選總統，領表前他接受資深媒體人黃光芹訪問，節目今天午間播出。柯文哲說，... , https://udn.com/news/story/6656/7139364?from=udn-ch1_breaknews-1-0-news
2023-05-03 15:03:24 , udn , 立委建議加強投資國內內容產業 史哲：為時不晚 , https://udn.com/news/story/7314/7139167?from=udn-ch1_breaknews-1-0-news
2023-05-03 15:03:34 , udn , 南韓展示韓流實力。台劇「模仿犯」到「人選之人」成績亮麗，張廖萬堅、范雲等立委今天在立院建議要加強投資國內內容產業及OTT... , https://udn.com/news/story/7314/7139167?from=udn-ch1_breaknews-1-0-news
2023-05-03 15:03:55 , udn , 郭台銘一連串核能政策的發言 被解讀對著侯友宜而來？ , https://udn.com/news/story/6656/7139367?from=udn-ch1_breaknews-1-0-news
2023-05-03 15:04:05 , udn , 鴻海集團創辦人郭台銘近來動作積極，力拚出線代表國民黨出征2024總統大選。他先訪美、訪日，又陸續在新竹、台中、台北和高雄等地辦「郭台銘有話對你說」座談，霸氣總裁放軟身段，發言卻愈來愈猛。

每回郭台銘出場，都經設計與安排，為4年前的國民黨總統初選風波，向高雄市前市長韓國瑜道歉，撂台語要民眾他喊他「阿銘」搏感情，臉書PO文連點天高雄夜市吃小吃，能否淡化富豪、霸氣形象仍未可知，清楚可見的是重新打造人設的企圖。... , https://udn.com/news/story/6656/7139367?from=udn-ch1_breaknews-1-0-news
2023-05-03 15:06:23 , udn , 侯友宜：遏止黑槍  盼模擬槍實名制 , https://udn.com/news/story/7315/7139377?from=udn-ch1_breaknews-1-0-news
