2023-03-11 00:02:54 , udn , 賀中華隊戰勝！7-ELEVEN一日限定指定CITY飲品買1送1 , https://udn.com/news/story/7270/7023916?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:18:57 , udn , HBL4強總決賽今天在台北小巨蛋點燃戰火，男子組首場比賽就由衛冕軍光復高中出戰能仁家商，兩隊上半場打完還僅有1分差距，不... , https://udn.com/news/story/7002/7024692?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:19:17 , udn , 米糕、滷蛋及煎虱目魚肚都來一份 男子白吃白喝吃官司 , https://udn.com/news/story/7321/7024687?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:19:28 , udn , 44歲黃姓男子去年12月30日中午前往台南中西區一米糕店，沒帶錢仍向店員點了米糕、滷蛋、魚皮湯、豬肚及煎虱目魚肚合計35... , https://udn.com/news/story/7321/7024687?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:19:48 , udn , 睽違1個月 貨船抵馬祖莒光紓解民生物資需求 , https://udn.com/news/story/7327/7024679?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:19:59 , udn , 民主進步黨連江縣黨部主任委員李問表示，睽違1個月，貨船今天運載相關物資，紓解馬祖莒光鄉民物資缺貨困境，也希望提高貨運班次... , https://udn.com/news/story/7327/7024679?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:20:19 , udn , 搶先發6千！漢來美食發大紅包 再抽東京雙人來回機票 , https://udn.com/news/story/7270/7024677?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:20:29 , udn , 政府全民普發現金6,000元雖已初審過關，但想領到錢恐怕還要再等一些時間。漢來美食餐飲集團搶在政府前先發一波6,000元... , https://udn.com/news/story/7270/7024677?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:20:45 , udn , 經典運彩／荷蘭少見大量取分 中華隊精銳盡出看好小分 , https://udn.com/news/story/10785/7024643?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:20:56 , udn , 【文／運彩貓小亨利】
2023世界棒球經典賽分組預賽 荷蘭 vs. 中華隊
比賽時間: 3/11 19:00
中華今天打線打了十一分，初盤大小從8.5一路開到快10.5，明天大分應該依舊熱門。 , https://udn.com/news/story/10785/7024643?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:23:47 , udn , 路邊公告「停車格是假的」引熱議 真相曝光網讚：店主好佛 , https://udn.com/news/story/120911/7024627?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:23:57 , udn , 一名網友在臉書社團《路上觀察學院》貼出地上畫有紅線的照片，還有兩個紙板做的告示牌寫著「停車格是假的」、「紅線才是真的」，引起網友紛紛討論那塊地究竟能不能停車... , https://udn.com/news/story/120911/7024627?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:24:18 , udn , 發言不當司法院決議警告 前法官陳志祥興訟敗訴 , https://udn.com/news/story/7321/7024702?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:24:28 , udn , 前法官陳志祥在職期間，司法院人審會認為言論不當決議給予警告，他不服向司法院、保訓會申訴均遭駁；他興訟，並聲請傳喚人審委員... , https://udn.com/news/story/7321/7024702?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:24:48 , udn , 明晚冷氣團南下1張圖看雨區範圍 北台灣轉濕冷又強風 , https://udn.com/news/story/7266/7024708?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:24:59 , udn , 明天晚上要變天了。中央氣象局說，明晚起大陸冷氣團南下，北部及東北部氣溫下降。 , https://udn.com/news/story/7266/7024708?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:25:19 , udn , 全台交易量降但房價持續攀高 想等降價可挑這些區域 , https://udn.com/news/story/7266/7024706?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:25:30 , udn , 原先熱到發燙的房市，在央行啟動升息後迅速冷卻，甚至一堆買方苦苦等著房市跌到合理價，但儘管房市交易量下降，房價仍持續攀高，尤其豪宅價格更是在去年第四季續揚。據財團法人金融聯合徵信中心資料，雙北、台中、高雄的豪宅近幾個月價格都不回頭，尤其新北漲幅逾兩成居冠；專家認為，雙北等特定地區房價有撐，民眾如果要等房子降價再買，有些地區是有機會的。 , https://udn.com/news/story/7266/7024706?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:26:45 , udn , 宜蘭「藝起FUN蘭陽」　從原住民舞到歐洲舞蹈盡收眼底 , https://udn.com/news/story/7328/7024712?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:26:56 , udn , 宜蘭縣政府舉辦「一起FUN蘭陽」活動，今年主題是「舞蹈擴散　舞動蘭陽」，3月到4月在礁溪德陽園區、羅東文化工場、宜蘭演藝... , https://udn.com/news/story/7328/7024712?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:27:16 , udn , 信義全鄉運動會歲時祭儀熱鬧舉行 傳統技能競賽最吸睛 , https://udn.com/news/story/7325/7024709?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:27:26 , udn , 南投縣信義鄉第72屆全鄉運動會是全國原民第一盛事，今年同樣併同年度歲時祭儀，上午在南王系之歌的舞蹈揭開序幕後，布農組曲及... , https://udn.com/news/story/7325/7024709?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:29:44 , udn , 電影愈長愈厲害？想拿奧斯卡小金人 片長有「魔術數字」 , https://udn.com/news/story/6809/7023979?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:29:55 , udn , 電影《鐵達尼號》與《阿凡達》的導演詹姆斯卡麥隆得獎時的名言：Size does matter. 本屆奧斯卡金像獎入圍最佳影片的10部電影，平均片長為2小時22分鐘。雖然說，「加量不加價」是觀眾的福音，但是坐久了眼睛會酸屁股會麻、會想上廁所，是人體自然生理反應。難怪最早的標準片長是90分鐘，也是為了方便戲院排片。有些觀眾對於進戲院看長片不免猶豫，乾脆在家看，有遙控器隨時可以暫停或倒轉，電影愈拍愈長可能對吸引觀眾買票進戲院適得其反。 , https://udn.com/news/story/6809/7023979?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:32:55 , udn , 連3天跌破萬例 本土+8444 估未來1周不超過9千例 , https://udn.com/news/story/120940/7024720?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:33:06 , udn , 中央流行疫情指揮中心今公布新冠肺炎新增8618例，分別是8444例本土病例、174例境外移入，另確診個案中新增48例死亡... , https://udn.com/news/story/120940/7024720?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:33:26 , udn , 陸超30個汽車品牌推購車補貼  地方政府攜企業一起拚消費 , https://udn.com/news/story/7332/7024719?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:33:36 , udn , 擴大內需、恢復消費將為今年中國大陸的重點經濟工作，其中，作為大宗消費品的汽車自然成為各地政府及企業刺激消費重點。據統計，... , https://udn.com/news/story/7332/7024719?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:35:55 , udn , 經典賽／中國氣力放盡7局遭澳扣倒 本屆第一隊淘汰出局 , https://udn.com/news/story/7001/7024723?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:36:05 , udn , 世界棒球經典賽今天出現第一場「扣倒」賽事，以及確定遭到淘汰的球隊，中國大陸隊提前在7局以2：12輸給澳洲隊，吞下3敗，確... , https://udn.com/news/story/7001/7024723?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:36:26 , udn , 經典賽／韓國「東京惡夢」2連敗 教頭承認換投時機晚了 , https://udn.com/news/story/10785/7024534?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:36:36 , udn , 世界棒球經典賽（WBC）韓國隊昨天4比13慘敗給日本隊，韓國媒體紛以「東京慘案」、「東京惡夢」等下標；韓媒也關心「東亞棒... , https://udn.com/news/story/10785/7024534?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:36:57 , udn , 40多歲女打AZ疫苗後8天發燒頭痛 引發血栓獲賠60萬救濟金 , https://udn.com/news/story/120940/7024721?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:37:07 , udn , 衛福部預防接種受害救濟審議小組（VICP）公布最新疫苗救濟審議，第197次會議紀錄中，此次共審議122案，19案核予救濟... , https://udn.com/news/story/120940/7024721?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:44:02 , udn , 和泰集團、裕隆集團多角化串起汽車價值鏈正夯 , https://udn.com/news/story/7241/7024689?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:44:13 , udn , 國內兩大汽車集團和泰集團及裕隆集團，因應全球國際大廠激烈競爭，相繼推動轉型，有效擴大集團的經營面向，進一步提升集團全球競... , https://udn.com/news/story/7241/7024689?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:44:55 , udn , NBA／板凳暴徒飆分擊潰暴龍 羅素回歸助湖人3連勝 , https://udn.com/news/story/7002/7024733?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:45:25 , udn , 有夢就去追莫讓人生留遺憾 32不老騎士展開環島送愛旅程 , https://udn.com/news/story/7327/7024727?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:45:36 , udn , 32位平均75歲的不老騎士響應弘道老人福利基金會「不老騎士-為愛千里」，展開為期10天、1106公里挑戰自我、送餐傳遞正... , https://udn.com/news/story/7327/7024727?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:45:56 , udn , 大選藍白合作？藍營：先觀察柯文哲訪美狀況 , https://udn.com/news/story/6656/7024722?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:46:06 , udn , 國民黨備戰2024大選，黨主席朱立倫喊出要團結所有非綠力量，中廣董事長趙少康則疾呼藍白合作。但國民黨內對如何與民眾黨合作... , https://udn.com/news/story/6656/7024722?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:46:27 , udn , 缺蛋害的？公園母鵝「孵7顆蛋全被偷」 網友一面倒砲轟：是多缺德 , https://udn.com/news/story/7470/7024713?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:46:37 , udn , 缺蛋危機不只影響台灣人，就連鵝媽媽也成了受害者。新北市有名網友在臉書發文，新莊運動公園有隻母鵝前前後後共下了7顆蛋「全都被偷走」，甚至有人拿樹枝強行趕走鵝媽媽再搶走蛋。偷蛋的行為引起網友撻伐，「是有多缺德，鵝蛋都偷！」 , https://udn.com/news/story/7470/7024713?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:47:54 , udn , 經典賽／滿志剛邀發雞蛋兌現祭品文 徐巧芯：要缺東西越來越多 , https://udn.com/news/story/7001/7024736?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:48:04 , udn , 世界棒球經典賽昨晚中華隊擊敗義大利隊，國民黨青工會總會長滿志剛今天兌現祭品文承諾，也邀北市議員徐巧芯一起發1000顆雞蛋... , https://udn.com/news/story/7001/7024736?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:48:59 , udn , 陸超30個汽車品牌推購車補貼 地方政府攜企業一起拚消費 , https://udn.com/news/story/7333/7024719?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:50:54 , udn , 輕忽年長聽損恐失智 專家：注意3點、50歲後定期檢查 , https://udn.com/news/story/7266/7024756?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:51:04 , udn , 年長者聽損常被忽略，但愈來愈多醫學研究發現，聽損若沒有矯正，可能因對外界刺激反應減少、大腦灰質變薄等多重原因，誘發失智症... , https://udn.com/news/story/7266/7024756?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:51:25 , udn , 影／台中警銀聯手阻詐 車手臨櫃領604萬存款當場落網 , https://udn.com/news/story/7315/7024755?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:51:35 , udn , 28歲張姓男子日前到台中市大里區一家銀行臨櫃要結清帳戶，並把帳戶內當日匯入604萬元全數提領，行員發現該帳曾被列警示帳戶... , https://udn.com/news/story/7315/7024755?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:51:56 , udn , 缺蛋遭藍委嗆下台 陳吉仲：做不好會負責 , https://udn.com/news/story/7266/7024748?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:52:06 , udn , 國內缺蛋問題尚未完全緩解，立委王鴻薇日前要求陳吉仲應為蛋荒下台負責，陳吉仲今天上午到高雄曹公圳抽水站視察抗旱灌溉措施，面... , https://udn.com/news/story/7266/7024748?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:53:54 , udn , 林為洲爽發300份雞排 慶祝中華隊在WBC勝義大利 , https://udn.com/news/story/7001/7024767?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:54:04 , udn , 中華隊昨晚在WBC世界棒球經典賽勝過義大利，立委林為洲兌現賽前祭品，承諾在竹北保安宮廟前發200份雞排，林為洲還加碼10... , https://udn.com/news/story/7001/7024767?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:55:56 , udn , 滿志剛邀發雞蛋兌現祭品文 徐巧芯：要缺東西越來越多 , https://udn.com/news/story/6656/7024736?from=udn-ch1_breaknews-1-0-news
2023-03-11 14:59:55 , udn , 棒球／渡邊久信關心郭俊麟近況  透露張奕已牛棚練投 , https://udn.com/news/story/7001/7024704?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:00:05 , udn , 日職西武獅隊總經理渡邊久信來台看經典賽，也關心曾效力西武隊的投手郭俊麟近況，並透露投手張奕已經進入牛棚練投階段，但還不確... , https://udn.com/news/story/7001/7024704?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:00:56 , udn , 疑債務糾紛女家中點火引氣爆 一躍逃命消防員受波及 , https://udn.com/news/story/7320/7024765?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:01:06 , udn , 桃園中壢華勛街上1棟3樓公寓昨下午3時許接獲救護案件，1名47歲的鍾姓女子於家中自殘，消防人員獲報後發現鍾女手腕上有受傷... , https://udn.com/news/story/7320/7024765?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:02:53 , udn , 全國6千名工友爭加薪 勞團批人事總處搞小動作、沒誠意 , https://udn.com/news/story/7266/7024791?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:03:03 , udn , 全國6000名技工工友日前連署改善低薪，立法院因而要求行政院人事行政總處提出評估報告，近日卻傳出人事總處寄給各政府單位一... , https://udn.com/news/story/7266/7024791?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:03:24 , udn , 桌球／WTT大滿貫陳思羽首輪出局  馮翊新晉級32強 , https://udn.com/news/story/7005/7024715?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:03:34 , udn , 台灣桌球選手陳思羽今天WTT新加坡大滿貫女單首輪以0比3不敵中國選手錢天一；馮翊新從會外賽連過3關闖進會內賽，男單首輪以... , https://udn.com/news/story/7005/7024715?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:03:55 , udn , 經典賽慘輸日本 南韓熱度正在消退的職棒恐更淒涼 , https://udn.com/news/story/6809/7024788?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:04:05 , udn , 世界棒球經典賽韓國昨日（10日）慘敗給日本，吞二連敗。韓媒指，小孩若因此遠離棒球運動，南韓棒球未來更令人憂心。韓國蓋洛普去年調查指出，韓國職棒（KBO）人氣正在下滑，尤其是20多歲的族群。

為SPOTVnews擔任球評的前南韓國家隊強打李大浩指出，韓國投手視日本隊大谷翔平為危險打者，大谷很強沒錯，但最大問題是，日本打線全是如大谷那樣的恐怖打者。 , https://udn.com/news/story/6809/7024788?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:04:26 , udn , 撒15.4億換邦交國？吳釗燮豈能隨意打發「凱子外交」爭議 , https://udn.com/news/story/6656/7024784?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:04:36 , udn , 英國「衛報」、美國「外交家」雜誌報導，連任失敗、兩個月後將卸任的密克羅尼西亞總統帕努埃洛（David Panuelo），近日發函給密國國會議員及州長，表示今年2月跟中華民國外交部長吳釗燮有過坦率對話，內容概以吳釗燮同意兩國建交後，會在3年內援助密國5000萬美元（約合新台幣15.4億元），承接所有中國大陸在密國進行中的援建項目，以及每年1500萬美元（約合新台幣4.2億元）供密國自主運用的外交援助等等，引發國內關注。 , https://udn.com/news/story/6656/7024784?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:04:57 , udn , 陸企跨境出海發行GDR蔚然成風  41家Ａ股公司正推進 , https://udn.com/news/story/7333/7024782?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:05:07 , udn , 大陸A股上市公司正大步邁進海外資本市場，有統計顯示，截至3月10日，自2022年以來，已有52家A股上市公司宣布籌畫發行... , https://udn.com/news/story/7333/7024782?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:05:28 , udn , 林靜儀遭移送散布謠言 辯影片潘孟安傳給她的裁定不罰 , https://udn.com/news/story/7321/7024779?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:05:38 , udn , 去年九合一大選後屏東傳出一段開票瑕疵影片，民進黨立委林靜儀在臉書稱該影片是「造假」、「惡意後製」，未料屏東選委會隨即坦承... , https://udn.com/news/story/7321/7024779?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:05:54 , udn , HBL／「勝山」御守加持 光復教頭擁抱錦旗放眼二連霸 , https://udn.com/news/story/7002/7024792?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:06:05 , udn , 上學年拿下校史首冠的光復高中，今天在HBL四強總決賽以69：61擊敗能仁家商，拉出跨季23連勝，距離二連霸僅差最後一步，... , https://udn.com/news/story/7002/7024792?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:06:29 , udn , 經典賽／慶祝中華隊贏球 立委林為洲爽發300份雞排  , https://udn.com/news/story/10785/7024767?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:06:56 , udn , 影／慶祝中華隊經典賽首勝 民代發雞蛋民眾樂 , https://udn.com/news/story/6656/7024790?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:07:06 , udn , WBC世界棒球經典賽，中華隊昨天以11：7擊敗義大利隊，拿下首勝。國民黨青工會總會長滿志剛下午兌現承諾，在永春捷運站附近... , https://udn.com/news/story/6656/7024790?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:11:54 , udn , HBL／淡商霸業背後功臣  洪一全體能訓練觀察入微 , https://udn.com/news/story/8688/7024599?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:12:05 , udn , 已經完成跨季17連勝的淡水商工，距離HBL史上首支4連霸球隊就差最後1場，除了球員和教練相互配合外，已經合作13年的體能... , https://udn.com/news/story/8688/7024599?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:17:54 , udn , 經典賽／311震災12週年 佐佐木朗希揹災區期待登板對捷克 , https://udn.com/news/story/10785/7024653?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:18:05 , udn , 出身311大地震重災區的日職羅德隊投手「令和怪物」佐佐木朗希，今天將代表日本隊在世界棒球經典賽先發。由於適逢311大地震... , https://udn.com/news/story/10785/7024653?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:20:54 , udn , HBL／去年登小巨蛋嚇到抖 光復林恩宇打到抽筋如願雪恥 , https://udn.com/news/story/7002/7024812?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:21:04 , udn , 光復高中高2後衛林恩宇去年跟隨學長一同登上台北小巨蛋4強賽舞台，不過兩場比賽合計僅打了不到19分鐘、拿下2分，不過今天再... , https://udn.com/news/story/7002/7024812?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:21:25 , udn , 備戰汛期 花蓮市公所清溝清出水泥塊 , https://udn.com/news/story/7328/7024810?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:21:35 , udn , 汛期將屆，花蓮市公所展開清溝作業，清除排水溝內汙泥、垃圾等，同步噴藥消毒，清潔隊員作業時，竟還清出水塊的水泥塊。公所表示... , https://udn.com/news/story/7328/7024810?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:21:56 , udn , 阿美族文化創客造舟 AI水獵機器人蒐集海廢 , https://udn.com/news/story/7323/7024809?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:22:06 , udn , 新北市今年宣誓攜手推動教育數位轉型，鼓勵學校善用AI智慧科技發展特色課程。三多國中原民學生以阿美族占多數，今日於校慶日同... , https://udn.com/news/story/7323/7024809?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:22:27 , udn , 2023阿里山森林遊樂區花季今登場 展開系列森林療癒季 , https://udn.com/news/story/7266/7024805?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:22:37 , udn , 為期一個月的阿里山花季登場啦！林務局嘉義林管處今天在區內千歲檜平台揭開今年花季「櫻與音的對話」，嘉義林管處長張岱同時開啟... , https://udn.com/news/story/7266/7024805?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:22:58 , udn , 高雄3隻犬掙脫繩索衝出家門 婦人遭攻擊腿被咬傷慘叫 , https://udn.com/news/story/7320/7024807?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:23:08 , udn , 梁姓婦人昨日下午徒步經過高雄鳳山區五甲一路口，突然有3隻家犬衝出狂吠，其中一隻狗咬傷她左腳，梁被小狗攻擊發出慘叫，引起過... , https://udn.com/news/story/7320/7024807?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:23:28 , udn , 藍批金援外交爭取邦交國 綠委反嗆幫大陸嚇阻台灣外交 , https://udn.com/news/story/6656/7024804?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:23:39 , udn , 外媒報導太平洋島國密克羅尼西亞總統帕努埃洛和台灣談建交，並要求5000萬美元資助，國民黨立委批評是「金援外交、凱子外交」... , https://udn.com/news/story/6656/7024804?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:23:53 , udn , 部分工時接受度較低 台灣女性勞參率低於日韓 , https://udn.com/news/story/7269/7024797?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:23:59 , udn , 清明包船來了！金門縣民享優惠價 單趟僅要500元 , https://udn.com/news/story/7266/7024803?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:24:04 , udn , 勞動部分析，2021年台灣女性勞動參與率51.5%，低於日、韓，與日、韓女性在50歲左右、婚育壓力減輕後有再就業潮且多偏... , https://udn.com/news/story/7269/7024797?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:24:10 , udn , 清明假期訂不到返鄉機位的民眾，也可以考慮搭船。金門縣政府規劃在3月31日從台中至金門的清明包船，共有1航次，可載運400... , https://udn.com/news/story/7266/7024803?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:24:30 , udn , 經典賽／岩手的希望！ 佐佐木朗希揹311災區期待對捷克 , https://udn.com/news/story/10785/7024653?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:25:25 , udn , 大陸為何重視國民黨赴陸交流？林祖嘉揭四個原因 , https://udn.com/news/story/7331/7024820?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:25:35 , udn , 國民黨高層在一年內兩度赴大陸交流，最近一次還見到中共中央政治局常委、日前當選大陸全國政協主席的王滬寧，對此，國民黨大陸事... , https://udn.com/news/story/7331/7024820?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:25:56 , udn , 中和某住宅區違規經營KTV 被罰75萬元、斷水斷電 , https://udn.com/news/story/7323/7024819?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:26:06 , udn , 新北市中和某處住宅區違規改成KTV經營，即使裁罰金額超過75萬元，仍不管土地使用分區管制，繼續違規經營。新北公安小組表示... , https://udn.com/news/story/7323/7024819?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:26:27 , udn , 彰化市香山步道景致怡人 3期工程將打造露營區 , https://udn.com/news/story/7325/7024818?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:26:37 , udn , 彰化市八卦山原本荒廢的「香山步道」，經彰化市公所重新打造、植栽後，綠意盎然，已成為彰化市新興遊憩景點，市公所今天在「香山... , https://udn.com/news/story/7325/7024818?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:26:55 , udn , 北市道路標線重新檢視 李四川要求：材質比照日本 , https://udn.com/news/story/7323/7024822?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:26:58 , udn , 苗栗卓蘭鎮植樹節系列活動登場 2400株各式苗木贈送民眾 , https://udn.com/news/story/7324/7024817?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:27:05 , udn , 北市工務局新工處每晚進行銑鋪道路，台北市副市長李四川今在臉書指出，昨晚到中山北路1段給辛苦的同仁打氣與感謝，他也要求交通... , https://udn.com/news/story/7323/7024822?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:27:08 , udn , 苗栗縣卓蘭鎮今天上午在詹冰文學故事館廣場舉辦植樹節系列活動，並提供多種苗木贈送民眾，鼓勵大家植樹，綠美化居家環境，活動還... , https://udn.com/news/story/7324/7024817?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:27:28 , udn , 連NASA也不知！加拿大小學生發現嚴重過敏救命藥上太空竟成「劇毒」 , https://udn.com/news/story/6810/7024770?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:27:39 , udn , 用於嚴重急性過敏性反應的注射型腎上腺素「EpiPen」，近日被一群年僅9至12歲的加拿大小學生發現，這款救命藥物若被帶上太空，會轉變成含有劇毒的物質... , https://udn.com/news/story/6810/7024770?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:30:31 , udn , HBL圖輯／男子4強賽 光復高中69：61勝能仁家商 , https://udn.com/news/story/8688/7024802?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:30:42 , udn , 111學年度HBL高中籃球聯賽4強決賽，今天在台北小巨蛋登場。男子籃球4強賽，由光復高中對上能仁家商，兩隊你來我往比分數... , https://udn.com/news/story/8688/7024802?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:32:55 , udn , 經典賽／今晚力戰荷蘭 江啟臣：中華隊若勝 再發300份雞排 , https://udn.com/news/story/7001/7024836?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:33:05 , udn , WBC世界棒球經典賽昨晚中華隊以11比7力退義大利贏得首勝，立委江啟臣與發起人群，實現祭品文承諾，今天下午5點50分將在... , https://udn.com/news/story/7001/7024836?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:33:26 , udn , 陸國產航母山東艦完成訓練週期 將與遼寧艦編隊赴遠海 , https://udn.com/news/story/7331/7024833?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:33:36 , udn , 據央視《軍事報導》，中國大陸首艘國產航母山東艦已經完成整備週期和訓練週期，取得戰備訓練「通行證」，預計未來將與遼寧艦編隊... , https://udn.com/news/story/7331/7024833?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:33:57 , udn , 影／科普達人徐福昌教降落傘水火箭 親子自製發射同樂 , https://udn.com/news/story/7326/7024835?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:34:07 , udn , 台南市歸仁區紅瓦厝教育農場主人徐福昌精通各種科普教材製作、戶外教學。歸仁美學館邀請開辦自然科學營，15個參加的台南、高雄... , https://udn.com/news/story/7326/7024835?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:34:28 , udn , 學者：習近平挑李強當總理 就是要重振經濟 , https://udn.com/news/story/123410/7024832?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:34:38 , udn , 中國全國人大今天通過中共領導人習近平提名李強當國務院總理，學者分析，習近平找李強接李克強，目的就是要他重振經濟，把市場經... , https://udn.com/news/story/123410/7024832?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:38:55 , udn , 經典賽／抗荷變背水一戰 中華隊若贏有2條晉級路線 , https://udn.com/news/story/7001/7024856?from=udn-ch1_breaknews-1-0-news
2023-03-11 15:39:05 , udn , 巴拿馬今天在世界棒球經典賽以2：0擊敗義大利隊，讓晚上7點中華隊與荷蘭隊之戰正式變成背水一戰，若中華隊輸球，就會確定在A... , https://udn.com/news/story/7001/7024856?from=udn-ch1_breaknews-1-0-news
