2023-03-02 00:05:31 , udn , 大葉大學機械系開發球拍拉線機控制軟體 技轉業界 , https://udn.com/news/story/6885/7002986?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:41:32 , udn , 藥師參選議員因酒駕落選 無照駕車撞老婦未賠償 拘役55日確定 , https://udn.com/news/story/7321/7004446?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:41:42 , udn , 去年曾代表新黨參選台北市議員的藥師郭榮先，選前因酒駕肇事遭判刑6月，前年駕車撞傷違規老婦人案，則遭依過失傷害罪判處拘役5... , https://udn.com/news/story/7321/7004446?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:42:02 , udn , 外交部對中、俄聯合聲明表達「最嚴厲的譴責」 , https://udn.com/news/story/6656/7004440?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:42:13 , udn , 中國共產黨政府與白俄羅斯威權政府聯合聲明，敘及「台灣是中國領土不可分割的一部分，反對任何形式的台獨」外交部今下午發新聞稿... , https://udn.com/news/story/6656/7004440?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:42:33 , udn , 好市多超值4TB硬碟讓他秒下手！1關鍵驚動網友勸退 , https://udn.com/news/story/122659/7004125?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:42:44 , udn , 知名美式賣場好市多（Costco）常常推出商品優惠。日前一名網友發現好市多正在促銷一款希捷（Seagate）外接硬碟，並表示4TB只要2千5元有找，是目前最超值的外接4TB，雖然價格相當超值，不過還是讓其他網友搖頭曝原因勸退。 , https://udn.com/news/story/122659/7004125?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:43:04 , udn , 王必勝首度鬆口「解封三階段」 透露指揮中心可望退場時間點 , https://udn.com/news/story/120940/7004423?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:44:32 , udn , 癢到抓不停！ 異位性皮膚炎靠這幾招止癢 , https://udn.com/news/story/7270/7004447?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:44:42 , udn , 季節轉換，不少民眾喜歡洗熱水澡，甚至替孩子泡澡，但水溫過高、泡過久，加上未立即擦拭乳液，易造成皮膚失去水分，更加搔癢難耐... , https://udn.com/news/story/7270/7004447?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:45:33 , udn , 中共、白俄聯合聲明反對台獨 外交部表達「最嚴厲的譴責」 , https://udn.com/news/story/6656/7004440?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:46:06 , udn , 賣方祭「技術性讓利方案」、買方等降價 2月房市風向球續亮綠燈 , https://udn.com/news/story/7241/7004401?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:46:16 , udn , 代表北台灣新建案市場概況的「住展風向球」，2023年2月分數42.1分，分數較1月（42.7分）減少0.6分，對應燈號維... , https://udn.com/news/story/7241/7004401?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:46:37 , udn , NBA／米契爾、泰托姆飆分大戰 賽後相擁上演溫馨一幕 , https://udn.com/news/story/7002/7004320?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:47:32 , udn , 雲林口湖蚵寮光電場埋廢棄物？魚塭業者抗爭要求開挖勘驗 , https://udn.com/news/story/7326/7004464?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:47:43 , udn , 雲林縣口湖鄉施工中光電場，被鄰近養殖業者質疑以大量廢棄物填土，嚴重影響養殖區用水安全，縣府農業處今天現勘，業者發動抗爭，... , https://udn.com/news/story/7326/7004464?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:48:03 , udn , 桃園爆管引關注！張善政向王美花提2訴求 籲超前部署 , https://udn.com/news/story/7324/7004463?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:48:14 , udn , 桃園市龍潭區三坑抽水站1月時自來水管線爆管，造成33.5萬戶停水，引發關注。經濟部長王美花和桃園市長張善政今天視察「桃園... , https://udn.com/news/story/7324/7004463?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:48:34 , udn , 南部水情緊石門水庫嚴防 北水局：節水調控至7、8月 , https://udn.com/news/story/7266/7004454?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:48:44 , udn , 南部地區旱災擴大，水情吃緊，桃園市石門水庫供應北部地區民生、農業用水需求，水位持續下降仍穩定供水，水利署北區水資源局今天... , https://udn.com/news/story/7266/7004454?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:49:05 , udn , 新港水公司封閉施工路段爆裂 調查報告出爐：窨井化學需氧量異常 , https://udn.com/news/story/7326/7004448?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:49:15 , udn , 嘉義縣新港鄉嘉164縣道自來水公司施工管制封閉路段，2月22日上午發生不明原因爆裂，整片柏油路面碎裂，未造成人員傷亡，消... , https://udn.com/news/story/7326/7004448?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:49:36 , udn , 3月麻豆浪漫遊 音樂園遊會邀遊客賞柚花聽音樂 , https://udn.com/news/story/7326/7004461?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:49:46 , udn , 初春3月台南麻豆浪漫遊；台南市政府農業局與麻豆區農會攜手「快快公雞公益聯盟」在地新農人，本月12日將舉辦「麻豆散步、柚花... , https://udn.com/news/story/7326/7004461?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:50:06 , udn , 北市忠孝東、復興南路口 3月4日試辦行人專用時相 , https://udn.com/news/story/7323/7004456?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:50:17 , udn , 為確保行人穿越安全，台北市交通管制工程處將於3月4日17時至19時，在車水馬龍的忠孝東路、復興南路口，試辦行人專用時相，... , https://udn.com/news/story/7323/7004456?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:50:31 , udn , 嘉檢與職棒聯盟辦法治教育 落實棒球運動防賭機制 , https://udn.com/news/story/7321/7004469?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:50:37 , udn , 高虹安的博士論文用抄的？法官本月傳喚資策會調查 , https://udn.com/news/story/7321/7004453?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:50:42 , udn , 為維護職業棒球賽事，齊心打擊犯罪，防堵職棒簽賭等不法情事，嘉義地檢署與中華職棒大聯盟雙方建立聯繫平台，並辦理中華職棒賽務... , https://udn.com/news/story/7321/7004469?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:50:47 , udn , 新竹市長高虹安去年競選期間被爆料，她涉及將2017年與資策會同仁共同發表的2篇期刊論文重製在個人博士論文中，資策會自訴高... , https://udn.com/news/story/7321/7004453?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:51:08 , udn , PLG／力退林書豪、楊敬敏 李德威奪單周MVP , https://udn.com/news/story/7003/7004457?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:51:18 , udn , 福爾摩沙台新夢想家禁區大將李德威，上周面對新竹街口攻城獅打出代表作，繳出22分、10籃板、2阻攻，助隊奪下近4戰的第3勝... , https://udn.com/news/story/7003/7004457?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:51:39 , udn , 中職／未來3年與緯來合作 味全領隊：相當興奮 , https://udn.com/news/story/7001/7004458?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:51:49 , udn , 味全龍今天在天母球場舉辦季前發布會暨緯來電視網簽約儀式，宣告未來3年與緯來攜手合作，今年龍隊60場主場都將在緯來體育台、... , https://udn.com/news/story/7001/7004458?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:52:09 , udn , 赴南投力挺蔡培慧 民眾展熱情 中市議員樂觀：持續努力 , https://udn.com/news/story/6656/7004459?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:52:20 , udn , 南投縣第二選區立委補選白熱化，將於本周六投票，民進黨台中市議員陳淑華、陳雅惠、張芬郁、謝家宜等人，今早陪同立委候選人蔡培... , https://udn.com/news/story/6656/7004459?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:52:40 , udn , 特斯拉回頭擁抱毫米波雷達 自駕能力可望升級 , https://udn.com/news/story/7240/7004276?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:52:51 , udn , 特斯拉傳將重新導入毫米波雷達，它受環境影響小、探測距離長等優勢，是當前主流的ADAS解決方案，而精進感測系統預告著特斯拉Level 2的自駕能力可望升級。 , https://udn.com/news/story/7240/7004276?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:53:31 , udn , 全家便利商店推11款國際新冰！韓國糖餅變甜筒必嘗 , https://udn.com/news/story/7270/7004474?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:53:41 , udn , 連續假期剛結束，緊接著要迎接晴朗周末！全家便利商店將於3月3日起陸續推出國際新冰，網羅來自日、韓、美等國家共11款風味獨... , https://udn.com/news/story/7270/7004474?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:53:41 , udn , 藥師參選議員因酒駕落選 無照駕車撞老婦未賠償拘役55日確定 , https://udn.com/news/story/7321/7004446?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:54:01 , udn , 台中長者爭搶公車牌遮蔭豪華座 市府：會勘設候車亭 , https://udn.com/news/story/7325/7004476?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:54:04 , udn , 高虹安的博士論文用抄的？ 法官本月傳喚資策會調查 , https://udn.com/news/story/7321/7004453?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:54:12 , udn , 台中市議員張芬郁說，大里區中興路合作金庫銀行前方的「中興路仁化路」公車站牌常有長者候車無法久站，爭搶站牌遮蔭「豪華座」，... , https://udn.com/news/story/7325/7004476?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:54:32 , udn , 台中女業務開紅色350萬賓士電動車 酒駕撞損驚呼死定了 , https://udn.com/news/story/7320/7004475?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:54:42 , udn , 南檢起訴邱莉莉 藍委籲賴清德：要邱辭職、重選議長 , https://udn.com/news/story/7315/7004435?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:54:42 , udn , 台中余姓女業務餐敘喝威士忌、清酒隔天開車上路，駕駛公司1輛要價350萬元的紅色賓士EQC 400 4MATIC電動車，行... , https://udn.com/news/story/7320/7004475?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:54:53 , udn , 台南地檢署偵辦台南市議會正副議長賄選案，今認台南市議長邱莉莉、林志展等10人涉嫌違反公職人員選舉罷免法等案件，提起公訴。... , https://udn.com/news/story/7315/7004435?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:55:35 , udn , 赴南投力挺蔡培慧民眾展熱情 中市議員：持續努力 , https://udn.com/news/story/123408/7004459?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:55:44 , udn , 藍燈還要亮多久、通膨何時才回落？龔明鑫這樣說 , https://udn.com/news/story/7238/7004427?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:55:54 , udn , 1月景氣燈號續亮低迷藍燈，消費者物價指數（CPI）則衝上3.04%。國發會主委龔明鑫今（2）日坦言，受出口疲弱影響，景氣... , https://udn.com/news/story/7238/7004427?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:56:42 , udn , 郭再欽打黃偉哲名號成「地下市長」？蔡育輝：檢方要查明 , https://udn.com/news/story/7321/7004484?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:56:52 , udn , 台南地檢署偵辦台南市議長賄選案，起訴書提到幕後操盤的郭再欽與國民黨前副議長李文俊、無黨籍議員黃麗招等人對國民黨議員李鎮國... , https://udn.com/news/story/7321/7004484?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:57:13 , udn , 女童穿軟膠拖鞋左腳掌卡百貨手扶梯 消防救援 家屬感謝 , https://udn.com/news/story/7320/7004480?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:57:23 , udn , 屏東縣消防局屏東分隊日前接獲派遣，屏東市某百貨公司手扶梯受困，6歲女童穿著軟膠拖鞋，左腳掌連同軟膠拖鞋卡在手扶梯邊梯縫內... , https://udn.com/news/story/7320/7004480?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:57:36 , udn , 美中衝突下戰狼未息…中國駐美大使懸缺 凸顯雙方變數仍多 , https://udn.com/news/story/6809/7004059?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:57:44 , udn , 全家便利商店推11款國際新冰！韓國糖餅變冰品快嘗鮮 , https://udn.com/news/story/7270/7004474?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:57:47 , udn , 中共20大後，旋即展開新一屆外交人事布局，重要官員基本都在「兩會」前底定。原任外長王毅晉升政治局委員並兼外事辦主任。新任... , https://udn.com/news/story/6809/7004059?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:58:37 , udn , 立榮金門飛往高雄航班發生異常 已平安降落 , https://udn.com/news/story/7266/7004436?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:58:53 , udn , 立榮航空表示，今(2)日B7-8912由金門飛往高雄航班，上午9點15分起飛後引擎發生異常訊號，機長為確保飛航安全，依標... , https://udn.com/news/story/7266/7004436?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:59:42 , udn , 全球AI大戰開打…人類經得起考驗？ChatGPT快被逼瘋：很奇怪耶 , https://udn.com/news/story/121461/7004499?from=udn-ch1_breaknews-1-0-news
2023-03-02 15:59:53 , udn , window.location.href="https://topic.udn.com/issue/cards/ChatGPT_AIChatbot"; , https://udn.com/news/story/121461/7004499?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:00:13 , udn , 力挺中華隊前進東京巨蛋！「三隻猴子」化身最佳助攻 , https://udn.com/news/story/7270/7004504?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:00:16 , udn , 桃園爆管33.5萬戶停水！張善政向王美花提2訴求 籲超前部署 , https://udn.com/news/story/7324/7004463?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:00:24 , udn , 最高殿堂棒球國際賽事WBC世界棒球經典賽A組賽事，將於3月8日至3月12日在臺中洲際棒球場展開，世界棒球經典賽台灣區官方... , https://udn.com/news/story/7270/7004504?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:00:44 , udn , 去年底前公布威權象徵處置跳票　林右昌首曝處理進度 , https://udn.com/news/story/6656/7004500?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:00:54 , udn , 促轉會去年5月完成階段性任務解散，原本威權象徵處置業務由內政部承接，民進黨立委賴品妤今天在立法院內政委員回質詢時質疑，內... , https://udn.com/news/story/6656/7004500?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:02:15 , udn , 女童穿軟膠拖鞋左腳掌卡百貨手扶梯 消防救援家屬感謝 , https://udn.com/news/story/7320/7004480?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:02:30 , udn , 【重磅快評】《全動法》能管日媒、敢管綠媒嗎？ , https://udn.com/news/story/10930/7004510?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:02:40 , udn , 國防部急推《全民防衛動員準備法》修法之際，日本經濟新聞推出「台灣未知的真面目」系列專題，首篇報導指出，九成台灣軍官退役後... , https://udn.com/news/story/10930/7004510?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:03:47 , udn , 台中女業務開紅色350萬賓士電動車 酒駕撞壞驚呼死定了 , https://udn.com/news/story/7320/7004475?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:05:52 , udn , 富士通AI感測技術助拳　台師大分析體操選手精準動作 , https://udn.com/news/story/6904/7004525?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:06:02 , udn , 國立台灣師範大學致力於運動科學研究，今（3/2）與日本富士通公司舉行合作研究記者會，師大將運用富士通的AI感測技術與骨骼... , https://udn.com/news/story/6904/7004525?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:06:03 , udn , 「抖音是手機版間諜氣球」眾院外委會授權拜登 禁用TikTok , https://udn.com/news/story/6813/7003903?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:06:13 , udn , 眾院外交委員會1日以24比16的票數，表決通過授予拜登總統新權力，政府可以禁止中國公司ByteDance擁有的抖音(Ti... , https://udn.com/news/story/6813/7003903?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:06:23 , udn , 國中自然／金屬燃燒反應大不同 3D實驗室中全面探究 , https://udn.com/news/story/6904/7004508?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:06:33 , udn , 美麗的煙火在空中綻放時，絢爛的景色總是令人目不暇給。同學們知道煙火的亮光和繽紛的顏色與金屬的氧化有關嗎？... , https://udn.com/news/story/6904/7004508?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:07:04 , udn , 台中長者爭搶公車站牌遮蔭「豪華座」 市府：會勘設候車亭 , https://udn.com/news/story/7325/7004476?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:08:24 , udn , 立委關心台灣加入CPTPP進度 龔明鑫給答案 , https://udn.com/news/story/7238/7004505?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:08:35 , udn , 國民黨立委曾銘宗今（2）日關心台灣加入CPTPP（跨太平洋夥伴全面進步協定），詢問國發會主委龔明鑫認為短期加入CPTPP... , https://udn.com/news/story/7238/7004505?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:08:52 , udn , 國中國文／語文一點通—有趣的析字修辭 , https://udn.com/news/story/6904/7004531?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:08:55 , udn , 百貨業迎換季潮 遠百智能家電狂銷、京站50家新櫃登場 , https://udn.com/news/story/7270/7004501?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:09:02 , udn , 隨著春天的腳步接近，新的學期也展開了，尤其國三的同學不久後將面臨會考，不知道大家準備的如何呢？... , https://udn.com/news/story/6904/7004531?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:09:05 , udn , 迎接春季到來，百貨業不僅智能家電賣的嚇嚇叫，伴隨春裝上市，新櫃也跟著登場。遠百（2903）表示，2月下旬開始，智能家電就... , https://udn.com/news/story/7270/7004501?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:09:23 , udn , 天黑路邊坐一排人！換護照「等10小時」還沒輪到 誇張畫面曝 , https://udn.com/news/story/120911/7004444?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:09:33 , udn , 隨著各國邊境限制逐漸解封，越來越多人選擇出國旅行，這時辦護照的人潮也明顯增加。部落客「最懶少年」昨（1）日在臉書上發文，透露自己到外交部領事事務局換護照，結果等了10小時以上才處理好，而貼文曝光後也掀起討論。 , https://udn.com/news/story/120911/7004444?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:09:53 , udn , 苗栗縣配合「疫苗+1」活動 兩年齡層民眾接種可獲禮券 , https://udn.com/news/story/7324/7004535?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:10:04 , udn , 苗栗縣從去年到今日零點累計本土案例達22萬6638人，人口占比確診率達42.35%，3月1日全日新增357例。衛生局表示... , https://udn.com/news/story/7324/7004535?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:10:24 , udn , 中南部500天沒下大雨 彰化溪州雜木林今莫名失火 , https://udn.com/news/story/7320/7004534?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:10:27 , udn , 中國換屆大戲…兩會3大看點：政府報告、人事名單、機構改革 , https://udn.com/news/story/123410/7004424?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:10:35 , udn , 彰化縣溪州鄉濁水溪河堤今天下午發生火災，目睹的民眾指稱，看到一個點冒煙，沒想到很快延燒。這片土地隸屬台糖，台糖人員趕到查... , https://udn.com/news/story/7320/7004534?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:10:37 , udn , 全國政協、人大兩會將於3月4日、5日開幕，今次兩會最大特點，是持續五年政治故事的大結局，是中共20大人事大變動、機構大調... , https://udn.com/news/story/123410/7004424?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:10:55 , udn , 中職／小龍女新成員4+1 超人氣網紅當練習生 , https://udn.com/news/story/7001/7004533?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:10:57 , udn , 郭再欽打黃偉哲名號成「地下市長」？ 蔡育輝：檢方要查明 , https://udn.com/news/story/7315/7004484?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:11:05 , udn , 味全龍季前發布會暨緯來電視網簽約儀式，今日於天母球場舉行，所屬啦啦隊「小龍女」也迎來4位新成員，分別是由練習生升為正式成... , https://udn.com/news/story/7001/7004533?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:11:26 , udn , 藍白布局2024須掌握2件事 整合就有機會成功 , https://udn.com/news/story/6656/7004536?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:11:36 , udn , 本周六（3月4日）南投立委補選結束後，各黨就將展開明年1月總統大選的最後布局，相較於民進黨幾可確定就是要由副總統賴清德出戰，國民黨與民眾黨的布局都尚未明朗，被點名可能參選的新北市長侯友宜、鴻海創辦人郭台銘與民眾黨主席柯文哲，三人都各有盤算，更難談到在野整合。近期多個民調顯示，若是藍綠白三腳督的情勢，賴清德占優勢的機會最高。 , https://udn.com/news/story/6656/7004536?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:11:53 , udn , 舞台上很狂野、私下彬彬有禮 2PM玉澤演眼中的紳士特質 , https://udn.com/news/story/7270/7004538?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:11:56 , udn , 棒球／從經典賽集訓中磨練 文大強投林振瑋曾拒旅日邀請 , https://udn.com/news/story/7001/7004478?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:12:03 , udn , 而走出疫情陰霾，GQ Suit Walk活動也正式邁入第十年，今年邀請演歌雙棲的韓國藝人玉澤演來台擔任活動大使，與台北紳士們一同穿上正裝... , https://udn.com/news/story/7270/7004538?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:12:07 , udn , 文化大學王牌投手林振瑋，日前支援經典賽集訓繳出優異表現，因此受到關注，他坦言支援集訓獲益良多，更有給擔任投手教練的王建民「調一下」，並透露在去年打完U23世界盃時，一度有機會旅日，但在經過跟家人討論後 , https://udn.com/news/story/7001/7004478?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:12:24 , udn , 兄弟終成對手 榮耀CEO趙明：我們就是要超越華為 , https://udn.com/news/story/7333/7004539?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:12:34 , udn , 榮耀CEO趙明在MWC上，並不避諱競爭對手，多次提及蘋果、三星、華為。而在談論華為時，趙明說：「我們就是要超越華為，成為... , https://udn.com/news/story/7333/7004539?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:13:55 , udn , 苗栗縣配合「疫苗+1」活動 2年齡層民眾接種可獲禮券 , https://udn.com/news/story/120940/7004535?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:14:00 , udn , 兩會料關注人口政策 「錢不夠」提升生育率 , https://udn.com/news/story/123410/7004403?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:14:10 , udn , 中國將在3月4日和5日召開「兩會」，今年除聚焦政府換屆、經濟目標，人口政策與外交政策也是兩大關注點。外媒報導，如何緩解人... , https://udn.com/news/story/123410/7004403?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:14:51 , udn , 亞利桑那州廠明年量產 台積電：工作不以國籍區分 , https://udn.com/news/story/7240/7004493?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:15:01 , udn , 台積電美國亞利桑那州廠第一期工程將於2024年量產，在大規模美國廠員工來台完成訓練後，屆時可望上線營運。對於台、美籍員工... , https://udn.com/news/story/7240/7004493?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:15:57 , udn , 棒球／經典賽集訓被王建民調一下 文大投手林振瑋學到招牌伸卡 , https://udn.com/news/story/7001/7004478?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:17:52 , udn , 我問卡地亞總裁你有沒有帶名片…旅法頂級珠寶設計師的夢想開端 , https://udn.com/news/story/7266/7004541?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:18:02 , udn , 風度翩翩的法國男人在張嘉純的身旁繞了三圈，打量她佩戴的大件項鍊，說：「下周打電話給我秘書約時間」。張嘉純尷尬地問他有沒有名片，對方在紙上留下聯絡方式，最後是「Cartier」（卡地亞）。... , https://udn.com/news/story/7266/7004541?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:18:23 , udn , 馬斯克：人工智慧是危險技術 政府應出手監管 , https://udn.com/news/story/6811/7004547?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:18:33 , udn , 特斯拉與推特執行長馬斯克（Elon Musk）經常與政府證券監管和公路安全部門對摃，但這一回他卻說，當局現在應該出手管一... , https://udn.com/news/story/6811/7004547?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:18:54 , udn , 時隔4年 南韓中小學舉行無口罩實體開學典禮 , https://udn.com/news/story/6809/7004559?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:19:04 , udn , 韓國國際廣播電台2日報導，南韓各地中小學時隔四年舉行無需佩戴口罩的實體開學典禮。 , https://udn.com/news/story/6809/7004559?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:19:24 , udn , 棒球／經典賽集訓被王建民調一下 文大投手林振瑋學到新武器 , https://udn.com/news/story/7001/7004478?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:21:01 , udn , 美國智庫「傳統基金會」今天公布年度經濟自由指數報告，台灣得分高達80.7，在全球排名第4、亞太第2，寫下歷年來最佳成績。... , https://udn.com/news/story/6809/7004430?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:21:22 , udn , 影／民間劇場重塑 彰化廟口將上演6場大戲 , https://udn.com/news/story/7325/7004562?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:21:32 , udn , 國立傳統藝術中心與彰化縣政府等3縣市合辦的民間劇場重塑計畫「戲臺尋野．城市巡演」，3月10日至12日一連三天在大村鄉大庄... , https://udn.com/news/story/7325/7004562?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:23:53 , udn , 屏東警分局死亡車禍比去年同期增2件 警提醒勿東張西望 , https://udn.com/news/story/7320/7004573?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:24:03 , udn , 屏東警分局統計今年1到2月轄區交通事故，今年迄今已發生8件死亡車禍，與去年同期增加2件。警方分析肇事原因，未注意車前狀況... , https://udn.com/news/story/7320/7004573?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:24:24 , udn , 越南選出新國家主席 總書記人馬武文賞接任 , https://udn.com/news/story/6809/7004544?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:24:34 , udn , 越南今天選出新國家主席，52歲越共中央書記處常務書記武文賞出任。武文賞被視為越共總書記阮富仲人馬，頗有儲君姿態，他的出線... , https://udn.com/news/story/6809/7004544?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:24:55 , udn , 【重磅快評】邱莉莉不下台 賴清德打黑金攏係假 , https://udn.com/news/story/6656/7004569?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:25:05 , udn , 台南地檢署偵辦台南市議會正副議長賄選案，歷經近3個月調查，對正副議長邱莉莉、林志展等10人提起公訴。根據檢方調查，邱、林... , https://udn.com/news/story/6656/7004569?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:25:26 , udn , 國票金股東內鬥！ 旺旺突襲陳冠如 耐斯陳冠舟：我挺官股 , https://udn.com/news/story/7239/7004567?from=udn-ch1_breaknews-1-0-news
2023-03-02 16:25:36 , udn , 國票金今年6月將舉行董事改選，兩大股東旺旺和耐斯集團之間的歧見卻愈來愈深，在併購案、增資案大鬥法後，國票金直接拔掉陳冠如的創投董座位子後，耐斯將怎麼打這場硬仗？ , https://udn.com/news/story/7239/7004567?from=udn-ch1_breaknews-1-0-news
