2023-05-07 00:27:01 , udn , 中一中再惹議！匿名版驚見「納粹」符號 校方深夜止火 , https://udn.com/news/story/6898/7147745?from=udn-ch1_breaknews-1-0-news
2023-05-07 14:56:37 , udn , 桃園路口車不讓人6天726車荷包失血 這2區規最嚴重 , https://udn.com/news/story/7320/7148454?from=udn-ch1_breaknews-1-0-news
2023-05-07 14:56:47 , udn , 桃園市警局為杜絕「行人地獄」惡名，配合全國交通大執法，取締路口車輛不停讓行人專案，交通大隊今天中午表示，統計全市1日起一... , https://udn.com/news/story/7320/7148454?from=udn-ch1_breaknews-1-0-news
2023-05-07 14:57:08 , udn , 岸田文雄訪韓首站 日本首相隔12年參拜顯忠院 , https://udn.com/news/story/6809/7148395?from=udn-ch1_breaknews-1-0-news
2023-05-07 14:57:19 , udn , 日本首相岸田文雄今天展開兩天一夜訪韓行程，抵達首爾後首站前往韓國國立顯忠院，這是日相時隔12年至顯忠院參拜，經由這項日相... , https://udn.com/news/story/6809/7148395?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:00:32 , udn , 桃園棒球場燈柱又出包 體育局曝實際故障原因 , https://udn.com/news/story/7001/7148464?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:00:43 , udn , 樂天桃園棒球場狀況不斷，昨比賽中又發生燈柱故障問題，引發球迷批評。桃園市體育局今上午前往現勘，發現故障的燈柱與開幕賽曾熄... , https://udn.com/news/story/7001/7148464?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:01:04 , udn , 加拿大最新研究：男性感染新冠 糖尿病風險增2成 , https://udn.com/news/story/7266/7148462?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:01:14 , udn , 近期發表的大型研究證實，感染新冠肺炎後一年內的糖尿病發生風險提高了17%，尤以男性更明顯，風險增加22%，推估糖尿病的發... , https://udn.com/news/story/7266/7148462?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:01:35 , udn , 物價上漲…北部團膳業者撐不住喊漲 嘉義縣仍維持原價 , https://udn.com/news/story/7326/7148461?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:01:45 , udn , 近來物價持續上漲，台北市營養午餐傳調漲，南北卻是兩樣情，因南部物價相對便宜，團膳每餐50元已可煮出豐富菜色，包括學生繳費... , https://udn.com/news/story/7326/7148461?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:02:06 , udn , PLG／林書豪做公益主場每投進3分球 中華機械捐7777元 , https://udn.com/news/story/7003/7148414?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:02:16 , udn , PLG高雄17直播鋼鐵人球星林書豪今天聯手中華機械出席公益活動，在本季剩餘的2場鋼鐵人主場，只要林書豪投進一記3分球，中... , https://udn.com/news/story/7003/7148414?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:03:32 , udn , 星宇日本線出包！他問「品質有想像中好嗎」 旅客曝搭乘感受 , https://udn.com/news/story/123501/7148387?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:03:42 , udn , 星宇航空JX800航班原訂昨（6）日日本時間中午12點45分抵達東京成田機場，結果因為遇到怪風不斷延誤，甚至連帶影響後續航班。對此，一名網友在網路上發文，好奇詢問大家，「星宇航空品質有想像中好嗎？」貼文曝光後也掀起討論。 , https://udn.com/news/story/123501/7148387?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:06:33 , udn , 北京長峰醫院火災造成29死 最高檢掛牌督辦 , https://udn.com/news/story/7332/7148433?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:06:43 , udn , 北京長峰醫院火災造成29死，中國最高人民檢察院6日表示，為依法嚴厲打擊危害安全生產刑事犯罪、保護人民群眾生命財產安全，決... , https://udn.com/news/story/7332/7148433?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:07:35 , udn , 中職／桃園棒球場燈柱又出包 體育局曝實際故障原因 , https://udn.com/news/story/7001/7148464?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:09:33 , udn , 雷雨到！高雄湖內區3914戶竟發生停電 台電找出原因 , https://udn.com/news/story/7327/7148473?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:09:43 , udn , 梅雨季首波鋒面終於南下，稍解南部旱象，沒想到，高雄部分地區落下大雨伴隨春雷，今天下午1時2分許，湖內部分地區用戶突然停電... , https://udn.com/news/story/7327/7148473?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:10:04 , udn , 中職／去年防禦率王變不穩 猿隊教頭：想多了點 , https://udn.com/news/story/7001/7148474?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:10:14 , udn , 樂天桃猿隊本土主力先發黃子鵬去年拿下防禦率王，今年開季投完前6場的防禦率卻高達4.76，總教練曾豪駒認為：「今年他的想法... , https://udn.com/news/story/7001/7148474?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:10:35 , udn , 全台第一座電動巴士園區在二林動土 產值上看五千億 , https://udn.com/news/story/7241/7148472?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:10:45 , udn , 成運二林電動巴士園區今天在彰化縣二林中科園區舉行動土典禮，成運汽車董事長吳定發表示，這不僅是全台灣第一座電動巴士園區，也... , https://udn.com/news/story/7241/7148472?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:17:44 , udn , 「歌一響，身邊跪下8個」演唱會求婚夯 黃牛高價賣好位 , https://udn.com/news/story/7335/7148444?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:17:55 , udn , 疫後演唱會回來了，觀眾在演唱會上扎堆求婚的場景也重現，有網友形容「歌一響，身邊跪下去八個」，甚至引來「黃牛」盯上演唱會求... , https://udn.com/news/story/7335/7148444?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:18:32 , udn , 北市女股票假投資遭騙500萬 詐團想再騙300萬...警埋伏活逮2嫌送辦 , https://udn.com/news/story/7320/7148484?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:18:42 , udn , 孫姓婦人日前在臉書誤信詐團股票投資訊息，依指示陸續匯款500多萬元，欲提領獲利金額時，詐團不斷用各種話術拖延，孫婦這才發... , https://udn.com/news/story/7320/7148484?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:19:03 , udn , 影／涉嫌縱火偷機車還襲警 路人看不下去大喊：不用對他客氣！ , https://udn.com/news/story/7320/7148479?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:19:13 , udn , 新北市1名柯姓男子昨天清晨在三峽橫溪地區偷竊2輛機車，直接在路邊拆解零件，居民覺得可疑報案，員警趕抵盤查，柯男卻揮拳襲警... , https://udn.com/news/story/7320/7148479?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:19:34 , udn , 上班得穿包裙！男友堅持「絲襪加穿安全褲」 妹子崩潰：會感染 , https://udn.com/news/story/120911/7148436?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:19:45 , udn , 最近有一名社會新鮮人剛找到了新工作，公司有規定要正裝，女生要穿包裙，面試時看到其他人都有穿絲襪，但她男友卻堅持要她除了絲襪後再穿安全褲，她無奈問網友「真的還要穿嗎？」，引起網友熱議。 , https://udn.com/news/story/120911/7148436?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:20:05 , udn , 模範母親表揚周春米與母走秀 周透露媽媽每周做這件事 , https://udn.com/news/story/7327/7148476?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:20:16 , udn , 屏東縣政府今舉行模範母親節表揚，邀請模範母親們由花藝師設計的花藝造型走秀，縣長周春米與85歲母親周林秀鶯一起出場走秀，周... , https://udn.com/news/story/7327/7148476?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:24:32 , udn , 猴出沒注意 北市東湖頻通報台灣獼猴逛大街 , https://udn.com/news/story/7470/7148490?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:24:41 , udn , 山東艦首成體系 「島鏈外」亮劍 央視：可隨時應戰 , https://udn.com/news/story/7331/7148308?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:24:42 , udn , 台北市東湖地區從5日開始，陸續有民眾通報台灣獼猴現蹤，我是東湖人臉書社群，這幾天陸續有民眾發現，有大獼猴出現在人口密集社... , https://udn.com/news/story/7470/7148490?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:24:51 , udn , 央視昨高調官宣，航母山東艦編隊首次成體系、成規模遠赴西太平洋的遠海戰備訓練且已返回母港。報導並罕見披露此次「島鏈外」的任... , https://udn.com/news/story/7331/7148308?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:25:03 , udn , 梅雨季首波春雨台南進帳豐 彭啟明：入夜溫度顯著轉涼 , https://udn.com/news/story/7266/7148492?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:25:13 , udn , 今天全台降起梅雨季首波春雨，天氣風險公司總經理彭啟明在「氣象達人彭啟明」臉書粉專表示，台南進帳很不錯，雖無法解渴，但至少... , https://udn.com/news/story/7266/7148492?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:25:34 , udn , 星宇讓旅客滯留日本 消基會：除賠償機票也該給優惠券 , https://udn.com/news/story/123501/7148470?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:25:43 , udn , 駁外媒「宣傳品」說法 專家：山東艦以實戰回應挑釁 , https://udn.com/news/story/7331/7148304?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:25:45 , udn , 星宇航空因調度等問題，導致302名旅客昨天晚上只能睡在東京成田機場。學者表示，星宇航空這次處理有很多改進空間，尤其應該要... , https://udn.com/news/story/123501/7148470?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:25:53 , udn , 幾家外媒日前發文稱中國大陸航母只是個「宣傳工具」，央視昨天就官宣山東艦編隊訓練細節，駁斥意味明顯。環球時報引述軍事專家稱... , https://udn.com/news/story/7331/7148304?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:26:14 , udn , 中國衞生官員：疫情防控 不會放任不管 , https://udn.com/news/story/7332/7148335?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:26:24 , udn , 世界衛生組織5日宣布，新冠疫情不再構成「國際關注的突發公共衛生事件」。對此，中國國家衛健委專家梁萬年指出，這將消除過往跨... , https://udn.com/news/story/7332/7148335?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:26:36 , udn , 梧棲五七藝文季風雨無阻登場 活動期間消費有優惠 , https://udn.com/news/story/7325/7148483?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:26:46 , udn , 台中市梧棲區公所今天在朝元宮旁廣場辦理「2023梧棲五七藝文季開幕暨鐵馬采風活動」，風雨無阻舉辦，區公所提前加蓋摭雨棚，... , https://udn.com/news/story/7325/7148483?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:27:33 , udn , 海巡官員吳金河被徐巧芯點名疑涉弊 他親自回應 , https://udn.com/news/story/10930/7148501?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:27:44 , udn , 海巡署艦隊分署六艘高緯度遠洋巡護船設計建造統包案預算全案120億元，流標兩次，海巡署艦隊分署副分署長吳金河遭點名與特定船... , https://udn.com/news/story/10930/7148501?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:28:17 , udn , 東莞連8天核酸檢測 民眾恐慌 官方：莫慌 非強制 , https://udn.com/news/story/7332/7148338?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:28:27 , udn , 五一黃金周假期後，中國多地傳出民眾再度感染新冠肺炎，廣東省東莞市東城街道5日發出通知表示，從6日至13日安排連續8日的核... , https://udn.com/news/story/7332/7148338?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:30:33 , udn , 駐星6年多離任 梁國新：學習非常多、感謝各界協助 , https://udn.com/news/story/6809/7148497?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:30:43 , udn , 駐新加坡代表梁國新今天離任返台，大批旅星僑胞到樟宜機場送機。梁國新表示，如何利用新加坡樞紐地位加強台灣跟東南亞的連結至關... , https://udn.com/news/story/6809/7148497?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:31:04 , udn , 虐嬰案引爆港湖開打 吳欣岱加戰局：流於政治攻擊會失焦 , https://udn.com/news/story/123475/7148506?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:31:14 , udn , 內湖虐嬰案引爆港湖立委選戰提前開打，台灣基進台北市黨部主委吳欣岱今天也在臉書表示，李彥秀和高嘉瑜近日隔空互批，作為一位媽... , https://udn.com/news/story/123475/7148506?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:31:35 , udn , 陽明交大露天辦桌 邀320名校友回娘家團圓 , https://udn.com/news/story/6928/7148478?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:31:45 , udn , 陽明交大今天在校園內辦桌，席開32桌，以傳統方式宴請約320名校友露天用餐，希望為傳統的校友回娘家活動注入新元素與新記憶 , https://udn.com/news/story/6928/7148478?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:33:30 , udn , 暴雨成災 福建龍岩橋樑垮塌4人落水失聯 , https://udn.com/news/story/7333/7148513?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:33:41 , udn , 大陸多地近日暴雨成災。據央視新聞報導，福建龍岩連日遭遇特大暴雨襲擊，當地龍川溪水位暴漲。7日凌晨1時40分左右，4名當地... , https://udn.com/news/story/7333/7148513?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:34:01 , udn , 黑特建中出事！4篇納粹符號貼文還在 校方不忍了...提告妨害名譽 , https://udn.com/news/story/7320/7148510?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:34:12 , udn , 繼台中一中臉書粉專「靠北中一中十點零」有匿名貼文以符號拼湊成「納粹」惹議，台北建國中學昨晚疑似也淪陷，同樣出現以符號拼湊... , https://udn.com/news/story/7320/7148510?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:34:15 , udn , 歐盟外交代表：不應反對中國崛起 對中政策須與美有別 , https://udn.com/news/story/6809/7148301?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:34:26 , udn , 歐盟外交與安全政策高級代表兼歐盟委員會副主席波瑞爾（Josep Borrell）5日稱，面對日漸強大的中國，無論歐盟與美... , https://udn.com/news/story/6809/7148301?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:34:32 , udn , 原能總署：札波羅熱電廠周邊安全堪憂 , https://udn.com/news/story/122663/7148496?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:34:43 , udn , 聯合國國際原子能總署（IAEA）署長葛羅西今天警告，俄羅斯控制的札波羅熱核電廠周邊狀況「越來越難預測，可能很危險」，呼籲... , https://udn.com/news/story/122663/7148496?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:36:33 , udn , 中橫公路多處施工 明起交管時間調整 , https://udn.com/news/story/7266/7148517?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:36:36 , udn , 傳統中藥華麗轉身 順天堂在地種植原料碳足跡降58% , https://udn.com/news/story/7241/7148505?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:36:43 , udn , 台8線中橫公路大禹嶺至長春祠沿線施工，公路總局第四區養護工程處自明（8日）起過後，調整沿路多處交通管制，假日期間皆不實施... , https://udn.com/news/story/7266/7148517?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:36:46 , udn , 近幾年來因清冠一號帶動了民眾對中醫藥的認識與信心，科學中藥順天堂也在第一時間參與清冠一號RespireAid的研發生產、... , https://udn.com/news/story/7241/7148505?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:39:30 , udn , T1聯盟／特攻教頭李逸驊執教戰績大躍進 生涯二度獲頒年度教練 , https://udn.com/news/story/7003/7148520?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:39:41 , udn , 台灣運彩X T1聯盟2022-23賽季年度教練出爐，新北中信特攻總教練李逸驊與臺南台鋼獵鷹總教練劉孟竹，本賽季執教戰績大躍進，兩隊指揮官票數經過一番激烈廝殺，最終由特攻總教練李逸驊以總分四分之差擊敗獵 , https://udn.com/news/story/7003/7148520?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:40:02 , udn , 秦剛出席中阿巴三方外長會 反非法單邊制裁 , https://udn.com/news/story/7331/7148519?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:40:12 , udn , 大陸國務委員兼外長秦剛於當地時間6日，出席第五次「中阿巴（中國大陸、巴基斯坦、阿富汗）三方外長對話」。會上，三方同意透過... , https://udn.com/news/story/7331/7148519?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:41:34 , udn , 建中匿名粉專也出事！4篇「納粹符號」貼文還在 校方不忍怒提告 , https://udn.com/news/story/6898/7148510?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:42:33 , udn , 大陸駐美使館開放日 出動大貓熊玩偶迎賓 , https://udn.com/news/story/7332/7148523?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:42:44 , udn , 儘管中美關係持續陷入低潮，據中新社報導，大陸駐美大使館當地時間6日舉辦了開放日暨雲南省推介活動，仍吸引上萬名美國民眾前來... , https://udn.com/news/story/7332/7148523?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:43:04 , udn , 說出教學力：結合任務導向學習法與回音法提升華語口語表達能力之成效 , https://udn.com/news/story/6885/7136832?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:43:15 , udn , 近年政府積極推動華語文教學產業，2013至2020年教育部訂為「邁向華語文教育產業輸入大國八年計畫」，而後因國際趨勢的改變，2020年底臺美雙方簽訂「臺美教育倡議（The US-Taiwan Education Initiative）」協定，更是強化了臺灣在華語文教學領域的指標性與重要性。2021年教育部與僑委會共同揭示「華語教育2025」計畫，整合相關部分將華語教育的推廣視為國家戰略，其目標包括「完善華語文推動組織機制」、「建立華語文標準系統」、「加強開拓美歐地區華語文教育」、「完善華語教師培育及支持系統」、「整合發展華語數位教學與學習」、「設立海外華語教學資源中心」，並透過「臺灣優華語計畫」補助臺灣的大學與歐美地區的大學交流合作。 , https://udn.com/news/story/6885/7136832?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:45:07 , udn , 陸暴雨成災 福建龍岩橋樑垮塌4人落水失聯 , https://udn.com/news/story/7332/7148513?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:45:32 , udn , 無縫式翻轉學習結合WSQ提問引導學習模式 , https://udn.com/news/story/6885/7136853?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:45:43 , udn , 近年來，隨著科技化教育的發展，數位創新教學在大學教育中扮演著重要的角色。多年來，教育界一直強調需要將以教師為中心的教學模式，轉向以學生為中心的多元化學習模式（Dewey, 1938; Strayer, 2012）。其中，翻轉教室是近年來備受矚目的新興教學模式之一。翻轉教室的目的是希望學生可以在有需要時重複觀看教材，對於一個70-80位學生的大班課堂而言，學生可以擁有不同的進度，讓每個人的學習過程個人化，擁有自己的學習進度（Bergmann & Sams, 2012）。對於大學教師而言，提高大班授課時學生對課程的參與度，已成為大學教師急欲解決的課題（Meyliana et al., 2022）。 , https://udn.com/news/story/6885/7136853?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:47:36 , udn , 秦剛出席「中阿巴」外長會 三方同意平等協商、反非法單邊制裁 , https://udn.com/news/story/7331/7148519?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:54:32 , udn , 英王查理三世加冕 不再熱衷參政將成靜默國王？ , https://udn.com/news/story/123500/7148518?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:54:43 , udn , 大不列顛暨北愛爾蘭王國的國王查理三世（或譯查爾斯三世，King Charles III），於英國當地時間5月6日11時，在倫敦盛大舉行加冕典禮，查理三世、王后卡蜜拉將從白金漢宮前往西敏寺接受加冕，英國也將舉行連續三天的慶祝活動。 , https://udn.com/news/story/123500/7148518?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:55:03 , udn , 宋濤：以更強能力、過硬本領推進「祖國統一大業」 , https://udn.com/news/story/7331/7148531?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:55:14 , udn , 中共中央台辦、大陸國務院台辦日前召開「傳承五四精神 激揚奮進力量」青年幹部職工座談會。會上，宋濤以中共中央台辦主任身分表... , https://udn.com/news/story/7331/7148531?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:55:35 , udn , 洗刷「行人地獄」標籤 北市府推多項政策保障行人安全 , https://udn.com/news/story/7323/7148530?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:55:45 , udn , 為洗刷「行人地獄」標籤，蔣萬安上任後台北市長後，推出系列改革做為，包括加強取締不停讓行人車輛與人行道、路口違規停車，加派... , https://udn.com/news/story/7323/7148530?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:56:06 , udn , 中職／統一獅本土先發3人輪流 胡智爲到二軍充分休息 , https://udn.com/news/story/7001/7148516?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:56:16 , udn , 中職統一獅隊目前本土先發由林子崴、胡智爲及古林睿煬3人來輪值，目前胡智爲已下二軍盼讓他充分休息，並預計之後拉林子崴上一軍... , https://udn.com/news/story/7001/7148516?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:56:37 , udn , 張國煒搭「紅眼廉航」急赴日滅火 昔批虛榮今翻車？網指背後藏學問 , https://udn.com/news/story/123501/7148465?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:56:47 , udn , 星宇航空JX800航班，原訂昨（6）日日本時間中午12時45分抵達東京成田機場，不料因為遇到怪風不斷延誤，連帶影響後續航班，導致許多旅客只能擠睡袋夜宿機場，猶如「空中監獄」... , https://udn.com/news/story/123501/7148465?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:57:08 , udn , 泰國大選提前投票日 選民不畏高溫投下神聖一票 , https://udn.com/news/story/6809/7148514?from=udn-ch1_breaknews-1-0-news
2023-05-07 15:57:18 , udn , 今天是泰國眾議院選舉提前投票日，一大早曼谷各大投票所就已排滿長長人龍，泰國民眾不畏逼近攝氏40度高溫完成投票。根據選委會... , https://udn.com/news/story/6809/7148514?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:00:34 , udn , 張國煒喊「真的很怕」不希望再砸鍋 鐵粉心疼：大家不要再追究 , https://udn.com/news/story/123501/7148536?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:00:45 , udn , 星宇航空面臨嚴重危機處理問題，董事長張國煒今天清晨急赴日本成田國際機場，向受困的302名旅客道歉，強調「我也不希望再砸鍋... , https://udn.com/news/story/123501/7148536?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:06:32 , udn , 克服再生能源不穩定天性 邁向2050年淨零碳排目標 , https://udn.com/news/story/7240/7148552?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:06:43 , udn , 進入2023年以來，不僅距離各國邁向2050年淨零碳排目標更進一步，歐洲也因為度過中止俄羅斯天然氣管道之來的首次嚴冬，將加速能源轉型。 , https://udn.com/news/story/7240/7148552?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:07:03 , udn , 高雄紅牌騎士疑闖紅燈撞3機車 5傷者最小5歲1命危 , https://udn.com/news/story/7320/7148551?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:07:14 , udn , 高雄市三民區澄清路和澄明路口，今天上午11時32分許，發生機車連環撞車禍，警方初步調查，騎紅牌大重機的葉姓男子疑闖紅燈，... , https://udn.com/news/story/7320/7148551?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:07:35 , udn , 中台灣反綠連線升旗典禮風雨無阻 近百人參加 , https://udn.com/news/story/7325/7148550?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:07:45 , udn , 反綠及台中韓家園挺韓大會師的升旗典禮今天風雨無阻，在台中市和平區如期舉行，「中台灣反綠連線」、「全民監票行動聯盟」、「中... , https://udn.com/news/story/7325/7148550?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:08:06 , udn , 桃園大園蘆竹2250戶突停電 台電找出原因是「鳥巢」 , https://udn.com/news/story/7324/7148549?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:08:16 , udn , 桃園市大園區，蘆竹區部分地區今日中午12點28分左右發生停電，造成2250用戶停電。台電桃園區營業處表示，經搶修後已於下... , https://udn.com/news/story/7324/7148549?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:12:33 , udn , 日本黃金週收假 成田及羽田機場估逾6萬人返國 , https://udn.com/news/story/6812/7148545?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:12:44 , udn , 今天是日本一年一度黃金週長假最後一天，陸空交通收假人潮從5月6日起陸續出現，預估成田機場與羽田機場今天將迎接6萬3500... , https://udn.com/news/story/6812/7148545?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:13:04 , udn , 星宇大延誤！「兩架飛機」高居Flightradar24追蹤航班2、3名 , https://udn.com/news/story/123501/7148522?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:13:15 , udn , 航班追蹤網站「Flightradar24」，提供航班飛行軌跡、出發地、目的地，以及當前位置等資訊，吸引許多航空愛好者使用。一名網友在推特上發文，指出星宇航空延誤的兩架飛機，JX801和JX803，竟然一度是航班追蹤網站的第二、三名。 , https://udn.com/news/story/123501/7148522?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:13:35 , udn , 2022年半導體設備銷售再創新高 晶圓儲運自動化先行 , https://udn.com/news/story/7240/7148555?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:13:46 , udn , 回顧自2019年以來，受到中美科技戰加劇、後疫時期供應鏈瓶頸，讓台積電也不得不陸續擴大在台灣及美、日等地設廠投資，並看好上下游設備與零組件、系統供應鏈榮景，又以能切入後段晶圓儲運自動化系統者優先。 , https://udn.com/news/story/7240/7148555?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:14:07 , udn , 顧客上餐廳目睹超罕見「鯊魚連生3寶實境秀」！網直呼：這是可免費看的嗎？ , https://udn.com/news/story/7470/7148542?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:14:17 , udn , 觀賞水族缸發現驚喜！有顧客在一間餐廳的水族箱裡剛好目睹鯊魚產子，還一連生了三隻，分娩過程讓人驚呼連連。 , https://udn.com/news/story/7470/7148542?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:15:08 , udn , 連環撞！高雄紅牌騎士疑闖紅燈波及3機車 5傷者最小5歲、1命危 , https://udn.com/news/story/7320/7148551?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:15:31 , udn , 唱軍歌搖國旗 苗栗市水源里社區活動中心今天有眷村味 , https://udn.com/news/story/7324/7148568?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:15:42 , udn , 苗栗市袍澤新村、明駝新村、篤行新村拆遷18年，今天在水源里社區活動中心首辦餐會，席開21桌，他們好久不見，聊現況、話當年... , https://udn.com/news/story/7324/7148568?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:16:02 , udn , 桃園議長盃慢速壘球賽開打 樂天女孩到場為參賽球員打氣 , https://udn.com/news/story/7324/7148566?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:16:13 , udn , 近日棒壘球活動活躍，桃園今日舉行「2023桃園市議長盃慢速壘球錦標賽」開幕式，樂天桃猿職業棒球隊的樂天女孩凱莉絲、陳伊、... , https://udn.com/news/story/7324/7148566?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:16:33 , udn , 男嬉鬧短暫坐上未上鎖警車 錄影po網引關注 警：社維法送辦 , https://udn.com/news/story/7320/7148564?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:16:44 , udn , 警察今早在星聚點守望，竟有一群民眾對著警車嬉鬧，明知有觸法疑慮，仍短暫坐上警車右前座，周遭朋友錄影上傳網路。大同警分局延... , https://udn.com/news/story/7320/7148564?from=udn-ch1_breaknews-1-0-news
2023-05-07 16:17:05 , udn , 電動車浪潮避無可避？2大老先後證實 大廠搶位戰開跑 , https://udn.com/news/story/7240/7148561?from=udn-ch1_breaknews-1-0-news
