2023-04-04 00:02:29 , udn , 滿額送安妮亞筆記本！壽司郎×間諜家家酒　第二波開跑 , https://udn.com/news/story/7270/7075557?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:57:55 , udn , 蔡英文將會麥卡錫 陸總領館：極大傷害14億人民族感情 , https://udn.com/news/story/7331/7076305?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:58:05 , udn , 蔡英文總統將於4月5日與美國眾議院議長麥卡錫在加州見面，而大陸駐洛杉磯總領事館3日晚間強調對此堅決反對，並指出此舉「將極... , https://udn.com/news/story/7331/7076305?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:58:26 , udn , 俄軍事部落客刺殺案嫌犯曾為古董衣店員 丈夫說她可能「被設局」 , https://udn.com/news/story/6809/7076299?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:58:36 , udn , 俄羅斯內政部3日公布聖彼得堡咖啡店爆炸案被捕嫌犯接受偵訊的影片。26歲的女子崔波娃（Darya Trepova)因涉嫌在... , https://udn.com/news/story/6809/7076299?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:59:28 , udn , 阿提米絲2號2024繞月 將首見女太空人進入深太空 , https://udn.com/news/story/6812/7076168?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:59:38 , udn , 美國國家航空暨太空總署（NASA）今天公布50多年來首次載人登月任務的成員名單，其中包括第一位進入深太空航行的女性和一位... , https://udn.com/news/story/6812/7076168?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:59:51 , udn , 中職／愛爾達要重賞！ 球迷快手列印抗議：謝謝把我拍那麼帥 , https://udn.com/news/story/7001/7076309?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:00:01 , udn , 富邦悍將昨日第3分被味全龍的促請裁決變不見，靠高國輝再見安打才辛苦贏球，針對此事，聯盟賽後承認確實誤判，會於今日做出懲處。不過昨日場邊球迷在誤判發生沒多久，立即列印出轉播畫面截圖抗議引發討論，悍將應援 , https://udn.com/news/story/7001/7076309?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:02:31 , udn , 印度媒體：恩智浦正和台積電討論印度設廠事宜 , https://udn.com/news/story/6811/7076282?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:02:41 , udn , 印度經濟時報報導，恩智浦半導體（NXP）正與台積電和格芯（Globalfoundries）等晶圓代工夥伴，討論在印度設立... , https://udn.com/news/story/6811/7076282?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:03:02 , udn , 編寫村史保存在地文化 關西上林里6度獲微笑社區標章 , https://udn.com/news/story/7324/7076280?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:03:12 , udn , 新竹縣文化局推動社區總體營造，歷年來吸引眾多社區參加，其中關西鎮上林社區發展協會因自編自寫月刊，甚至村史、繪本、影像故事... , https://udn.com/news/story/7324/7076280?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:05:52 , udn , 旱象仍嚴峻 日月潭將邀請台南「鹿耳門媽」辦陸海空祈雨 , https://udn.com/news/story/7266/7076322?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:06:02 , udn , 國內旱象嚴峻，中部水庫蓄水狀況持續低迷，日月潭水庫蓄水率較昨天微幅下跌0.21%，蓄水率53.08%，水位740.46公... , https://udn.com/news/story/7266/7076322?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:06:22 , udn , 侏羅紀電影男星罹淋巴癌 醫：一大警示症狀需提高警覺 , https://udn.com/news/story/7266/7076323?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:06:33 , udn , 演出電影「侏羅紀公園」系列的英國演員山姆尼爾，近日自爆罹患淋巴癌三期，並從去年開始接受治療，最初他就是發現自己脖子上出現... , https://udn.com/news/story/7266/7076323?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:06:53 , udn , 亞利桑那州廠面臨缺水挑戰 台積電：規劃蓋再生水廠 , https://udn.com/news/story/7240/7076271?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:07:04 , udn , 台積電美國亞利桑那州廠即將於2024年量產4奈米製程，外媒報導，當地水情嚴峻，台積電恐面臨缺水挑戰。台積電表示，將提升水... , https://udn.com/news/story/7240/7076271?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:07:24 , udn , 女至台鐵彰化站接親友「找不到人」 要求火車暫停發車 , https://udn.com/news/story/7325/7076301?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:07:35 , udn , 一列自強號昨晚遲1分鐘進彰化站，不料一名女子疑未見親友竟要求列車「再等一下」，站方人員今天說，當時確認旅客上、下車完畢即... , https://udn.com/news/story/7325/7076301?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:11:52 , udn , PTT名人「陽明醫哥」筆戰博班生　狂酸他魯蛇判賠 , https://udn.com/news/story/7321/7076330?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:12:02 , udn , 網路論壇PTT名人「陽明醫哥」張姓兒科醫師，在PTT和陳姓網友發文筆戰，張男發文反串陳男「單身沒人愛，慘中之慘」、「魯到... , https://udn.com/news/story/7321/7076330?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:12:22 , udn , 高雄辦兒童節慈善餐會 邀弱勢孩童如小王子找心之所向 , https://udn.com/news/story/7327/7076328?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:12:33 , udn , 今天是兒童節，高雄承億酒店與慈善家孫先生一起做公益，邀請家扶中心、紅十字育幼院、衛福部南區兒童之家的孩子到貳陸日全食餐廳... , https://udn.com/news/story/7327/7076328?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:12:53 , udn , 台積電設廠 興農球場球證如何補償？中科：球場談好才會買地 , https://udn.com/news/story/7325/7076327?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:13:04 , udn , 政府計畫向興農高爾夫球場購地，做為台積電2奈米廠用地。但擁有興農球場球證的會員，去年集結成立「會員權益促進會」要求以每張... , https://udn.com/news/story/7325/7076327?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:13:24 , udn , 狒狒走了換獼猴登場 網友大喊「不要再打死牠！」 , https://udn.com/news/story/7470/7076326?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:13:35 , udn , 上月一隻從新竹六福村脫逃的東非狒狒，在桃園流浪長達半個月之久後，結果遭到獵人射殺不幸身亡，桃園農業局甚至對狒狒遺體鞠躬遭... , https://udn.com/news/story/7470/7076326?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:13:55 , udn , MLB／吉田正尚大聯盟首轟越過綠色怪物 惜拿不回紀念球 , https://udn.com/news/story/6999/7076257?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:14:06 , udn , 效力美國職棒大聯盟的日籍選手吉田正尚今天出戰匹茲堡海盜先發上場打擊，首局首打席就抓到一顆快速球，敲出個人大聯盟首支全壘打... , https://udn.com/news/story/6999/7076257?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:14:26 , udn , 圖表／父母看過來！ 財政部傳授撇步領6千元慶祝兒童節 , https://udn.com/news/story/123271/7076203?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:14:37 , udn , 4月4日兒童節，財政部提醒父母與孩子歡度時光之餘，別忘了普發現金政策中，孩童一樣也有新台幣6000元可領，父母可透過登記... , https://udn.com/news/story/123271/7076203?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:14:50 , udn , 冰球／首闖U18世錦賽二級就登頒獎台！中華小將帶回銅牌 , https://udn.com/news/story/7005/7076338?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:14:57 , udn , 名勝世界壹號郵輪今從高雄出發 每周二航次航向香港 , https://udn.com/news/story/7266/7076324?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:15:00 , udn , 去年4月，我國冰球小將在土耳其打下U18世界冰球錦標賽第三級A組奪冠，創下隊史新猷，今年中華小將在連假期間再傳回好消息，... , https://udn.com/news/story/7005/7076338?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:15:07 , udn , 「名勝世界壹號」以高雄、香港當雙母港，今天從高港首航，每周二、四可從高雄出發前往香港，周二停留澎湖，1年停靠高雄78航次... , https://udn.com/news/story/7266/7076324?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:17:30 , udn , 衛生所長大風吹！2所未補實 高衛生局：醫療業務暫由醫學中心補位 , https://udn.com/news/story/7327/7076316?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:17:40 , udn , 高雄市衛生局最近調動一批衛生所所長，目前燕巢、湖內區衛生所所長還沒補實，衛生局長黃志中表示，補人之前將由義大醫院、高醫協... , https://udn.com/news/story/7327/7076316?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:17:50 , udn , 展現財政紀律 陳福海就職百日撙節2000萬 , https://udn.com/news/story/123432/7076321?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:18:00 , udn , 金門縣長陳福海就任強調財政紀律，以「開源節流、永續財政」為財務統整施政願景。依縣府主計處今天公布數據，新團隊就職百日以來... , https://udn.com/news/story/123432/7076321?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:18:31 , udn , 小琉球租機車「一道刮痕」要賠全新爆糾紛 店家喊冤：有完整告知 , https://udn.com/news/story/7327/7076310?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:18:42 , udn , 清明5天連假，離島度假勝地屏東縣小琉球旅宿滿房，再現萬人登島榮景，不少遊客選擇租機車繞島觀光，未料昨日陳姓民眾一家南下遊... , https://udn.com/news/story/7327/7076310?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:27:41 , udn , PTT名人「陽明醫哥」筆戰博班生 狂酸他「魯蛇」判賠 , https://udn.com/news/story/7321/7076330?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:27:52 , udn , 網路論壇PTT名人「陽明醫哥」張姓兒科醫師，在PTT和陳姓網友發文筆戰，張男發文反串酸陳男「單身沒人愛，慘中之慘」、「魯到... , https://udn.com/news/story/7321/7076330?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:33:48 , udn , 中職／愛爾達要重賞！ 快手列印抗議球迷：謝謝把我拍那麼帥 , https://udn.com/news/story/7001/7076309?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:35:40 , udn , 蘋果Apple再秀黑科技？消息人士曝iPhone 15 Pro版「沒電還能繼續用」 , https://udn.com/news/story/7098/7076370?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:35:51 , udn , 根據消息人士透露，美國Apple公司正在開發一個超低能耗模式，並且該模式將應用於新款iPhone 15 Pro和iPhone 15 Pro Max手機上。這個新的按鈕能夠對觸摸做出反應，即使手機處於關機... , https://udn.com/news/story/7098/7076370?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:36:11 , udn , 禍不單行！中山高南下麻豆戰備道5車追撞 4人送醫 , https://udn.com/news/story/7320/7076380?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:36:22 , udn , 中山高台南麻豆戰備道今下午1點25分發生5車追撞，共有4人送醫，其中1人命危，詳細肇事原因國道警方釐清中。 , https://udn.com/news/story/7320/7076380?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:36:42 , udn , 中職／錯判悍將提前離壘懲處出爐 尤志欽下二軍調整 , https://udn.com/news/story/7001/7076374?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:36:53 , udn , 富邦悍將隊昨天雖以3：2擊敗味全龍隊，但在判決上吃虧，聯盟承認誤判害悍將少了1分，今天公告懲處，裁判尤志欽因判決錯誤，即... , https://udn.com/news/story/7001/7076374?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:37:13 , udn , 阿金和邊牧玩頂氣球慘遭輾壓「半次都搶不到」！網笑：你找錯對象了啦 , https://udn.com/news/story/7470/7075005?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:37:24 , udn , 狗是狗，邊牧是邊牧！一隻邊境牧羊犬和黃金獵犬在路邊玩頂球，兩隻狗狗紛紛跳躍搶球，但阿金一次都搶不贏邊牧，實力完全被輾壓。 , https://udn.com/news/story/7470/7075005?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:37:44 , udn , 普發現金小確幸來了 國人還是窮到只能出國？ , https://udn.com/news/story/6656/7076054?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:37:55 , udn , 普發國人6000元的現金陸續入帳，不過，清明連假期間，人民卻感覺不到這個小確幸，因為出遊交通塞爆，住宿房價高居不下，因此，許多人寧可選擇出國遊玩，不願留在台灣消費，也讓這筆經費難以達到刺激內需的效果。 , https://udn.com/news/story/6656/7076054?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:38:51 , udn , 籃球／康乃狄克奪NCAA隊史第5冠 薩諾戈獲選MOP , https://udn.com/news/story/7003/7076365?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:39:01 , udn , 康乃狄克今天以76比59擊敗聖地牙哥州大，拿下隊史第5座NCAA一級男籃冠軍，陣中的薩諾戈則以平均每戰攻下19.7分，獲... , https://udn.com/news/story/7003/7076365?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:39:22 , udn , 維繫親密關係 每天抱5次 每次5秒鐘 常親吻更降膽固醇 , https://udn.com/news/story/6809/7075545?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:39:32 , udn , 你每周與伴侶擁抱幾次？如果你有，那擁抱的過程是敷衍且疏離的嗎，還是冗長且纏綿的？你們大多只是住在同個屋簷下，甚少接觸，更不用說親吻嗎？ , https://udn.com/news/story/6809/7075545?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:39:53 , udn , U18東岸聯盟／林盛恩敲高三首轟 新北聯晉冠軍戰 , https://udn.com/news/story/7001/7076007?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:40:03 , udn , U18東岸聯盟棒球賽4強新北市聯隊今天與平鎮高中交手，新北聯投打二刀林盛恩開轟，單場2安都是長打貢獻2分打點，率隊以3比... , https://udn.com/news/story/7001/7076007?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:44:49 , udn , 大陸學者王緝思：北京已不對改善中美關係抱任何期望 , https://udn.com/news/story/7331/7076388?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:45:00 , udn , 中美關係的發展牽動國際局勢甚多，而對雙方關係悲觀的論點，近期則有不少。大陸知名政治學者王緝思認為，中美關係惡化的癥結在於... , https://udn.com/news/story/7331/7076388?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:45:20 , udn , U18東岸聯盟／平鎮陳致語有選秀前3輪實力 仍欲先社會隊磨練 , https://udn.com/news/story/7001/7076084?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:45:31 , udn , U18東岸聯盟棒球賽平鎮高中今天與新北市聯隊交手，平鎮陳致語單場2安、打擊手感最佳，平鎮以1比3吞敗、拿下季軍；陳致語被... , https://udn.com/news/story/7001/7076084?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:47:51 , udn , 近萬噸「澎湖輪」新船日本廣島下水 可望9月投入營運 , https://udn.com/news/story/7327/7076239?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:48:01 , udn , 新建「澎湖輪」今天在日本四國廣島縣尾道市瀨戶田工場舉行命名下水。澎湖縣副縣長林皆興代表前往見證，近萬噸的新船可望如期9月... , https://udn.com/news/story/7327/7076239?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:48:55 , udn , 中職／提前離壘誤判沒收悍將1分 聯盟懲處出爐  , https://udn.com/news/story/7001/7076374?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:50:26 , udn , 兒童節領6000元大紅包！ 財政部：父母可用三種方式代領取 , https://udn.com/news/story/123271/7076356?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:50:37 , udn , 4月4日兒童節，財政部表示，全民普發現金6000元，父母可透過登記入帳、ATM領現、郵局領現三種方式幫孩童領取。 , https://udn.com/news/story/123271/7076356?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:50:57 , udn , 新北市長官邸都更明年將開工 最後一塊地主不加入基地缺角 , https://udn.com/news/story/7323/7076341?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:51:08 , udn , 新北市長官邸屋齡近60年，市府透過公辦都更，與周邊老舊建物一起更新，打造2棟各地下5層、地上7層及26層大樓，日前已舉辦... , https://udn.com/news/story/7323/7076341?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:51:59 , udn , 迎接名勝世界壹號國際郵輪客 茂管處贈防疫小物遊高雄 , https://udn.com/news/story/7327/7076333?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:52:09 , udn , 名勝世界壹號郵輪今天在高雄港舉辦開航儀式，茂林國家風景區管理處配合國際郵輪客來訪，首航日致贈特色防疫小物給每位來訪的國際... , https://udn.com/news/story/7327/7076333?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:53:51 , udn , 2023 WW表展／朗格、羅杰杜彼  高級運動機械表再創新 , https://udn.com/news/story/7270/7076408?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:54:01 , udn , 2023年首個大型高級鐘表展會「鐘表與奇蹟」（Watches & Wonders）表展日前甫於日內瓦落幕。包含朗格（A.... , https://udn.com/news/story/7270/7076408?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:54:22 , udn , 媒合連鎖業者進駐 經發局：日商Sukiya將到高雄展店 , https://udn.com/news/story/7327/7076345?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:54:32 , udn , 許多民眾期待連鎖商業品牌進駐，高市經發局主動招商，近日宣布知名連鎖牛丼業者、日商すき家（Sukiya）即將進駐高雄展店。... , https://udn.com/news/story/7327/7076345?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:54:53 , udn , 中國疫苗廠康希諾傳停工 資方坦承確有其事 , https://udn.com/news/story/7332/7076300?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:55:03 , udn , 中國COVID-19疫苗主要生產商之一的康希諾生物，日前盛傳子公司上藥康希諾即日起停產半年，員工人心惶惶。資方今天出面說... , https://udn.com/news/story/7332/7076300?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:55:24 , udn , 日本台灣拉麵創始人郭明優過世 享壽82歲 , https://udn.com/news/story/6812/7076364?from=udn-ch1_breaknews-1-0-news
2023-04-04 14:55:34 , udn , 日本名古屋電視台3月31日報導，研發出「台灣拉麵」並成為名古屋當地美食之一的中國及台灣料理店「味仙」老闆郭明優，已於3月... , https://udn.com/news/story/6812/7076364?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:02:31 , udn , 假檢警偽造法院公證書「50萬寫成50元」 台北警拘提21歲車手 , https://udn.com/news/story/7321/7076349?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:02:42 , udn , 台北市7旬何姓老翁日前遭詐團假檢警話術哄騙，前後損失105萬元，直到起疑致電台北地檢署求證才知受騙，立刻報警。警方積極打... , https://udn.com/news/story/7321/7076349?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:08:50 , udn , 影／南部鳳梨盛產農民擔憂價崩 盼政府幫忙產銷 , https://udn.com/news/story/7327/7076434?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:09:00 , udn , 進入四月，又到了鳳梨盛產的季節，由於今年雨水少，南部許多鳳梨農都表示，出現不少裂果的情況，加上今年產量是最近五年新高，不... , https://udn.com/news/story/7327/7076434?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:09:21 , udn , 兒童節細數育兒政策 張善政：當桃園爸媽的「神隊友」 , https://udn.com/news/story/123432/7076430?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:09:31 , udn , 今天是兒童節，桃園市長張善政在臉書發文，細數上任100天內推出幼兒園大班助學金、國中小營養午餐免費、生育津貼多1胎加1萬... , https://udn.com/news/story/123432/7076430?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:09:52 , udn , 外出買大腸包香腸遇警測出酒駕 他嘆「這組有夠貴」 , https://udn.com/news/story/7320/7076429?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:10:02 , udn , 廖姓男子外出買1套大腸包香腸，沒扣好安全帽帶引起警方注意，員警攔下他，聞到他身上發出酒氣，當場酒測，確定他酒駕，依公共危... , https://udn.com/news/story/7320/7076429?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:10:23 , udn , 大陸首度可維持飛彈核潛艦不間斷巡南海 對美形成大壓力 , https://udn.com/news/story/6809/7076426?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:10:33 , udn , 路透4日引述美國國防部去年11月發布的一份報告分析指出，中國大陸已有能力在任何時間皆至少有1艘彈道飛彈核潛艦在海上執勤，... , https://udn.com/news/story/6809/7076426?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:10:54 , udn , 雪納瑞搗亂翻倒麵 飼主開車門清理…毒品曝光 , https://udn.com/news/story/7315/7076419?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:11:04 , udn , 陳姓男子在轎車上吃麵，不料雪納瑞愛犬搗亂，令他在車上打翻整碗湯麵，他下車清理車子，卻因車子違規停車引起員警注意，攜藏的毒... , https://udn.com/news/story/7315/7076419?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:11:25 , udn , 嘉義老農陳屍果園 頸遭不明利物刺入…深可見骨 , https://udn.com/news/story/7320/7076415?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:11:35 , udn , 67歲楊姓男子前晚8點多被謝姓友人發現陳屍於嘉義縣水上鄉三界埔一處果園，死者身體蜷曲側臥吊籠內，頸部有深可見骨傷口，已長... , https://udn.com/news/story/7320/7076415?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:11:51 , udn , 領不到遊戲券、買東西等1小時  白喬茵嘆連假變災難 , https://udn.com/news/story/7327/7076440?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:12:01 , udn , 高雄市府配合兒童節及清明連假，一連5天在衛武營都會公園舉辦「孩翻高雄」系列活動，天天都有氣墊樂園及街頭藝人表演。市議員白... , https://udn.com/news/story/7327/7076440?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:12:26 , udn , 亞銀點出台灣成長兩風險一挑戰 要把握這個機遇 , https://udn.com/news/story/6811/7076406?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:12:36 , udn , 亞洲開發銀行（ADB）在最新版亞洲開發展望報告中，調降台灣今年的經濟成長率預測1個百分點到2%，調降幅度為東亞經濟體最大... , https://udn.com/news/story/6811/7076406?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:12:57 , udn , 蘋果CEO庫克2015年批評智慧眼鏡「沒人想戴」 如今推銷頭戴裝置「承認自己錯了」 , https://udn.com/news/story/7086/7076407?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:13:07 , udn , 外界高度期待蘋果公司會在6月5日發布謠傳以久的Reality Pro混合實境頭戴裝置，該公司執行長庫克（Tim Cook... , https://udn.com/news/story/7086/7076407?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:14:29 , udn , 貨車轉彎掉雞籠！警察充當雞保母 通知糊塗主人領回 , https://udn.com/news/story/7320/7076405?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:14:39 , udn , 新北市海山警分局文聖所日前接獲報案，指文化路2段靠華江橋處有雞籠掉落，2名員警趕往處理，在文化路二段548巷口尋獲裝有1... , https://udn.com/news/story/7320/7076405?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:14:50 , udn , 影／惡搞吉野家！涉拿私筷夾公用紅薑狂吃 2日本男子遭逮 , https://udn.com/news/story/6810/7076433?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:15:00 , udn , 日本讀賣新聞今天報導，日本兩名男子日前涉嫌在牛丼專賣店「吉野家」，以個人筷子直接夾取公用容器內紅薑食用，大阪警方今天表示... , https://udn.com/news/story/6810/7076433?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:15:21 , udn , 領不到遊戲券、買東西等1小時 白喬茵嘆連假變災難 , https://udn.com/news/story/7327/7076440?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:15:52 , udn , 高市推幼兒專責醫師制度 照顧1萬5千多名未滿3歲幼兒 , https://udn.com/news/story/7327/7076437?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:16:02 , udn , 高雄市衛生局110年起配合衛生福利部推動幼兒專責醫師制度計畫，透過專業幼兒專責醫師，結合公衛和社政體系，整合幼兒預防保健... , https://udn.com/news/story/7327/7076437?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:16:31 , udn , 你開太慢！兩車駕駛理論演全武行 辣椒水成攻擊武器 , https://udn.com/news/story/7320/7076386?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:16:41 , udn , 新北市新店分局碧潭所昨晚間9時許接獲報案，指北宜公路與新店路口有打架糾紛，警方趕至處理，發現是行車糾紛，但其中一方卻向對... , https://udn.com/news/story/7320/7076386?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:17:32 , udn , 大港開唱高雄旅宿全滿 新北正妹醉到斷片入住派出所 , https://udn.com/news/story/7320/7076383?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:17:43 , udn , 今年音樂圈盛事大港開唱前天晚間圓滿結束，33歲蘇姓正妹連嗨兩天後，昨天凌晨0時許卻酒醉斷片，倒在鹽埕埔捷運站口，警方關心... , https://udn.com/news/story/7320/7076383?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:17:50 , udn , 名勝世界壹號郵輪高雄首航 陳其邁笑問「能停直升機嗎」 , https://udn.com/news/story/7327/7076377?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:18:01 , udn , 名勝世界壹號郵輪今天首航抵達高雄，名勝世界郵輪今天在高雄港舉辦首航儀式；高雄市長陳其邁說，名勝世界「高雄香港雙母港行程」... , https://udn.com/news/story/7327/7076377?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:18:21 , udn , 恢復疫前盛況 印尼清真寺湧入上千人共同開齋 , https://udn.com/news/story/6812/7076442?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:18:32 , udn , 隨著印尼解除所有防疫措施，雅加達的伊斯蒂柯拉清真寺今年齋戒月重現疫情前共同開齋盛況，許多穆斯林攜家帶眷一起開齋、祈禱，還... , https://udn.com/news/story/6812/7076442?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:26:50 , udn , 吸引債權人簽署重組協議 恆大額外提供同意費 , https://udn.com/news/story/7333/7076443?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:27:01 , udn , 中國恆大於3日晚間和境外債權人小組簽定支持協議，正式展開債務重組。恆大表示，在本月27日前簽訂支持重組協議的合格債權人，... , https://udn.com/news/story/7333/7076443?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:27:21 , udn , 2024立委戰／柯文哲訪美前啟動民眾黨提名布局 不分區擬設2年條款？ , https://udn.com/news/story/6656/7074854?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:27:31 , udn , 對於明年立委選舉，民眾黨日前通過選舉提名辦法，預計在黨主席柯文哲訪美前成立選舉決策委員會，啟動區域立委及不分區立委提名作業。黨內人士透露，區域立委提名將採取保守策略，不會提名過多，現任不分區立委多數將轉戰區域立委。不分區立委部分，則規畫把不分區立委四年任期拆成兩個人當，等同於一人當兩年，因此不分區立委提名可能會提好提滿。... , https://udn.com/news/story/6656/7074854?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:27:52 , udn , 疫後航空客運增溫  4月預報飛航班次較去年12月大幅成長八成 , https://udn.com/news/story/7266/7076450?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:28:02 , udn , 疫後國際航空客運市場逐漸增溫，據交通部民航局接到各航空公司預報4月飛航班次，合計多達3,870班，為疫情前（2019年）... , https://udn.com/news/story/7266/7076450?from=udn-ch1_breaknews-1-0-news
2023-04-04 15:28:23 , udn , 航空票價居高不下！明年春節機票已經有人開搶 東京、大阪平均2.3萬 , https://udn.com/news/story/7266/7076452?from=udn-ch1_breaknews-1-0-news
