2023-03-01 00:20:20 , udn , 即時短評／蔣萬安DNA如雙面刃？上任以來第一道大難關 , https://udn.com/news/story/6656/7000443?from=udn-ch1_breaknews-1-0-news

唐西 , https://udn.com/news/story/7002/7001271?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:14:41 , udn , 藍綠皆支持擴大排黑修法　邱顯智批包裹式修法荒腔走板 , https://udn.com/news/story/6656/7001383?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:14:47 , udn , 權值股逆轉大盤 法人：中小型個股仍可留意 , https://udn.com/news/story/7251/7001368?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:14:51 , udn , 立法院內政委員會今天審查攸關擴大排黑的公職人員選舉罷免法、總統副總統選舉罷免法，藍綠立委皆表態支持修法，期盼立法院回應民... , https://udn.com/news/story/6656/7001383?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:14:57 , udn , 今日大型權值股拉抬，大盤開低走高，午盤來到15,585.5點，漲幅0.53%。早盤呈現高檔震盪整理走勢，維持在五日均線上... , https://udn.com/news/story/7251/7001368?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:15:12 , udn , 高雄壽山動物園狐獴吃「串燒」 翻轉後會掉出麵包蟲 , https://udn.com/news/story/7266/7001373?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:15:18 , udn , 羅東、五結周末健行植樹 發票兌換苗木種樹愛地球 , https://udn.com/news/story/7328/7001367?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:15:22 , udn , 高雄壽山動物園在228連假期間湧入3萬8千名遊客，眼尖遊客發現狐獴也有玩具可玩，轉一轉還有麵包蟲掉下來。壽山動物園表示，... , https://udn.com/news/story/7266/7001373?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:15:28 , udn , 3月12日是植樹節，宜蘭羅東鎮公所、五結鄉公所分別在這周六與周日舉辦活動，帶民眾健走，並準備桃金孃、山黃梔、烏來杜鵑、桂... , https://udn.com/news/story/7328/7001367?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:20:15 , udn , 日本全國唯一狗狗祈福雪祭  秋田湯澤盛大舉行 , https://udn.com/news/story/7470/7001366?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:20:26 , udn , 引頸期盼睽違三年，也是日本東北三大雪祭之一的日本秋田湯澤狗狗犬子雪祭，在湯澤市長佐藤一夫和湯澤商工會議所會長和賀幸雄，全... , https://udn.com/news/story/7470/7001366?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:29:51 , udn , 都說疫後缺工 為何雲品能包下單場近2600桌企業尾牙？故事要從1000天前說起 , https://udn.com/news/story/7241/7001430?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:30:01 , udn , 疫情解封帶動內需，雲品的股價也在短短一季就站上3位數，它是如何在疫情期間練兵轉型，在缺工時代不斷擴張版圖，帶動營收獲利成長？ , https://udn.com/news/story/7241/7001430?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:30:21 , udn , 投資00882的「2個機會和風險」！ 殖利率7％買進價位為13.1元 , https://udn.com/news/story/123006/7000875?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:30:32 , udn , 近日中國內地傳出來的新聞，為刺激買氣推出了「百歲房貸」，引發熱議也引人省思。 , https://udn.com/news/story/123006/7000875?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:30:52 , udn , 黨政軍退出媒體？林鶴明出任三立子公司行銷長 , https://udn.com/news/story/6656/7001427?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:31:02 , udn , 民進黨前副秘書長林鶴明在黨主席改選後，於二月正式離開民進黨中央。今天傳出消息，林鶴明出任三立集團子公司「創造智能」團隊行... , https://udn.com/news/story/6656/7001427?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:31:23 , udn , MLB／大谷翔平將暗號發送器藏左手 得意未被媒體發現 , https://udn.com/news/story/6999/7000773?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:31:33 , udn , 同世代的2大日本強投大谷翔平、藤浪晉太郎今天在美職熱身賽先發對決。大谷翔平為了加快節奏，首次在左手上臂內側使用暗號發送器... , https://udn.com/news/story/6999/7000773?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:31:54 , udn , JISOO浪漫捲髮一身紫現身Dior大秀 好萊塢影后氣場搶鏡 , https://udn.com/news/story/7270/7001423?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:32:04 , udn , 2023年秋冬時裝周，Dior於巴黎時間2月28日於杜樂麗花園發表2023-2024秋冬時裝系列，現場空中漂浮的巨型雕塑... , https://udn.com/news/story/7270/7001423?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:32:24 , udn , 分析：共軍海航部隊對標美軍 由陸基轉向艦載 , https://udn.com/news/story/7331/7001053?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:32:35 , udn , 據分析，去年以來，中國軍改的一個大動作是將屬於海軍航空兵的陸上機場及戰機大規模轉隸空軍，海航部隊則對標美國軍隊，由陸基轉... , https://udn.com/news/story/7331/7001053?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:32:51 , udn , 2月車市「強強滾」 銷售年增35.2% , https://udn.com/news/story/7241/7001438?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:32:55 , udn , 蛋荒最快5月緩解？很多雞場不敢通報禽流感…台灣第一線蛋農曝心聲 , https://udn.com/news/story/122475/7001414?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:33:01 , udn , 國內車市2月買氣「強強滾」，2月汽車巿場銷售超過3.2 萬台，比去年同成長35.2%，銷售數字超乎國內車廠的預期，業界表... , https://udn.com/news/story/7241/7001438?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:33:05 , udn , 「雞不好養……」台灣蛋農面對強勢禽流感、氣候變遷和高昂的飼養成本，緩緩道出心中無奈。如今全球都面臨缺蛋危機，這波蛋荒為何如此嚴重？會持續多久？儼然成了現下全民最關心的議題。 , https://udn.com/news/story/122475/7001414?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:33:21 , udn , 中壢國宅活動中心無錢修繕民代獲陳情 住發處回應 , https://udn.com/news/story/7324/7001436?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:33:26 , udn , 美1月M2貨幣供給減幅創紀錄 不代表Fed緊縮行動結束 , https://udn.com/news/story/6811/7001412?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:33:32 , udn , 桃園市中壢的精忠國宅反映設備老舊無力修繕問題盼住住宅發展處協助處理，並向民代陳情，希望交回管理權；住發處長莊敬權表示，因... , https://udn.com/news/story/7324/7001436?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:33:36 , udn , 在美國聯準會（Fed）積極緊縮並收回流動性之際，美國1月的M2貨幣供給減幅為歷來最大，但未必代表Fed的緊縮工作已經完成... , https://udn.com/news/story/6811/7001412?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:33:57 , udn , 就是要當航海王？CORUM中性黑Admiral自動表  霸氣出巡 , https://udn.com/news/story/7270/7001410?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:34:07 , udn , 每個人都有彼此不同個性，因而形成了個體的差異，用一句台語來形容，每個人都有不同的「眉角」，正是個體化的最佳展現。瑞士鐘表... , https://udn.com/news/story/7270/7001410?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:34:27 , udn , 電價漲價政府已有態度？ 王美花這樣說 , https://udn.com/news/story/7238/7001409?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:34:38 , udn , 物價漲不停，外傳電價可能也會漲。立委今（1）日詢問經濟部長王美花，關於電價漲價，政府是否已有態度？王美花表示，「沒有」，... , https://udn.com/news/story/7238/7001409?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:34:58 , udn , 高市博訓開班 身障者報考汽車駕照補助學費規費獎勵金 , https://udn.com/news/story/7327/7001394?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:35:09 , udn , 高雄市勞工局第36期身心障礙者職業訓練班，今天在博訓中心開訓，為因應就業市場需求，規畫3大職類課程，包括電腦資訊職類、創... , https://udn.com/news/story/7327/7001394?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:35:29 , udn , 美國晶片法案開放申請 公佈10大優先事項 , https://udn.com/news/story/6811/7001194?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:35:39 , udn , 集微網消息，美國當地時間周二，美國開放《芯片和科學法案》補貼申請並公布10大優先事項，補貼包括390億美元製造業補貼和110億美元研究和勞動力發展投資。 , https://udn.com/news/story/6811/7001194?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:35:51 , udn , 黑猩猩「娃智」挑食 不吃的食材搞成圓形魔法陣 , https://udn.com/news/story/7270/7001451?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:36:00 , udn , 第28屆大墩美展首推無紙化報名 4月1日起開放徵件 , https://udn.com/news/story/7325/7001392?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:36:01 , udn , 台北市立動物園非洲動物區的黑猩猩「娃智」愛挑食，動物園表示，人為照養的動物們挑食在所難免，遇到不愛吃的，通常會拒絕取食或... , https://udn.com/news/story/7270/7001451?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:36:10 , udn , 邁入第28屆、國內少數接軌國際的大型公辦美展「台中市大墩美展」4月1日開放徵件，今年參賽類別涵蓋墨彩、書法、篆刻、膠彩、... , https://udn.com/news/story/7325/7001392?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:36:22 , udn , 快設鬧鐘！AKAME慶8周年首度開放大眾場 即將限時開訂 , https://udn.com/news/story/7270/7001452?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:36:31 , udn , 伴侶兌換券？到霞海城隍廟拜月老誤拿1小卡 內行人曝真實用途 , https://udn.com/news/story/120912/7001069?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:36:32 , udn , 「南台灣最難訂的餐廳」AKAME將在3月26日歡慶 8周年，周年慶將以餐飲職人市集形式舉行，今年首度開放「大眾場」，3月... , https://udn.com/news/story/7270/7001452?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:36:41 , udn , 許多單身男女為了祈求好姻緣，都會到月老廟拜拜，其中位於台北的霞海城隍廟就相當知名。不過，日前一名男網友在網路上發文，透露自己不小心帶走月老廟的一張小卡，而貼文曝光後也掀起討論，有內行人曝光小卡的真實用途。 , https://udn.com/news/story/120912/7001069?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:36:52 , udn , 陽明交大團隊開發離子液體電解質 打造下世代鋰電池 , https://udn.com/news/story/7266/7001453?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:37:01 , udn , 整理包／3月新制上路！2類人停發快篩 幼兒園不當管教最重罰60萬 , https://udn.com/news/story/7314/7000686?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:37:03 , udn , 化石燃料日益枯竭，如何有效利用可再生的潔淨能源來促使經濟與社會能永續發展已是各國長期關注的焦點之一。陽明交通大學材料科學... , https://udn.com/news/story/7266/7001453?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:37:12 , udn , 隨著228連假結束，邁入3月的第一天，有不少新制跟著上路，包括防疫、交通、校園、全國性和地方性新制。《聯合新聞網》整理3月新制內容，供民眾參考。 , https://udn.com/news/story/7314/7000686?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:37:23 , udn , 民主文教基金會民調：六成一認台應「親美和中不選邊」 , https://udn.com/news/story/6656/7001449?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:37:32 , udn , 勞動基金1月大賺1507億  收益由負轉正 , https://udn.com/news/story/7269/7001390?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:37:34 , udn , 美中競爭牽動兩岸關系，民主文教基金會今發布一份「台灣人民對美國認知」主題的民調，其中顯示，面對中美鬥爭愈烈，有61％人認... , https://udn.com/news/story/6656/7001449?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:37:43 , udn , 隨著一月全球金融市場震盪回穩，經歷一整年負收益的勞動基金終於翻紅。勞動基金運用局今天公布整體勞動基金績效，截至1月底的評... , https://udn.com/news/story/7269/7001390?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:37:54 , udn , 基隆染疫慰問金發放對象縮水 民進黨諷「國樑一夢」 , https://udn.com/news/story/7328/7001445?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:38:03 , udn , NBA／前明星控衛德拉基奇被公牛釋出 這回分手不出惡言 , https://udn.com/news/story/7002/7000962?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:38:04 , udn , 基隆市長謝國樑選前開出「染疫慰問金發1萬元」政見，今天在議會成為藍綠攻防焦點，綠議員指出，依市長政見應發給17萬6千多人... , https://udn.com/news/story/7328/7001445?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:38:13 , udn , 根據《USA TODAY》報導，公牛隊宣布將釋出近期遭棄用的後衛德拉基奇（Goran Dragic），讓這名追求冠軍的36歲老將得以和他隊接觸。

德拉基奇曾於2013~14賽季獲最佳進步獎，並在 , https://udn.com/news/story/7002/7000962?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:38:25 , udn , 防俄羅斯人非法入境！芬蘭開始興建「長達200公里邊境圍牆」 , https://udn.com/news/story/6809/7001443?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:38:35 , udn , 芬蘭已開始在其與俄羅斯長達1340公里的邊界地區「建造圍欄」，以此應對俄羅斯入侵烏克蘭後引發的大規模非法入境。 , https://udn.com/news/story/6809/7001443?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:38:56 , udn , 「以地震為代號」傳美在台發撤僑通知 AIT：定期提醒做好應對災害準備 , https://udn.com/news/story/7314/7001416?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:39:06 , udn , 媒體報導，美國在台協會（AIT）近日發出撤僑通知，並推論是否與台海情勢緊張有關。AIT今天說明，鑑於土耳其震災，曾在2月... , https://udn.com/news/story/7314/7001416?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:39:26 , udn , 又放了「願榮光歸香港」！國際冰球賽播放中國國歌出錯 港府抗議 , https://udn.com/news/story/7331/7001432?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:39:37 , udn , 國際運動比賽播放代表香港的中國國歌時又再出錯，據公布，昨天在波士尼亞舉行的世界冰球錦標賽，主辦方播放中國國歌時出錯，港府... , https://udn.com/news/story/7331/7001432?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:39:55 , udn , 影／16歲造冊 趙少康痛批民進黨將慘綠少年送戰場 , https://udn.com/news/story/123408/7001393?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:40:06 , udn , 國防部修正「全民防衛動員準備法」，教育部並對16歲以上學生造冊。中廣董事長趙少康今天痛批，民進黨將慘綠少年送戰場，就算到... , https://udn.com/news/story/123408/7001393?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:41:50 , udn , 缺蛋導致通膨加劇？  楊金龍：雞蛋占CPI權重只有千分之3 , https://udn.com/news/story/7238/7001468?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:41:58 , udn , 黨政軍退出媒體？ 林鶴明出任三立子公司行銷長 , https://udn.com/news/story/6656/7001427?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:42:00 , udn , 缺蛋議題持續延燒，立委也關心缺蛋是否引起通膨加劇？央行總裁楊金龍今表示，不認缺蛋導致雞蛋漲價會進一步推升通膨，主要是雞蛋... , https://udn.com/news/story/7238/7001468?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:42:20 , udn , 台灣鋼鐵足球隊3連霸獻獎盃 黃偉哲：期培養台灣梅西 , https://udn.com/news/story/7326/7001467?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:42:31 , udn , 台灣鋼鐵足球隊成立4年，全國聯賽連續3年奪冠，今天向市長黃偉哲獻獎盃，台鋼集團會長謝裕民期許，出戰亞洲足球俱樂部賽事能有... , https://udn.com/news/story/7326/7001467?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:42:51 , udn , 退撫基金1月獲利192億 收益率2.74% , https://udn.com/news/story/6656/7001377?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:43:02 , udn , 公務人員退休撫卹基金管理委員會今天公布最新基金操作績效，截至民國112年1月底，實際收益數為新台幣192.30億元，收益... , https://udn.com/news/story/6656/7001377?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:43:22 , udn , 南應大搶先各大學 推虛擬代言人「愛爾納」引話題 , https://udn.com/news/story/6898/7001466?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:43:32 , udn , 台南應用大學推出虛擬代言人，日前辦理徵選邀請學子創作，由該校漫畫系學生陳羽捷獲得第一名，也成為學校特約設計師。校方說，這... , https://udn.com/news/story/6898/7001466?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:43:53 , udn , 2月消費者信心指數連二升，「購買耐久財」 上升最多 , https://udn.com/news/story/7238/7001464?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:44:03 , udn , 國立中央大學台灣經濟發展研究中心調查112年2月消費者信心指數(CCI)總指數為62.47點，與上個月比較上升2.74點... , https://udn.com/news/story/7238/7001464?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:44:24 , udn , 美元霸權恐被雙極貨幣取代？  陳冲：CBDC研發具有戰略意義 , https://udn.com/news/story/7239/7001457?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:44:34 , udn , 央行推動央行數位貨幣(CBDC)研究計畫受到關切，前行政院院長、新世代金融基金會董事長陳冲今表示，央行數位貨幣(CBDC... , https://udn.com/news/story/7239/7001457?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:44:51 , udn , 准230億美元商品輸出列黑名單中企 拜登政府挨批 , https://udn.com/news/story/6813/7001460?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:44:55 , udn , 不蓋長照了！彰化縣田中「火燒市」得拆 重建計畫轉彎 , https://udn.com/news/story/7325/7001458?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:45:01 , udn , 美國共和黨議員今天表示，2022年第1季拜登政府批准價值超過230億美元的許可證，允許企業向被列入黑名單的中國公司輸出美... , https://udn.com/news/story/6813/7001460?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:45:05 , udn , 彰化縣田中鎮第一零售市場原公所原計畫拆除後重建結合市場與長照的社福大樓，卻引發爭議，新鎮長蕭淑芬上任後著手重新規畫。蕭淑... , https://udn.com/news/story/7325/7001458?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:45:22 , udn , 孕婦坐牢辯稱胎兒無辜要求出獄 美法院駁回請願 , https://udn.com/news/story/6810/7001461?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:45:25 , udn , 陳秀熙估台5、6月超額死亡趨近於零 可降級解封 , https://udn.com/news/story/120940/7001379?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:45:32 , udn , 美國一名懷有身孕的謀殺案嫌疑人提出請願，以她尚未出世的小孩無罪、因此是遭非法監禁為由，要求自監獄中獲釋；佛羅里達州法院駁... , https://udn.com/news/story/6810/7001461?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:45:36 , udn , 台大公衛學院教授陳秀熙今天在「新冠肺炎防疫科學線上直播」中指出，降級解封最佳時機是「超額死亡軌跡趨近於零時」，台灣的時間... , https://udn.com/news/story/120940/7001379?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:45:56 , udn , 核二廠二號機即將除役是否缺電？王美花：再生能源已增加很多 , https://udn.com/news/story/7238/7001454?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:46:06 , udn , 國內除了缺蛋荒，核二廠二號機組除役後，也讓人擔心會不會造成缺電問題惡化？立委今天質詢，蔡政府任內有四次大跳電，經濟部長王... , https://udn.com/news/story/7238/7001454?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:46:27 , udn , 物價直直漲，今年通膨再破二?國發會：今年通膨介於1.88%至2.2% , https://udn.com/news/story/7238/7001456?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:46:37 , udn , 國內物價直直漲，主計總處之前預測今年消費者物價指數（CPI)年增率仍會破二通膨警戒值，國發會主委龔明鑫表示，目前國際原物... , https://udn.com/news/story/7238/7001456?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:46:58 , udn , 無證移民付26萬元台幣踏上死亡之旅 義大利船難至少65死含14童 , https://udn.com/news/story/6809/7001398?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:47:08 , udn , 一批無證移民在義大利發生船難，目前已知有65人喪命，據信死亡人數還會持續增加。根據調查，每名移民都付了8000歐元（約新台幣26萬元）的費用。 , https://udn.com/news/story/6809/7001398?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:47:41 , udn , 政府打炒房 林右昌：預售屋成交戶數已大幅縮減 , https://udn.com/news/story/7238/7001380?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:47:51 , udn , 內政部長林右昌今天表示，民國110年12月預售屋成交戶數為1萬2342戶，在去年底立法院三讀修正通過平均地權條例部分條文... , https://udn.com/news/story/7238/7001380?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:48:12 , udn , 中國財長：一些地方債務風險較高 , https://udn.com/news/story/7333/7001462?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:48:22 , udn , 抗疫支出過大加上經濟情況不佳，外界關注中國地方財政。中國財政部長劉昆今天說，土地出讓收入減少對地方政府一般公共預算支出的... , https://udn.com/news/story/7333/7001462?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:48:43 , udn , 影／許淑華請假3天輔選林明溱 蔡培慧批幫林家父子求官 , https://udn.com/news/story/6656/7001472?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:48:53 , udn , 南投立委補選在即，國民黨籍南投縣長許淑華宣布，今天起請假3天，全力投入輔選黨內候選人林明溱。對此，民進黨候選人蔡培慧向許... , https://udn.com/news/story/6656/7001472?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:49:14 , udn , 藍控桃市長任內出訪未提報告　鄭文燦辦公室：純屬造謠 , https://udn.com/news/story/6656/7001474?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:49:24 , udn , 針對民進黨質疑南投立委補選候選人林明溱擔任縣長期間出訪浪費公帑，國民黨今天反控行政院副院長鄭文燦擔任桃園市長時，出國考察... , https://udn.com/news/story/6656/7001474?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:49:30 , udn , 日本秋田湯澤犬子雪祭現場直擊 四大亮點一次看 , https://udn.com/news/story/7266/7001444?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:49:40 , udn , 每年的2月的第二個周末舉行的秋田湯澤犬子雪祭(犬っこ祭り)，具有400年的傳統歷史，也是全國唯一無二的活動。湯澤商工會議... , https://udn.com/news/story/7266/7001444?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:49:44 , udn , 大聯大去年每股賺6.02元 首季營收估季減15% , https://udn.com/news/story/7240/7001471?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:49:55 , udn , 亞洲IC通路龍頭大聯大投控（3702）公布去年財報，去年稅後純益105.12億元，年減8.6%，但仍為歷史次高，每股純益... , https://udn.com/news/story/7240/7001471?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:50:01 , udn , 藍營指控鄭文燦出訪報告看不到 政院：純屬造謠 , https://udn.com/news/story/7238/7001446?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:50:11 , udn , 國民黨議員今（1）日質疑，行政院副院長鄭文燦擔任桃園市長期間兩次出訪前往歐洲及美西，花費公帑卻未公開招標，對此，行政院回... , https://udn.com/news/story/7238/7001446?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:50:15 , udn , 柬國爆人染H5N1後死亡 陳吉仲：沒考慮家禽打疫苗 , https://udn.com/news/story/7314/7001419?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:50:25 , udn , 物價直直漲 今年通膨再破二？國發會：今年通膨介於1.88%至2.2% , https://udn.com/news/story/7238/7001456?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:50:25 , udn , H5N1禽流感肆虐全球，世界動物衛生組織（WOAH）去年底討論施打疫苗；柬埔寨近日發布有人確診H5N1後死亡。農委會主委... , https://udn.com/news/story/7314/7001419?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:50:41 , udn , MLB／綁住馬恰多後 教士老闆霸氣喊話：很快會有冠軍遊行 , https://udn.com/news/story/6999/7001325?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:50:51 , udn , 教士在砸重金與馬恰多（Manny Machado）簽下11年3億5000萬美元驚人的延長合約後，確定綁住他到41歲，老闆賽德勒（Peter Seidler）就霸氣直言：「我們很快會有冠軍遊行。」
 , https://udn.com/news/story/6999/7001325?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:53:41 , udn , 蔡天鳳慘遭分屍 名醫揭加害者1共通點、5大特性 , https://udn.com/news/story/123406/7001387?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:53:48 , udn , 布局千億網路零售商機　7-11賣貨便、i預購雙管齊下 , https://udn.com/news/story/7238/7001465?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:53:52 , udn , 香港名媛蔡天鳳慘遭前夫家分屍，中國醫藥大學附設醫院國際中心副主任黃軒醫師在臉書分享「分屍者的五大特性」，包含防禦性、侵略性、進攻性、精神病、巫術性，而且被害人與加害人通常認識、甚至有著親密關係。 , https://udn.com/news/story/123406/7001387?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:53:58 , udn , 統一超7-ELEVEN超前部署千億宅經濟，積極藉由賣貨便、i預購雙管齊下，架構24小時零距離的電商服務平台，3月份針對春... , https://udn.com/news/story/7238/7001465?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:54:42 , udn , 晶華旗下捷絲旅大阪心齋橋館今開幕 住房率拚七成 , https://udn.com/news/story/7241/7001480?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:54:53 , udn , 晶華（2707）旗下捷絲旅Just Sleep品牌首間海外據點- 捷絲旅大阪心齋橋館Just Sleep Osaka S... , https://udn.com/news/story/7241/7001480?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:56:49 , udn , 遭疑是「內鬼」？女車手被當狗鐵鍊拴腳毆打囚3天 , https://udn.com/news/story/7320/7001497?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:57:00 , udn , 台中市21歲陳姓女詐騙集團車手日前到警局製做筆錄後，被懷疑出賣集團，遭囚禁在龍井區一處檳榔攤地下室鐵皮屋內3天，不但被毆... , https://udn.com/news/story/7320/7001497?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:57:20 , udn , NBA／只打三節！ 約柯奇生涯第100次大三元輕取火箭  , https://udn.com/news/story/7002/7001395?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:57:31 , udn , 在明星中鋒約基奇生涯第100次大三元的率領下，美國職籃NBA丹佛金塊今天在客場以133比112擊敗休士頓火箭，戰績44勝... , https://udn.com/news/story/7002/7001395?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:57:51 , udn , 中籤現賺6萬！龍德造船2月24日公開申購「只有3天」 承銷價30元賺翻倍抽起來 , https://udn.com/news/story/7251/7001233?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:58:01 , udn , 有興櫃股要轉上市開放申購囉！軍工股龍德造船（6753）將在3月中旬轉上市，2/24起至3/2公開申購，承銷價定為30元、申購總股數1805張。如果以2/23收盤價92.5元計算，抽中1張就相當賺進6.25萬元，讓不少投資人摩拳擦掌來試試手氣，想在228連假過後領個大紅包帶回家。 , https://udn.com/news/story/7251/7001233?from=udn-ch1_breaknews-1-0-news
2023-03-01 13:58:22 , udn , 部隊鍋EP105｜無時無刻、不分敵友的電戰不是打電動 AI也能應用在電戰嗎？ , https://udn.com/news/story/10930/7001496?from=udn-ch1_breaknews-1-0-news
