2023-03-19 00:26:27 , udn , 殺破狼周運勢／白羊面臨社恐症 1星座偏財運好「發票中獎率高」 , https://udn.com/news/story/7268/7029830?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:17:58 , udn , LaLaport北館進駐廠商徵才 提供1335個工作機會 , https://udn.com/news/story/7325/7041729?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:18:09 , udn , LaLaport台中購物中心北館近日將開幕，為了因應人力需求，特別請台中市政府協助，雙方合作25日在南館前廣場舉辦徵才活... , https://udn.com/news/story/7325/7041729?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:18:29 , udn , 印地安泉網賽／阿爾卡拉斯闖決賽 重返球王剩一步 , https://udn.com/news/story/7005/7041709?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:20:56 , udn , 先別丟！高鐵「高級免洗筷」不刺手可重複使用 原料竟是稻殼 , https://udn.com/news/story/120912/7041659?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:21:06 , udn , 高鐵省時、快速又便利，日前有網友前往高鐵站時不小心遺失餐具，向服務人員索取後，原PO驚呼「高鐵的免洗筷也太高級了吧」，對此有人解釋是可重複使用的「稻殼筷」，研發業者謝文堂表示，該成份有七成是稻殼，三成是食品級塑膠材質，材質平滑、不刺手，不過還有人認為缺點是「很容易斷」。 , https://udn.com/news/story/120912/7041659?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:21:27 , udn , 屏東知名水餃商慰勞部隊 國軍教召伙食意外曝光 , https://udn.com/news/story/7327/7041732?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:21:37 , udn , 陸軍第117旅砲兵營辦理為期14天新制教育召集訓練，今天才邁入第2天，屏東里港文富食品董事長趙壽全獲知教召訊息，隨即邀集... , https://udn.com/news/story/7327/7041732?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:21:58 , udn , NBA／湯普森秀4次奪冠挑釁 布魯克斯反嗆：你爛透了 , https://udn.com/news/story/7002/7041688?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:22:08 , udn , 今日，勇士隊與灰熊隊再次上演「世仇之戰」，雖然比賽在第四節尾聲便已大致底定，但球員之間的罵戰卻未停歇，尤其是湯普森（Klay Thompson）與布魯克斯（Dillon Brooks）的糾葛。

 , https://udn.com/news/story/7002/7041688?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:22:28 , udn , 寄養家庭年齡老化 花蓮家扶邀大眾為兒少提供避風港 , https://udn.com/news/story/7266/7041731?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:22:39 , udn , 花蓮家扶中心接受縣府委託辦理寄養家庭服務，截至今年2月底，全縣有46戶寄養家庭，照顧54名寄養安置的兒童與少年。不過家扶... , https://udn.com/news/story/7266/7041731?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:22:59 , udn , 春祭清明追思祭典 五城、四十份公墓將交管並供接駁車 , https://udn.com/news/story/7323/7041730?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:23:10 , udn , 清明假期即將來臨，不少民眾也為祭祖做準備，新北市新店區的五城、四十份示範公墓將辦理春祭清明追思祭典，不少民眾也會在近期前... , https://udn.com/news/story/7323/7041730?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:23:30 , udn , 真實版草系寶可夢！「撒旦壁虎」尾巴自帶一片樹葉 最頂偽裝300萬網友瘋傳 , https://udn.com/news/story/7470/7041719?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:23:41 , udn , 真實版寶可夢？有網友分享產於馬達加斯加的特有種壁虎，尾巴就像一片真的枯葉，加上酷炫的身體顏色，吸引百萬網友瘋傳。 , https://udn.com/news/story/7470/7041719?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:23:57 , udn , 好市多內用新制度曝光！買熱狗堡驚見1物 會員大讚：終於有了 , https://udn.com/news/story/120915/7041704?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:24:08 , udn , 美式賣場好市多（Costco）的販售品項豐富，不僅有生活用品和生鮮蔬果，熟食區的食物也受到許多饕客喜愛。然而，一名網友在臉書上發文，表示好市多的內用熱狗堡不再是使用包裝紙，而是放在圓形鐵盤上，貼文曝光後也掀起討論，有會員直呼「終於，好市多的紙盤和紙杯真的太多了」。 , https://udn.com/news/story/120915/7041704?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:24:28 , udn , 319槍擊案19周年 呂秀蓮：侯友宜有必要說清楚講明白 , https://udn.com/news/story/6656/7041746?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:24:34 , udn , 造完全球最大貨櫃船 大陸首艘國產郵輪年底下水 , https://udn.com/news/story/7331/7041692?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:24:39 , udn , 今天是「319槍擊案」19周年，前副總統呂秀蓮當時被擊中膝蓋受傷，至今仍認為沒有真相。對於時任刑事局長侯友宜可能代表國民... , https://udn.com/news/story/6656/7041746?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:24:44 , udn , 造完了福建艦航母與全球最大貨櫃船後，大陸國產第一艘大型郵輪預計也將在今年底前交付。國產大型郵輪被中國船舶集團稱作「一號工... , https://udn.com/news/story/7331/7041692?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:24:59 , udn , 堪稱幸福企業！ 這家醫院70女醫護行政人員8年生60胎 , https://udn.com/news/story/7327/7041735?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:25:09 , udn , 高雄七賢脊椎外科醫院今天在六合公園，舉辦第八屆院慶運動會暨社區健康促進親子活動。院方表示，創院八年來始終維持高優質護病比... , https://udn.com/news/story/7327/7041735?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:33:00 , udn , 影／離譜淡水客運走錯路 卡在窄小山路口動彈不得 , https://udn.com/news/story/7320/7041764?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:33:10 , udn , 新北市1輛淡水客運983路線公車，今天上午11時許竟然開錯路線，司機想從淡水區坪頂路繞回淡金路，結果因為車太長、路太窄且... , https://udn.com/news/story/7320/7041764?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:38:58 , udn , 本土+8209 明起輕症免隔離 羅一鈞：症狀緩解再出門 , https://udn.com/news/story/7314/7041775?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:39:08 , udn , 新冠肺炎國內新增8209例本土病例，較上周日漸少7.4％；另新增210例境外移入、43例死亡。明天起輕症不通報、不隔離，... , https://udn.com/news/story/7314/7041775?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:39:29 , udn , 路跑／法日混血女神再發威 雷理莎跑出萬金石冠軍 , https://udn.com/news/story/7879/7041773?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:39:39 , udn , 亞洲首場綠色金標賽賽事「2023萬金石馬拉松」今天登場，目標跑進巴黎奧運的法、日混血「長跑女神」雷理莎，以2小時46分2... , https://udn.com/news/story/7879/7041773?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:39:59 , udn , 2024布局！民眾黨北市擬提3至4人 中正萬華正談素人奇兵 , https://udn.com/news/story/123307/7041770?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:40:10 , udn , 2024立委布局，民進黨北市黨部明天起五天，辦理立委初選登記；國民黨則是22日至24日三天開放部分選區領表登記。對於藍綠... , https://udn.com/news/story/123307/7041770?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:40:30 , udn , 與日本IU大學簽MOU 新北技職生可望去日本大學先修 , https://udn.com/news/story/7323/7041769?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:40:41 , udn , 新北市教育局長張明文率樟樹國際實中、淡水商工師生赴日交流，並與日本IU情報經營大學簽訂MOU。雙方會分享學術資訊、材料和... , https://udn.com/news/story/7323/7041769?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:41:01 , udn , 南市5人獲全國育智獎表揚  身心障礙服務不退轉 , https://udn.com/news/story/7326/7041768?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:41:12 , udn , 中華民國啟智協會選出今年度身心障礙福利機構績優工作人員，全國共有30名身障機構教保員及護理人員獲獎。台南市共有5人獲表揚... , https://udn.com/news/story/7326/7041768?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:41:58 , udn , 台塑化20日起汽油每公升降3角 柴油漲5角 , https://udn.com/news/story/7238/7041777?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:42:08 , udn , 台塑石化今天下午宣布，20日凌晨1時起，調降汽油批售價每公升新台幣0.3元，柴油批售價格每公升調漲0.5元 , https://udn.com/news/story/7238/7041777?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:42:28 , udn , 對抗朝鮮：韓日追求軍情合作 「正常化」 , https://udn.com/news/story/6809/7041154?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:42:39 , udn , 韓國一名國防部官員周六告訴法新社，韓國將全面執行與日本的一項關鍵的軍事情報共享協議，因為兩國正努力解凍長期凍結的關系，並重新開展外交活動以對抗平壤。

在周四舉行的一次修復兩國軍方關系的峰會上，這 , https://udn.com/news/story/6809/7041154?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:42:59 , udn , 「艾蜜莉在巴黎」女星變身歌舞劇演員 辣秀美腿、深溝讓人臉紅心跳 , https://udn.com/news/story/7270/7041774?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:43:10 , udn , 因為演出影集「艾蜜莉在巴黎Emily in Paris」中Mindy Chen 一角，而爆紅的女星Ashley Park，擔任休閒鞋品牌SKECHERS品牌大使。首波形象廣告出爐，只見Ashley Park化身歌舞劇演員，身穿品牌鞋款展現精湛原創歌舞，不僅如此，她還延續了「艾蜜莉在巴黎」中的人設，頻頻辣秀美腿，以及深V曲線，使人看得臉紅心跳。 , https://udn.com/news/story/7270/7041774?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:43:30 , udn , 本土+8209！明起輕症免隔離 羅一鈞：症狀緩解再出門 , https://udn.com/news/story/120940/7041775?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:48:01 , udn , 台中南屯居酒屋老闆涉性侵女客 一審無罪二審逆轉改判 , https://udn.com/news/story/7317/7041797?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:48:12 , udn , 台中市陳姓男子已婚，在南屯區經營居酒屋，前年間一名妙齡女子約多名網友在該店聚會，因女子喝醉神智不清，陳以護送女子為由，再... , https://udn.com/news/story/7317/7041797?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:54:28 , udn , 復星國際創辦人郭廣昌駁頻賣產 「賣不出去才慘」 , https://udn.com/news/story/7333/7041376?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:54:39 , udn , 中國綜合民營集團復星國際近年來持續出售非核心資產，其創辦人郭廣昌近日遭諷頻賣產，不過郭廣昌霸氣反擊稱：「賣東西不慘，賣不... , https://udn.com/news/story/7333/7041376?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:54:59 , udn , 香港代購失優勢「比淘寶貴 匯率又高」 , https://udn.com/news/story/7333/7041443?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:55:09 , udn , 對比於「反向代購的興起」，香港代購行業和觀光似乎未完全復甦。陸媒時代財經指出，香港商戶面臨的競爭越來越大，大陸商戶與海外... , https://udn.com/news/story/7333/7041443?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:56:58 , udn , 人類準備好了嗎 AI改變世界影響力大過電和網路 , https://udn.com/news/story/6812/7041794?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:57:08 , udn , 觀察家表示，通用人工智慧（AGI）的興起將為世界帶來「數量級」的變化；但，我們準備好了嗎 , https://udn.com/news/story/6812/7041794?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:57:59 , udn , 香港人才難求…請1人、走1人 業界嘆影響業務發展 , https://udn.com/news/story/7333/7041429?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:58:10 , udn , 香港科技園公司昨舉辦「創科探索之旅」，現場有8間創科公司參與實體招聘，並同時啟動「香港創科職業博覽2023」網上平台，為... , https://udn.com/news/story/7333/7041429?from=udn-ch1_breaknews-1-0-news
2023-03-19 14:59:59 , udn , 禁用抖音？ 綠委：牽涉言論自由 國家安全需要取得平衡點 , https://udn.com/news/story/6656/7041805?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:00:09 , udn , 傳出國安部門近期建請政府全面禁止抖音，民進黨立委王定宇今天表示，台灣很早就禁止公部門、軍事單位使用抖音，未來是否要再進一... , https://udn.com/news/story/6656/7041805?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:01:00 , udn , 俞敏洪「寧當流浪漢 企業家生活沒質量」 網酸一句話 , https://udn.com/news/story/7333/7041378?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:01:11 , udn , 東方創始人俞敏洪17日表示，他周圍的老朋友企業家都在沒日沒夜地幹活、吃盒飯，沒有一個有著真正的高質量生活。「如果我再選擇... , https://udn.com/news/story/7333/7041378?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:02:58 , udn , 色男偷拍女子上廁所  法官判他3月徒刑 , https://udn.com/news/story/7317/7041814?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:03:09 , udn , 39歲王姓男子被控於今年2月間，在台南市某醫院1樓女廁內，將智慧型手機1支伸入隔壁廁所內涉嫌偷拍，竊錄女被害人臀部等身體... , https://udn.com/news/story/7317/7041814?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:03:29 , udn , 禁用抖音？綠委：牽涉言論自由 國家安全需要取得平衡點 , https://udn.com/news/story/6656/7041805?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:04:00 , udn , 「比打假球還可怕」 女籃國手李夢被爆裸聊領隊當小三 , https://udn.com/news/story/7332/7041379?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:04:10 , udn , 自稱中國女籃前領隊張隆前妻18日在微博爆料，女籃國手、將赴美加盟WNBA華盛頓神祕隊的李夢當小三，導致她和張隆的婚姻破裂... , https://udn.com/news/story/7332/7041379?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:17:57 , udn , 酒駕男未打方向燈遭警攔查逃逸 二度拒酒測恐罰36萬元 , https://udn.com/news/story/7321/7041833?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:18:08 , udn , 花蓮一名洪姓男子開車未打方向燈遭警方攔查，卻不配合停車，還突然下車徒步逃逸，警方上前盤問，聞到身上有明顯酒氣要求酒測，但... , https://udn.com/news/story/7321/7041833?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:18:28 , udn , 飼主叫胖狗晚上別跑吵到鄰居！牠「秒化身兔子」網讚：狗比屁孩有公德心 , https://udn.com/news/story/7470/7041806?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:18:39 , udn , 公寓大樓最怕樓上鄰居跑來跑去影響安寧，一隻大狗過了晚上10點被主人提醒別吵了，牠居然改為在地上匍匐前進防止腳步聲發出噪音，非常有公德心。 , https://udn.com/news/story/7470/7041806?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:18:59 , udn , 德基水庫集水區600天未下大雨！水利署提早調度因應 , https://udn.com/news/story/7266/7041815?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:19:09 , udn , 台中地區久旱未雨，德基水庫集水區距離前一場大雨已近600天，因水利署早在2022年8月提前因應，全力穩定台中地區用水，效... , https://udn.com/news/story/7266/7041815?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:22:02 , udn , 代購大逆轉…深圳反向帶貨赴港夯 奶茶、火鍋都能帶 , https://udn.com/news/story/7333/7041437?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:22:12 , udn , 香港與大陸2月6日起全面通關，不過陸媒時代財經報導，預想中的「赴港狂潮」暫時並未到來，缺席三年之久的「香港代購」生意也在... , https://udn.com/news/story/7333/7041437?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:23:56 , udn , 全台蛋雞4千萬隻仍缺蛋 近8成禽場問題大了 , https://udn.com/news/story/122475/7041839?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:24:04 , udn , 香港最長戶外粉筆畫 200人星光大道彩繪60米作品 , https://udn.com/news/story/7332/7041433?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:24:07 , udn , 全台在養蛋雞約4400萬隻，其中3100萬隻有生蛋，動保團體認為養太多，農委會卻說比高峰期少很多，二者其實都指向至少3成現役蛋雞產蛋率太低，於是缺蛋1個多月，蛋價連番漲。
農委會畜牧處副處長江文全說 , https://udn.com/news/story/122475/7041839?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:24:14 , udn , 超過200名人昨天在香港尖沙咀星光大道攜手創作一幅長達60米的粉筆畫，打破「香港最長戶外粉筆畫」紀錄，展現參加者對社區多... , https://udn.com/news/story/7332/7041433?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:24:27 , udn , 經典賽／一棒當美國英雄 透納：WBC氣氛堪比世界大賽 , https://udn.com/news/story/10785/7041837?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:24:38 , udn , 用滿貫全壘打幫助美國隊打進經典賽4強，英雄人物透納（TreaTurner）賽後向媒體表示，比賽氣氛跟世界大賽不相上下，「... , https://udn.com/news/story/10785/7041837?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:24:58 , udn , 蛋價公定機制難凍漲 進口雞蛋救援延長1個月 , https://udn.com/news/story/122475/7041838?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:25:09 , udn , 蛋價3個星期漲2波，還傳出蛋商搶貨，驚動公平會關切，蛋價機制歷經一甲子變革，持續的缺蛋，使得蛋農和蛋商每週商議的蛋價基本盤備受考驗，有賴進口雞蛋來穩價。
民眾慨嘆能夠天天吃蛋很奢侈，今年春節後的雞蛋 , https://udn.com/news/story/122475/7041838?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:25:29 , udn , 安理會會議在即 北韓時隔3天又射彈挑釁 , https://udn.com/news/story/6809/7041836?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:25:36 , udn , 香港西九文化區海外遊客愛 設專屬部門接待 , https://udn.com/news/story/7332/7041434?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:25:39 , udn , 聯合國安理會20日將舉行公開會議討論北韓核問題，可能談及16日發射洲際彈道飛彈（ICBM）行為。同時北韓挑釁行動持續，今... , https://udn.com/news/story/6809/7041836?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:25:46 , udn , 國際拍賣行富藝斯進駐西九文化區，亞洲區新總部大樓昨日開幕，西九文化區管理局行政總裁馮程淑儀稱，現時每月可接待約600個旅... , https://udn.com/news/story/7332/7041434?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:26:00 , udn , 顧立雄示警選前認知戰會越演越烈 綠委：必然會發生 , https://udn.com/news/story/6656/7041840?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:26:10 , udn , 國安會秘書長顧立雄昨天說，台灣今年充滿憂心挑戰，中共對台的認知與資訊操控越演越烈，合理預期將大規模干預明年大選，民進黨立... , https://udn.com/news/story/6656/7041840?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:26:31 , udn , 厄瓜多爾6.8地震已12死 消防署啟動救援任務整備 , https://udn.com/news/story/7314/7041835?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:26:41 , udn , 南美洲國家厄瓜多爾3月18日上午11時12分發生6.8地震，震央位於首都基多西北方、安地斯郡西北岸埃斯梅拉達斯以南82公... , https://udn.com/news/story/7314/7041835?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:26:56 , udn , 高價豪宅市場萎縮 人人轉買小坪數 業者：房市和缺蛋問題一樣 , https://udn.com/news/story/7238/7041783?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:27:06 , udn , 房地合一2.0新制上路後，高總價豪宅成交價量收斂，小坪數房宅呈一枝獨秀現象，以高雄華王大飯店拆除後改建的大樓「港灣1號院」為例，去年10月預售至今已大賣近500戶，其中有百餘戶的單坪價位已站上5字頭，刷新高雄市小宅成交的單坪價格紀錄。

房地產業界觀察，即將到來的房市329檔期，應會呈現「量縮價漲」趨勢。... , https://udn.com/news/story/7238/7041783?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:27:26 , udn , 中山松山誰選？ 吳怡農：兩次沒選上說找人來接棒有點誇張 , https://udn.com/news/story/6656/7041841?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:27:37 , udn , 2024立委布局，民進黨北市黨部明天起開放初選登記，先前挑戰中山、北松山立委補選失利的壯闊台灣聯盟理事長吳怡農今天受訪表... , https://udn.com/news/story/6656/7041841?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:29:03 , udn , 二林東螺溪木棉花季登場 穿和服漫步樹下好浪漫 , https://udn.com/news/story/7325/7041812?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:29:14 , udn , 彰化縣二林鎮東螺溪木棉花季今天登場，民眾穿著和服在木棉花樹下拍美照、逛文創市集相當熱鬧，二林鎮長蔡詩傑說，希望讓大家體驗... , https://udn.com/news/story/7325/7041812?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:32:56 , udn , 巴黎女孩穿搭訣竅大公開！必備60年代復古單品、極簡黑白展現都會感 , https://udn.com/news/story/7270/7041847?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:33:07 , udn , 揉合日法風情的To b. by agnès b.推出了春夏系列，這一次品牌以巴黎女孩的穿搭風格出發，輪廓剪裁融合東京街頭風格，提供包括了60年代維希格紋（Vichy Check）、手繪愛心圖案、經典條紋等設計元素的服裝，讓消費者不用花心思搭配，立刻就能穿出法式浪漫風格。 , https://udn.com/news/story/7270/7041847?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:33:27 , udn , 敦睦遠航訓練支隊停泊基隆港參觀爆人潮 明天還有一天 , https://udn.com/news/story/7328/7041842?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:33:37 , udn , 政府換屆打虎不停歇 3天3中管幹部落馬 , https://udn.com/news/story/7331/7041446?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:33:38 , udn , 海軍敦睦遠航訓練支隊今、明兩天在基隆港，開放民眾登艦參觀。不少民眾把握難得上軍艦的機會，從碼頭一路排到市區道路，大排長龍... , https://udn.com/news/story/7328/7041842?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:33:48 , udn , 中國政府換屆，打虎不間斷。媒體報導，2023年截至目前為止，不到三個月時間中，已經有十名中管幹部被查。光從3月16日至1... , https://udn.com/news/story/7331/7041446?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:35:56 , udn , 日職／吳念庭熱身賽首場出賽 吞2K沒有安打 , https://udn.com/news/story/7001/7041843?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:36:07 , udn , 日職埼玉西武獅隊野手吳念庭今天熱身賽回到先發出賽，總計3打數吞下2次三振、歸隊後首戰沒有安打；羅德隊山口航輝敲超前比數陽... , https://udn.com/news/story/7001/7041843?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:36:27 , udn , 電價漲 藍委：錯誤能源政策 通膨、物價恐多面夾殺 , https://udn.com/news/story/7238/7041852?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:36:38 , udn , 平均電價調漲11%，經濟部強調是產業用電調漲較多，民生用電多數不漲。國民黨立委李貴敏今天說，錯誤的能源政策導致台電嚴重虧... , https://udn.com/news/story/7238/7041852?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:38:57 , udn , 人類從未遇過！萬年「殭屍病毒」來了 醫示警：有大流行風險 , https://udn.com/news/story/7266/7041803?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:39:08 , udn , 全球暖化日漸嚴重，異常氣候也越來越常出現，各界專家都謹慎看待。對此，胸腔暨重症專科醫師黃軒在臉書上發文，表示只要人類把地球持續加溫，凍土持續融化，殭屍病毒恐怕在未來重新出現在地球上。 , https://udn.com/news/story/7266/7041803?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:39:28 , udn , 影／大甲媽嫁女兒集體婚禮 顏清標要新人「一晚最少起來3次」 , https://udn.com/news/story/7325/7041855?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:39:38 , udn , 大甲媽嫁女兒集團婚禮今天中午在大甲鎮瀾宮前廣場舉行，66對新人在媽祖見證下結婚，鎮瀾宮董事長顏清標致詞時要新人增產報國，... , https://udn.com/news/story/7325/7041855?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:39:59 , udn , 全英公開賽／英文受訪分享信念 戴資穎：永遠要相信自己 , https://udn.com/news/story/7005/7041857?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:40:09 , udn , 尋求全英公開賽第4冠的我國「一姊」戴資穎，台灣時間今天凌晨和南韓名將安洗瑩上演「神仙打架」戲碼，雙方大戰3局，歷經1小時... , https://udn.com/news/story/7005/7041857?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:40:30 , udn , 改裝車噪音擾人！ 土城警聯合環保局路檢 已舉發7百多件 , https://udn.com/news/story/7320/7041853?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:40:40 , udn , 新北市警方近來屢接獲民眾陳情改裝車噪音擾人，土城分局針對違規改裝排氣管噪音問題，規畫每月8到10場次的取締酒危駕專案勤務... , https://udn.com/news/story/7320/7041853?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:41:56 , udn , 顧全大局  黃秋瑛宣布不參與民進黨黨內立委初選 , https://udn.com/news/story/6656/7041863?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:42:06 , udn , 湧言會議員黃秋瑛不畏誠信條款，堅持投入高雄第二選區初選，挑戰現任立委邱志偉，但歷經黨內協調，今下午黃秋瑛在立委趙天麟、高... , https://udn.com/news/story/6656/7041863?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:42:26 , udn , 駕車自撞地下道護欄車毀受輕傷 轟然巨響驚醒居民 , https://udn.com/news/story/7320/7041862?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:42:34 , udn , 髒、累、學徒時間長 山西瓦工年掙25萬元仍招不到人 , https://udn.com/news/story/7332/7041689?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:42:37 , udn , 38歲邱姓男子今天凌晨疑因疲勞駕駛，車子撞上苗栗市國華路地下道快、慢車道中間分隔島水泥護欄，車子嚴重受損，邱男受輕傷，並... , https://udn.com/news/story/7320/7041862?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:42:45 , udn , 目前裝修市場上所有的工種裡，瓦工最為緊缺。山西一名瓦工王紅偉幹二十多年，一年能掙近25萬元，雖然掙得不少，卻因為工作髒、... , https://udn.com/news/story/7332/7041689?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:44:57 , udn , NBA／布朗森回歸感受MVP呼聲 藍道：球隊致命武器 , https://udn.com/news/story/7002/7041856?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:45:08 , udn , 近6場比賽缺席5場的布朗森（Jalen Brunson）重新回歸，他在首節就狂拿16分，並且在第四節最後雙方平手之際，個人拿下重要4分，搭配藍道（Julius Randle）的關鍵進球，一舉將比分拉開 , https://udn.com/news/story/7002/7041856?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:45:29 , udn , 電價漲 藍委：錯誤能源政策，通膨、物價恐多面夾殺 , https://udn.com/news/story/7238/7041852?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:45:59 , udn , 疑因疲勞駕駛…男自撞地下道護欄、車毀受輕傷 轟然巨響驚醒居民 , https://udn.com/news/story/7320/7041862?from=udn-ch1_breaknews-1-0-news
2023-03-19 15:47:56 , udn , 全程軟水、低敏洗劑 「RIV精緻洗衣」雙北3件免費收送 , https://udn.com/news/story/7266/7041864?from=udn-ch1_breaknews-1-0-news
