2023-05-05 00:00:11 , udn , 里長為1間破爛鐵皮屋拍片請命 細說苦命老人說不出的痛 , https://udn.com/news/story/7320/7143579?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:16:48 , udn , 農曆3月要到了！命理師湯鎮瑋老師分享影片「十二生肖5/6-6/5（農曆三月）豬、蛇、虎、兔、馬、羊，運勢要注意」，告訴不同生肖這段期間該注意哪些事情。這邊說的「農曆三月」，是依照二十四節氣的交接點，而非一般農曆，從「節點」來看才是真正的農曆運勢，因此時間點從國曆5月6日（立夏）到國曆6月5日。 , https://udn.com/news/story/7268/7142336?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:17:03 , udn , 越南移工違規雙載又酒駕肇事 後座同鄉摔倒慘被輾斃 , https://udn.com/news/story/7320/7145073?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:17:09 , udn , 拿坡里義甲冠軍狂歡：球王馬拉度納之後，33年的漫長等待 , https://udn.com/news/story/6809/7145039?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:17:13 , udn , 雲林縣斗六市昨天發生一起死亡車禍，一名越南籍謝姓移工違規酒駕騎乘電動自行車與同鄉的同事雙載，未依規定兩段式左轉，遭對向車... , https://udn.com/news/story/7320/7145073?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:17:19 , udn , 「睽違33年，拿坡里在馬拉度納之後的第一個聯賽冠軍，整座城市燃燒狂喜。」義大利甲級聯賽球隊拿坡里（Napoli）在5月4日的比賽之後，確定贏得2022-23賽季的義甲冠軍。此前拿坡里已33年無法贏得聯賽冠軍，前一次在1990年帶領拿坡里摘冠的，正是隊上的傳奇球星、阿根廷老球王馬拉度納（Diego Maradona）。如今拿坡里全城陷入狂喜，煙火徹夜不滅，球隊的旗幟、淺藍色球衣、還有畫有馬拉度納的橫幅四處飛舞，可以想見勝利的狂喜將持續整個夏天——這不僅是拿坡里的榮光，更是長期處於貧困弱勢的南義，戰勝北義的揚眉吐氣。 , https://udn.com/news/story/6809/7145039?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:17:40 , udn , 連接嘉義縣市軍輝橋封閉改道 部分用路人不習慣分流誤入車道 , https://udn.com/news/story/7326/7145040?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:17:50 , udn , 嘉義縣市重要交通樞紐軍輝橋改建，上下游興設2座便橋，下午2點軍輝橋封閉，施工期間用路人逆時鐘分流改道，公路總局五工處派義... , https://udn.com/news/story/7326/7145040?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:18:11 , udn , 需求憂慮加深 鐵礦砂重挫5%至五個月最低 , https://udn.com/news/story/6811/7145038?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:18:19 , udn , 監委申請調查陳凱凌涉貪案  南市政風處回應了 , https://udn.com/news/story/7326/7145083?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:18:21 , udn , 美國銀行業危機與需求憂慮揮之不去，拖累新加坡交易所鐵礦砂期貨價格今（5）日一度跌至五個月最低，朝周線大跌的方向前進。 , https://udn.com/news/story/6811/7145038?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:18:29 , udn , 有關監察委員針對台南市府經濟發展局前局長陳凱凌，涉及利用職務上機會詐取財物、公務員詐欺得利、財產來源不明、偽造文書及洗錢... , https://udn.com/news/story/7326/7145083?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:18:42 , udn , 賴清德競總啟動裝修 「輔選四巨頭」齊現身拜拜 , https://udn.com/news/story/123307/7145035?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:18:50 , udn , 日職／王柏融4滾1飛沒敲安 但有1分打點加關鍵推進 , https://udn.com/news/story/7001/7145084?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:18:52 , udn , 副總統賴清德已被民進黨正式提名成為2024年總統參選人，其競選總部選定在民進黨中央黨部旁大樓。今天有民眾目擊，賴陣營「輔... , https://udn.com/news/story/123307/7145035?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:19:00 , udn , 前一場單場3安的王柏融今天球棒降溫，在日職二軍火腿隊與養樂多隊之戰，兩隊合計敲出22支安打，不過王柏融5打數繳白卷，但靠... , https://udn.com/news/story/7001/7145084?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:19:13 , udn , 台積電致股東報告書出爐 劉德音、魏哲家：對公司未來充滿興奮 , https://udn.com/news/story/7253/7145034?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:19:21 , udn , 濃煙直竄！瓜地馬拉「火峰」火山噴發 當局疏散逾1000人 , https://udn.com/news/story/6809/7145070?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:19:23 , udn , 台積電（2330）致股東報告書今（5）日上傳，台積電董事長劉德音、總裁魏哲家在致股東的營業報告書中回顧過去台積電過去一年... , https://udn.com/news/story/7253/7145034?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:19:31 , udn , 中美洲最活躍火山「火峰」（Fuego）今天噴發，噴出的濃厚火山灰雲籠罩在瓜地馬拉首都附近的城鎮和農場上空。當局已疏散10... , https://udn.com/news/story/6809/7145070?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:19:44 , udn , 全運會10月台南登場 爭取1.7億進行14場館整備迎賽事 , https://udn.com/news/story/7005/7145032?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:19:54 , udn , 112年全國運動會將於10月21日開始在台南盛大舉行，市府向中央爭取14處競賽場館整修經費1.7億元，市長黃偉哲今天前往... , https://udn.com/news/story/7005/7145032?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:20:15 , udn , NBA／「沒奪冠就被解雇」 里拉德、林書豪聲援布丹霍澤 , https://udn.com/news/story/7002/7144981?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:20:26 , udn , 公鹿遭第八種子熱火爆冷淘汰後，總教練布丹霍澤（Mike Budenholzer）稍早也遭球隊開除，不只勇士主帥柯爾（Steve Kerr）為他抱不平，拓荒者隊里拉德（Damian Lillard）、華 , https://udn.com/news/story/7002/7144981?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:20:46 , udn , 整合微機電和紅光線感測 眾智光電竹北建廠成護國群山一員 , https://udn.com/news/story/7240/7145021?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:20:57 , udn , 全球第二大熱電堆感測器大廠眾智光電今（5）日舉行竹北新廠動土典禮，預估將斥資10億元，位於竹北生醫園區占地1500坪，將... , https://udn.com/news/story/7240/7145021?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:21:17 , udn , 要求代理教師寒暑假上課簽聘期同意書？ 台南市教育局回應了 , https://udn.com/news/story/6885/7145017?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:21:19 , udn , 歐布萊恩示警共軍2年內攻台 陳建仁：對國家防衛有信心 , https://udn.com/news/story/6656/7145085?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:21:28 , udn , 有關報載代理教師團體指稱台南市要求代理教師簽署聘期同意書，寒暑假上課才給予完整聘期一事，台南市教育局表示，報導所言與事實... , https://udn.com/news/story/6885/7145017?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:21:29 , udn , 行政院長陳建仁在警政署參加「全民反詐 藝起發聲」記者會，會前接受媒體訪問，其中被問到警政署召募年輕人加入民防的議題，陳建... , https://udn.com/news/story/6656/7145085?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:21:48 , udn , 捷運三鶯線工期再延後 新北捷運局：力拚2025年底完工通車 , https://udn.com/news/story/7323/7145020?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:21:59 , udn , 捷運三鶯線原本預計2023年完工，但受到缺工缺料影響，完工日延後至2025年底，地方認為，在地民眾很期待捷運完工，如今卻... , https://udn.com/news/story/7323/7145020?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:22:20 , udn , NBA／湯普森爸勇士、湖人都支持 柯爾笑：不是血濃於水嗎? , https://udn.com/news/story/7002/7144891?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:22:30 , udn , 眾所矚目的「湖勇大戰」中，球迷大多壁壘分明，但老湯普森（Mychal Thompson）卻陷入球隊和兒子的兩難，也讓柯爾（Steve Kerr）滿頭問號。

雖然老爸支持兒子聽來天經地義，但老湯普 , https://udn.com/news/story/7002/7144891?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:24:20 , udn , 聽凱莉包唱歌劇「愛馬仕 飛馬行空」童趣奇幻明起登場 , https://udn.com/news/story/7270/7145087?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:24:30 , udn , 什麼是輕盈？如何輕盈？飛馬育有六匹尚未長出翅膀的小馬，小馬在愛馬仕的世界裡尋找輕盈，想要遨翔天際。這六匹小馬的故事，正是... , https://udn.com/news/story/7270/7145087?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:24:51 , udn , 台積電致股東報告書 劉德音、魏哲家：專注公司基本面、提高研發強度 , https://udn.com/news/story/7240/7145086?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:25:01 , udn , 台積電（2330）致股東營業報告書今（5）日上傳，台積電董事長劉德音、總裁魏哲家在致股東的營業報告書中回顧過去台積電過去... , https://udn.com/news/story/7240/7145086?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:27:19 , udn , 新北五股區公所爆收賄 民政科僱員長期收殯葬業紅包被收押禁見 , https://udn.com/news/story/7321/7145108?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:27:29 , udn , 新北市五股區公所爆收賄案，民政科一名負責管理殯葬業務的翁姓約聘僱員以每次2千元至3千元不等價格收受殯葬業者賄賂，新北地檢... , https://udn.com/news/story/7321/7145108?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:27:50 , udn , 中華電信新董座郭水義：要讓中華電市值穩站兆元之上 , https://udn.com/news/story/7240/7145107?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:28:00 , udn , 中華電信（2412）董事會今日舉行董事會，原董事長謝繼茂卸任，推舉現任總經理郭水義接任董事長職務，下午舉行新舊任董事長交... , https://udn.com/news/story/7240/7145107?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:28:21 , udn , 彰化南瑤宮進香回鑾 兩儀式見證百年古禮 , https://udn.com/news/story/7325/7145102?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:28:28 , udn , 蔡見興為首AMC七人全數離開  其子蔡政達也從合庫創投離職 , https://udn.com/news/story/7239/7145046?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:28:32 , udn , 彰化南瑤宮徒步笨港進香回鑾，今天抵達北斗鎮，中圳白鶴宮負責「接（祭）貳香」，雙方各拿出信物仿古銀牌接合併攏，確認身分無誤... , https://udn.com/news/story/7325/7145102?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:28:52 , udn , 42名藝人齊聚警政署 攜手警方一同反詐 , https://udn.com/news/story/7321/7145105?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:28:57 , udn , 「打詐台南隊」超前布署 黃偉哲：全民反詐一起啟動 , https://udn.com/news/story/7326/7145064?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:29:03 , udn , 警政署今天邀請孔鏘、白冰冰、洪榮宏、翁立友、康康、張秀卿等42名藝人，齊聚警政署大禮堂參與「全民反詐 藝起發聲」反詐記者... , https://udn.com/news/story/7321/7145105?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:29:08 , udn , 台南市打詐、阻詐成果豐碩，今年第一季攔阻金額更高達2億多元，為六都第一。台南市長黃偉哲於今天「全民反詐啟動日」帶領警察局... , https://udn.com/news/story/7326/7145064?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:29:54 , udn , 台積電致股東報告書出爐！劉德音、魏哲家提「2點」營運方針 , https://udn.com/news/story/7240/7145086?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:30:20 , udn , 學校營養午餐麵包出現活蟲！ 基隆市府要求處分供應商 , https://udn.com/news/story/7328/7145126?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:30:25 , udn , 歐布萊恩示警「共軍2年內攻台」 陳建仁：對國家防衛有信心 , https://udn.com/news/story/10930/7145085?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:30:30 , udn , 基隆某高中營養午餐的點心麵包，遭學生向導師反映，出現不明毛蟲爬行，畫面令人作噁，市府啟動食安機制，追溯源頭，食品供應廠商... , https://udn.com/news/story/7328/7145126?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:30:51 , udn , 路透：大陸航空母艦仍不成氣候 政治宣傳居多 , https://udn.com/news/story/7333/7145120?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:31:01 , udn , 路透報導，共軍上月展開「聯合利劍」演習時，航空母艦「山東艦」出現在台灣東部，就暴露了似乎還沒掌握航艦的正確運用方式，目前... , https://udn.com/news/story/7333/7145120?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:31:22 , udn , 力晶小金雞晶合集成登陸科創板  開盤大漲15.71% , https://udn.com/news/story/7333/7145123?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:31:32 , udn , 力晶集團在大陸與安徽省合肥市政府合作成立的「晶合集成」，5日在科創板上市，發行價格為每股人民幣19.86元，開盤大漲15... , https://udn.com/news/story/7333/7145123?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:31:53 , udn , 台股守住15600點 法人：下週觀察MSCI調整結果 , https://udn.com/news/story/7251/7145089?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:32:03 , udn , 台積電重返500元，千金高價股回神，台股今天漲17點收在15626.07點，守住15600點和短期均線。法人指出，台股下... , https://udn.com/news/story/7251/7145089?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:32:24 , udn , 【一劍浣春秋】想和三上悠亞一樣稱霸海外？女優要有這樣的條件 , https://udn.com/news/story/120914/7145052?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:32:34 , udn , 隨著天氣愈來愈熱，成人展的腳步也近了！ , https://udn.com/news/story/120914/7145052?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:32:55 , udn , 郭台銘火力全開 宣布北中南四場大型造勢活動 , https://udn.com/news/story/123307/7145109?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:33:06 , udn , 國民黨總統提名將在5月底前完成，鴻海（2317）創辦人郭台銘積極爭取國民黨徵召，希望透過接續請益之旅的四場造勢活動，勝出... , https://udn.com/news/story/123307/7145109?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:33:20 , udn , 高美濕地一生必遊 遊客找嘸公廁 議員批丟臉 , https://udn.com/news/story/7325/7145135?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:33:31 , udn , 台中市高美濕地被國際譽為「一生必遊一次的景點」，卻沒有興建公廁，台中市議員楊典忠今天質詢表示，台中市已經合併升格12年，... , https://udn.com/news/story/7325/7145135?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:33:51 , udn , 綠議員問有訪中計畫？ 侯友宜：目前沒有吧 , https://udn.com/news/story/6656/7145140?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:34:02 , udn , 新北市議會今下午持續總質詢，民進黨市議員輪番逼問新北市長侯友宜是否認同「一個中國」或「一中原則」，並詢問是否有訪中計畫。... , https://udn.com/news/story/6656/7145140?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:34:22 , udn , 同是「歌手轉戰政壇」 林昶佐帶今井繪理子逛萬華吃美食 , https://udn.com/news/story/6656/7145115?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:34:33 , udn , 日本參議員今井繪理子是前女子偶像團體SPEED的成員，近日隨訪團來台，昨天在無黨籍立委林昶佐陪同下，兩人前往萬華華西街夜... , https://udn.com/news/story/6656/7145115?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:34:53 , udn , 特斯拉又漲價！Model S、X調漲8.4萬 券商：為價格戰降溫 , https://udn.com/news/story/7331/7145130?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:35:04 , udn , 特斯拉中國官網5日發布，全新Model S及全新Model X全系車型上調售價人民幣1.9萬元（約新台幣8.4萬元）。調... , https://udn.com/news/story/7331/7145130?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:35:24 , udn , 26年前一兵被控搶奪入獄同伴卻無罪？ 憲法法庭讓他可再審 , https://udn.com/news/story/7321/7145132?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:35:35 , udn , 26年前一兵王瑞豐被控和陳姓男子騎車搶奪民女，陳無罪，但國防部高等軍事法院高雄分院判王5年徒刑，高雄高分院駁回他的上訴定... , https://udn.com/news/story/7321/7145132?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:35:56 , udn , 女童遭凌虐死狀慘 可惡男餵毒埋屍 更一審判17年半 , https://udn.com/news/story/7321/7145134?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:36:06 , udn , 南投男子陳威嘉照顧彭姓女友3歲女兒時，常以尿褲子、說謊就痛毆到頭骨折，甚至餵FM2、安毒致死後埋屍，一審依殺人罪判無期，... , https://udn.com/news/story/7321/7145134?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:36:27 , udn , 初次過夜男友「半夜被嚇逃」妹子喊冤爆哭 網見房內照嚇傻：太噁 , https://udn.com/news/story/7272/7144968?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:36:37 , udn , 一名女網友分享，為了迎接與男友的初次過夜，她特地把房間打掃乾淨，怎料當晚睡到一半，竟有隻小蟑螂爬到男友的腿上，對方被嚇到衝進浴室，結果裡面也有一隻，讓他當場狂飄髒話。當下原po趕緊道歉，但男友只是隨意翻動四周，又驚見小蟑螂亂竄，最後氣到提分手，文章曝光，網友們也直呼「真的太噁」。 , https://udn.com/news/story/7272/7144968?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:39:20 , udn , 綠委關注媒體分潤機制 盼修法成立數位發展基金 , https://udn.com/news/story/6656/7145145?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:39:31 , udn , 為保障新聞業在數位市場發展，澳洲國會通過新聞媒體與數位平台強制議價法，明定跨國數位平台如Google、Meta應對使用新... , https://udn.com/news/story/6656/7145145?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:39:51 , udn , 泰山公司派提假處分阻改選 市場派龍邦：不認為法院會核准 , https://udn.com/news/story/7241/7145143?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:40:01 , udn , 長期收殯葬業紅包！新北五股區公所被爆收賄 民政科僱員遭收押禁見 , https://udn.com/news/story/7321/7145108?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:40:02 , udn , 泰山公司（1218）派阻5月31日龍邦（2514）召開股臨會，昨（4）日公告聲請假處分，市場派龍邦律師黃福雄今（5）日表... , https://udn.com/news/story/7241/7145143?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:40:23 , udn , 高雄港全自動化第七貨櫃中心 正式啟用 , https://udn.com/news/story/7241/7145136?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:40:33 , udn , 臺灣港務公司今（5）日宣布高雄港第七貨櫃中心正式啟用，該公司李賢義董事長並親赴現場關心櫃場作業情形，視導長榮海運「遠端自... , https://udn.com/news/story/7241/7145136?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:41:25 , udn , 綠議員問是否有訪中計畫？侯友宜：目前沒有吧 , https://udn.com/news/story/123307/7145140?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:42:20 , udn , 寶格麗Save the Children慈善珠寶 助弱勢孩童也幫媽媽 , https://udn.com/news/story/7270/7145160?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:42:30 , udn , 精品品牌寶格麗（BVLGARI）長期與Save the Children救助兒童會攜手合作，每販售Save The Ch... , https://udn.com/news/story/7270/7145160?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:42:51 , udn , 港務公司活化資產 基隆信二路土地5月下旬公開招標 , https://udn.com/news/story/7241/7145163?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:42:57 , udn , 新股大禮包又來了！這檔抽中賺4萬元 報酬率逾倍 , https://udn.com/news/story/7251/7145129?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:43:01 , udn , 基隆市信二路商業設施與土地為市中心核心商業區，原為交通部基隆港務局員工宿舍，台灣港務公司為活化資產、提升建物使用價值，將... , https://udn.com/news/story/7241/7145163?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:43:07 , udn , 新股抽籤大禮包又來了！電子零組件商南俊國際（6584）採競價拍賣方式辦理承銷，4日順利完成；預計8日至10日辦理初次上櫃... , https://udn.com/news/story/7251/7145129?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:43:58 , udn , 26年前一兵被控搶奪入獄同夥卻無罪？憲法法庭讓他可再審 , https://udn.com/news/story/7321/7145132?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:45:21 , udn , 共軍將赴寮國軍演20天 模擬打擊「跨國武裝犯罪集團」 , https://udn.com/news/story/7331/7145164?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:45:31 , udn , 大陸國防部宣布，共軍南部戰區將於5月赴寮國，與寮軍舉行「友誼盾牌」軍演，據指出，這次演習雙方動員兵力900名，模擬的情境... , https://udn.com/news/story/7331/7145164?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:45:52 , udn , 好可憐！高雄2歲男童疑遭虐抓甩摑臉 回家跟媽媽喊「痛痛」 , https://udn.com/news/story/7327/7145167?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:46:02 , udn , 兒虐案層出不窮，高市議員簡煥宗指出，三民區某幼兒園一名幼兒疑遭老師施暴，整個人被抓起來甩與掌摑，臉上留有瘀痕，孩子回家後... , https://udn.com/news/story/7327/7145167?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:46:23 , udn , 司法院新任秘書長出爐！懲戒法院法官吳三龍接任 審過石木欽案 , https://udn.com/news/story/7321/7145166?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:46:33 , udn , 總統府日前核准懲戒法院院長李伯道5月8日退職，由司法院秘書長林輝煌將接任懲戒法院院長，而秘書長一職由蔡英文總統令懲戒法院... , https://udn.com/news/story/7321/7145166?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:47:33 , udn , 郭台銘火力全開拚民調 宣布北中南辦4場大型造勢活動 , https://udn.com/news/story/123307/7145109?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:47:55 , udn , 阿嬤a胖母親節彩繪蛋糕DIY  鍾東錦帶頭向長輩致意 , https://udn.com/news/story/7324/7145161?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:47:58 , udn , 女童遭凌虐死狀慘...可惡男狠餵毒埋屍 更一審判17年半 , https://udn.com/news/story/7321/7145134?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:48:06 , udn , 苗栗縣後龍鎮衛生所今天上午在水尾社區活動中心，舉辦「阿嬤a胖母親節彩繪蛋糕DIY活動，邀請專業烘焙師，由縣長鍾東錦帶頭向... , https://udn.com/news/story/7324/7145161?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:49:58 , udn , 高美濕地一生必遊！遊客找嘸公廁 議員批丟臉 , https://udn.com/news/story/7325/7145135?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:51:23 , udn , 超美！高屏溪舊鐵橋旁大片波斯菊花海 趁周末把握花期 , https://udn.com/news/story/7327/7145177?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:51:33 , udn , 高屏溪畔的舊鐵橋屏東端，現有大片波斯菊花海，宛若大地鋪上黃色地毯，迎接大家。左岸高屏溪協會提醒，這周末將進入盛開期，花期... , https://udn.com/news/story/7327/7145177?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:51:54 , udn , 竹北天坑擴大？某大樓旁也傳人行道沉降 就在事發地附近 , https://udn.com/news/story/7324/7145173?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:52:04 , udn , 竹北不只豐采520周邊出現天坑，前縣議員杜文中指出，位於勝利十一路的某住宅大樓，從去年至今同樣出現至少3次地面「凹陷」，... , https://udn.com/news/story/7324/7145173?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:52:25 , udn , 徐巧芯點名推薦川晟科技產品 黃偉哲駁：勿因選舉抺黑 , https://udn.com/news/story/6656/7145175?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:52:35 , udn , 國民黨台北市議員徐巧芯今天在臉書發文，imB借貸平台日如何取信於民，騙到這麼多台灣人的？平台負責人曾國緯已遭拘提，並坦承... , https://udn.com/news/story/6656/7145175?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:52:56 , udn , 印尼第一季GDP年增5.03% 超出預期 , https://udn.com/news/story/6809/7145091?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:53:07 , udn , 印尼今年第一季GDP較去年同期成長了5.03%，高於預期，顯示這個東南亞最大經濟體正持續從疫情中復甦。分析稱，GDP增長... , https://udn.com/news/story/6809/7145091?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:53:27 , udn , 虎鯨撒嬌求抓癢！飼育員「風暴式狂擼」雙手攤開滿是厚厚黑泥 神秘原因曝光 , https://udn.com/news/story/7470/7144894?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:53:32 , udn , 美國央行稱職嗎？伊爾艾朗：Fed已犯「三大錯」理應受評 , https://udn.com/news/story/6811/7145128?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:53:38 , udn , 殺人鯨「虎鯨」是不少人相當喜愛的海洋生物。日前一段神奇影片瘋傳，一隻水族館的虎鯨有個習慣，就是覺得很癢的時候都會浮出水面找信任的飼育員幫忙抓癢，不過飼育員幫虎鯨抓完癢之後卻出現滿手黑泥，奇特的現象引起不少網友討論。 , https://udn.com/news/story/7470/7144894?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:53:43 , udn , 美國聯準會（Fed）打通膨之戰尚未完結，成敗還很難說，但安聯集團首席經濟顧問伊爾艾朗（Mohamed El-Erian）... , https://udn.com/news/story/6811/7145128?from=udn-ch1_breaknews-1-0-news
2023-05-05 16:54:59 , udn , 司法院新任秘書長出爐！懲戒法院法官吳三龍接任 曾審過石木欽案 , https://udn.com/news/story/6656/7145166?from=udn-ch1_breaknews-1-0-news
2023-05-05 17:00:25 , udn , 龍騰斷橋塗裝後「亮相」了 文觀局：可降低違和感 , https://udn.com/news/story/7324/7145211?from=udn-ch1_breaknews-1-0-news
2023-05-05 17:00:35 , udn , 苗栗縣舊山線龍騰斷橋緊急加固工程近來引發軒然大波，苗栗縣文化觀光局針對外界抨擊增加鋼拱破壞景觀的爭議，已製作「懶人包」向... , https://udn.com/news/story/7324/7145211?from=udn-ch1_breaknews-1-0-news
2023-05-05 17:00:56 , udn , 郭台銘宣布辦四場大造勢！下周五踩侯友宜大本營「希望代表藍出戰」 , https://udn.com/news/story/123307/7145196?from=udn-ch1_breaknews-1-0-news
2023-05-05 17:01:06 , udn , 鴻海創辦人郭台銘積極爭取國民黨總統參選人徵召提名，近日進入衝刺階段，郭台銘辦公室今公布，從這周日起將陸續在高雄、屏東、台... , https://udn.com/news/story/123307/7145196?from=udn-ch1_breaknews-1-0-news
2023-05-05 17:01:27 , udn , NBA／洛杉磯打季後賽意義非凡 湯普森：為布萊恩而戰 , https://udn.com/news/story/7002/7145008?from=udn-ch1_breaknews-1-0-news
2023-05-05 17:01:37 , udn , 在結束兩場主場賽事後，勇士隊將前往洛杉磯、作客湖人隊主場。雖然這對不擅客場作戰的勇士來說，並不是好消息，但今天的致勝功臣湯普森（Klay Thompson）卻顯得格外期待。

即便加入聯盟以來，湯 , https://udn.com/news/story/7002/7145008?from=udn-ch1_breaknews-1-0-news
2023-05-05 17:01:58 , udn , 長榮進駐首座全自動化貨櫃碼頭 目標年作業量650萬TEU , https://udn.com/news/story/7241/7145192?from=udn-ch1_breaknews-1-0-news
