2023-02-28 00:35:32 , udn , 脫歐後北愛貿易規範 英國歐盟達成新協議 , https://udn.com/news/story/6809/6998756?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:03:22 , udn , 香港明起口罩令大解禁 羅一鈞曝台灣開放時間點 , https://udn.com/news/story/120940/6999549?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:03:32 , udn , 二二八連續四天假期是室內口罩禁令鬆綁後國內的第一次長假，國人們大舉出遊，明日假期結束後，疫情恐生新變數。指揮中心發言人羅... , https://udn.com/news/story/120940/6999549?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:11:51 , udn , 台中舉辦二二八追思會 受難家屬：守護兩岸關係 , https://udn.com/news/story/6656/6999574?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:12:01 , udn , 台中市政府今天舉辦228和平紀念追思會，守護台灣不僅是今年市府訂出的主題，受難者家屬、台中市二二八關懷協會理事長陳恆裕還... , https://udn.com/news/story/6656/6999574?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:12:21 , udn , T1聯盟／魔獸首輪遭淘汰 盧冠軒轟31分奪三分球大賽冠軍 , https://udn.com/news/story/7003/6999572?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:12:32 , udn , T1聯盟明星賽今天由三分球大賽率先登場，首輪8名選手包括「魔獸」霍華德，壓軸上場的「魔獸」沒能晉級，由于煥亞、謝亞軒、盧... , https://udn.com/news/story/7003/6999572?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:12:52 , udn , 經典賽商機 築間加Mr.Wish2集團65店憑票根限定優惠 , https://udn.com/news/story/7270/6999564?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:13:03 , udn , 世界棒球經典賽睽違10年再度回到台中，中市府營造「主場優勢」，中市工商發展投資策進會與台灣連鎖加盟促進協會(ACFPT)... , https://udn.com/news/story/7270/6999564?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:13:23 , udn , 竹市警KTV大廳包廂循環播「公帶」「洗腦」民眾防詐 , https://udn.com/news/story/7320/6999567?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:13:34 , udn , 詐騙案件頻傳，手法日新月異，為讓民眾認識詐騙集團常用手法，新竹市警察局第二分局利用228連假期間前往轄內視聽歌唱業、里民... , https://udn.com/news/story/7320/6999567?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:13:54 , udn , 已為228道歉30次 馬英九：蔣萬安自己決定 , https://udn.com/news/story/6656/6999565?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:14:04 , udn , 二二八事件76周年，前總統馬英九到二二八福德宮參香祈福，被問到台北市長蔣萬安是否要為二二八事件道歉？馬英九表示，「我道歉... , https://udn.com/news/story/6656/6999565?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:14:25 , udn , 包凡配合官方調查  評論：兩會前金融系統清洗 , https://udn.com/news/story/7331/6999530?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:14:35 , udn , 在香港上市的中國金融企業華興資本控股董事長包凡正配合中國官方調查，有評論認為這是「兩會」前新一波的派系清洗，並認為範圍不... , https://udn.com/news/story/7331/6999530?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:14:49 , udn , 關埔學區調整首場公聽會  高虹安：全面檢討學區畫分 , https://udn.com/news/story/7324/6999584?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:14:55 , udn , 日本Rapidus擬在北海道蓋晶片廠 朝重振晶片業跨出一步 , https://udn.com/news/story/6811/6999552?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:15:00 , udn , 為解決新竹市關埔重畫區學區人口爆量，市長高虹安承諾全面檢討學區畫分、以「就近入學」作為學區重畫原則，今舉辦首場關埔地區國... , https://udn.com/news/story/7324/6999584?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:15:06 , udn , 日本集結產官界資源要重振晶片業的Rapidus公司，28日宣布將在北海道建造第一座晶片廠，將採用目前正與IBM共同開發的... , https://udn.com/news/story/6811/6999552?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:15:20 , udn , 提振房貸業務！陸銀行推「連心貸」情侶貸款  爭議太多急喊卡 , https://udn.com/news/story/7331/6999538?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:15:31 , udn , 中國國有銀行農業銀行推出購房「連心貸」，以未婚男女朋友作為房貸共同還款人，這個產品掀起輿論漩渦。農業銀行表示，連心貸業務... , https://udn.com/news/story/7331/6999538?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:15:57 , udn , 紀念蔡天鳳！她創辦的流浪動物保護機構將改名Abby , https://udn.com/news/story/123406/6999548?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:16:07 , udn , 慘遭殺害的譚仔米線創辦人媳婦28歲名媛蔡天鳳（Abby Choi），生前熱愛動物，與朋友成立「愛豹仕愛心慈善機構」，她每... , https://udn.com/news/story/123406/6999548?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:23:51 , udn , 日本少子化加速 2022出生人數提前11年跌破80萬 , https://udn.com/news/story/6812/6999586?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:24:01 , udn , 日本厚生勞動省今天宣布，2022年出生人數速報值（尚未經修正及驗證就立即公布的數字）來到79萬9728人，較2021年減... , https://udn.com/news/story/6812/6999586?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:24:21 , udn , 臉書母公司、Snap也擁抱AI技術 聊天機器人將成搖錢樹 , https://udn.com/news/story/6811/6999588?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:24:32 , udn , OplenAI開發的ChatGPT聊天機器人紅透半邊天， 臉書母公司Meta Platforms和Snap也都擁抱在背後... , https://udn.com/news/story/6811/6999588?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:24:52 , udn , 科技巨頭裁員之際 日立計劃在美大擧招聘 , https://udn.com/news/story/6811/6999501?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:25:03 , udn , 集微網消息，據《金融時報》報道導，美國科技巨頭大規模裁員之際，日立（Hitachi）在此地大舉招聘。日立表示，它正在關注「一個巨大的機會」，而且正在矽谷等地尋找收購機會。 , https://udn.com/news/story/6811/6999501?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:25:23 , udn , 關埔學區調整首場公聽會 高虹安：全面檢討學區畫分 , https://udn.com/news/story/7324/6999584?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:26:51 , udn , 蔡政府最後一次228 依舊缺乏和解的轉型正義 , https://udn.com/news/story/6656/6999460?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:26:54 , udn , 「淘氣小農」推廣自然農法 邱志威、蔣人同夫妻重視尊重生態 , https://udn.com/news/story/7325/6999571?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:27:01 , udn , 今年的228，是蔡政府任內最後一次228紀念日，自促進轉型正義委員會掛牌以來，歷經近五年的轉型正義工作，形同走入死胡同。隨著促轉會2022年5月30日落日，各項工作開始由各部會承接，促轉會的歷史定位不得不說，是雷聲大雨點小。 , https://udn.com/news/story/6656/6999460?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:27:05 , udn , 邱志威及蔣人同夫妻陸續辭去工作，專心種茶，成立「淘氣小農」品牌，希望加強推廣「自然農法」，尊重生態，他們去年在台中新社還... , https://udn.com/news/story/7325/6999571?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:27:22 , udn , 遺骸上可見刺青！阿根廷漁民捕鯊 驚見魚胃裡有人類遺骸 , https://udn.com/news/story/6810/6999575?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:27:32 , udn , 阿根廷漁民近日捕到翅鯊，在鯊魚體內發現人類遺骸，疑似屬於本月稍早在阿根廷南部失蹤的32歲男子巴利亞（Diego Barr... , https://udn.com/news/story/6810/6999575?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:29:52 , udn , 九族賞櫻客今天少一半！業者：遊客都嚇到了嗎？ , https://udn.com/news/story/7266/6999596?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:30:02 , udn , 南投九族文化村228連續假日正逢櫻花祭，每年此刻必定大塞車，今年業者祭出疏解方案，但仍連三天大爆滿，業者不斷在臉書粉專發... , https://udn.com/news/story/7266/6999596?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:30:23 , udn , 高雄工地糾紛3人受傷送醫 1人腹部遭刺命危 , https://udn.com/news/story/7320/6999597?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:30:33 , udn , 高雄橋頭區新南一街工地處，今天中午發生工人傷害糾紛，51歲柯姓男子與另2名同事發生爭執，柯男突然持刀攻擊對方，卻反遭奪刀... , https://udn.com/news/story/7320/6999597?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:31:54 , udn , 東京威力科創：晶片需求明年起暴增 重返「指數成長」 , https://udn.com/news/story/6811/6999593?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:32:04 , udn , 日本晶片製造設備大廠東京威力科創表示，儘管通膨和地緣政治不確定性揮不之不去，半導體產業將在明年重返「指數成長」。這番言論... , https://udn.com/news/story/6811/6999593?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:35:41 , udn , T1聯盟／和柯瑞一樣準！盧冠軒首奪大三分球賽冠軍 , https://udn.com/news/story/7002/6999618?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:35:51 , udn , T1明星賽今天熱鬧登場，和平籃球館全區門票完售，率先登場的三分球大賽就掀起熱潮，「魔獸」霍華德壓軸登場但遭淘汰，最終決賽... , https://udn.com/news/story/7002/6999618?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:36:11 , udn , 經典賽／古巴雙轟洩憤還賞龍隊16K 抵台首勝到手 , https://udn.com/news/story/10785/6999607?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:36:22 , udn , 古巴隊備戰世界棒球經典賽，連續輸給富邦悍將隊2場後，今天賞給味全龍隊打線16次三振、僅被敲出2安打，「航母級」4棒迪斯派... , https://udn.com/news/story/10785/6999607?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:38:29 , udn , 泰鼎去年每股賺4.6元 5月31日開股東會 , https://udn.com/news/story/7241/6999562?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:38:39 , udn , 泰鼎（4927）今（28）日舉行董事會，公司公布財報，去年每股稅後純益（EPS）為4.6元，另外通過召開民國112年股東... , https://udn.com/news/story/7241/6999562?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:38:50 , udn , 蔣萬安為228致詞 陳抗者高喊「殺人凶手、下跪道歉」 , https://udn.com/news/story/122701/6999625?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:39:00 , udn , 台北市長蔣萬安今出席北市228紀念活動，外界關注身為蔣家後代是否會道歉，蔣萬安今上台致詞時，一群陳抗者，從蔣萬安後方衝入... , https://udn.com/news/story/122701/6999625?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:39:51 , udn , 港歷史教師受培訓 教中三生香港抗日史 , https://udn.com/news/story/7332/6999284?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:40:01 , udn , 香港教育局課程發展處去年11月委託嶺南大學香港與華南歷史研究部，以「西貢與北區抗日史蹟」為主題，為前線中國歷史科與歷史科... , https://udn.com/news/story/7332/6999284?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:41:22 , udn , 高雄工地糾紛3人受傷送醫 1人腹部遭刺傷身亡 , https://udn.com/news/story/7320/6999597?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:41:32 , udn , 高雄橋頭區新南一街工地處，今天中午發生工人傷害糾紛，51歲柯姓男子與另2名同事發生爭執，柯男突然持刀攻擊對方，卻反遭奪刀刺傷腹部等... , https://udn.com/news/story/7320/6999597?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:41:51 , udn , 港歷史教師受培訓 教中學生香港抗日史 , https://udn.com/news/story/7332/6999284?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:42:21 , udn , 教科書等級罕病「黑尿症」 爭取逾20年將列第242種罕病 , https://udn.com/news/story/7266/6999636?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:42:32 , udn , 「尿液靜止時，顏色會逐漸變成黑色」發生機率約25萬分之1的罕見疾病「黑尿症」，衛福部今年預告將其列為國內第242種罕病。 , https://udn.com/news/story/7266/6999636?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:42:52 , udn , NBA／小鮑爾確認右腳踝骨折 賽季恐面臨提前「關機」 , https://udn.com/news/story/7002/6999615?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:43:02 , udn , 本季已經3度扭傷左腳踝導致缺席大半比賽的黃蜂隊當家後衛小鮑爾（LaMelo Ball），今天在擊敗活塞的比賽中又傷到了右腳踝，被迫提前退場。

小鮑爾是在運球過程中沒有遭受身體接觸對抗就倒地，後續 , https://udn.com/news/story/7002/6999615?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:43:23 , udn , 蔣萬安出席228紀念活動 陳抗者突從後方衝入  , https://udn.com/news/story/122701/6999625?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:47:51 , udn , 住義大免千元！限時10天快閃訂房 慶官網新上線 , https://udn.com/news/story/7270/6999644?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:48:01 , udn , 二二八連續假期全台各景點湧現人潮，旅宿業也衝出高住房率，位於南台灣義大世界園區內的義大皇家酒店與義大天悅飯店感受到旅遊市... , https://udn.com/news/story/7270/6999644?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:49:52 , udn , 蔣萬安道歉了！228紀念活動一度混亂 陳抗者高喊「下跪道歉」 , https://udn.com/news/story/122701/6999625?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:50:03 , udn , 台北市長蔣萬安今出席北市228紀念活動，外界關注身為蔣家後代是否會道歉，蔣萬安今上台致詞時，一群陳抗者，從蔣萬安後方衝入，高喊「殺人凶手、下跪道歉」，維安警力立即上前將他們壓制，待現場恢復平靜後... , https://udn.com/news/story/122701/6999625?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:50:52 , udn , 影／代號瑪莎拉蒂、法拉利 三峽逮捕詐騙集團車手 , https://udn.com/news/story/7321/6999652?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:51:02 , udn , 新北市警方日前在三峽北大特區某停車場，逮捕到3名詐騙集團取款車手，發現他們在通訊群組的代號，分別是「瑪莎拉蒂」、「法拉利... , https://udn.com/news/story/7321/6999652?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:51:53 , udn , 97歲辜寬敏傳因肺腺癌離世…7大病徵要注意！台大醫：這樣做才能救命 , https://udn.com/news/story/7266/6999541?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:52:04 , udn , 總統府資政辜寬敏於周一（2/27）上午8點55分辭世，享耆壽97歲。1926年出生的辜寬敏，是台灣望族鹿港辜家成員，其台獨立場鮮明，已逝前海基會董事長、總統府資政辜振甫是他同父異母的兄長。 , https://udn.com/news/story/7266/6999541?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:54:55 , udn , 25%的人考慮用ChatGPT寫情書 台灣「這些產業」可望搭上順風車 , https://udn.com/news/story/123313/6999547?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:55:06 , udn , 功能強大的ChatGPT在全球掀起一陣風潮，財信傳媒董事長謝金河甚至分享，今年甚至有25%的人考慮用ChatGPT寫情書。在ChatGPT即將帶來一場顛覆性革命的情況下，台灣哪些產業有機會搭上順風車呢？ , https://udn.com/news/story/123313/6999547?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:56:50 , udn , 日本2023年2月平均蛋價約74元 創30年新高 , https://udn.com/news/story/6809/6999631?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:57:00 , udn , 日本受到飼料價格高漲及禽流感疫情擴大影響，今年2月雞蛋批發價格來到每公斤平均327日圓（約新台幣74元），創1993年開... , https://udn.com/news/story/6809/6999631?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:57:20 , udn , 綠委：學生不會上戰場做彈藥 真正採行是在國民黨時期 , https://udn.com/news/story/6656/6999653?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:57:31 , udn , 國防部近日預告修正「全民防衛動員準備法」，民進黨立委王定宇今天說，外傳16歲以上的孩子要列冊上戰場做彈藥，這是完全的假消... , https://udn.com/news/story/6656/6999653?from=udn-ch1_breaknews-1-0-news
2023-02-28 15:58:21 , udn , 影／開超跑？代號瑪莎拉蒂、法拉利 警三峽逮詐騙集團車手 , https://udn.com/news/story/7321/6999652?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:02:42 , udn , 百貨冷知識／新光三越石獅、水晶燈、外牆燈的謎底揭曉 , https://udn.com/news/story/7270/6999658?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:02:53 , udn , 百貨與人息息相關，透過商品與氛圍為消費者帶來驚喜的百貨，可以說是為了滿足每個人期待、創造幸福感的場所。而這些存在在我們日... , https://udn.com/news/story/7270/6999658?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:02:54 , udn , 抗議設基地台！台中十九甲地區嘗收訊不佳苦果 民代收陳情多 , https://udn.com/news/story/7325/6999606?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:03:05 , udn , 台中市大里十九甲地區以往因民眾抗議基地台設置，基地台撤離後，部分地區的手機訊號極差。市議員李天生、江和樹最近頻接民眾陳情... , https://udn.com/news/story/7325/6999606?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:03:13 , udn , 高雄港旅運中心有著鯨魚流線外型 3月6日啟用 , https://udn.com/news/story/7327/6999670?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:03:24 , udn , 高雄港旅運中心位在高雄港19、20號碼頭，3月6日即將啟用，今天率先外界媒體參觀。旅運中心以海浪流體動態為設計意象，搭配... , https://udn.com/news/story/7327/6999670?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:03:44 , udn , 移英生活不易？港人BNO申請暴跌 網紅稱後悔可返港：傳媒對陸汙名化 , https://udn.com/news/story/7332/6999285?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:03:54 , udn , 近年頻頻傳出港人移居英國後生活不如意的消息，早前更發生輕生事件，令移英港人的心理健康問題備受關注，亦有移英港人未能適應當... , https://udn.com/news/story/7332/6999285?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:04:15 , udn , 蔣家後代為228道歉？蔣萬安：身為市長為緝菸事件道歉 , https://udn.com/news/story/6656/6999669?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:04:25 , udn , 台北市長蔣萬安今天出席228紀念活動，致詞時遭逢陳抗「殺人凶手、下跪道歉」，警方立即上前壓制，蔣萬安未受波及，隨後繼續致... , https://udn.com/news/story/6656/6999669?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:04:46 , udn , 影／國防部500億買無人機  立委擔心成無人機版高端 , https://udn.com/news/story/7323/6999663?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:04:56 , udn , 國防部要求「國防工業發展基金會」業管單位，投資無人機民間廠商，遭外界質疑未經審查，國防部趕緊喊卡，改動用預備金購買無人機... , https://udn.com/news/story/7323/6999663?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:05:17 , udn , 受飼料價格、禽流感影響…日本2月平均蛋價狂漲 創30年新高 , https://udn.com/news/story/6812/6999631?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:08:41 , udn , 船隻觸礁增至63死 義大利促阻止移民搭船赴歐 , https://udn.com/news/story/6812/6999650?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:08:51 , udn , 一艘載著移民駛往歐洲的木製帆船昨天在狂風暴雨中於義大利南部外海觸礁，救援人員今天又從海中打撈到4具遺體，使得罹難人數攀升... , https://udn.com/news/story/6812/6999650?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:09:11 , udn , 新竹西濱路4車追撞 小貨車內2人當場遭變形車頭夾住 , https://udn.com/news/story/7320/6999681?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:09:22 , udn , 新竹西濱路一段南下、竹港大橋上，今天中午發生4車追撞事故，其中1輛小貨車車上2人遭變形車頭夾住，痛苦垂頭等待救援，所幸救... , https://udn.com/news/story/7320/6999681?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:09:42 , udn , 日內瓦邁阿密一次「上手」！Bomberg推全新大都會主題 , https://udn.com/news/story/7270/6999678?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:09:53 , udn , 每個城市都有其偉大與動容之處，這正是為什麼我們總是前往他方旅遊、樂此不疲。有時候紀念一個城市的方式除了旅遊，也可以是一張... , https://udn.com/news/story/7270/6999678?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:10:13 , udn , 封殺女高音卻續買俄國天然氣 看見綠營的雙標偽善 , https://udn.com/news/story/6656/6999679?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:10:23 , udn , 女高音安娜．涅翠布柯（Anna Netrebko）近期要來台灣演出，由於她的俄羅斯背景以及過去被質疑與俄羅斯總統普亭交好，社群媒體上對於是否要讓安娜．涅崔柯來台有不少爭辯，這在多元社會中並不罕見，但令人遺憾的是綠營民代稱安娜．涅翠布柯不應出現在台灣，並要求文化部立刻取消本次邀請與表演。 , https://udn.com/news/story/6656/6999679?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:10:44 , udn , 蔣萬安首度為228事件道歉 抗議群眾鬧場致詞一度中斷 , https://udn.com/news/story/122701/6999671?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:10:54 , udn , 今天是二二八紀念日，台北市長蔣萬安下午首度以市長身分，出席台北市二二八「祈福追思、祥和台灣」追思活動。不過蔣萬安剛開始致... , https://udn.com/news/story/122701/6999671?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:12:45 , udn , 以蔣家後代身份為228道歉？蔣萬安：身為市長為緝菸事件道歉 , https://udn.com/news/story/122701/6999669?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:14:40 , udn , 228連假提早掃墓 彰化公墓雜草火警今天已10起 , https://udn.com/news/story/7320/6999689?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:14:51 , udn , 部分民眾利用228連假提早掃墓，彰化縣今天已有10件公墓、雜草火警，彰化縣消防局也提醒民眾，祭祖掃墓時勿用燃燒方式整地除... , https://udn.com/news/story/7320/6999689?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:15:17 , udn , 住義大飯店「一人不用千元」！限時10天快閃訂房 慶官網新上線 , https://udn.com/news/story/7270/6999644?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:15:41 , udn , 新藥新科技難納健保 考慮有條件收載解套 , https://udn.com/news/story/7266/6999672?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:15:52 , udn , 部分新藥新科技昂貴卻療效實證不足而遲未納入健保，病患自費負擔不小，中央健保署署長石崇良表示，未來考慮有條件暫時健保收載，... , https://udn.com/news/story/7266/6999672?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:16:12 , udn , 新竹西濱路4車追撞 小貨車車頭變形2人遭夾受困 , https://udn.com/news/story/7320/6999681?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:17:23 , udn , 女高音安娜．涅翠布柯（Anna Netrebko）近期要來台灣演出，由於她的俄羅斯背景以及過去被質疑與俄羅斯總統普亭交好，社群媒體上對於是否要讓安娜．涅翠布柯來台有不少爭辯，這在多元社會中並不罕見，但令人遺憾的是綠營民代稱安娜．涅翠布柯不應出現在台灣，並要求文化部立刻取消本次邀請與表演。 , https://udn.com/news/story/6656/6999679?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:20:40 , udn , 228連假基隆市區大塞車 警加派120人次疏導 , https://udn.com/news/story/7328/6999632?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:20:50 , udn , 228連假全台各地景點湧入車潮，細菌先生在臉書粉專發文指基隆市區昨天堵到快暴動。警方指出，壅塞路段多為等候進停車場車輛，... , https://udn.com/news/story/7328/6999632?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:21:11 , udn , 男子用偽鈔代購香菸 賺80元被判3年10個月 , https://udn.com/news/story/7321/6999704?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:21:21 , udn , 彰化縣黃姓男子和暱稱「小胖」男子一同搭車，使用偽鈔買菸，約定每買一條菸可抽10元，黃男下車先後買8條菸共獲報酬80元，事... , https://udn.com/news/story/7321/6999704?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:21:42 , udn , NBA／生涯首度遭驅逐 泰托姆拿詹皇誤判事件自嘲 , https://udn.com/news/story/7002/6999698?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:21:52 , udn , 塞爾蒂克在今天作客紐約的比賽中慘遭尼克修理，不僅連勝中斷，還把東區龍頭直接讓給了14連勝氣勢正旺的公鹿。

除了雙槍之一布朗（Jaylen Brown）缺陣之外，泰托姆（Jayson Tatum） , https://udn.com/news/story/7002/6999698?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:22:12 , udn , 立法院長盃壯年網球賽 基隆4冠1亞參賽以來最佳成績 , https://udn.com/news/story/7328/6999694?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:22:23 , udn , 由中華民國網球協會主辦的「2023年第20屆立法院長盃全國壯年網球錦標賽」，基隆市共拿下4冠1亞佳績，不僅包辦35歲組男... , https://udn.com/news/story/7328/6999694?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:22:43 , udn , 柯文哲偕柯爸出席竹市228紀念音樂會 曝柯媽跌倒入院 , https://udn.com/news/story/6656/6999693?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:22:53 , udn , 今天是228和平紀念日，身為228事件罹難者家屬的民眾黨主席柯文哲今天下午偕同父親柯承發參與新竹市政府舉辦的和平紀念日追... , https://udn.com/news/story/6656/6999693?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:23:14 , udn , 經典賽／古巴後援強投先發「不持久」 葉總建議攻略點 , https://udn.com/news/story/7001/6999688?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:23:24 , udn , 古巴隊今天以4：0擊敗味全龍隊，來到台灣後首度於熱身賽贏球，龍隊打線遭到完全壓制，只靠林辰勳、張祐銘擠出2安打，挨了16... , https://udn.com/news/story/7001/6999688?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:23:40 , udn , 北市228紀念活動 民眾衝入場向蔣萬安抗議 , https://udn.com/news/story/6656/6999708?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:23:45 , udn , 日韓3月1日撤香港限飛令 國泰4月每周增11班飛日本 , https://udn.com/news/story/7333/6999282?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:23:55 , udn , 日本去年12月底開始限制由香港出發的載客航班的數量，港府27日表示，得悉日本當局3月1日起撤銷相關的限制。國泰航空表示，... , https://udn.com/news/story/7333/6999282?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:24:16 , udn , 蔡英文出席228紀念儀式：讓台灣人尊嚴追求自由繁榮是總統責任 , https://udn.com/news/story/122701/6999692?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:24:26 , udn , 228事件76周年，中樞紀念儀式28日在台南228紀念公園舉行，蔡英文總統致詞時表示，轉型正義是台灣民主化後責無旁貸的責任，政府從2016年起系統性推動轉型正義工程，她希望各部會加速落實各項工作，相關法案在1年內完成立法，並以電影「悲情城市」血書「你們要尊嚴的活，父親無罪」作結，表達讓台灣人尊嚴地追求自由與繁榮，是她做總統的責任。 , https://udn.com/news/story/122701/6999692?from=udn-ch1_breaknews-1-0-news
2023-02-28 16:24:46 , udn , 檢驗檢查部分負擔可望擱置 健保署要先抑制浪費 , https://udn.com/news/story/7266/6999674?from=udn-ch1_breaknews-1-0-news
