2023-02-10 00:12:20 , udn , 想吃蜜芋頭免出門！賈以食日「桂花蜜芋頭」現享86折 , https://udn.com/news/story/7270/6962122?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:51:19 , udn , 要報警還「抱緊」？男一天4度騷擾賣衣女 涉跟騷遭訴 , https://udn.com/news/story/7320/6963215?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:51:19 , udn , 江姓男子與新北市某服飾店一名女店員互不認識，卻24小時內4度騷擾恐嚇對方，稱「我來看未來女友」、「抓你頭去撞牆」，女子心... , https://udn.com/news/story/7320/6963215?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:51:19 , udn , T1聯盟／楊天佑轉戰英熊 哈孝遠：持續加強後場深度 , https://udn.com/news/story/7002/6963216?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:51:19 , udn , 繼日前簽下後衛梁浩真後，T1聯盟台灣啤酒英熊隊今天再宣布原效力於SBL台灣啤酒籃球隊後衛楊天佑加盟，並沿用背號19號，將... , https://udn.com/news/story/7002/6963216?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:51:19 , udn , 為省66元！他衝動想買芝麻葉嚐鮮遭勸阻  網推：自己種最新鮮 , https://udn.com/news/story/120915/6963045?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:51:19 , udn , 許多人享用韓國烤肉時，會搭配芝麻葉一起吃，有一名網友日前想以出清價購入韓國芝麻葉嚐鮮，卻被網友紛紛勸阻，表示「新鮮的比較好」，也可以自行種植。此外，《香藥草的自癒力》書中提到，苦味食物如芝麻葉等，可以幫助消化、促進腸道功能、腸道菌種健康及營養吸收。 , https://udn.com/news/story/120915/6963045?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:51:19 , udn , 工地救出落難「兵馬俑浪浪」滿身都是泥！洗乾淨後眾人大驚：竟然不是狗 , https://udn.com/news/story/7470/6963153?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:51:19 , udn , 英國有工人在一處工地施作時，意外救出一隻全身泥濘的小動物，從頭到腳都被厚厚的泥巴包覆，乍看還以為是一隻小流浪狗，等洗乾淨後才發現其意想不到的身分。 , https://udn.com/news/story/7470/6963153?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:51:19 , udn , 精選嘉義縣山海約會景點 情人節追愛成功 , https://udn.com/news/story/7326/6963205?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:51:19 , udn , 房東對金魚收租金！她付完6千「每個月得再掏錢」 兩派網友留言吵翻 , https://udn.com/news/story/7470/6963160?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:51:19 , udn , 有些租屋處對於飼養寵物設下重重規定，國外一名女租客分享房東正對牠的寵物金魚收租金，除了一次性的200美元（約合新台幣6030元），每個月還要再付15美元（約合新台幣452元）的費用，引起網友討論根本是在巧立名目多收費。 , https://udn.com/news/story/7470/6963160?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:20 , udn , SEMI半導體培訓線上平台登場  助人力發展及產業成長 , https://udn.com/news/story/7240/6963227?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:20 , udn , 國際半導體產業協會（SEMI）今(10)日推出全新線上學習平台 - SEMI University （SEMI大學），希... , https://udn.com/news/story/7240/6963227?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:20 , udn , 台灣燈會與Pokémon GO合作 限定寶可夢「甜甜螢」現身展區 , https://udn.com/news/story/7323/6963225?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:20 , udn , 「2023台灣燈會在台北」開展多日，北市觀傳局今舉辦例行記者會，宣布與《Pokémon GO》開發公司Niantic合作... , https://udn.com/news/story/7323/6963225?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:20 , udn , 屏東男子酒駕不用關 法官：應以當下測得數據為準 , https://udn.com/news/story/7321/6963223?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:20 , udn , 屏東一名鍾姓男子於前年12月飲酒上路，不慎與人發生擦撞，經警方酒測濃度0.21毫克符合行政罰，卻被檢方依公共危險罪起訴，... , https://udn.com/news/story/7321/6963223?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:20 , udn , 經典賽／這裡的宣傳照有中華隊宋家豪 網：西語比較有種 , https://udn.com/news/story/10785/6963139?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:20 , udn , WBC官方推特今日釋出各隊30人名單，並PO出由各國明星球員照片合成的宣傳照，其中A組荷蘭、古巴、義大利及巴拿馬球員皆有出現，獨缺中華隊球員。此事引發部分球迷不滿，在貼文留言區質問為何照片獨缺中華隊球 , https://udn.com/news/story/10785/6963139?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:20 , udn , 【一劍浣春秋】一天肯定拍不完！這些片子就是成本比較高 , https://udn.com/news/story/120914/6963131?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:20 , udn , 拍一支AV，需要多久的時間？ , https://udn.com/news/story/120914/6963131?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:21 , udn , 緬懷創辦人星雲大師 南華大學舉辦系列紀念活動 , https://udn.com/news/story/123303/6963222?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:21 , udn , 佛光山開山宗長、嘉義縣南華大學創辦人暨董事長星雲大師圓寂，教職員生悲痛，6日上午副校長林辰璋、高俊雄、李坤崇率教職員到嘉... , https://udn.com/news/story/123303/6963222?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:21 , udn , 大學肄業投履歷慘遭主管洗臉 她崩潰：不敢再投了 , https://udn.com/news/story/7269/6963204?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:21 , udn , 上班族若想跳槽換工作，都會投遞履歷給心儀的公司，獲取面試的機會，不過日前一名網友抱怨，她日前去面試卻被主管「洗臉」，對方不僅沒有看她的履歷，還直接數落她「大學肄業就是不用功，連大學學歷都沒有」，讓原PO聽完回家大哭「不敢再投履歷了」。 , https://udn.com/news/story/7269/6963204?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:21 , udn , 奇美醫引進達文西機械手臂10年 泌尿外科發表使用成果 , https://udn.com/news/story/7266/6963219?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:21 , udn , 奇美醫學中心引進達文西機械手臂10年、泌尿科今天發表使用成果。機械手臂幫助腫瘤切除後的腎臟重建縫合，可以模擬跟手一樣的3... , https://udn.com/news/story/7266/6963219?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:22 , udn , MLB／才剛給達比修終老約 教士還有意與馬恰多提前續約 , https://udn.com/news/story/6999/6963161?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:54:22 , udn , 教士與達比修有達成6年1.08億延長合約，讓這名日籍強投有望在教士結束職業生涯；而根據《The Score》記者布萊德本(Michael Bradburn)報導，教士在續約達比修有後，打算繼續與馬恰多 , https://udn.com/news/story/6999/6963161?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:57:20 , udn , 巴菲特又賣比亞迪股票 減持速度及力度加大 , https://udn.com/news/story/7333/6963228?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:57:20 , udn , 據港交所披露資料顯示，股神巴菲特（Warren Buffett）旗下的波克夏（Berkshire Hathaway）投資... , https://udn.com/news/story/7333/6963228?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:57:20 , udn , MSCI權重調整台股1升2不變   華新調升、開發金調降 , https://udn.com/news/story/7251/6963230?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:57:20 , udn , MSCI於10日凌晨公布指數調整方案，台股在本次MSCI調整權重中，在「MSCI全球新興市場指數」權重為13.97% 維... , https://udn.com/news/story/7251/6963230?from=udn-ch1_breaknews-1-0-news
2023-02-10 14:57:22 , udn , 要報警還「抱緊」？男稱看「未來女友」 1天4度騷擾賣衣女 , https://udn.com/news/story/7321/6963215?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:00:20 , udn , 台中超商傳搶案 無業男一毛錢沒得手還慘撲街狼狽落網 , https://udn.com/news/story/7315/6963239?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:00:20 , udn , 台中蔡姓男子昨深夜在南屯區超商外徘徊，見簡姓女子剛完步出店外，就硬扯他隨身包包拔腿狂奔，警方接獲搶奪案隨即調閱監視器掌握... , https://udn.com/news/story/7315/6963239?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:00:21 , udn , MSCI權重調整台股1升2不變 華新調升、開發金調降 , https://udn.com/news/story/7251/6963230?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:03:20 , udn , 鐵工與鄰居不睦 持磚頭砸2住戶玻璃 連警車也遭遷怒 , https://udn.com/news/story/7321/6963243?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:03:20 , udn , 48歲黃姓鐵工因鄰里關係不洽，去年7月5日凌晨持磚頭、石塊接連砸破兩鄰居房屋玻璃，還砸毀其停在住處外轎車車窗玻璃，經報警... , https://udn.com/news/story/7321/6963243?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:03:20 , udn , 馬斯克推特流量慘跌...工程師開會酸他「這句話」被當場開除 , https://udn.com/news/story/7088/6963229?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:03:20 , udn , 知情人士透露，當一名頂尖推特工程師告訴馬斯克，這位億萬富豪的推特帳號流量下滑，不是演算法的問題，純粹是他人氣下滑，結果就... , https://udn.com/news/story/7088/6963229?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:06:19 , udn , 與鄰居不睦...鐵工持磚頭砸2住戶玻璃 連警車也遭遷怒 , https://udn.com/news/story/7321/6963243?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:06:19 , udn , 台中超商傳搶案 無業男一毛錢沒得手還慘仆街狼狽落網 , https://udn.com/news/story/7315/6963239?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:06:21 , udn , NBA／季中交易牽動49名球員  太陽換杜蘭特直指總冠軍 , https://udn.com/news/story/7002/6962932?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:06:21 , udn , NBA的2022-23年賽季交易日在台灣時間今天凌晨4時截止，根據ESPN報導，共16筆交易、牽扯49名球員、25支球隊... , https://udn.com/news/story/7002/6962932?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:09:20 , udn , 「比愛心」送蘋果煎餅！MAMAK檔 情人節連4天送新品 , https://udn.com/news/story/7270/6963259?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:09:20 , udn , 東區排隊名店「MAMAK檔星馬料理」推出全新甜品「蘋果煎餅」，2/11至2/14搭配情人節活動連送4天，每日限量20份。 , https://udn.com/news/story/7270/6963259?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:09:20 , udn , 鴨鴨排隊過馬路！聽到消防車警笛「秒全體掉頭讓路」超有靈性 直擊片曝光 , https://udn.com/news/story/7470/6963238?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:09:20 , udn , 鵝鴨其實也是很聰明的。日前一段短片在網路上瘋傳，一群消防員在趕到報案者家裡的路上遇到一群鴨子在過馬路，沒想到這群鴨鴨相當聰明，聽到消防車的聲音竟然主動掉頭讓路，讓消防員們都相當吃驚。 , https://udn.com/news/story/7470/6963238?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:09:20 , udn , 疫情解封台日交流加溫 新港鄉姊妹市日本飛驒市長率團參訪交流 , https://udn.com/news/story/7326/6963255?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:09:20 , udn , 嘉義縣新港鄉與日本岐阜縣飛驒市締結姊妹市第6年，疫情解封，飛驒市長都竹淳也率領市役所及市議員交流團抵台，上午拜會新港鄉新... , https://udn.com/news/story/7326/6963255?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:09:20 , udn , 台股下跌12點 三大法人賣超35億元 , https://udn.com/news/story/7251/6963253?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:09:20 , udn , 台股今(10)日開高後便跌落平盤之下，多數時間在盤下起伏，大盤指數終場下跌12點收在15,586.65點，成交量2,09... , https://udn.com/news/story/7251/6963253?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:12:20 , udn , 頂大碩士老公沒畢業！妻怨「長期沒工作」想離婚 網揪時間點怒了         , https://udn.com/news/story/7272/6963193?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:12:20 , udn , 婚後夫妻有穩定的經濟來源，是婚姻生活中重要的一環。一名交大畢業的人妻抱怨，就讀頂大電資碩士的老公婚後長期沒工作，家裡還有車貸、房貸，儘管她的薪水還夠支付，但總覺得只有自己獨自面對一切，讓她感到心累，感情也被磨光想離婚。 , https://udn.com/news/story/7272/6963193?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:12:20 , udn , 精準醫療計劃收集人體生物資料 立委黃國書質疑合法性 , https://udn.com/news/story/7266/6963261?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:12:20 , udn , 民進黨立委黃國書今上午與律師陳為祥舉行記者會，質疑中研院生醫所執行中的「台灣精準醫療計畫（TPMI）」商業技轉有瑕疵，發... , https://udn.com/news/story/7266/6963261?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:12:20 , udn , 情人節來拍拖 浪漫彰化八卦山月影季再增280個車位 , https://udn.com/news/story/7325/6963260?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:12:20 , udn , 八卦山月影季絢麗浪漫氛圍十分迷人，情人節到來，縣府城觀處推出「情人拍拖．我送拍貼」活動，從11日到14日下午5時30到1... , https://udn.com/news/story/7325/6963260?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:15:20 , udn , 秋紅谷湖中驚現1.2米外來種福鱷 終成功誘捕 , https://udn.com/news/story/7325/6963097?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:15:20 , udn , 位於台中市七期的秋紅谷公園湖中，有民眾發現疑似鱷魚行蹤，台中市建設局今天表示，經多次垂釣順利捕獲，發現是外來魚種「福鱷」... , https://udn.com/news/story/7325/6963097?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:15:20 , udn , 父親年前突然病倒 她娓娓道來當照顧者的困境與心境 , https://udn.com/news/story/7266/6963276?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:15:20 , udn , 農曆年前兩個月，我的爸爸因為長期肝硬化導致肝昏迷送醫住院。除了滿滿的擔心和憂慮病情變化，在陪病的過程中，我感到許多挑戰接踵而來，樣樣都考驗著我與家人的臨機應變能力。 , https://udn.com/news/story/7266/6963276?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:15:20 , udn , 情人節在家做菜好浪漫！心型鍋具、瓷器傳情一次就中 , https://udn.com/news/story/7270/6963267?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:15:20 , udn , 情人節想好要做什麼了嗎？如果還想不到，那就為另一半在家中下廚吧！親手做情人節大餐，除了菜色要特別設計外，搭配的鍋具、餐瓷... , https://udn.com/news/story/7270/6963267?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:15:21 , udn , 訪美行浪費國會外交？游錫堃：王金平以前也沒見到議長 , https://udn.com/news/story/10930/6963265?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:15:21 , udn , 立法院長游錫堃日前結束訪美行程，對於外界質疑這趟美國行未見到美國眾議院議長麥卡錫，是浪費國會外交好牌，游錫堃今天表示，他... , https://udn.com/news/story/10930/6963265?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:18:20 , udn , MLB／沙子宸加盟美職運動家隊 社區棒球旅美第一人 , https://udn.com/news/story/6999/6963244?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:18:20 , udn , 國立體大投手沙子宸從社區球隊開始打球，高中才接受正規棒球訓練，也確定與美職奧克蘭運動家隊簽約，合約總值超過美金40萬元，... , https://udn.com/news/story/6999/6963244?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:18:20 , udn , 土耳其救難隊曾馳援921震災 彰化員林今加倍奉還 , https://udn.com/news/story/6809/6963280?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:18:20 , udn , 土耳其與敘利亞邊境日前發生芮氏7.8級強震，偏遇冬季嚴寒氣候，為災情雪上加霜，讓彰化縣員林市長游振雄想起24年前台灣92... , https://udn.com/news/story/6809/6963280?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:21:20 , udn , 發11秒影片公審特斯拉不讓救護車 網見1關鍵反轟：你也該閃 , https://udn.com/news/story/120911/6963221?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:21:20 , udn , 馬路上的車流量非常大，假設遇到執勤中的救護車、消防車、警察車等，都務必要趕緊讓道。一名網友在臉書上分享一段11秒的影片，目擊一輛白色特斯拉未禮讓後方的救護車，但影片曝光後卻風向大變，許多網友都開轟原PO。 , https://udn.com/news/story/120911/6963221?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:21:20 , udn , 燦坤「春耕購物節」2月限時開跑！全館8折起 , https://udn.com/news/story/7270/6963291?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:21:20 , udn , 時序剛過24節氣之始的立春，在春暖大地之時，燦坤即日起至2月28日全新推出「春耕購物節」，全館商品下殺8折起，指定品牌消... , https://udn.com/news/story/7270/6963291?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:21:20 , udn , 高雄人不哭了！家樂福宣布高雄愛河店將續約繼續營業 , https://udn.com/news/story/7266/6963294?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:21:20 , udn , 高雄人不哭了！家樂福高雄愛河店原本宣布2月19日租約到期不繼續營業，但在訊息揭露之後，許多消費者紛紛在社群媒體留言或到愛... , https://udn.com/news/story/7266/6963294?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:21:20 , udn , 向金門馬拉松取經 帛琉共和國也將辦國際級馬拉松賽事 , https://udn.com/news/story/7327/6963287?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:21:20 , udn , 帛琉共和國人力資源文化、觀光與經濟發展部部長NgiraibelasTmetuchl一行，於今天到金門縣政府拜會，由副縣長... , https://udn.com/news/story/7327/6963287?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:21:20 , udn , 家樂福高雄愛河店突撤停業公告 今午證實2/19不關了 , https://udn.com/news/story/7327/6963292?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:21:20 , udn , 原訂2月19日停業的高雄家樂福愛河店昨突然撤下停業公告，出現轉折。家樂福表示，台灣家樂福總公司經多次經與地主豐邑建設交換... , https://udn.com/news/story/7327/6963292?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:21:21 , udn , 《英雄聯盟》（League of Legends，簡稱LOL）因上（1）月展開「歡迎活動」，送不少角色造型等「好康」，加上中國大陸玩家們大舉入侵台港澳伺服器，導致《英雄聯盟》到了晚上呈現連線品質不穩狀態，甚至無法遊玩，讓不少玩家直呼要刪遊戲了，對此官方也做出回應，即刻「封鎖VPN」阻擋其他國家IP的玩家進入，引起熱議。 , https://udn.com/news/story/7088/6963186?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:21:21 , udn , 影／車手遭逮 求警連繫友人先到幼兒園幫忙接小孩 , https://udn.com/news/story/7320/6963284?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:21:21 , udn , 新北市警方日前查獲3 男1女共4名詐騙集團車手，查扣現金、手機和提領現金用的金融卡及筆記型電腦等贓證物，其中柯姓男子遭逮... , https://udn.com/news/story/7320/6963284?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:24:20 , udn , 金門泉州航線恢復首日 縣府：爭取放寬小三通 , https://udn.com/news/story/7327/6963096?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:24:20 , udn , 金門和泉州小三通今天恢復通航，共有47名旅客入出境。金門縣政府表示，未來每週三、六行駛金泉船班，並將爭取放寬搭乘資格，讓... , https://udn.com/news/story/7327/6963096?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:24:20 , udn , 台南近沙崙國中傳轎車自撞起火 5旬駕駛逃生後仍不治 , https://udn.com/news/story/7320/6963295?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:24:20 , udn , 台南市歸仁區沙崙國中附近下午2時16分發生一起火燒車意外，路過民眾發現有轎車自撞分隔島後車子起火，看到一個民眾逃出來趴在... , https://udn.com/news/story/7320/6963295?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:24:20 , udn , 經典賽／巴拿馬隊14人上過大聯盟 還有前兄弟洋投奧特羅 , https://udn.com/news/story/10785/6963242?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:24:20 , udn , 世界棒球經典賽將在3月8日登場，今天各國球員名單揭曉，中華隊首戰對手巴拿馬隊共14人具大聯盟資歷，此外前兄弟隊洋投奧特羅（Andy Otero）也入選。

巴拿馬隊包含天使投手巴雷亞（Jaime  , https://udn.com/news/story/10785/6963242?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:24:21 , udn , 高雄人不哭了！家樂福宣布 高雄愛河店將續約繼續營業 , https://udn.com/news/story/7266/6963294?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:24:21 , udn , 高雄人眼淚可以收回去！家樂福愛河店突撤停業公告 19日不關了 , https://udn.com/news/story/7270/6963292?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:24:21 , udn , 國一4車事故！高公局緩撞車左後遭曳引車撞歪 幸無人受傷 , https://udn.com/news/story/7320/6963286?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:24:21 , udn , 今天下午1點多，國一北上203公里處，發生4車事故，高公局事故處理小組駕駛緩撞車，在北向203.7公里處遭後方曳引車撞擊... , https://udn.com/news/story/7320/6963286?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:27:19 , udn , 礁溪、冬山輕旅行 宜蘭台灣好行公車套票路線全規畫 , https://udn.com/news/story/7328/6963302?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:27:19 , udn , 宜蘭縣政府推出礁溪、冬山2條路線台灣好行公車套票，除包含公車1日票券，還含湯屋或傳藝中心門票、酒店下午茶Buffet或丼... , https://udn.com/news/story/7328/6963302?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:27:20 , udn , 車身全毀...台南近沙崙國中傳轎車自撞起火 5旬駕駛逃生後仍不治 , https://udn.com/news/story/7320/6963295?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:30:21 , udn , 嗑火鍋「送住宿券」！捷絲旅台南館大手筆「買鍋送房」 , https://udn.com/news/story/7270/6963311?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:30:21 , udn , 迎接春季旅行熱潮，捷絲旅台南館大手筆推出「買鍋送房」雙向優惠方案，3月31日前，不分平假日前往飯店一樓捷食藝餐廳點用「A... , https://udn.com/news/story/7270/6963311?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:30:21 , udn , 綠葉長出好幾顆「雪白豬鼻大福」！一家把葉片當帳篷住 專家揭瀕危特有種身分 , https://udn.com/news/story/7470/6963288?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:30:21 , udn , 大自然許多生物相當令人吃驚。最近幾張照片在網路上瘋傳，一片綠葉上面竟然擠滿了一堆白色小雪球，仔細一看這些小毛球竟然長出豬鼻子，讓不少人好奇這是什麼生物，真實身分揭曉發現竟然是稀有的白蝙蝠。 , https://udn.com/news/story/7470/6963288?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:30:22 , udn , 土耳其救難隊曾馳援921震災 彰化員林今「加倍奉還」 , https://udn.com/news/story/123305/6963280?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:33:20 , udn , 她住淡水通勤3小時比工作還痛苦！ 網1方法解決 , https://udn.com/news/story/120911/6963278?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:33:20 , udn , 通勤時間是不少人找工作的考量之一，日前有上班族上網求助，她家住在淡水新市鎮，離台北市東區的工作地點很遠，光是要通勤來回就超過3個小時，讓她直呼「通勤壓力已經大於我工作的壓力了，我該怎麼辦？」對此，多數人建議她「找離家裡近一點的工作」。 , https://udn.com/news/story/120911/6963278?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:33:20 , udn , 桃園代理教師可領12個月薪 教師會：可以吸引優秀老師 , https://udn.com/news/story/7324/6963316?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:33:20 , udn , 桃園市政府宣布代理教師採「全學年期」認定，發12個月薪水，一改過去以寒暑假沒授課為由，只發10個月薪水的做法，獲得教育界... , https://udn.com/news/story/7324/6963316?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:33:20 , udn , 阻止貪吃法鬥老是偷嗑布丁 主人「心機神招」網全拍手叫好：打生理恐懼戰 , https://udn.com/news/story/7470/6962161?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:33:20 , udn , 愛犬超貪吃怎麼辦？國外有名飼主日前在社群平台抖音上分享一段影片，教大家一個「超神妙招」阻止食物憑空消失，並示範在食物前面放上愛犬最害怕的指甲剪跟潔耳夜，就讓牠嚇得動彈不得，讓許多家中也有養狗狗的網友都感嘆直呼「馬上學起來！」 , https://udn.com/news/story/7470/6962161?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:36:20 , udn , 商總許舒博三月組團赴陸 重啟會談五大產業議題 , https://udn.com/news/story/7239/6963328?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:36:20 , udn , 中國大陸今年1月8日解封，恢復對外經貿，商總為協助會員產業解決相關發展問題，預計3月下旬，由理事長許舒博親自率團前往北京... , https://udn.com/news/story/7239/6963328?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:36:21 , udn , 星宇航空插旗日本東北 4月1日起每日直飛仙台 , https://udn.com/news/story/7266/6963293?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:36:22 , udn , 星宇航空（2646）即將於 4 月 1 日首度插旗日本東北地區，選定譽有杜之都(森林之都) 美名的第一大城「仙台」為日本... , https://udn.com/news/story/7266/6963293?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:39:20 , udn , 畫面曝光！騎男友車往家的方向去 女撞橋墩遭車輪輾斃 , https://udn.com/news/story/7320/6963340?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:39:20 , udn , 張姓女子今午騎乘機車行經台北市大同區民權西路144巷口，欲從車到內側超越前方砂石車，卻撞上台北橋頭橋墩，倒地後遭砂石車輪... , https://udn.com/news/story/7320/6963340?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:39:20 , udn , 弔唁星雲大師 被問是否選立委？黃珊珊10字回應 , https://udn.com/news/story/7314/6963339?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:39:20 , udn , 佛光山開山宗長星雲大師圓寂，台北市前副市長黃珊珊下午前往佛光山雲居樓「星雲大師圓寂讚頌會場」弔唁，媒體問到兩岸問題；黃回... , https://udn.com/news/story/7314/6963339?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:39:20 , udn , Google前總裁施密特：美國沒有贏面 中國將成為全世界的領先創新者 , https://udn.com/news/story/121591/6963313?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:39:20 , udn , 中國展現出來的願景相當清楚。中國政府把人工智慧以及其他新興科技，視為政治與社會… , https://udn.com/news/story/121591/6963313?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:39:20 , udn , 化身風格水手  王陽明站台Loro Piana 23春夏新品發表 , https://udn.com/news/story/7270/6963330?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:39:20 , udn , 精品品牌Loro Piana今日發表23春夏系列，靈感自一趟遊走義大利的旅程得到啟發，旅程途經托斯卡尼、利古里亞海岸、薩... , https://udn.com/news/story/7270/6963330?from=udn-ch1_breaknews-1-0-news
2023-02-10 15:39:20 , udn , 缺電危機惡化 南非宣布進入全國災難狀態 , https://udn.com/news/story/6809/6963256?from=udn-ch1_breaknews-1-0-news
