2023-03-07 00:00:06 , udn , 美股道瓊早盤上漲0.2% 市場靜待重要數據和鮑爾證詞 , https://udn.com/news/story/6811/7013321?from=udn-ch1_breaknews-1-0-news
2023-03-07 13:58:06 , udn , 倉促上路引反彈！原7月上路 一次性旅宿用品實施日延後 , https://udn.com/news/story/7266/7014489?from=udn-ch1_breaknews-1-0-news
2023-03-07 13:58:17 , udn , 環保署今年1月預告「一次性旅宿用品限制使用對象及實施方式」草案，引發業者反彈，今再召開協商會討論。多數業者要求延長緩衝期... , https://udn.com/news/story/7266/7014489?from=udn-ch1_breaknews-1-0-news
2023-03-07 13:58:37 , udn , 劇痛水疱病非老人專利 腦癌和部分糖尿病患風險高2倍 , https://udn.com/news/story/7266/7014490?from=udn-ch1_breaknews-1-0-news
2023-03-07 13:58:48 , udn , 「類天疱瘡」是俗稱「水疱病」的一種自體免疫疾病，好發於65歲以上長者，以異位性皮膚炎、乾癬、洗腎等長期發炎疾病者風險較高... , https://udn.com/news/story/7266/7014490?from=udn-ch1_breaknews-1-0-news
2023-03-07 13:59:08 , udn , 影／美軍彈藥存放台灣？邱臣遠：國防部應對外說明 , https://udn.com/news/story/10930/7014493?from=udn-ch1_breaknews-1-0-news
2023-03-07 13:59:18 , udn , 針對國防部長邱國正昨(6)日在立法院證實，台美磋商，美軍擬將把在東亞的軍備庫存，改存放到台灣。國民黨立委江啟臣今日指出，... , https://udn.com/news/story/10930/7014493?from=udn-ch1_breaknews-1-0-news
2023-03-07 13:59:33 , udn , NBA／約柯奇準大三元演出 金塊主場近25戰奪24勝 , https://udn.com/news/story/7002/7014505?from=udn-ch1_breaknews-1-0-news
2023-03-07 13:59:43 , udn , 第四節結束前不到一分鐘還處於落後1分局面的金塊，隨後靠著一波7罰6中的攻勢，並且在防守端迫使暴龍無功而返，最終以118比113驚險獲勝，成功捍衛主場。

金塊取得主場9連勝，且最近25場主場比賽中 , https://udn.com/news/story/7002/7014505?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:00:03 , udn , 藏壽司拉拉熊特色6店快打卡！限定版扭蛋13日全台登場 , https://udn.com/news/story/7270/7014517?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:00:14 , udn , 藏壽司攜手人氣萌角「拉拉熊」與他的好朋友們，推出一系列化身懶萌兔兔造型的「藏壽司限定─拉拉熊扭蛋」，讓拉拉熊、小白熊、茶... , https://udn.com/news/story/7270/7014517?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:00:34 , udn , 民團提10大性別政見  盼縮短男女薪資差、勞工特休比照公務員 , https://udn.com/news/story/7266/7014516?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:00:45 , udn , 明天是總統大選年，婦女新知基金會藉由三八婦女節前夕舉行記者會，向日後出線的總統候選人提出「十大性別政見」，包括縮減性別薪... , https://udn.com/news/story/7266/7014516?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:01:05 , udn , 傳蔡總統麥卡錫會晤移師美國 民進黨團樂觀其成盼成行 , https://udn.com/news/story/6656/7014518?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:01:15 , udn , 英國媒體「金融時報」指出，美國眾議院議長麥卡錫計畫4月初在加州會晤總統蔡英文，民進黨立法院黨團幹事長鄭運鵬今天說，這對台... , https://udn.com/news/story/6656/7014518?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:05:45 , udn , 高雄義消平均50.7歲 近期招募新血有斬獲 , https://udn.com/news/story/7320/7014527?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:05:56 , udn , 高雄義消平均年齡50.7歲，結構老化成為隱憂，為翻轉困境，義消總隊攜手消防局透過形象影片、主動出擊等方式招募新血，去年到... , https://udn.com/news/story/7320/7014527?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:06:16 , udn , 中和慣犯第二次闖食堂行竊 「東翻西找」僅得手150元 , https://udn.com/news/story/7320/7014528?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:06:26 , udn , 新北市陳姓男子是竊盜慣犯，前天闖入中和區圓通路某間食堂，「東翻西找」竊走約150元零錢，警方獲報，立刻辨識出轄內慣犯陳男... , https://udn.com/news/story/7320/7014528?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:06:47 , udn , 00878他想買150張但怕會下市！網笑「安啦」卻因1關鍵勸少買點 , https://udn.com/news/story/123006/7012651?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:06:57 , udn , 投資理財不易，有網友規劃一次買進150張國泰永續高股息（00878），每季靠配息補貼生活費。不過其他人以去年總鼓利試算，每季股利可得4萬4250元，但是超過2萬元就得扣2.11％的二代健保，因此建議60張買00878，其餘資金購入0050。 , https://udn.com/news/story/123006/7012651?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:07:18 , udn , 奧塞美術館內呼風喚雨 LV23秋冬女裝大秀名人盛況空前 , https://udn.com/news/story/7270/7014521?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:07:28 , udn , 路易威登（Louis Vuitton，簡稱LV）2023秋冬女裝大秀於巴黎當地時間3月6日午後登場，本季再度回歸奧賽美術... , https://udn.com/news/story/7270/7014521?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:07:49 , udn , 「松山之亂」懲戒法院開庭 林志誠指這2警沒還他公道 , https://udn.com/news/story/7315/7014526?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:07:59 , udn , 台北市警松山分局中崙派出所前年4月遭黑衣人闖入砸電腦，通報、管控、調查機制失能，甚至還上演「言和」戲碼，「松山之亂」重創... , https://udn.com/news/story/7315/7014526?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:08:47 , udn , 農曆2月運勢(上)／破財、官非、血光之災...5生肖狀況多要當心 , https://udn.com/news/story/7268/7007964?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:08:50 , udn , 藏壽司拉拉熊特色6店快打卡 限定版扭蛋13日全台登場 , https://udn.com/news/story/7270/7014517?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:08:57 , udn , 想知道農曆二月你的生肖運勢如何嗎？命理師湯鎮瑋老師分享影片「農曆二月份十二生肖月運勢 牛、兔、龍、蛇、雞要注意」，從命理節氣角度來看，「農曆二月」是從國曆3月6日「驚蟄節氣」開始，一直到國曆4月4日。湯鎮瑋老師說，屬牛、兔、龍、蛇、雞這五個生肖今年農曆二月狀況特別多，這些生肖正好形成共業，本身也容易相聚，是一家人、好朋友機率很高，可以互相提醒注意。 , https://udn.com/news/story/7268/7007964?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:09:08 , udn , 熱銷百萬支「精品雪糕系列」回歸 全家、全聯限定開賣 , https://udn.com/news/story/7270/7014470?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:09:17 , udn , 基捷負擔經費暴增3倍 藍委：看顏色辦事？ , https://udn.com/news/story/123413/7014510?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:09:28 , udn , 「基隆捷運是中央的『前瞻基礎建設』，興建經費應由中央全部負擔！」國民黨立委李德維7日表示，基隆捷運經費在前市長林右昌下台後，經費從400多億暴增至697億，基隆市需負擔經費也從17億陡升至53億，他質疑民進黨政府看顏色辦事；國民黨立委謝衣鳳說，未來基隆將負擔營運經費，盼中央協助負擔興建費用。 , https://udn.com/news/story/123413/7014510?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:11:45 , udn , 新北勞動條件重點輔導對象 今年餐飲業、新公司是目標 , https://udn.com/news/story/7323/7014538?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:11:55 , udn , 新北市勞工局公布年度勞動條件重點輔導對象，今年除優先鎖定陳情案件比例較高的餐飲業，另外更選列新設立事業單位作為重點對象，... , https://udn.com/news/story/7323/7014538?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:12:16 , udn , 議長選舉黑幕重重 時力籲修法納管 , https://udn.com/news/story/6656/7014509?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:12:26 , udn , 「議長選舉不在現行《選罷法》的賄選範圍內，應修法加入，遏止議長賄選歪風！」時代力量立委陳椒華表示，從88顆子彈槍擊案、學甲爐碴案，都可看出議長選舉對台灣民主的影響，呼籲賴清德比照李全教模式處理；同黨立委王婉諭也指出，《選罷法》應該納入議長選舉，才能遏止黑道滲透台灣地方政治。 , https://udn.com/news/story/6656/7014509?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:12:46 , udn , 籌募旅費！原鄉寶來國中暨尼布恩合唱團前進世界合唱賽 , https://udn.com/news/story/6898/7014531?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:12:57 , udn , 曾獲第10屆世界合唱大賽金牌的高雄市六龜區寶來國中暨尼布恩合唱團，取得參與今年7月在韓國舉行的第12屆世界合唱大賽代表權... , https://udn.com/news/story/6898/7014531?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:13:17 , udn , 限時4天「買餐送堡」、再抽千元禮包！漢堡王3月華堡日 , https://udn.com/news/story/7270/7014534?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:13:28 , udn , 漢堡王「3月華堡日」獻上霸氣呵護，超人氣商品─華堡限時4天優惠預購活動將於周六正式開跑，3月11日至3月14日於官網預訂... , https://udn.com/news/story/7270/7014534?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:13:48 , udn , 將心比心  盧秀燕：中市新建築男女廁達1:4、捷運1:5 , https://udn.com/news/story/7325/7014535?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:13:59 , udn , 明天38婦女節，市長盧秀燕今在市政會議指出，台中市內規新建築男女廁間的比例符合1:4，例如有大量人潮的中捷綠線等，公廁可... , https://udn.com/news/story/7325/7014535?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:14:19 , udn , 桃警查噪音車逮通緝犯 他不捨愛犬落單聽到這句放心了 , https://udn.com/news/story/7321/7014532?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:14:29 , udn , 桃園警分局昨晚和環保局、監理站聯合稽查噪音車，共攔檢到8輛機車違規；期間周姓男子被攔時，被員警查出通緝身分，他擔心收留的... , https://udn.com/news/story/7321/7014532?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:14:43 , udn , 東京迪士尼根本不在東京！揭曉台人最愛去的日本城市Top 10   , https://udn.com/news/story/7266/7014000?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:14:53 , udn , 日本一直是台灣人的旅遊國家首選之一，去年底開始旅遊解禁，不少人的首站旅行便是飛往鄰近又好玩的日本。 , https://udn.com/news/story/7266/7014000?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:15:13 , udn , 今年最奇耙！ 路人平交道打架 造成台鐵3列車延誤42分 , https://udn.com/news/story/7266/7014541?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:15:24 , udn , 台鐵列車延誤時有所聞，不過如今卻有網友在PTT上爆料，指從車長無線電中聽到，今有兩個路人在花壇平交道打架，竟導致2144... , https://udn.com/news/story/7266/7014541?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:17:34 , udn , 試管增多胞胎機率 台北長庚減胎手術保住同卵三胞胎 , https://udn.com/news/story/7266/7014554?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:17:44 , udn , 經歷三次試管嬰兒療程，34歲郭小姐終於懷孕，迎來的卻是同卵四胞胎與一個單胎。身高僅155公分的她，對於腹中有5個胚胎，感... , https://udn.com/news/story/7266/7014554?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:18:05 , udn , 全民普發6000元怎麼花？這款ETF費用率低 登上熱門關鍵字   , https://udn.com/news/story/123006/7013996?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:18:15 , udn , 近期政府計畫全民普發6,000元，針對這筆錢，網友最熱議的話題，莫過於該如何運用這筆額外的「零用錢」？有人打算拿去買心儀已久的電子產品，也有網友想要拿來買零股進行投資。 , https://udn.com/news/story/123006/7013996?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:18:36 , udn , 以神之名不只攝理教！美性愛邪教Nxivm收性奴教徒 連影星都有份  , https://udn.com/news/story/6812/7014536?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:18:46 , udn , Netflix紀錄片《以神之名：信仰的背叛》（In the Name of God: A Holy Betrayal）揭發韓國邪教攝理教教主鄭明析誘騙、性侵及強姦女信徒，受害人遍及亞洲，引起外界關注。 , https://udn.com/news/story/6812/7014536?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:19:33 , udn , 明年是總統大選年，婦女新知基金會藉由三八婦女節前夕舉行記者會，向日後出線的總統候選人提出「十大性別政見」，包括縮減性別薪... , https://udn.com/news/story/7269/7014516?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:20:42 , udn , 影／百萬YouTuber滑雪驚傳意外！右小腿失血嚇壞眾人 網指錯誤關鍵 , https://udn.com/news/story/7266/7013999?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:20:53 , udn , 百萬YouTuber賤葆（黃葆倞）以《超ㄎㄧㄤ神發明系列》、《SS級地獄挑戰系列》為人知曉，除了平常帶著晨晨、品子、松鼠等成員進行實驗，獨特的影片題材類型也受到觀眾喜愛，在《DailyView網路溫度計》YouTuber網路口碑排行榜位居第90名。 , https://udn.com/news/story/7266/7013999?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:21:13 , udn , 「鬼火」讓台東市掩埋場大火？議員：環保防治作為無效 , https://udn.com/news/story/7328/7014558?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:21:24 , udn , 台東市掩埋場失火，造成建農里空氣汙染，台東縣議員今質詢環保局起火原因，及如何加速掩埋場去化方案，環保局指起火原因為沼氣及... , https://udn.com/news/story/7328/7014558?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:21:44 , udn , 蛋價再漲3元！「缺蛋」話題熱一週內聲量飆破6萬筆    , https://udn.com/news/story/122475/7013997?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:21:54 , udn , 台灣近期「缺蛋」議題發燒，蛋荒問題難解，導致蛋價飆升，台北市蛋商業同業公會昨（3）日宣布，基於產銷供需及穩定市場秩序，與養雞協會商議後決定，3月6日起，雞蛋批發價從每台斤52元調漲到55元，產地價3月9日起，從每台斤42.5元漲至45.5元，再度引起熱議。 , https://udn.com/news/story/122475/7013997?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:24:14 , udn , 台股今日持續走強 漲94點收15,857點 , https://udn.com/news/story/7251/7014560?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:24:25 , udn , 台股在昨天指數明顯創高的情況下，今（7）日也持續走強，大盤上漲94.38 點，收盤指數15,857.89點、漲幅0.6%... , https://udn.com/news/story/7251/7014560?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:26:42 , udn , 經典賽／李維拉名字竟被拼錯 主辦單位緊急修正仍遭網友砲轟 , https://udn.com/news/story/10785/7014546?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:26:53 , udn , 大聯盟名人堂強投「洋基守護神」李維拉（Mariano Rivera）受邀來台灣為經典賽開球，今天他也舉行個人分享會，沒想到現場出現意外插曲，主辦單位竟將李維拉名字「Mariano」拼成「Nariano , https://udn.com/news/story/10785/7014546?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:29:54 , udn , 首位疾管署女性副手就任 婦產醫出身的感染管制專家 , https://udn.com/news/story/7314/7014611?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:30:04 , udn , 疾病管制署署長莊人祥今向媒體介紹新任副署長曾淑慧，已於2月24日正式到任。曾淑慧是疾病管制局成立到改制為署以來首位女性副... , https://udn.com/news/story/7314/7014611?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:30:24 , udn , 習近平要民企促「共同富裕」 分析：憂變成徵稅 , https://udn.com/news/story/7333/7014445?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:30:35 , udn , 中共總書記習近平宣稱要將民營企業及企業家當作「自己人」，但同時強調民企也要促進「共同富裕」。分析稱，私營企業關注促進「共... , https://udn.com/news/story/7333/7014445?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:30:55 , udn , 本土疫情回溫破萬 較上周二增9.2% , https://udn.com/news/story/7314/7014604?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:31:06 , udn , 本土新冠肺炎案例數昨創新低，跌破7000例，今天又回升破萬。中央流行疫情指揮中心今公布新增10816名本土病例，222名... , https://udn.com/news/story/7314/7014604?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:31:26 , udn , 清境知名民宿自陸進口杯碟鉛超標 480公斤全銷毀 , https://udn.com/news/story/7266/7014582?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:31:36 , udn , 食藥署今公布邊境查驗不合格名單，南投清境知名觀光民宿「老英格蘭莊園」進口的中國「富村山居杯＆碟（瓷製）」驗出鉛含量超標。... , https://udn.com/news/story/7266/7014582?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:32:17 , udn , 籌募旅費！原鄉寶來國中暨尼布恩合唱團 前進世界合唱賽 , https://udn.com/news/story/6898/7014531?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:32:53 , udn , 春季戀情盛開！3月星座愛情運勢TOP3 射手「這天後」有人會接近你 , https://udn.com/news/story/7268/7014511?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:33:03 , udn , 三月星辰運行，太陽會在21日進入牡羊座，也是春分之日，隨著春季的正式啟動，愛情的感覺會像一朵朵接二連三萌芽的花朵一樣繁盛，日本網站「占TV」也公布了12星座3月戀愛運勢前三名，快看有沒有上榜吧！ , https://udn.com/news/story/7268/7014511?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:34:24 , udn , 神父佈道ing「2浪汪亂入玩嗨」 下秒突然當眾色色他傻爆眼..結局逆轉暖哭 , https://udn.com/news/story/7470/7014530?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:34:35 , udn , 這下尬爆了。一名神父正在教堂佈道時闖進兩隻迷途的浪汪，兩隻浪浪在教堂裡面好奇的晃來晃去，下秒竟然畫風突變，公浪浪竟然直接騎在伴侶上面「當場色色」，這讓目睹一切的神父尷尬到不行。 , https://udn.com/news/story/7470/7014530?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:35:52 , udn , 再添一例猴痘本土個案 首波疫苗接種在六都 , https://udn.com/news/story/120940/7014628?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:36:02 , udn , 疾病管制署今公布我國第8例猴痘確定病例，為第3例本土病例。為北部30多歲本國籍男性，於2月下旬因發燒、四肢及軀幹陸續出現... , https://udn.com/news/story/120940/7014628?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:36:23 , udn , 單日7起公墓火警 三峽消防籲：勿隨意燒雜草以免挨罰 , https://udn.com/news/story/7320/7014625?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:36:26 , udn , 國稅局長搬風！仍維持「五朵花」 , https://udn.com/news/story/7243/7014571?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:36:33 , udn , 下個月是清明掃墓，每年到此，不少國人掃墓就地焚燒雜草釀生火災，新北市三峽區就曾有單日，連續發生7起公墓雜草火警。為此，三... , https://udn.com/news/story/7320/7014625?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:36:37 , udn , 前台北國稅局長宋秀玲陞任賦稅署長後，行政院核派由財政部中區國稅局長吳蓮英調任；吳蓮英所遺職缺，由賦稅署副署長樓美鐘陞任。... , https://udn.com/news/story/7243/7014571?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:36:53 , udn , 唐鳳要弄手機門號「內建防詐APP」 鄉民炸鍋：不都有了想撿現成？ , https://udn.com/news/story/7086/7014529?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:37:04 , udn , 台灣詐騙電話猖獗，尤其高齡者最容易成為宰羊目標，唐鳳昨（6）日接受廣播節目快樂聯播網專訪，談及政府投入研究「手機門號內建防詐騙軟體」，最快可於今年上路。消息傳回PTT後，鄉民們卻似乎不買單，直言「不就 , https://udn.com/news/story/7086/7014529?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:37:24 , udn , 經典賽／沒有兇大哥啦！張育成解密對話笑稱「打不贏」 , https://udn.com/news/story/10785/7014621?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:37:35 , udn , 張進德、張育成兄弟檔昨天在打擊區的交鋒吸引球迷關注視線，球迷好奇兄弟到底為何而吵，張育成今天透過社群網站揭曉答案，澄清兩... , https://udn.com/news/story/10785/7014621?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:37:55 , udn , 蔡英文卸任前的畢業之旅 恐怕讓賴清德如坐針氈 , https://udn.com/news/story/6656/7014620?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:38:05 , udn , 蔡英文總統的任期只剩下一年多，近來經常傳出她出訪的畢業之旅，不過，最關心這件事情的莫過於副總統賴清德，因為蔡總統每出國一次，賴清德到訪過境美國的機會也就少一次，怎能不急？ , https://udn.com/news/story/6656/7014620?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:38:53 , udn , 邱莉莉涉賄無法被提當選無效 時力黨團請賴清德別雙標 , https://udn.com/news/story/6656/7014646?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:39:03 , udn , 時代力量立法院黨團總召邱顯智今天說，台南市議會議長邱莉莉、副議長林志展涉及賄選弊案遭到起訴，但是卻無法被提起「當選無效」... , https://udn.com/news/story/6656/7014646?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:39:24 , udn , 眼淚止不住…店家整理回收「多留一紙袋」 網友大讚暖舉 , https://udn.com/news/story/120911/7014547?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:39:34 , udn , 台灣是一個處處都充滿人情味的地方。日前有一名網友發文分享，在台南東豐路附近看到一幕讓人暖心的善舉，吸引超過1.3萬網友按讚留言討論。 , https://udn.com/news/story/120911/7014547?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:39:55 , udn , 影／完美結合「性感的味道」 大安農會推馬告香腸 , https://udn.com/news/story/7325/7014647?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:40:05 , udn , 具有獨特香氣的山胡椒，泰雅族稱為「馬告」，因其同時擁有黑胡椒、薑與檸檬的香氣，更被外國人譽為「性感的味道」；台中市大安區... , https://udn.com/news/story/7325/7014647?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:40:26 , udn , 天氣回暖綠鬛蜥溪湖趴趴走 網友留言「感到詭異」 , https://udn.com/news/story/7325/7014648?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:40:36 , udn , 彰化縣有網友大前年（2020）年12月在埔鹽鄉目睹綠鬛蜥路過馬路，今天鄰近溪湖鎮員鹿路出現綠鬛蜥，在加油站花台曬太陽，又... , https://udn.com/news/story/7325/7014648?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:40:56 , udn , 慣竊男要找老師感謝教誨他改過 沒車去老師家又偷一輛 , https://udn.com/news/story/7320/7014642?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:41:07 , udn , 彰化羅姓男子國中開始因偷竊不斷進出觀護機構，好不容易受一位老師感化決心重新做人，前天要找老師感謝助他「迷途知返」，正煩惱... , https://udn.com/news/story/7320/7014642?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:41:27 , udn , 甜又花俏的調味咖啡攻占星巴克 來杯黑咖啡有多難 , https://udn.com/news/story/6809/7013510?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:41:37 , udn , 在美國連鎖咖啡店點杯最基本的黑咖啡（black coffee），竟然已經成為異類少數，往往必須跟店員再三確認是「什麼都不加」的黑咖啡。更慘的是，還得排隊排很久，因為前面的人點的咖啡都有加料調味，而且口味既多樣又複雜。 , https://udn.com/news/story/6809/7013510?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:41:54 , udn , 爭取老舊廁所整修  國教署補助5學校1739萬共21間廁所 , https://udn.com/news/story/7324/7014657?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:41:58 , udn , LINE Pay金融平台申辦信用卡及貸款 最高領1,188點 , https://udn.com/news/story/7239/7014577?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:42:05 , udn , 教育部推行校園老舊廁所整修方案，藉由改善廁所軟硬體設施同時，也融入在地特色，讓廁所環境更加友善且具美感；立委陳超明與國教... , https://udn.com/news/story/7324/7014657?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:42:08 , udn , LINE Pay金融平台提供用戶便利搜尋信用卡、貸款、保險熱門理財資訊的一站式平台，為鼓勵更多用戶體驗便利的金融平台服務... , https://udn.com/news/story/7239/7014577?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:42:29 , udn , 現代女性不想婚但「買房是目標」 近10年購屋占比增加 , https://udn.com/news/story/7241/7014573?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:42:39 , udn , 3月8日為婦女節，房仲業者發現近10年女性購屋佔比也增加。住商機構企劃研究室統計聯徵中心資料，近10年來女性購屋占比略增... , https://udn.com/news/story/7241/7014573?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:45:00 , udn , 王品牛排「三十而立」 1993年壽星牛排免費升級 , https://udn.com/news/story/7270/7014615?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:45:10 , udn , 王品（2727）的創始品牌「王品牛排」歡慶「三十而立」，王品表示，30 年來「王品牛排」秉持「只款待心中最重要的人」，至... , https://udn.com/news/story/7270/7014615?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:47:54 , udn , 陸軍中士取巧逃避警方酒測遇阻 影片曝光 , https://udn.com/news/story/7320/7014669?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:48:04 , udn , 陸軍中士洪姓男子涉嫌酒駕，開車失控致轎車翻覆，四輪朝天，他見警方到場，竟直奔對面的海產店，一開冰箱就拿出啤酒，要開瓶喝酒... , https://udn.com/news/story/7320/7014669?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:48:24 , udn , 蔡英文肯定中國工程師學會 開啟參與新南向建設機會 , https://udn.com/news/story/6656/7014670?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:48:25 , udn , 春節後補庫存 南亞2月營收218.4億元、月增7.7% , https://udn.com/news/story/7241/7014635?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:48:35 , udn , 蔡英文總統今天接見「社團法人中國工程師學會111年度各項獎章得獎人」，她肯定中國工程師學會近年來積極推動工程產業和全球接... , https://udn.com/news/story/6656/7014670?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:48:35 , udn , 南亞（1303）公告2月合併營收218.4億元，月增7.7%、年減26.76%；前2月累計營收為421.32億元，年減3... , https://udn.com/news/story/7241/7014635?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:48:55 , udn , 【重磅快評】秦剛搬出共和國憲法 打臉王滬寧與宋濤 , https://udn.com/news/story/7331/7014661?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:49:06 , udn , 大陸外長秦剛在全國兩會的處女秀登場，「外長記者會」進行了兩個小時之久，而果不其然，秦剛雖以中國必須「與狼共舞」，否認了「... , https://udn.com/news/story/7331/7014661?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:49:56 , udn , 台塑化2月營收631.6億元 年月雙增 , https://udn.com/news/story/7241/7014655?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:50:07 , udn , 台塑化（6505）公告2月營收為631.64億元，月增3.7%、年增20.66%；前2月營收為1241億元，年增6.28... , https://udn.com/news/story/7241/7014655?from=udn-ch1_breaknews-1-0-news
2023-03-07 14:50:52 , udn , 東京國際食品展開幕！陳其邁日文推介農漁產品嘗幸福味 , https://udn.com/news/story/7327/7014685?from=udn-ch1_breaknews-1-0-news
