2023-04-24 00:02:57 , udn , 滑冰／世青賽明年2月小巨蛋登場 未來之星蔡玉鳳拚佳績 , https://udn.com/news/story/7005/7118387?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:03:53 , udn , 相信更高力量… 民調：3年疫情 18-25歲信神大增 , https://udn.com/news/story/6812/7119058?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:04:03 , udn , 非營利組織「春潮研究所」(Springtide Research Institute)最新調查指出，18到25歲的成年人... , https://udn.com/news/story/6812/7119058?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:09:18 , udn , 大陸公布火星全球影像圖  將為火星探測提供基礎底圖 , https://udn.com/news/story/7333/7119561?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:09:28 , udn , 4月24日「中國航天日」，大陸國家航天局和中國科學院聯合發布中國首次火星探測火星全球影像圖。根據大陸國家航天局官網發布的... , https://udn.com/news/story/7333/7119561?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:09:49 , udn , 陳其邁議會施政報告 台積電投資期程成攻防焦點 , https://udn.com/news/story/7327/7119554?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:09:59 , udn , 高雄市議會今（24）日上午舉行市長施政報告與質詢，台積電投資高雄進度成為國、民及無黨三黨團攻防焦點。國民黨團要求高雄市長... , https://udn.com/news/story/7327/7119554?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:10:20 , udn , 陳建仁：中央推2年計畫全面改善全國153處消防廳舍 , https://udn.com/news/story/7325/7119552?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:10:30 , udn , 歷經921地震等重大天災，台中市消防局特搜大隊西屯分隊廳舍多處空間損壞，急需修繕維護，行政院長陳建仁今視察改建規畫，發加... , https://udn.com/news/story/7325/7119552?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:10:51 , udn , 毒詐金源談不攏互開槍尋仇 警掃蕩黑幫！要角紛避風頭 , https://udn.com/news/story/7315/7119548?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:11:01 , udn , 新北市上周連兩天槍擊案，警方深入追查後發現，竹聯幫弘仁會及華山幫疑因「水錢」爆發糾紛，另也疑似牽扯日前毒品工廠被抄後的財... , https://udn.com/news/story/7315/7119548?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:11:22 , udn , 影/驚險！機車闖平交道 列車急煞司機氣炸 鐵警開罰了 , https://udn.com/news/story/7320/7119546?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:11:32 , udn , 宜蘭市東港路平交道昨天下午發生婦人騎乘機車，在警鈴已響、遮斷桿已經要降下時，竟闖入平交道範圍內的臨時停車區，造成列車經過... , https://udn.com/news/story/7320/7119546?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:11:53 , udn , 港特首發文大讚比亞迪 預告考慮將「雲巴」引入香港 , https://udn.com/news/story/7331/7119541?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:12:03 , udn , 大陸當局力推粵港澳灣區一體化，香港特首李家超21到24日率百人規模的港府及立法會大灣區訪問團，依次到廣東深圳、東莞、佛山... , https://udn.com/news/story/7331/7119541?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:12:16 , udn , 影／百萬網紅搭Uber被認出！司機突問「我可以吸嗎？」完事再給9千塊小費 , https://udn.com/news/story/6810/7119466?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:12:24 , udn , 大甲媽遶境深夜勿放炮竹 今天已開出42張勸導單 , https://udn.com/news/story/123477/7119542?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:12:26 , udn , 成人情色網紅荷莉（Holly Treats）在IG上擁有超過190萬名粉絲追蹤，日前她接受節目採訪時分享自己遇過的奇葩經驗，她某次搭Uber時被司機一眼認出，對方竟要求「吸她的腳趾」，最後作為乘客的荷莉... , https://udn.com/news/story/6810/7119466?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:12:35 , udn , 彰化縣消防局今年在大甲媽遶境活動中加強宣導民眾勿在深夜施放爆竹煙火，大甲媽22日進入彰化縣轄區後，共開出42張勸導單，民... , https://udn.com/news/story/123477/7119542?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:12:55 , udn , 影／大甲媽鑾轎抵嘉義 鞭炮放到燒起來…消防車被包圍 , https://udn.com/news/story/7320/7119539?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:13:06 , udn , 大甲進香團今天下午1點35分從雲林縣跨過崙仔大橋進入嘉義縣新港鄉，數萬名信眾聚集橋頭接駕，神轎抵達時萬民沸騰，現場爆發嚴... , https://udn.com/news/story/7320/7119539?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:13:26 , udn , 台鐵遭恐嚇 在基隆火車站共放置8顆炸彈 鐵警應變戒護 , https://udn.com/news/story/7320/7119540?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:13:37 , udn , 台鐵局旅客諮詢系統今天接獲有人留言，「3顆遙控炸彈已經安裝在基隆車站……下午3點25分準時引爆」，鐵路警察下午派員到基隆... , https://udn.com/news/story/7320/7119540?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:13:57 , udn , 在上海最安靜咖啡廳點餐 手語和平板都能通 , https://udn.com/news/story/7332/7119530?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:14:08 , udn , 位在黃浦區的星巴克手語店，被譽為「上海最安靜的星巴克」，店內超過半數的店員是聽障者，顧客藉手語和平板點餐、交流。假日也會... , https://udn.com/news/story/7332/7119530?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:15:16 , udn , 特教法預算卡財政紀律法改不了 靠附帶決議逐年增預算 , https://udn.com/news/story/6885/7119575?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:15:27 , udn , 近年少子化雖然總體生源減少，但特教學生人數卻是不減反增。朝野立委提案修改特教法，每年特教預算應從4.5％提升到5％。但受... , https://udn.com/news/story/6885/7119575?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:15:29 , udn , 蘇治芬到三重陪彭佳芸掃街 拚立委黨內初選 , https://udn.com/news/story/123475/7119535?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:15:40 , udn , 前雲林縣長、現任立法委員蘇治芬今日陪同新北市三重區黨內立委初選候選人彭佳芸在雨中車隊掃街。蘇治芬表示，彭佳芸是全台灣14... , https://udn.com/news/story/123475/7119535?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:18:34 , udn , 張家界「約死」翻版？四川天鵝林場3人服毒 全都90後 , https://udn.com/news/story/7332/7119336?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:18:44 , udn , 繼張家界天門山景區發生4名年輕人疑「約死」跳崖，警方昨天證實，再有3名90後年輕人在四川德陽什邡天鵝林場深處服毒身亡，但... , https://udn.com/news/story/7332/7119336?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:20:23 , udn , 台鐵遭恐嚇「基隆火車站放8顆炸彈下午引爆」 鐵警應變戒護 , https://udn.com/news/story/7320/7119540?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:21:17 , udn , 陸一特役男納榮民案 初審保留待朝野協商 , https://udn.com/news/story/10930/7119582?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:21:27 , udn , 立法院外交國防委員會上午初審通過國軍退除役官兵輔導條例部分條文修正草案，朝野立委所提服役三年義務役陸一特納入榮民服務範圍... , https://udn.com/news/story/10930/7119582?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:21:48 , udn , 此雲南非彼雲南 彰化二林將簽MOU 紅龍果乾今夏銷日 , https://udn.com/news/story/7325/7119581?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:21:58 , udn , 彰化縣紅龍果種植面積全國排名第二，縣內最大產地二林鎮農民每年為次級品找通路而傷神，在地的樂林食物銀行由日本天皇授證勳章大... , https://udn.com/news/story/7325/7119581?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:22:50 , udn , 台積電年度例行調薪出爐 傳調幅上看5%！ , https://udn.com/news/story/7240/7119564?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:23:00 , udn , 台積電（2330）歷年都在4月例行調薪，公司先前提到照常年度調薪，但沒有說明幅度。當時外界預期，調幅回歸往年約3-5%，... , https://udn.com/news/story/7240/7119564?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:23:51 , udn , 大陸公布火星全球影像圖 將為火星探測提供基礎底圖 , https://udn.com/news/story/7333/7119561?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:23:57 , udn , 「亞契被歧視」不滿查理拒赴加冕禮？梅根：報導不實 , https://udn.com/news/story/6809/7119313?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:24:07 , udn , 英王查理三世下個月初將舉行加冕大典、正式戴上王冠，此前媒體報導哈類王子的妻子梅根不出席的原因，重提雙方嫌隙。對此，梅根今... , https://udn.com/news/story/6809/7119313?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:25:23 , udn , 即將走入歷史 瑞士信貸淨資產流出迄未停止 , https://udn.com/news/story/6811/7119553?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:25:33 , udn , 瑞士信貸（Credit Suisse）公布第1季淨資產流出610億瑞士法郎（680億美元），雖已接受瑞銀集團（UBS）由... , https://udn.com/news/story/6811/7119553?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:26:25 , udn , 台積電高雄廠將擴大先進製程占比 這檔化學股2.4萬張排隊都買不到 , https://udn.com/news/story/7251/7119547?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:26:35 , udn , 受惠台積電（2330）宣布高雄廠將把28奈米轉為先進製程，化工族群今（24）日表現相當亮眼，特用化學相關概念股尤為突出，... , https://udn.com/news/story/7251/7119547?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:27:06 , udn , 打炒房逼建商出走？「山不轉路轉」業者嗅移民商機頻出國考察 , https://udn.com/news/story/7266/7119116?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:27:17 , udn , 政府兩年祭出11次打炒房政策，加上缺工、營建成本增加，以及總統選舉在即、兩岸關係緊張，中部房地產業者近來興起「國外考察風」，一團69人的大型考察團剛赴日本找商機，也有人組團去馬來西亞、加拿大探路。建商直言，出國考察是為了突圍，而兩岸情勢緊張，讓業界嗅到移民購屋及投資商機，只能說山不轉只好路轉。 , https://udn.com/news/story/7266/7119116?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:27:37 , udn , 高市府擬澄清湖畔蓋豪宅 立委吳怡玎：豪宅恐成淹水區 , https://udn.com/news/story/6656/7119594?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:27:48 , udn , 民團邀請民進黨立委林岱樺、國民黨立委吳怡玎、民眾黨立委張其祿、時代力量立委陳椒華等朝野立委，在立法院舉行記者會，表達反對... , https://udn.com/news/story/6656/7119594?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:28:08 , udn , 柯基想回家被2大狗拽住「爭撫養權」？牠快急哭：拜託放開我主人要走了！ , https://udn.com/news/story/7470/7119576?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:28:19 , udn , 想回家卻被朋友拖住？一隻柯基的牽繩被兩隻大狗拽著，上頭兩隻狗狗搶得火熱，柯基歸心似箭一臉無奈，似乎怕跟不上主人回家。 , https://udn.com/news/story/7470/7119576?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:33:07 , udn , 「卡住」的細胞無法成熟 可能是頭髮變白確切機制 , https://udn.com/news/story/7266/7119611?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:33:14 , udn , 屏東縣長當選無效訴訟準備程序終結 下周進入言詞辯論 , https://udn.com/news/story/7321/7119549?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:33:18 , udn , 我們知道人老了頭髮會逐漸花白，但為什麼？科學家現在找到確切原因：某些幹細胞有在毛囊與毛胚間移動的獨特能力，只是隨著年齡增長逐漸被「卡住」，因無法移動不能轉化成黑色素細胞，最終失去賦予髮色的能力。 , https://udn.com/news/story/7266/7119611?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:33:25 , udn , 國民黨屏東縣長落選人蘇清泉質疑選舉不公提起訴訟，法院今上午釐清兩造爭點，準備程序庭終結，下周進入言詞辯論；蘇清泉表示，歷... , https://udn.com/news/story/7321/7119549?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:33:38 , udn , 土耳其台灣中心違法勸募 立委要負責人裘振宇退還捐款 , https://udn.com/news/story/6656/7119609?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:33:49 , udn , 土耳其與敘利亞邊境今年發生強震，台灣雷伊漢勒世界公民中心發起勸募計畫，這個中心執行長裘振宇遭質疑募款金流有異，時代力量立... , https://udn.com/news/story/6656/7119609?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:34:46 , udn , 影／驚險！機車闖平交道、列車急煞司機氣炸 鐵警開罰了 , https://udn.com/news/story/7320/7119546?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:34:50 , udn , 高雄市府都發局擬開發澄清湖風景區旁的7.88公頃水岸公園綠地，今天下午開發計畫在內政部營建署進行審查，民團今上午邀請民進... , https://udn.com/news/story/6656/7119594?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:35:41 , udn , 山水米舉辦公益減壓生活禪 體驗簡單自在的禪風生活 , https://udn.com/news/story/7324/7119584?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:35:52 , udn , 前農委會主委陳武雄退休後以他多年來禪修經驗，推廣減壓生活禪，苗栗縣山水米企業2年前開始協助辦理公益禪修活動，春秋兩季各辦... , https://udn.com/news/story/7324/7119584?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:36:43 , udn , 此雲南非彼雲南！彰化二林將簽MOU 紅龍果乾今夏銷日 , https://udn.com/news/story/7325/7119581?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:37:14 , udn , 母親節將到！麗寶OUTLET名牌墨鏡1.4折 滿額再抽泰國機+酒 , https://udn.com/news/story/7270/7119580?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:37:24 , udn , 母親節將至，麗寶OUTLET MALL與麗寶福容大飯店推出母親節聚餐優惠，OUTLET還有珠寶、名牌墨鏡、家電等送禮好康... , https://udn.com/news/story/7270/7119580?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:38:16 , udn , 2023南庄花卉節周末起登場 五座花卉裝置藝術邀您共遊 , https://udn.com/news/story/7324/7119574?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:38:26 , udn , 交通部觀光局參山國家風景區管理處所轄的苗栗縣獅頭山，時序進入4至5月也迎來桐花盛開季節，繼上周推出的電輔車輕鬆遊獅頭山活... , https://udn.com/news/story/7324/7119574?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:41:56 , udn , 中職／韓媒關注象魔力動刀賽季報銷 稱SSG逃過一劫 , https://udn.com/news/story/7001/7119337?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:42:07 , udn , 中信兄弟洋投象魔力本季只先發1場，就因左手肘肌腱撕裂傷決定返美開刀，由於他去年曾效力韓職表現出色，因此韓國媒體也關注此消息。
象魔力去年在中職出賽15場，防禦率2.56。出色的表現也被韓職SSG登陸 , https://udn.com/news/story/7001/7119337?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:42:27 , udn , 台南推勞工休閒旅遊優惠 21單位給住宿、美食優惠 , https://udn.com/news/story/7326/7119621?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:42:38 , udn , 五一勞動節即將到來，台南市政府響應428世界職業安全衛生日，市長黃偉哲今天下午宣布勞工表揚等系列活動開跑，也希望喚起各界... , https://udn.com/news/story/7326/7119621?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:42:58 , udn , 8國11名議員組團！外交部歡迎福爾摩沙俱樂部拉丁美洲團訪台 , https://udn.com/news/story/6656/7119622?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:43:09 , udn , 福爾摩沙俱樂部拉丁美洲團訪問台灣，成員包含巴拉圭、阿根廷、巴西、厄瓜多、薩爾瓦多、墨西哥、多明尼加與烏拉圭等8國11名友... , https://udn.com/news/story/6656/7119622?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:43:29 , udn , 高雄醉男報案「我掐死我媽」 警火速趕至：母親沒事 , https://udn.com/news/story/7320/7119618?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:43:40 , udn , 高雄鄧姓男子今天上午9時許，打電話報警，聲稱「我掐死了我媽」，警方以為發生人倫弒母悲劇，火速趕抵現場，發現鄧母人好好的，... , https://udn.com/news/story/7320/7119618?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:44:00 , udn , 德州小鎮中學派對爆槍擊 9青少年受傷 , https://udn.com/news/story/6813/7119603?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:44:11 , udn , 警方表示，德州賈斯坡（Jasper）鎮今晨發生槍擊，9名參加畢業舞會後續攤派對的青少年受傷。警方本週將在小鎮的中學加派警... , https://udn.com/news/story/6813/7119603?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:44:31 , udn , 近日降雨 寶山和寶二水庫蓄水率升至51.2% , https://udn.com/news/story/7324/7119449?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:44:42 , udn , 寶二水庫與寶山水庫日前因降雨量少蓄水較低，甚至可見壩堤下礫石裸露，北水局今天表示，受助近日降雨，寶二水庫與寶山水庫蓄水率... , https://udn.com/news/story/7324/7119449?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:45:02 , udn , 柯文哲：犯台逾兩周習近平政權恐不保 決定動手會更殘暴 , https://udn.com/news/story/123307/7119615?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:45:13 , udn , 民眾黨主席柯文哲接受美國之音訪問，主持人問柯文哲有面試的感覺嗎？柯文哲說，與其說面試，不如說彼此認識，美國是台灣盟邦，對... , https://udn.com/news/story/123307/7119615?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:51:05 , udn , MLB／小聯盟熬13年有望圓夢 海盜33歲菜鳥：準備好了 , https://udn.com/news/story/6999/7119578?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:51:15 , udn , 21歲的馬吉（Drew Maggi）2010年與家人來到海盜隊PNC球場簽約，他當時自信向母親表示，「我已經可以想像自己在這打球的樣子。」沒想到經歷13年，4494個小聯盟打席後，33歲的他才再度踏進 , https://udn.com/news/story/6999/7119578?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:51:36 , udn , 桌球／左手拉傷 林昀儒：妥善休養不影響後續賽事 , https://udn.com/news/story/7005/7119602?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:51:46 , udn , 台灣桌球好手林昀儒日前在國際賽時左手拉傷。他今天受訪時說，運動員受傷很正常，會好好調養，沒有問題，不影響後續國際重要賽事 , https://udn.com/news/story/7005/7119602?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:52:07 , udn , 某客運公司員工對里程獎金及薪資調整不滿 發起罷工強制押車、放氣 , https://udn.com/news/story/121591/7119630?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:52:17 , udn , 被上訴人等皆為公司之技工或司機員工，並分任該公司產業工會之理、監事。由於被上訴人對里程獎金、保養獎金及內勤薪資調整之不滿，因此發起不合法之罷工活動， , https://udn.com/news/story/121591/7119630?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:53:09 , udn , 台股上漲23點 三大法人賣超逾22億元 , https://udn.com/news/story/7251/7119633?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:53:19 , udn , 今（24）日台股開低走高，早盤最低15,529.39點，午盤過後反彈，權王台積電（2330）平盤下震盪，股價小幅下跌，大... , https://udn.com/news/story/7251/7119633?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:54:39 , udn , 大同大啖水力發電商機 大型發電機營收占比將激增至20% , https://udn.com/news/story/7241/7119643?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:54:50 , udn , 大同（2371）今（24）日宣布其為日本工營公司製造的橫式同步發電機已於上月完成竣工典禮，該水力發電機為與日本工營技術合... , https://udn.com/news/story/7241/7119643?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:57:06 , udn , 藍營徵召遊戲規則不明 郭台銘要怎麼跟著走？ , https://udn.com/news/story/6656/7119446?from=udn-ch1_breaknews-1-0-news
2023-04-24 15:57:17 , udn , 藍綠備戰2024，部分區域立委初選戰況激烈。迄今已有三位現任立委在初選中敗下陣來。老將中箭落馬固然難堪，卻凸顯初選制度不以保障現任為優先，也有人讚揚「黨內民主」的可貴。

去年九合一的縣市長選舉，民進黨苦吞創黨以來最大慘敗。新竹市前市長林智堅論文案造成「一屍多命」雖是大敗原因之一，但六都市長提名統統由當時黨主席蔡英文獨攬徵召大權，人選未經初選的黨內民主洗禮，恐怕更是敗選主因。 , https://udn.com/news/story/6656/7119446?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:03:08 , udn , 埔里版日月潭！不只日月雙島 還有1顆心藏含意 , https://udn.com/news/story/7325/7119682?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:03:19 , udn , 南投以日月潭聞名國際，埔里福興溫泉區附近一處農園也有「日月潭」，當地文史工作者潘樵發現，該農園水潭中有太陽、月亮及愛心造... , https://udn.com/news/story/7325/7119682?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:03:39 , udn , 亂丟垃圾小心挨罰6000元！桃園科技執法3個月內抓42件 , https://udn.com/news/story/7324/7119686?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:03:50 , udn , 桃園市龜山區產業道路經常被民眾亂丟垃圾，環保局環境清潔稽查大隊日前啟動科技執法，在汙染熱點架設縮時攝影機，24小時全時段... , https://udn.com/news/story/7324/7119686?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:04:11 , udn , 合法營登休閒會館暗地經營賭場 警蒐證多日一舉掃蕩 , https://udn.com/news/story/7321/7119687?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:04:21 , udn , 近期警方推動社區警政再出發及清源專案2.0相關重點工作，新北市汐止警分局社后派出所蒐證多日，上周六（22日）一舉破獲職業... , https://udn.com/news/story/7321/7119687?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:04:42 , udn , 大甲媽預計27日回鑾進入彰化 警方交通管制出爐 , https://udn.com/news/story/7325/7119680?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:04:52 , udn , 大甲鎮瀾宮媽祖遶境進香活動，預計4月27日凌晨2時由西螺大橋進入彰化縣溪州鄉，28日21時30分至彰化市天后宮駐駕，23... , https://udn.com/news/story/7325/7119680?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:05:13 , udn , 某機師控告未經協商即遭片面調降薪資 航空公司：飛航時數從實核計報酬 , https://udn.com/news/story/121591/7119656?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:05:23 , udn , 因上訴人原受被上訴人僱用擔任其ATR型飛機之機師，被上訴人卻未經協商程序，片面調降薪資，上訴人不得已，依《勞動基準法》… , https://udn.com/news/story/121591/7119656?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:05:44 , udn , 維吉尼亞州長楊京：為維州和台灣的供應鏈打造新途徑 , https://udn.com/news/story/6656/7119678?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:05:54 , udn , 蔡英文總統今天接見美國維吉尼亞州州長楊京（Glenn Youngkin）訪問團，她表示，歡迎維吉尼亞州來台設置商務辦事處... , https://udn.com/news/story/6656/7119678?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:11:58 , udn , 首屆昀儒蝴蝶盃全國桌球賽開幕 小林現身挖掘明日之星 , https://udn.com/news/story/7328/7119713?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:12:08 , udn , 「2023第一屆昀儒明日之星蝴蝶盃全國桌球錦標賽」今天在宜蘭舉行開幕典禮，縣長林姿妙與國手林昀儒都出席，鼓勵參賽的小小運... , https://udn.com/news/story/7328/7119713?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:12:29 , udn , 不能走也要穿鞋 彰化脊髓損會員今「足感心」 , https://udn.com/news/story/7325/7119712?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:12:39 , udn , 「雖然我不能走路，但希望也有一雙好鞋。」國際同濟會台灣總會中A區等公益社團和企業，獲知彰化縣脊髓損傷者需要球鞋，今天到位... , https://udn.com/news/story/7325/7119712?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:13:00 , udn , 柯文哲說美國不支持台獨台海雙方不得片面改變現狀 , https://udn.com/news/story/6656/7119710?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:13:10 , udn , 民眾黨主席柯文哲指出，他拜訪美國前國務卿龐培歐（Michael Richard Pompeo）時，龐貝歐預測2023年全... , https://udn.com/news/story/6656/7119710?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:13:31 , udn , 影／為拯救腦傷的軍中袍澤！美國教授挑戰水中生活100天  , https://udn.com/news/story/6812/7118968?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:14:02 , udn , 特教評鑑確定不廢但可併這三考評一起辦 大專改這樣辦 , https://udn.com/news/story/6885/7119709?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:14:12 , udn , 特殊教育法正逢十年一次大修，教師團體先前呼籲應廢除特教評鑑，應併同校務評鑑或校長辦學績效考核；家長團體則認為不該廢除。最... , https://udn.com/news/story/6885/7119709?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:14:33 , udn , 保護令命她搬出 婦人加油站買汽油返家 疑縱火命喪火場 , https://udn.com/news/story/7320/7119707?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:14:43 , udn , 基隆市暖暖區金華街一戶民宅今天發生火警，60多歲童姓婦人命喪火場。警方查出，童姓婦人在火災發生前半小時，騎機車到加油站購... , https://udn.com/news/story/7320/7119707?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:15:04 , udn , 好讀周報／當白領才有好日子？傳統觀念造成藍領缺工 薪資高得嚇人 , https://udn.com/news/story/6904/7118204?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:15:14 , udn , 如同東方教育觀念下的孩子，許多美國高中生也被灌輸一個想法：上大學取得學位，成為白領階級才有好日子過。但人人都念大學的結果... , https://udn.com/news/story/6904/7118204?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:15:35 , udn , 台南四草海岸免費生蚵吃到飽 專家評估與少雨有關 , https://udn.com/news/story/7326/7119704?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:15:45 , udn , 台南四草地區出現長約兩公里的「牡蠣海岸」，主要是上周四大潮加上「南風湧」，造成沿海養殖的牡蠣被打落捲上岸，這幾天都有人前... , https://udn.com/news/story/7326/7119704?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:15:58 , udn , 柯文哲：美國不支持台獨 台海雙方不得片面改變現狀 , https://udn.com/news/story/123307/7119710?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:16:06 , udn , 他花4年買股賺20萬⋯女友吐槽：有啥好高興？網力挺曝殘酷真相 , https://udn.com/news/story/12806/7109666?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:16:16 , udn , 股市投資不容易，尤其是近幾年大環境不景氣，整體趨勢不樂觀。有網友分享，她的男友花了4年、投入80萬買股，到現在股票市值終於超過100萬，她不解「不太懂他高興的點在哪？」其他網友則坦言，「股市裡，9成以上的散戶都是賠錢」，甚至有人花一年把66萬的本金賠到剩下10萬。另外還有網友秀出一年賺597萬的明細。 , https://udn.com/news/story/12806/7109666?from=udn-ch1_breaknews-1-0-news
2023-04-24 16:16:37 , udn , 「不會當面否認」 柯文哲：了解也尊重九二共識 , https://udn.com/news/story/123307/7119701?from=udn-ch1_breaknews-1-0-news
