2023-02-24 00:00:00 , udn , 台指期重拾動能，日盤上漲222點收在15,597點，夜盤再度拉高，主要受惠於美股四大指數同步走揚，美債殖利率回落，科技股... , https://udn.com/news/story/7251/6991871?from=udn-ch1_breaknews-1-0-news
2023-02-24 00:20:30 , udn , 蔡4年前為何反敗為勝？國民黨老症頭至今未解 , https://udn.com/news/story/6656/6991963?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:14:23 , udn , 大學博覽會25日北中高3地登場 線上同步展覽 , https://udn.com/news/story/6925/6992785?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:14:34 , udn , 112學年度學科能力測驗成績本月23日揭曉，大學甄選季正式到來，由民間舉辦的「大學暨技職校院多元入學博覽會」，25日、2... , https://udn.com/news/story/6925/6992785?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:14:51 , udn , 桃竹竹苗研擬合推生活圈通勤月票 3月1日開籌備會議 , https://udn.com/news/story/7266/6993043?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:15:01 , udn , 行政院會昨天拍板促進公共運輸使用方案，新竹市政府今天指出將爭取桃竹竹苗生活圈通勤月票，初步採「核心區域公共運輸＋跨城際加... , https://udn.com/news/story/7266/6993043?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:15:22 , udn , 蘇巧慧批國民黨為1200月票爭功諉過 江怡臻回三聲無奈 , https://udn.com/news/story/7266/6993048?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:15:32 , udn , 藍綠為1200月票上演口水戰，立委蘇巧慧表示，這政見是民進黨的候選人共同提出，若國民黨喊政見是他們提，又當炮手要中央請客... , https://udn.com/news/story/7266/6993048?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:15:52 , udn , T1聯盟／庫薩斯歸隊、林任鴻報銷 海神盼明天扳平特攻 , https://udn.com/news/story/7002/6993044?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:16:03 , udn , T1聯盟排名前2名的高雄全家海神隊與新北中信特攻隊，明天將上演本賽季例行賽最後一次的對決，海神將在本場比賽迎回立陶宛巨神... , https://udn.com/news/story/7002/6993044?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:16:23 , udn , 宋慧喬、許光漢同賞FENDI23秋冬大秀 解構性別巧玩二元 , https://udn.com/news/story/7270/6993042?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:16:33 , udn , 穿著FENDI的當代女性，究竟是什麼樣的女子？「我至今還記得上班第一天的Delfina身穿藍色與棕色套裝... 她對FE... , https://udn.com/news/story/7270/6993042?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:16:54 , udn , 「過不過看你功力」！屋主迷信風水要打承重牆 設計師傻眼：我不是哆拉A夢  , https://udn.com/news/story/120911/6992962?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:17:04 , udn , 許多人購屋裝潢時會注重風水格局，一位設計師抱怨因為風水問題，依客戶要求設計圖一改再改，甚至要求違法打掉承重牆，還說「能不能過就看你的功力」，令設計師大翻白眼，發文怒嗆「我是當設計師不是當哆拉A夢！」 , https://udn.com/news/story/120911/6992962?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:17:25 , udn , NBA／馬卡南狂飆43分 延長賽關鍵3罰氣走雷霆 , https://udn.com/news/story/7002/6993007?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:17:35 , udn , 生涯首度入選明星賽的馬卡南（Lauri Markkanen），在假期結束後的首場比賽又一次成為球隊勝利功臣。

馬卡南全場28投15中，狂轟賽季次高43分外加10籃板，其中他在第四節獨拿18分，包 , https://udn.com/news/story/7002/6993007?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:17:49 , udn , 恆春半島路網更舒適安全  228連假2重要道路升級通車 , https://udn.com/news/story/7327/6993049?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:17:59 , udn , 屏東恆春半島是觀光旅遊勝地，假日車潮湧現，228連假前一天，縣長周春米主持銜接恆春鎮區與墾丁後壁湖漁港的155縣道延伸拓... , https://udn.com/news/story/7327/6993049?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:20:50 , udn , 基隆免費電動車怎麼送？藍綠議員唇槍舌戰火線交鋒 , https://udn.com/news/story/7328/6993058?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:21:00 , udn , 基隆市長謝國樑選前提出的送電動車政見，市府今天在議會報告執行方案，藍綠議員唇槍舌戰，綠批原本說的免費送變成補助，還把經濟... , https://udn.com/news/story/7328/6993058?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:21:21 , udn , 台積電美國廠工程師妻揭「十大驚奇」 急籲：台灣勇士別再傻傻被賣 , https://udn.com/news/story/7240/6992980?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:21:31 , udn , 台積電赴美投資設廠受到各界關注，昨（23）日有一名網友在網路上發文，指出有身為美國廠員工的老婆，要揭露赴美後才知道的「十大驚奇」，更喊話「希望在台灣的GG勇士們，不要被傻傻賣到美國還不知道」。 , https://udn.com/news/story/7240/6992980?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:23:50 , udn , 美擴增在台軍事顧問 協助保台還是增加風險？ , https://udn.com/news/story/6656/6993072?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:24:00 , udn , 美國華爾街日報報導，美國計畫在未來幾個月內，大幅增加駐台軍事顧問規模，增加的人數約現在的三倍，以加強國軍的訓練計畫，提升應對中國大陸威脅的備戰防禦能力，不過，學者專家認為，美國軍事顧問增加不是台美軍事聯盟，不代表美國軍事保台。 , https://udn.com/news/story/6656/6993072?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:24:21 , udn , 鬼太郎驚喜現身天母SOGO 與孩子同渡歡樂連假 , https://udn.com/news/story/7270/6992350?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:24:31 , udn , 2022年適逢鬼太郎作者水木茂老師冥誕100週年，日本水木工作室將全新企劃「ゲゲゲの鬼太郎妖怪100物語」搬來台灣，相隔十年再度回到華山與老朋友見面。為宣傳展覽，知名動畫主角鬼太郎人偶親臨台灣，更帶著他充滿日式風情的妖怪鳥居來台巡迴展出，妖怪鳥居2月份選擇落腳在充滿異國風情滿分的天母SOGO百貨，並於2/25下午15：00舉辦鬼太郎見面會。 , https://udn.com/news/story/7270/6992350?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:26:50 , udn , 砸2.8億元！減輕家庭照顧者壓力 長照司推2服務「免費申請」 , https://udn.com/news/story/7266/6993078?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:27:00 , udn , 長照悲歌層出不窮，多源自家庭照顧者照顧壓力過大，為減輕照顧負荷，衛福部長照司今宣布重大調整，即日起家庭照顧者經家照專員評... , https://udn.com/news/story/7266/6993078?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:27:21 , udn , 耗時3個月用0.1公分細竹片編織 邱錦緞代表作「連菱」中央書局展出 , https://udn.com/news/story/7325/6993076?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:27:25 , udn , 日央行總裁提名人植田和男 聽證會發言五要點 , https://udn.com/news/story/6811/6993009?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:27:31 , udn , 台中中央書局睽別22年於2020年原址重返後，依舊是中部人文薈萃聚集的藝文平台。今年開春舉行「回歸本質‧編織初心」竹藝生... , https://udn.com/news/story/7325/6993076?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:27:35 , udn , 日本銀行（央行）總裁提名人植田和男周五（24日）在國會的提名確認聽證會上回應議員提問，有五大要點如下： , https://udn.com/news/story/6811/6993009?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:27:52 , udn , 高市府攜中鋼集團 聯合舉辦轉爐石循環材料應用於道路鋪面工程座談會 , https://udn.com/news/story/7241/6993077?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:28:02 , udn , 中鋼集團配合政府循環經濟政策，積極推動轉爐石多元應用，今（24）日在高雄市政府指導下，攜手環保局及工務局假中鋼集團總部大... , https://udn.com/news/story/7241/6993077?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:28:22 , udn , MSCI權重調整 台股爆量甩尾下挫111點收15,503點 , https://udn.com/news/story/7251/6993071?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:28:33 , udn , 因金管會解除限空令及228長假效應，台股今(24)日開高走低，收盤指數15,503.79點，下跌111.62點，成交量 ... , https://udn.com/news/story/7251/6993071?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:29:51 , udn , NBA／畢斯利外線爆發雙星輕鬆打 湖人主場痛宰勇士 , https://udn.com/news/story/7002/6993074?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:30:01 , udn , 誓言要在例行賽剩下23場率領湖人闖進季後賽的詹姆斯（LeBron James），明星賽過後首戰面對陣容殘缺的勇士，儘管全場20投僅5中，得到13分9籃板8助攻，但隊友適時給予強力支援，畢斯利（Mali , https://udn.com/news/story/7002/6993074?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:30:21 , udn , 你的蘋果iPhone被強登嗎？狂跳Apple ID異常請求都來自「這裡」 網：嚇到睡不著 , https://udn.com/news/story/7088/6992929?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:30:32 , udn , 你也收到不明的「登入要求」通知了嗎？一名網友23日晚間發文表示，自己的蘋果（Apple）iPhone收到來自中國大陸福建的Apple ID，沒想到發文後，引來大量網友回覆，表示也有收到一樣通知，且都來自中國大陸不同省份、城市，甚至有網友因此被嚇到睡不著。 , https://udn.com/news/story/7088/6992929?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:32:49 , udn , 開工小確幸！全家便利商店Let’s Café特濃系列買3送3 , https://udn.com/news/story/7270/6993113?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:33:00 , udn , 連假過後開工日就是要靠咖啡補充元氣，全家便利商店每月1日的全盈+PAY會員日於3月1日上午10點登場，當天於全家便利商店... , https://udn.com/news/story/7270/6993113?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:33:20 , udn , 用00878「錢滾錢」存到財富自由？ 專家：本金若不大…只是塵滾塵 , https://udn.com/news/story/123006/6993070?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:33:31 , udn , 「存高股息 ETF ，終有一天達到目標的張數後，就能領配息財富自由了！」在努力達成目標之前，你還需要注意這些方面。 , https://udn.com/news/story/123006/6993070?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:33:51 , udn , 中共戰狼外交再升級 王毅在慕尼黑屢次對美嗆聲 , https://udn.com/news/story/6809/6993109?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:34:01 , udn , 中共對台灣威脅日增，加上美中兩國因為間諜氣球事件升高緊張關係，使得近期召開的「慕尼黑安全會議」更受到矚目，其中剛升官的中共首席外交官員王毅在會中強烈批評美國，會後又積極訪問俄羅斯，顯示中共戰狼外交戰略已經升級。 , https://udn.com/news/story/6809/6993109?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:34:22 , udn , 南投國土被畫為保育區第一類  茶農憂心生計受影響 , https://udn.com/news/story/7325/6993108?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:34:32 , udn , 內政部國土計畫法重新畫分全國土地，南投縣大部分土地更被列入保育地區第一類，讓不少農民憂心忡忡，擔憂日後不得再耕種，直接影... , https://udn.com/news/story/7325/6993108?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:34:53 , udn , 影／男子販毒攜300多萬現金躲入草叢藏匿 員警追逐逮捕 , https://udn.com/news/story/7315/6993105?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:35:03 , udn , 苗栗縣警局執行今年第一次全國同步「掃黑、打詐、緝毒三合一專案行動」展現成果，查獲多件毒品、詐欺案，其中鄧姓男子平日在竹南... , https://udn.com/news/story/7315/6993105?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:35:23 , udn , 企業個資外洩頻傳 賴士葆提案加重罰鍰上限五倍 , https://udn.com/news/story/7238/6993104?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:35:34 , udn , 企業個資外洩案件頻傳，國民黨立委賴士葆表示，近日他已提案修法，針對企業無法保護客戶資料而讓駭客輕易取得要負擔更重的罰則，... , https://udn.com/news/story/7238/6993104?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:35:50 , udn , 3成5日本人不愛出國玩 「嫌麻煩」竟是最大主因 , https://udn.com/news/story/6809/6992037?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:36:00 , udn , 美國市調公司「晨間諮詢」（Morning Consult）去年一份民調指出，高達35%日本受訪者將來沒有出國旅行的打算，「無旅行意願」高居全球第一。為什麼日本人這麼不愛出國玩？
東京都玉川大學教授、旅遊行為及旅遊心理學專家中村哲把不出國觀光的日本人大致分為兩種：想出國但沒有能力的「力不從心族」，以及不想也不打算旅行的「毫無意願族」。中村在2016年曾在日本進行一項民調，顯示70%受訪者不是力不從心族，就是毫無意願族。 , https://udn.com/news/story/6809/6992037?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:36:21 , udn , 居家辦公「離線權」北市勞動局：非工作時間可拒接line , https://udn.com/news/story/7323/6993118?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:36:31 , udn , 疫情影響居家工作型態，居家辦公彈性、自由，卻衍生不少勞資爭議。北市勞動局首創「台北市事業單位實施居家工作勞動條件保障指導... , https://udn.com/news/story/7323/6993118?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:36:51 , udn , 「無骨兔子拖鞋」塞角落軟爛！網笑室溫也會融化 真實身分掀熱議 , https://udn.com/news/story/7470/6993030?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:37:02 , udn , 會動的兔子拖鞋？有網友曬出多張超級扁平的兔寶照片，不仔細看還以為是被踩扁的兔兔造型茸毛拖鞋，不科學的療癒模樣讓網友看傻眼，笑說根本是沒有骨頭的液體兔子。 , https://udn.com/news/story/7470/6993030?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:37:22 , udn , 嘉市前副議長蘇澤峰LINE傳「開槍」稱是誤會 議員陳家平告恐嚇 , https://udn.com/news/story/7320/6993117?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:37:33 , udn , 嘉義市議會前副議長蘇澤峰在LINE群組傳疑似針對議員陳家平傳恐嚇訊息，陳家平昨天已向警方報案提告恐嚇。對此，蘇澤峰表示，... , https://udn.com/news/story/7320/6993117?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:37:53 , udn , 開工小確幸！全家便利商店一日限定「Let’s Café特濃系列買3送3」 , https://udn.com/news/story/7270/6993113?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:40:55 , udn , 東南亞三國 爭取比亞迪前往設EV廠 , https://udn.com/news/story/6811/6993100?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:41:05 , udn , 菲律賓貿易部副部長魯道夫（Cederino Rodolfo）表示，菲律賓、越南和印尼都在爭取全球第二大電動車生產商比亞迪... , https://udn.com/news/story/6811/6993100?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:41:50 , udn , 本土+13137連3周下降 羅一鈞：3/6日校園口罩鬆綁有望上路 , https://udn.com/news/story/7314/6993151?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:42:00 , udn , 中央流行疫情指揮中心今公布，昨日國內新增COVID-19確定病例13440例，分別為13137例本土病例及303例境外移... , https://udn.com/news/story/7314/6993151?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:42:20 , udn , 藍智庫：111年新冠死亡數較110年多16倍 勿掉以輕心 , https://udn.com/news/story/120940/6993134?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:42:31 , udn , 國民黨智庫今天表示，隨著新冠肺炎病毒演異，雖然中重症與致死率下降，但是其傳播率卻增加，尤其台灣累計死亡數已超過1萬700... , https://udn.com/news/story/120940/6993134?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:42:51 , udn , 陳琬惠說快變「煎蛋立委」 指陳吉仲是「理由伯」 , https://udn.com/news/story/7266/6993149?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:43:02 , udn , 今天是民眾黨立委陳琬惠第一次上質詢台，聚焦蛋價、物價上漲、居住正義、桃園捷運「綠線延伸中壢」GE01站選址等議題。她長期... , https://udn.com/news/story/7266/6993149?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:43:22 , udn , 中職／有情有義！味全洋投鋼龍抵台備戰春訓 下飛機秒業配 , https://udn.com/news/story/7001/6993111?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:43:32 , udn , 味全龍新球季與鋼龍、布里悍及伍鐸續約，加上前獅隊洋投猛威爾，其中去年表現出色的鋼龍已提前抵台備戰春訓，下飛機也立刻業配自家產品。

味全龍官方臉書昨天寫下：「最有情有義的鋼龍在昨天晚上抵達台灣囉～ , https://udn.com/news/story/7001/6993111?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:43:53 , udn , 「台北健康照護宣言」籲政府為健康投資訂定明確目標 , https://udn.com/news/story/7266/6993132?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:44:03 , udn , 台灣醫務管理協會主辦「增加健康投資．強化國家競爭力高峰」論壇上午在台北舉行，邀請相關醫藥產業與公協會，以及國內外專家學者... , https://udn.com/news/story/7266/6993132?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:44:24 , udn , 旅行社負責人楊紫玫以父之名設獎學金  激勵學弟妹 , https://udn.com/news/story/7327/6993126?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:44:34 , udn , 安德力旅行社有限公司董事長暨金門縣國際蘭馨交流協會創會長楊紫玫以父親之名，創立「華民學業進步獎學金」，日昨再度回到母校金... , https://udn.com/news/story/7327/6993126?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:44:50 , udn , 綠營前議員陳文治涉嫌拆除大隊包庇案 被收押禁見 , https://udn.com/news/story/7321/6993153?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:45:00 , udn , 新北市拆除大隊爆發貪瀆案，新北地檢署16日帶回和大隊長李冠德在內等4名公務人員，卻發現民進黨前議員陳文治疑似涉案，向拆除... , https://udn.com/news/story/7321/6993153?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:45:20 , udn , 影／擦撞公車倒地遭後車輾過 林口男送醫不治肇因待查 , https://udn.com/news/story/7320/6993152?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:45:31 , udn , 新北市林口區高姓男子，今天上午騎車經過仁愛路二段，不慎擦撞公車右後側，高男人車倒地，慘遭後方水泥預拌車輾過雙腿，緊急送醫... , https://udn.com/news/story/7320/6993152?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:45:52 , udn , 本土+13137連3周下降 羅一鈞：3/6校園口罩鬆綁有望上路 , https://udn.com/news/story/120940/6993151?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:47:49 , udn , T1聯盟／本季第8位洋將 太陽簽下拉菲爾鎮守禁區 , https://udn.com/news/story/7002/6993171?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:48:00 , udn , T1聯盟台中太陽球團於今天宣布洋將拉菲爾（Raphiael Putney）正式加盟，他也將在本周末的主場賽事中登場亮相，... , https://udn.com/news/story/7002/6993171?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:48:20 , udn , 連假開工一日限定！萊爾富特濃系列現煮咖啡「第2杯1元」 , https://udn.com/news/story/7270/6993163?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:48:31 , udn , 228連假返工的第一天特別需要咖啡，萊爾富3月1日至3月5日祭出Hi Café現煮咖啡三重優惠活動，最低5.1折起，打造... , https://udn.com/news/story/7270/6993163?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:48:51 , udn , 缺藥危機碰上健保砍藥價 醫界提異議砍價品項延3月公布 , https://udn.com/news/story/7266/6993164?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:49:01 , udn , 國內籠罩缺藥危機，近期也恰逢健保署藥價調整之際，藥界憂心缺藥問題恐雪上加霜。健保署原定今公布調整健保藥價項目，但健保署今... , https://udn.com/news/story/7266/6993164?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:49:22 , udn , 9大團體簽2023台北健康照護宣言  打造台灣優質醫療 , https://udn.com/news/story/7270/6993156?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:49:32 , udn , 台灣醫務管理學會今舉辦「增加健康投資．強化國家競爭力」高峰論壇，聚焦強化健康投資議題。學會理事長洪子仁說，世界衛生組織（... , https://udn.com/news/story/7270/6993156?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:49:52 , udn , 壯男晚餐後胸悶與死神擦身 醫：年過40要注意 , https://udn.com/news/story/7266/6993159?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:50:03 , udn , 42歲江姓工程男包商生活很單純，幾乎不抽菸，近日與親友相聚回到中部，晚餐後突然胸悶、冒冷汗送急診，發現是心肌梗塞引起急性... , https://udn.com/news/story/7266/6993159?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:50:23 , udn , 南市府推限量入住 逛蘭展送蘭花盆栽拍照打卡送蘭展門票 , https://udn.com/news/story/7266/6993160?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:50:34 , udn , 台南市政府配合「台灣國際蘭展」行銷，今天推出1100蘭展門票、蘭花小盆栽「送給到訪台南的你」活動。持今年1至3月入住台南... , https://udn.com/news/story/7266/6993160?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:50:49 , udn , 限空令解除電子爆賣壓 台股終場跌111點失守短期均線 , https://udn.com/news/story/7251/6993169?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:50:59 , udn , 金管會解除限空令等穩定股市措施，台股今天開高震盪拉回修正，上下波動幅度逾210點，尾盤電子權值股下殺，台股最後一筆爆出新... , https://udn.com/news/story/7251/6993169?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:51:20 , udn , 飛日本「6千有找」！長榮航空限4天開搶 會員再享88折 , https://udn.com/news/story/7270/6993172?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:51:30 , udn , 全球旅遊復甦，航班也陸續增加，長榮航空在228連假前夕拋出超狂優惠，將於2月25日至28日連續4天在官網推出限時購票優惠... , https://udn.com/news/story/7270/6993172?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:51:51 , udn , 財政部宣布：進口「黃小玉」免營業稅延至6月底 , https://udn.com/news/story/7238/6993170?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:52:01 , udn , 財政部表示，為穩定物價，依據加值型及非加值型營業稅法第9條之1規定，會同經濟部及行政院農業委員會函報行政院核定公告自今年... , https://udn.com/news/story/7238/6993170?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:53:49 , udn , 晉身國際級代言人！小S接新代言　自豪跟女兒是姊妹 , https://udn.com/news/story/7270/6993180?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:53:53 , udn , 中鋼特別股每股配發1.4元 普通股紅利每股1元 , https://udn.com/news/story/7252/6993162?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:54:00 , udn , 國際巨星小S，真的成為國際代言人了！小S宣布接下代言，成為資生堂國際櫃的台灣、新加坡、馬來西亞的「極上御藏系列」國際代言... , https://udn.com/news/story/7270/6993180?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:54:03 , udn , 中鋼（2002）今(24)日上午召開第18屆董事會第5次會議，通過2022年分配特別股股息每股現金1.4元及普通股紅利每... , https://udn.com/news/story/7252/6993162?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:54:20 , udn , 搶先中央！竹北市大手筆發每人6千元 領取3方式出爐 , https://udn.com/news/story/7324/6993177?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:54:31 , udn , 全面普發現金6000元最快4月落袋；新竹縣竹北市公所上月12日拍板通過，發放每位市民民生紓困金6000元，發放方式今天出... , https://udn.com/news/story/7324/6993177?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:54:51 , udn , 學者：中國發表和平文件只是是想重振國際影響力 , https://udn.com/news/story/7331/6993174?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:55:02 , udn , 針對大陸外交部24日發布《關於政治解決烏克蘭危機的中國立場》文件，中國人民大學國際關係學院教授時殷弘表示，中國政府的和平... , https://udn.com/news/story/7331/6993174?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:55:22 , udn , 分析：俄侵烏週年提升台灣能見度  中國是輸家 , https://udn.com/news/story/122663/6993167?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:55:32 , udn , 俄侵烏屆滿週年，美國之音（VOA）24日報導，專家分析，這場戰爭中國其實是輸家，因俄羅斯導致中國面臨更艱難的戰略環境，同... , https://udn.com/news/story/122663/6993167?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:56:49 , udn , 台積電最後一盤爆逾2萬張成交量下殺9元 終場收511元 , https://udn.com/news/story/7251/6993181?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:56:59 , udn , 台積電（2330）ADR周四止跌，收在90.08美元，漲幅3.74%，台積電今（24）日卻是開高走低收最低，最後一盤爆出... , https://udn.com/news/story/7251/6993181?from=udn-ch1_breaknews-1-0-news
2023-02-24 14:59:50 , udn , 【重磅快評】財務窟窿在核四 台電真是債多不愁？ , https://udn.com/news/story/7238/6993196?from=udn-ch1_breaknews-1-0-news
2023-02-24 15:00:01 , udn , 台電累積的財務赤字超過2600億元，還在迅速增加；這個大窟窿昨天稍有改善，行政院院會昨天通過疫後特別預算3800億元，其... , https://udn.com/news/story/7238/6993196?from=udn-ch1_breaknews-1-0-news
2023-02-24 15:00:21 , udn , 新北民進黨團：侯友宜選總統議會將有腥風血雨 , https://udn.com/news/story/123307/6993192?from=udn-ch1_breaknews-1-0-news
2023-02-24 15:00:31 , udn , 民進黨新北市議會黨團新任總召集人鄭宇恩，今天舉國民黨主席朱立倫2014年擔任新北市長時去參選總統為例表示，如果侯友宜參選... , https://udn.com/news/story/123307/6993192?from=udn-ch1_breaknews-1-0-news
2023-02-24 15:00:52 , udn , 網球／梅里達女網賽 吳芳嫺闖進雙打決賽 , https://udn.com/news/story/7005/6992963?from=udn-ch1_breaknews-1-0-news
2023-02-24 15:01:02 , udn , 台灣網球好手吳芳嫺與中國女將王欣瑜今天在梅里達女網賽女雙8強賽，以6比3、6比4擊退捷克選手德提烏克與日本選手穗積繪莉，... , https://udn.com/news/story/7005/6992963?from=udn-ch1_breaknews-1-0-news
2023-02-24 15:01:23 , udn , 學者：美擴大在台現役軍官 等同半承認台灣主權 , https://udn.com/news/story/10930/6993193?from=udn-ch1_breaknews-1-0-news
2023-02-24 15:01:33 , udn , 外媒報導，美軍將擴大在台駐軍人數。學者及退將今天表示，美軍長年在漢光演習均派遣觀摩團給予建議，但隨人數增加，此舉是半承認... , https://udn.com/news/story/10930/6993193?from=udn-ch1_breaknews-1-0-news
2023-02-24 15:01:53 , udn , 台南交通警員盜賣個資遭免職 法官認有悔意獲緩刑 , https://udn.com/news/story/7321/6993188?from=udn-ch1_breaknews-1-0-news
2023-02-24 15:02:04 , udn , 台南歸仁警分局前交通分隊曾姓警員收受賄款，查詢民眾個資，非法提供徵信社使用，還委託文賢派出所王姓員警代為查詢，曾獲利1萬... , https://udn.com/news/story/7321/6993188?from=udn-ch1_breaknews-1-0-news
2023-02-24 15:02:50 , udn , 限時5天！肯德基套餐42折起、指定商品加1元再多1件 , https://udn.com/news/story/7270/6993198?from=udn-ch1_breaknews-1-0-news
2023-02-24 15:03:00 , udn , 連續假日優惠買起來！肯德基於2月24日至2月28日、限時5天推出「春季限時優惠餐」：6塊咔啦脆雞與6顆原味蛋撻加上瓶裝可... , https://udn.com/news/story/7270/6993198?from=udn-ch1_breaknews-1-0-news
2023-02-24 15:08:50 , udn , 廢棄轉爐石鋪馬路更耐磨  中鋼成功開發新循環經濟 , https://udn.com/news/story/7327/6993227?from=udn-ch1_breaknews-1-0-news
