2023-02-23 00:03:22 , udn , 會考生活英語／【科技篇】線上課程 , https://udn.com/news/story/6904/6973047?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:21:22 , udn , 普台高中九連霸拿下南投狀元 林方偉4科57級分摘佳績 , https://udn.com/news/story/7325/6990517?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:21:22 , udn , 普台高中九連霸拿下南投狀元，林方偉在校六年堅持遠離手機的干擾，以4科57級分，其中國英數三科皆滿級分，與同窗彭琨泰、高寀... , https://udn.com/news/story/7325/6990517?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:21:23 , udn , 「疫苗+1」 3/6上路 三對象適用 一對象不要來打 , https://udn.com/news/story/120940/6990518?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:21:23 , udn , 衛福部傳染病防治諮詢會預防接種組（ＡＣＩＰ）初步擬定中長程計畫，一般族群一年打一劑、高風險族群一年兩劑；另三月將舉行「疫... , https://udn.com/news/story/120940/6990518?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:21:25 , udn , 影／霹靂小組幹員押車 新北警今銷燬70公斤、市值9千萬毒品 , https://udn.com/news/story/7315/6990443?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:24:22 , udn , 中國2022土地出讓收入衰退23% 地方財政雪上加霜 , https://udn.com/news/story/7333/6990405?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:24:22 , udn , 中國房地產市場疲弱，影響地方財政。據統計，去年地方政府國有土地使用權出讓總收入約人民幣6.7兆（約新台幣29.2兆），年... , https://udn.com/news/story/7333/6990405?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:24:23 , udn , 學測自然偏難頂標降1級分 中一中：高分群降 考生大膽填志願 , https://udn.com/news/story/6925/6990528?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:24:23 , udn , 大學學測今天公布成績，今年自然科偏難，全國頂標由去年14級分下降至13級分；去年數學A被形容爆難，今年考題難度回穩，頂標... , https://udn.com/news/story/6925/6990528?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:24:23 , udn , 確診數手版走入歷史 羅一鈞：疫情CDC官網每日更新 , https://udn.com/news/story/120940/6990522?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:24:24 , udn , 中央流行疫情指揮中心自三年前疫情開始以來，每天都向國人公布最新的確診情形。指揮中心發言人羅一鈞今表示，自明日起，每日不再... , https://udn.com/news/story/120940/6990522?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:24:25 , udn , 周鴻禕：ChatGPT可能兩三年內就會產生自我意識威脅人類 , https://udn.com/news/story/123313/6990514?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:24:25 , udn , 360創始人周鴻禕語出驚人的表示，ChatGPT可能在2到3年內就會產生自我意識威脅人類。他提到，任何行業的APP、軟體... , https://udn.com/news/story/123313/6990514?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:27:22 , udn , 對手文宣控他沒做事　里長怒告後輸掉大選刑民事也吞敗 , https://udn.com/news/story/7321/6990531?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:27:23 , udn , 高雄市鳳山區保安里林姓前里長，指控對手、謝姓里長候選人在 2018年大選時發放黑函，誣指他沒做事，當時林曾對謝男提告意圖... , https://udn.com/news/story/7321/6990531?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:30:22 , udn , 桃園又爆管 楊梅中興路爆管影響7300戶預計4點搶修畢 , https://udn.com/news/story/7324/6990542?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:30:22 , udn , 桃園楊梅瑞埔國小前中興路，今上午7時許，地下400毫米的自來水管疑因重車輾壓及老舊等問題爆管，水流沖出地面，將近100公... , https://udn.com/news/story/7324/6990542?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:30:23 , udn , 新北八里輪胎工廠大火 新北消防人車馳援 , https://udn.com/news/story/7320/6990540?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:30:23 , udn , 今天下午1時52分左右，新北市八里區觀海大道189號輪胎工廠，突然竄出大量火煙，火勢隨即竄燒不發不可收拾，所幸廠內及時逃... , https://udn.com/news/story/7320/6990540?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:31:55 , udn , 六旬婦銀行匯款、稱親友借錢 竟是陷愛情詐騙 , https://udn.com/news/story/7320/6990375?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:33:22 , udn , 球迷快衝！7-ELEVEN推「WBC世界棒球經典賽紀念」限量周邊快閃購 , https://udn.com/news/story/7270/6990547?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:33:23 , udn , 眾所矚目的「WBC 2023世界棒球經典賽臺中A組預賽」將於3月8日至3月12日在台中洲際棒球場登場，7-ELEVEN獨... , https://udn.com/news/story/7270/6990547?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:33:23 , udn , 揚秦去年每股賺5.25元創新高 擬發5.3元股利 , https://udn.com/news/story/7252/6990543?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:33:23 , udn , 揚秦（2755）今（23）日董事會通過2022年度財報，2022年度合併營收為18.84億元、年增20.69%，稅後淨利... , https://udn.com/news/story/7252/6990543?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:33:24 , udn , 致茂去年賺逾一股本 EPS達12.14元 , https://udn.com/news/story/7253/6990530?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:33:24 , udn , 量測儀器大廠致茂（2360）今(23)日召開法人說明會，公佈2022年第4季財務報告，會計年度截至12月31日之財務報告... , https://udn.com/news/story/7253/6990530?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:33:25 , udn , 確診數手版走入歷史 羅一鈞：CDC官網每日更新疫情 , https://udn.com/news/story/120940/6990522?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:36:22 , udn , 宜蘭中道高中首位學測滿級分 衝刺達人徐麗暘多元才女 , https://udn.com/news/story/6925/6990568?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:36:23 , udn , 大學學測成績公布，宜蘭私立中道高中出現第一位五科滿級分學生，徐麗暘拿下75級分，打破校史紀錄，其餘還有五科都達到頂標，7... , https://udn.com/news/story/6925/6990568?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:36:23 , udn , 做到讀書五步驟 員中學生學測頂標 叩門頂大法律系 , https://udn.com/news/story/6925/6990571?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:36:23 , udn , 大考中心今天公布年學測成績，國立員林高中學生王薇淇3年前中等成績入學，這次四科考出54級分、社會科滿級分的佳績。今天她說... , https://udn.com/news/story/6925/6990571?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:36:24 , udn , 星宇航空、清淨海股價劇烈震盪  櫃買中心提醒股民留意風險 , https://udn.com/news/story/7254/6990573?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:36:24 , udn , 興櫃股近期夯，星宇航空近日股價劇烈震盪，清淨海也連兩日漲到熔斷。櫃買中心今表示，因興櫃一般板股票之議價交易無漲跌幅度限制... , https://udn.com/news/story/7254/6990573?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:36:24 , udn , 學測成績出爐 斗六高中林東橋「雲林榜首」4科滿級分 , https://udn.com/news/story/6925/6990566?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:36:25 , udn , 112年大學學測成績今天公布，雲林縣斗六高中林東橋4科60級分，創下雲林最優成績，正心中學李育烜4科59級分多，次參加理... , https://udn.com/news/story/6925/6990566?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:39:22 , udn , 女子天團集合了！從賽車手到奧運金牌  身上全戴「她」 , https://udn.com/news/story/7270/6990582?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:39:23 , udn , 鎖定傑出女性運動員，頂級鐘表品牌RICHARD MILLE發表全新RM 07-04女表，成為品牌首款女性運動款式，不僅一... , https://udn.com/news/story/7270/6990582?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:39:23 , udn , 逼男裸穿紅蕾絲內衣 蛇蠍女騙學妹赴柬轉手3千美金賣掉 , https://udn.com/news/story/7315/6990585?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:39:23 , udn , 台中26歲吳姓女子赴柬埔寨陪酒變成幹部，和當地人蛇集團勾結誘騙台灣年輕女子赴當地，就連自己學沒也不放過，佯以約她來玩轉手... , https://udn.com/news/story/7315/6990585?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:39:24 , udn , 台南人久等了！YouBike 2.0啟用 持市民卡更優惠 , https://udn.com/news/story/7326/6990575?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:39:24 , udn , 台南市民期待的公共自行車YouBike 2.0系統，今天中午12點在台南市政府旁西拉雅廣場舉行啟用儀式，共計77站、80... , https://udn.com/news/story/7326/6990575?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:39:26 , udn , 文曄去年每股賺8.61元 歷史次高 , https://udn.com/news/story/7253/6990523?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:39:27 , udn , 半導體通路商文曄（3036）於23日召開法說會，公布去年每股純益為8.61元，為歷史次高表現。 , https://udn.com/news/story/7253/6990523?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:42:21 , udn , 被ChatGPT認證是有爭議公眾人物 馬斯克貼「2符號」回應了 , https://udn.com/news/story/123313/6990483?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:42:22 , udn , 特斯拉執行長馬斯克（Elon Musk）過去曾資助創辦美國人工智能公司OpenAI，但近日一名美國企業家透露ChatGPT列出一些公眾人物，從中判斷其是否具有爭議，而馬斯克則被列在「有爭議的公眾人物」名單上。 , https://udn.com/news/story/123313/6990483?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:22 , udn , 教育部編220億特別預算　補助三類人償還就學貸款本息 , https://udn.com/news/story/7266/6990596?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:22 , udn , 立法院日前三讀通過且經總統公布施行「疫後強化經濟與社會韌性及全民共享經濟成果特別條例」，規劃運用3800億元財政餘裕。教... , https://udn.com/news/story/7266/6990596?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:22 , udn , 學測自然、社會滿分雙創新低 補教估頂大門檻一次看 , https://udn.com/news/story/6925/6990593?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:23 , udn , 112年大學學測今天放榜，今年數學A、B則恢復正常難度水準，反倒是自然、社會科滿級分人數雙創新低，將成為決勝關鍵。得勝者... , https://udn.com/news/story/6925/6990593?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:23 , udn , 控客人白嫖、叫小姐不付錢率眾毆打 舒壓館三度涉強盜起訴 , https://udn.com/news/story/7321/6990592?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:23 , udn , 桃園市一家按摩舒壓館兼營應召站生意，該店吳姓負責人不滿旗下葉姓小姐上班時間私會國中同學游姓男子閒聊，竟巧立名目，稱游男「... , https://udn.com/news/story/7321/6990592?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:24 , udn , 新冠疫苗常態化 未來擬固定三月接種 , https://udn.com/news/story/120940/6990591?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:24 , udn , 衛福部長薛瑞元昨天表示，新冠肺炎疫苗將比照流感疫苗規畫一年於一個特定時間讓民眾普遍施打，指揮中心今天則宣布將於3月6日實... , https://udn.com/news/story/120940/6990591?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:25 , udn , 假扮總統府副祕書長向上市櫃公司喬事 男認罪獲緩起訴 , https://udn.com/news/story/7321/6990589?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:25 , udn , 屏東一名曾因假扮國安局人員詐騙遭判刑確定的范姓男子，過去2年間，假扮總統府副秘書長，向包括第一銀行、新光銀行、東元電機、... , https://udn.com/news/story/7321/6990589?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:25 , udn , 季節限定！動物園「河馬握壽司」爆紅 網流口水笑翻：好像AI畫的 , https://udn.com/news/story/7470/6990488?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:26 , udn , 日本近期寒流讓許多地方下起大雪，其中廣島市安佐動物公園曬出一組「河馬握壽司」的照片，厚厚一層白雪就如同白飯堆在身上。讓網友笑說根本就像是AI會畫出來的圖片。 , https://udn.com/news/story/7470/6990488?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:26 , udn , 新大樓2樓真的很差嗎？網看法兩極 內行人曝：投資客賺翻 , https://udn.com/news/story/120911/6990407?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:26 , udn , 購屋時要考量的條件很多，除了地段、生活機能外，物件所處的樓層也是不少人在意的地方。近日有網友在PTT好奇表示，看到許多屋齡僅1、2年的大樓2樓都在出售，真的都是投資客在求轉手嗎？ , https://udn.com/news/story/120911/6990407?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:27 , udn , 電動車生產商Lucid今年生產目標不如所料 盤後股價大跌 , https://udn.com/news/story/6813/6990577?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:28 , udn , 電動車新創公司Lucid Group表示，今年計劃最多生產1.4萬輛車，雖較去年成長將近一倍，但不如分析師所料。Luci... , https://udn.com/news/story/6813/6990577?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:45:29 , udn , 桃園又爆管！楊梅中興路爆管影響7300戶 預計4點搶修畢 , https://udn.com/news/story/7324/6990542?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:48:22 , udn , 影／石斑魚入營養午餐挺漁民   周春米保證屏東學童吃滿4次 , https://udn.com/news/story/7327/6990599?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:48:23 , udn , 去年6月大陸暫停石斑魚輸入後，行政院啟動學生營養午餐「班班吃石斑」，台灣石斑魚養殖最大產區的屏東縣是供貨主力，縣長周春米... , https://udn.com/news/story/7327/6990599?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:48:23 , udn , 新北「繪眼識地球」環境教育創作 即日起開放大小朋友報名 , https://udn.com/news/story/7323/6990598?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:48:23 , udn , 為扎根環境教育，新北市環保局持續辦理「繪眼識地球」環境教育繪本徵選系列活動，鼓勵關心環境議題的大小朋友一起揮灑創意，用畫... , https://udn.com/news/story/7323/6990598?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:48:24 , udn , NBA／傳老鷹有意尤多卡接任主帥 總管為楊恩報不平 , https://udn.com/news/story/7002/6990481?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:48:24 , udn , 老鷹隊昨天與主帥麥克米倫（Nate McMillan）分道揚鑣，老鷹總裁費爾茲（Landry Fields）今天受訪時感謝麥克米倫的貢獻，並表示已開始接觸新主帥人選，根據消息指出，因桃色風波遭塞爾蒂克 , https://udn.com/news/story/7002/6990481?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:51:25 , udn , 小學生在娃娃機店好奇戳戳樂 店老闆索賠1洞3千元 引鄉民共憤 , https://udn.com/news/story/7325/6990608?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:51:25 , udn , 台中市大里區一名國小三年級女學生，日前放學後走進學校附近的夾娃娃機店，因為一時好奇，戳了機台上的「戳戳樂」，有的戳戳樂原... , https://udn.com/news/story/7325/6990608?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:51:26 , udn , 發放現金6,000元 財政部公布五管道 , https://udn.com/news/story/7238/6990607?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:51:26 , udn , 行政院會今（23）日通過「中央政府疫後強化經濟與社會韌性及全民共享經濟成果特別預算案」，其中普發現金6,000元部分編列... , https://udn.com/news/story/7238/6990607?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:51:26 , udn , 中國委員會主席密訪台灣 綠委：台美交流層級不斷提升 , https://udn.com/news/story/6656/6990606?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:51:27 , udn , 美國眾議院「中國問題特別委員會」主席蓋拉格日前秘密訪台，民進黨立委羅致政今天表示，台美的交流跟互動一直都非常密切，而且密... , https://udn.com/news/story/6656/6990606?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:51:27 , udn , 疫苗+1 李秉穎：染疫後併發症機率遠高疫苗副作用 , https://udn.com/news/story/120940/6990604?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:51:27 , udn , 疾管署3月1日起將舉行「疫苗+1」活動，鼓勵未施打過疫苗、前劑間隔滿3個月者至少再打一劑疫苗。ACIP召集人李秉穎今說明... , https://udn.com/news/story/120940/6990604?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:51:28 , udn , 影／石斑魚入營養午餐挺漁民 周春米保證屏東學童吃滿4次 , https://udn.com/news/story/7327/6990599?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:51:29 , udn , 中華信評：台灣高鐵2023年營運將全面復甦 , https://udn.com/news/story/7252/6990590?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:51:30 , udn , 中華信評今（23）天表示，邊境管制政策放寬應可刺激台灣高鐵（2633）2023年營收大幅成長，並有助於該公司維持充裕的評... , https://udn.com/news/story/7252/6990590?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:54:23 , udn , NBA／傳喬治促成衛少加盟 快艇總裁：傾聽各方後的決定 , https://udn.com/news/story/7002/6990615?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:54:23 , udn , 快艇隊在今天正式介紹球隊日前新簽下的明星後衛衛斯特布魯克（Russell Westbrook），而他與快艇雙星喬治（Pa... , https://udn.com/news/story/7002/6990615?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:54:23 , udn , 苓雅警追槍「槓上開花」 攻堅民宅搜出大量毒咖啡原料 , https://udn.com/news/story/7315/6990611?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:54:24 , udn , 高雄苓雅警分局追查槍砲犯嫌，前天下午2點與特勤合力到屏東萬丹鄉攻堅，逮到擁槍的傅姓藥頭，雖然查獲的3把長槍經鑑定後不具殺... , https://udn.com/news/story/7315/6990611?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:54:24 , udn , 中國兩會召開在即 會議期間民眾上訪屬違法 , https://udn.com/news/story/7331/6990581?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:54:24 , udn , 中國3月上旬即將召開「兩會」，各項安保措施近期已陸續啟動。對於在兩會期間上訪的行為，從地方政府到法界人士均定調為未按法定... , https://udn.com/news/story/7331/6990581?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:54:25 , udn , 政院通過1200元月票 民眾黨立委邱臣遠：中央過於草率 , https://udn.com/news/story/6656/6990609?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:54:25 , udn , 今天行政院會通過中央促進公共運輸使用方案，民眾黨立委邱臣遠認為中央過於草率，中央目前只規劃3年財源，未來預算能否繼續，是... , https://udn.com/news/story/6656/6990609?from=udn-ch1_breaknews-1-0-news
2023-02-23 14:57:22 , udn , 小學生在娃娃機店好奇戳戳樂 店老闆索賠1洞3千元引鄉民共憤 , https://udn.com/news/story/7325/6990608?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:00:22 , udn , 學測成績出爐 桃園60級分10人、武陵高中占5名 , https://udn.com/news/story/6925/6990634?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:00:22 , udn , 112學年度大學學科能力測驗成績今天上午公布，桃園今年滿60級分共有10人，其中，武陵高中占了一半有5人、私立復旦、新興... , https://udn.com/news/story/6925/6990634?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:00:22 , udn , 永慶高中學測成績亮眼 頂標人數較去年成長2成 , https://udn.com/news/story/123148/6990631?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:00:23 , udn , 大學學測成績公布，嘉義縣立永慶高中表現亮眼，各科滿級分共有4人次，五科達頂標共62人次，比去年51人次成長21%，以國文... , https://udn.com/news/story/123148/6990631?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:00:23 , udn , 學測成績 屏東高中數資班學生善用手機當工具展現自制 , https://udn.com/news/story/123148/6990632?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:00:23 , udn , 大學學測成績出爐，屏東高中數資班學生陳如祐、吳宗叡、陳貫華，三人讀書不排斥手機，陳如祐書念累了，看手機影片舒壓，吳宗叡將... , https://udn.com/news/story/123148/6990632?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:00:24 , udn , 金門海洋悲歌頻傳 1週3起岸際死亡海豚擱淺 , https://udn.com/news/story/7327/6990557?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:00:24 , udn , 海巡署金馬澎分署第9岸巡隊今天在狗嶼灣岸際發現1隻死亡海豚，連同18日、19日的2起，1週內已發現3隻死亡海豚。金門縣水... , https://udn.com/news/story/7327/6990557?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:00:24 , udn , 交通月票上路 陳其邁：高雄公車399、南高屏城際999吃到飽 , https://udn.com/news/story/7266/6990628?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:00:25 , udn , 行政院交通月票拍板定案，高雄市訴求獲得中央支持。市長陳其邁今天下午宣布推出高雄市區通勤月票399元及南高屏城際通勤月票9... , https://udn.com/news/story/7266/6990628?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:03:22 , udn , 台中女中學測滿級分生玩社團又參賽 分享備戰學測訣竅 , https://udn.com/news/story/6925/6990636?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:03:23 , udn , 大學學測今天成績出爐，台中女中學生林姿聿從南投到台中就學，經3年努力，學測拿下滿級分60分，因對藥物研發感興趣，期望可以... , https://udn.com/news/story/6925/6990636?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:06:21 , udn , MLB／被視為是洋基「交易詛咒」 蒙塔斯盼下半季回歸 , https://udn.com/news/story/6999/6990613?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:06:22 , udn , 蒙塔斯（Frankie Montas）去年從運動家被交易到洋基後，飽受傷痛所擾，過去宣布動刀時，預測可能連新賽季都整個報銷，如今傳來好消息，蒙塔斯有可能趕得上球季下半季。

洋基教頭布恩（Aaro , https://udn.com/news/story/6999/6990613?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:06:22 , udn , 復旦高中2學測滿級分 48人逾55級分跨名校門檻表現優 , https://udn.com/news/story/6925/6990650?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:06:22 , udn , 大學學科能力測驗今天開放學生查詢成績及寄發成績單，桃園市私立復旦高中自然組陳彥璋、社會組劉冠宏兩人考出滿級分成績，全校學... , https://udn.com/news/story/6925/6990650?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:06:23 , udn , 長榮中學菁英班6成學測達頂標 高中部過半可上國立 , https://udn.com/news/story/6925/6990647?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:06:23 , udn , 大學學測今公布成績，台南市長榮中學菁英班有六成學生成績達頂標，達前標近九成。數理班成績近五成達前標，而社會組成績則四成達... , https://udn.com/news/story/6925/6990647?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:06:24 , udn , 桃園護理師徵才惹議？衛生局駁 盼勿影響人才投身公衛 , https://udn.com/news/story/7324/6990646?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:06:24 , udn , 桃園市衛生局今天下午表示，針對特定人士影射衛生局今年度護理師甄選過程涉嫌圖利他人，衛生局嚴正駁斥，並說明護理師甄選自今年... , https://udn.com/news/story/7324/6990646?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:06:24 , udn , NBA／交易風波後首度受訪 小裴頓澄清未注射止痛藥 , https://udn.com/news/story/7002/6990642?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:06:25 , udn , NBA衛冕軍勇士隊在交易大限前和拓荒者隊換回奪冠班底小裴頓（Gary Payton II） ，但他體檢未果，引發後續一連... , https://udn.com/news/story/7002/6990642?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:09:22 , udn , 財部公布6千元領現細節！ 4類族群、5大管道可領取 , https://udn.com/news/story/6656/6990671?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:09:22 , udn , 立法院21日三讀通過攸關全民普發6000元現金的「疫後強化經濟與社會韌性及全民共享經濟成果特別條例」，行政院今日（23）... , https://udn.com/news/story/6656/6990671?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:09:23 , udn , 美佛州19歲槍手連殺3人 連前往採訪槍擊案的記者也遇害 , https://udn.com/news/story/6813/6990638?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:09:23 , udn , 美國警方今天表示，一名男子今天涉嫌在佛羅里達州殺害一名女性，幾小時後又重回犯案現場，槍殺一名電視台記者及一名9歲女童，共... , https://udn.com/news/story/6813/6990638?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:09:23 , udn , 台南轎車駕駛辱罵機車騎士欲揮拳 騎士噴辣椒水還擊 , https://udn.com/news/story/7320/6990656?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:09:24 , udn , 台南市南區明興路與南萣橋北側路口，前晚10點多發生汽機車行車糾紛，雙方於路中央暫停，轎車男駕駛辱罵機車男騎士後作勢欲揮拳... , https://udn.com/news/story/7320/6990656?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:09:24 , udn , 疫情衝擊 其祥-KY宣布將私有化下櫃 , https://udn.com/news/story/7254/6990652?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:09:24 , udn , 新加坡前三大雞肉供應商其祥-KY宣布將與Sin Chuan Resources Pte. Ltd.及其百分之百持股之子公... , https://udn.com/news/story/7254/6990652?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:09:27 , udn , 內蒙煤礦坍塌1千萬立方 53人被埋獲救者談逃生經過 , https://udn.com/news/story/7331/6990627?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:09:27 , udn , 內蒙古阿拉善盟左旗一露天煤礦昨天發生大面積坍塌，多名現場工作人員和車輛被埋，目前已致4人死亡6人受傷，另有49人失聯。倖... , https://udn.com/news/story/7331/6990627?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:12:22 , udn , 北市酒駕8成青壯年且白天居多 交通局分析：宿醉容易忽略 , https://udn.com/news/story/7321/6990686?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:12:23 , udn , 酒（毒）駕新規去年3月31日上路，台北市交通事件裁決所迄今公布20次累犯名單共217人，30歲至50歲的青壯年逾8成，男... , https://udn.com/news/story/7321/6990686?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:15:21 , udn , 兼差搶錢力抗通膨！連鎖家電業務另兼3職，月入多12k , https://udn.com/news/story/7270/6990700?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:15:21 , udn , 1111人力銀行今天調查指出，面對通膨吃掉薪資，32.5%上班族目前正在從事兼差工作，較疫情爆發前2019年18％相比，... , https://udn.com/news/story/7270/6990700?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:15:22 , udn , 遭巴勒斯坦激進份子火箭彈轟炸後 以色列軍方空襲還擊 , https://udn.com/news/story/6809/6990639?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:15:22 , udn , 巴勒斯坦武裝團體今天天亮前從加薩走廊（Gaza Strip）朝以色列發射數枚火箭彈後，以軍也朝加薩走廊的目標發動空襲 , https://udn.com/news/story/6809/6990639?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:15:23 , udn , NBA／反對球星輪休 德羅展：要規定出賽78場才能拿MVP  , https://udn.com/news/story/7002/6990618?from=udn-ch1_breaknews-1-0-news
2023-02-23 15:15:23 , udn , NBA球星輪休問題近期再度引發熱議。先前曾傳出聯盟有意將出賽場次設定為年度最有價值（MVP）等獎項的入圍門檻，公牛球星德羅展（DeMar DeRozan）更語出驚人，認為至少要出賽78場才能競爭MVP , https://udn.com/news/story/7002/6990618?from=udn-ch1_breaknews-1-0-news
