2023-05-17 00:06:15 , udn , 柯文哲：侯友宜出線會很痛苦 「從來不知他想幹什麼」 , https://udn.com/news/story/6656/7169991?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:21:58 , udn , 即將在5月底開幕的MUJI無印良品松高旗艦店，搶先曝光店中必買TOP 10商品，其中包括獨家上市的商品，以及特別企畫，展... , https://udn.com/news/story/7270/7171424?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:22:19 , udn , IDC：去年亞太區 IC 設計市場產值年減6.5% 今年先蹲後跳 , https://udn.com/news/story/7240/7171427?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:22:30 , udn , 根據IDC最新「全球半導體供應鏈（ IC設計、製造、封測及原物料）研究」顯示，去年受烏俄戰爭、中國大陸封城、高通膨壓力、... , https://udn.com/news/story/7240/7171427?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:22:51 , udn , 侯友宜受中央徵召有沒有請假？人事處：請假2小時 , https://udn.com/news/story/7323/7171425?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:23:01 , udn , 國民黨今天徵召新北市長侯友宜參選總統，民進黨新北市議員林秉宥在議會業務質詢提到，侯友宜目前已經接受黨內徵召，今天下午去黨... , https://udn.com/news/story/7323/7171425?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:23:22 , udn , 屏東211家無障礙友善餐廳 APP也優化為無障礙網站 , https://udn.com/news/story/7327/7171423?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:23:33 , udn , 屏東縣政府為營造友善城市，8年前以公私協力方式推出「屏東友善餐廳」，為便利民眾使用，今年優化為無障礙網站並詳列211家友... , https://udn.com/news/story/7327/7171423?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:23:54 , udn , 打國際盃團體戰 證交所攜手券商率上市櫃公司亞太引資 , https://udn.com/news/story/7251/7171422?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:24:04 , udn , 未上市櫃公司引資打國際盃，臺灣證券交易所揪團體戰，將兵分二路，22日至23日攜手元富證券赴日本引資，23日至24日與國泰... , https://udn.com/news/story/7251/7171422?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:24:25 , udn , 苗栗竹南外海獨木舟翻覆 海巡馳援2人獲救 , https://udn.com/news/story/7320/7171414?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:24:36 , udn , 苗栗縣竹南鎮龍鳳漁港外海16日發生船筏翻覆意外，海巡署中部分署第三岸巡隊今天指出，現場有2艘動力式獨木舟，一船翻覆、一船... , https://udn.com/news/story/7320/7171414?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:24:57 , udn , 侯友宜確定被徵召後 副手人選引關注 , https://udn.com/news/story/123514/7171421?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:25:08 , udn , 新北市長侯友宜獲國民黨徵召參選2024總統選舉，侯友宜的副手人選也引發外界好奇，鴻海創辦人郭台銘下午一點率先發布恭喜侯友... , https://udn.com/news/story/123514/7171421?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:25:28 , udn , 超噁！男灌醉女同事 竟趁對方張嘴嘔吐塞陰莖口交 , https://udn.com/news/story/7317/7171420?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:25:39 , udn , 桃園一名陳姓男子去年5月與女同事飲酒到天亮，見女同事酒醉無力反抗竟起色心，不但拿走對方手機要求跟自己回家，還趁對方酒醉嘔... , https://udn.com/news/story/7317/7171420?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:26:00 , udn , 台東市休業中素食餐廳傳火警 無人傷亡 , https://udn.com/news/story/7320/7171418?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:26:10 , udn , 台東市中正路一家素食餐廳，今下午突然發生火警，由於業者公休不在，加上內部都是易燃物，火勢兇猛從1樓往上竄，不時還發出霹靂... , https://udn.com/news/story/7320/7171418?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:26:31 , udn , 毒蟲「單車飆速」躲攔查 警騎機車尾隨壓制逮捕 , https://udn.com/news/story/7315/7171413?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:26:42 , udn , 46歲陳姓男子上周六騎單車在新北市土城分局旁菜市場閒晃，土城派出所巡邏警員見他神情怪異上前攔查，不料陳男突然加速騎單車離... , https://udn.com/news/story/7315/7171413?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:26:52 , udn , 郭台銘未獲徵召  彰化縣議長發文「這是我兄弟，阿銘。」 , https://udn.com/news/story/6656/7171446?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:27:03 , udn , 王建煊／王老先生講故事之296：何必點破呢 ? , https://udn.com/news/story/7340/7171412?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:27:03 , udn , 「這是我兄弟，阿銘。」力挺鴻海集團創辦人郭台銘參選總統的彰化縣議會議長謝典林，在國民黨確定徵召新北市長侯友宜後，今天中午... , https://udn.com/news/story/6656/7171446?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:27:13 , udn , 八十多歲的老先生娶個三十歲出頭的越南新娘，生了個白白胖胖的兒子，老來得子，含飴弄子，人間一大快事。有好友勸他去驗 一下DNA，看看兒子究竟是不是自己的，不要替別人的兒子白忙。 , https://udn.com/news/story/7340/7171412?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:27:24 , udn , 英國電信巨頭Vodafone將裁員11000人 , https://udn.com/news/story/6811/7171246?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:27:34 , udn , 人力銀行指出7成3上班族有意南遷嘉義縣 職缺大增1萬 , https://udn.com/news/story/7326/7171409?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:27:34 , udn , 集微網消息，據BBC新聞報道，英國電信巨頭沃達豐（Vodafone）周二（5月16日）表示，將在3年內裁員11000人，約佔全球總員工數的10%。 , https://udn.com/news/story/6811/7171246?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:27:44 , udn , 嘉義縣政府與1111人力銀行合作辦理「農工大縣觀光啟航-人才前進嘉義調查」，今日縣長翁章梁北上出席宣布調查結果記者會，據... , https://udn.com/news/story/7326/7171409?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:27:55 , udn , 中國加強與中亞合作 專家：各取所需 , https://udn.com/news/story/6809/7171369?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:28:06 , udn , 民進黨：國民黨玩弄郭台銘感情 可憐郭董人財兩失 , https://udn.com/news/story/123514/7171410?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:28:06 , udn , 中國與中亞關係日益升溫。本週中國將首度舉辦中亞高峰會，專家預期，這次會議與會六國將簽署合作協議，而中國也希望藉由彼此合作，除了能增加雙邊貿易，也能達到區域穩定的目的。 , https://udn.com/news/story/6809/7171369?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:28:16 , udn , 國民黨今天宣布徵召新北市長侯友宜參選總統。民進黨在社群平台表示，國民黨主席朱立倫徵召侯友宜為國民黨2024總統候選人，不... , https://udn.com/news/story/123514/7171410?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:28:27 , udn , 湖南老鄉也盛讚的湘菜本味 米其林推薦的人情味餐館 , https://udn.com/news/story/7327/7170750?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:28:37 , udn , 世界高血壓日 衛生局籲定期量測沒煩惱 , https://udn.com/news/story/7266/7171407?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:28:38 , udn , 祖籍湖南的美食家胡天蘭盛讚「有你真好湘菜沙龍」掌握了湖南菜本味的精髓。講究本味、透味、人情味，正是「有你真好湘菜沙龍」不忘正宗湖南菜館的堅持。 , https://udn.com/news/story/7327/7170750?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:28:48 , udn , 今天是世界高血壓日，花蓮縣衛生局表示，高血壓是心血管疾病、腦中風、糖尿病、腎臟病等重大慢性病的共同危險因子，罹患年齡還有... , https://udn.com/news/story/7266/7171407?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:28:58 , udn , 提升海洋汙染處理能力 台電金門塔山電廠辦防汙演練 , https://udn.com/news/story/7327/7171445?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:29:08 , udn , 國民黨徵召侯友宜選總統 台灣基進批威權反撲 , https://udn.com/news/story/123514/7171405?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:29:09 , udn , 台電塔山發電廠今天辦理一場海洋環境汙染事件緊急應變演練，模擬重油油料溢入金烈水域，各相關單位的緊急應變措施，因為天公不作... , https://udn.com/news/story/7327/7171445?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:29:19 , udn , 國民黨今天徵召新北市長侯友宜參選總統，台灣基進黨主席王興煥表示，國民黨作為犯下屠殺罪行的政黨，沒有資格提名台灣總統，而過... , https://udn.com/news/story/123514/7171405?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:29:29 , udn , 男女平權！南部教育召集訓練9女入列 , https://udn.com/news/story/7326/7171444?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:29:40 , udn , 「全力支持侯友宜」 郭台銘如何與國民黨合作 出現4種角色 , https://udn.com/news/story/6656/7171403?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:29:40 , udn , 台南市後備指揮部辦理南部地區教育召集訓練，共教召590人，其中9名為女性，市長黃偉哲今上午前往大內新中靶場打氣，強調保家... , https://udn.com/news/story/7326/7171444?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:29:50 , udn , 鴻海創辦人郭台銘在「努力了30天」以後，儘管民調看似與侯友宜不相上下，且幾場造勢辦得有聲有色，但國民黨終究還是選擇提名侯友宜。在中常會前，郭台銘在臉書上表明「將盡最大努力支持」侯友宜勝選。這應可為擔心郭台銘與民眾黨柯文哲合作的藍營吃下一劑定心丸。不過這個「全力支持」，仍有解讀空間；郭台銘和國民黨的合作，也會有數種不同的可能選項。 , https://udn.com/news/story/6656/7171403?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:30:01 , udn , 共軍電偵艦繞行日本 日方警戒監視 , https://udn.com/news/story/6809/7171341?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:30:11 , udn , 高市6成消防員值勤只睡2小時 最多14人同寢易被干擾 , https://udn.com/news/story/7327/7171400?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:30:11 , udn , 一艘中國海軍電子偵察艦（舷號796）到5月16日止，被日方確認已繞行日本一圈，該艦4月也曾繞行日本一圈，日本防衛省持續進... , https://udn.com/news/story/6809/7171341?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:30:22 , udn , 一般人晚上睡眠時間約6至8小時，機構調查發現，高市消防員夜間值勤6成的人只睡2小時，平均睡眠時間為3.8小時，最高出勤次... , https://udn.com/news/story/7327/7171400?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:30:32 , udn , 影／挺郭群眾籲停止徵召 國民黨部前警方嚴密監控 , https://udn.com/news/story/123514/7171443?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:30:43 , udn , 支持郭台銘的部分團體在國民黨中央黨部前聚集，拉布條呼籲，希望國民黨主席朱立倫今天中常會不要宣布徵召人選，讓有意參選的各路... , https://udn.com/news/story/123514/7171443?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:31:04 , udn , MLB／道奇少主布勒現跡牛棚練投 力拼九月復出投手丘 , https://udn.com/news/story/6999/7171256?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:31:14 , udn , 道奇隊少主布勒（Walker Buehler）目前正自TJ韌帶置換手術復原中，而他稍早也傳來好消息，被捕抓到牛棚練投畫面，表示有望在季末回歸賽場。

布勒在2015年便進行過首次TJ手術，復出後投 , https://udn.com/news/story/6999/7171256?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:31:24 , udn , 「付不出交通費」棄頂尖高中 少年清苦遇父罹癌去世...3年後錄取台科大 , https://udn.com/news/story/6929/7169012?from=udn-catehotnews_ch2
2023-05-17 15:31:35 , udn , 中職／合約衝突才「換助」 兄弟球團澄清傳聞：非屬實 , https://udn.com/news/story/7001/7171437?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:31:46 , udn , 中信兄弟隊在5月10日更換教頭，由彭政閔上任，由於林威助才剛帶領球隊完成二連霸就解職，突如其來的換帥引起球迷好奇，甚至盛... , https://udn.com/news/story/7001/7171437?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:50:15 , udn , 朋友當警察怨「不是人幹的」 內行網友曝：沒猝死要偷笑 , https://udn.com/news/story/120911/7171202?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:50:26 , udn , 軍公教都是穩定職業，而警察的起薪也比畢業的新鮮人高，是不少人的職業選擇之一。不過日前有位網友透露，跟警察朋友聊天時，對方抱怨「警察不是人幹的」，讓他好奇「台灣的警察太少了，所以人力不足嗎？」 , https://udn.com/news/story/120911/7171202?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:50:47 , udn , 藍徵召侯友宜  台灣公民陣線奔新北市府洗地板「落跑市長」 , https://udn.com/news/story/7323/7171507?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:50:57 , udn , 國民黨主席朱立倫今下午在國民黨中常會宣布，徵召新北市長侯友宜，代表國民黨參加2024總統大選。同一時間，台灣公民陣線活動... , https://udn.com/news/story/7323/7171507?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:51:18 , udn , 金毛汪亂入比賽搶球！趴選手腳邊肉身死守 被接力扛出場眼神死：球球掉了… , https://udn.com/news/story/7470/7171447?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:51:29 , udn , 根據《The Dodo》報導，這個月15日在智利一場足球比賽，過程中突然有隻金毛大狗狗闖進場地，一看到球員腳邊的球便一口咬下肉身護球，有趣的畫面笑翻全場觀眾，就連選手們也上前偷摸好幾下。 , https://udn.com/news/story/7470/7171447?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:51:49 , udn , 藍徵召侯 謝國樑：敬佩郭、希望尋求與民眾黨合作 , https://udn.com/news/story/123514/7171491?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:52:00 , udn , 國民黨今徵召提名新北市長侯友宜為總統參選人，基隆市長謝國樑在國民黨中常會後受訪表示，恭喜侯友宜，也對鴻海創辦人郭台銘致上... , https://udn.com/news/story/123514/7171491?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:52:21 , udn , 家就是最好的教室！ 發音不好也能陪孩子學英語的教戰守則 , https://udn.com/news/story/6885/7171383?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:52:31 , udn , 許多語言學家都指出，父母就是孩子最好的語言啟蒙者，但多數父母自認英文不流利、發音不標準，擔心教錯，該怎麼辦？本文邀請到兩位專家，來給爸媽陪孩子在家講英文的秘訣，讓你跟著孩子一起進步。

許多專家學 , https://udn.com/news/story/6885/7171383?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:52:52 , udn , 侯友宜辭職選總統要花上億元補選？ 新北財政局這樣說 , https://udn.com/news/story/123514/7171490?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:53:03 , udn , 國民黨今天徵召新北市長侯友宜參選總統，民進黨新北市議員黃淑君質詢時指出，侯友宜被徵召後，不管請假還是辭職，新北市未來勢必... , https://udn.com/news/story/123514/7171490?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:53:23 , udn , 民眾黨對柯文哲個人魅力有信心 辯論會中能突圍 , https://udn.com/news/story/123307/7171488?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:53:34 , udn , 台灣民眾黨今天公告總統選舉提名黨主席柯文哲參選，民眾黨秘書長周台竹下午舉行記者會說明，被問到國民黨徵召新北市長侯友宜後續... , https://udn.com/news/story/123307/7171488?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:53:54 , udn , NBA／約柯奇壓哨三分球太瘋狂 AD：只能看著他微笑 , https://udn.com/news/story/7002/7171456?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:54:05 , udn , 金塊和湖人自2020年後，再度於西區冠軍賽碰頭。約柯奇（Nikola Jokic）和戴維斯（Anthony Davis）兩大頂級長人對決沒讓球迷失望，儘管戴維斯攻下40分，但約柯奇34分21籃板14助 , https://udn.com/news/story/7002/7171456?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:54:26 , udn , 台灣P2P野蠻生長／八年狂吸金25億元 im.B靠這3招建立貪婪大帝國 , https://udn.com/news/story/7239/7171263?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:54:36 , udn , 披著P2P外衣，打著Fintech、普惠金融旗號，不動產借貸媒合平台im.B近來在全台捲款詐騙25億元，導致上千受害者血本無歸。到底這場國內首宗大型P2P借貸平台倒閉事件，是怎麼發生的，投資人為何受騙？ , https://udn.com/news/story/7239/7171263?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:54:57 , udn , 台股上漲251.39點 三大法人買超398.25億元 , https://udn.com/news/story/7251/7171484?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:55:08 , udn , 今（17）日台股開高走高，盤中曾一度達15961.97點，權王台積電（2330）大漲，股價漲幅2.77%，大盤指數終場收... , https://udn.com/news/story/7251/7171484?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:55:29 , udn , 菊島跨海馬拉松11月登場 富邦Angels為跑者應援 , https://udn.com/news/story/7879/7171483?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:55:39 , udn , 由交通部觀光局澎管處主辦、今年邁入第6年的「2023菊島澎湖跨海馬拉松」將在11月5日登場，今年賽事不僅依舊結合美麗的海... , https://udn.com/news/story/7879/7171483?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:56:00 , udn , 台灣P2P野蠻生長／一家im.B拖累全體P2P 台灣潛藏下一顆未爆彈？投資人請內建3道防詐警鈴 , https://udn.com/news/story/7239/7171271?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:56:11 , udn , 「im.B的公司，就開在一家有來往的主力銀行樓上，im.B每天進出金額好幾億元，銀行到底知不知道？」一位金融圈知情人士，直接點出他的疑點。 , https://udn.com/news/story/7239/7171271?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:56:28 , udn , 聽歌有喜！康康演唱會搭乘yoxi享優惠 , https://udn.com/news/story/7270/7171438?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:56:32 , udn , 只是想親親！女友害羞一推 男友竟掉下船慘遭螺旋槳爆頭身亡 , https://udn.com/news/story/6813/7171185?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:56:39 , udn , 「2023《百味人生》百變康康巡迴演唱會」在5月27日（六）於高雄流行音樂中心及6月3日（六）於台北流行音樂中心舉辦。藝人康康（康晋榮）將透過個人演唱會為歌迷獻唱新歌及經典曲目， 展現百變全才的舞台魅力。 , https://udn.com/news/story/7270/7171438?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:56:42 , udn , 美國發生一起離奇事件，德州一名19歲男大生傑克（Jack Elliott）參加遊艇趴時，想和女友德萊妮（Delaney Brennan）「親親」，女友害羞地將他推開，卻意外將他推下遊艇，該男子頭部撞上螺旋槳爆頭死亡。 , https://udn.com/news/story/6813/7171185?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:57:00 , udn , 賴清德：期盼大選良性競爭 各黨參選人都能有三大共識 , https://udn.com/news/story/123307/7171512?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:57:03 , udn , 台灣P2P野蠻生長／政府空白監理七年多 放任金融難民沒人管 台灣P2P該補的3堂課 , https://udn.com/news/story/7239/7171279?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:57:10 , udn , 國民黨今天提名新北市長侯友宜參選總統。民進黨總統參選人賴清德今天在民進黨中常會表示，選舉已愈來愈近，各黨候選人也陸續浮出... , https://udn.com/news/story/123307/7171512?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:57:14 , udn , 「不動產借貸媒合平台im.B」驚爆詐騙案，讓P2P（網路借貸平台）問題再度引發關注，這個曾在中國大陸掀起三波倒閉潮的金融科技，台灣在2016年曾考慮立法納管，但最後沒下文，蹉跎七年後終於爆雷，政府得趕緊亡羊補牢。 , https://udn.com/news/story/7239/7171279?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:57:31 , udn , 力挺郭台銘到底 南投縣議長何勝豐宣布退出國民黨 , https://udn.com/news/story/123514/7171513?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:57:35 , udn , 醫師太忙忘了！病人被關進「核磁共振艙」 竟遭上鎖3小時  , https://udn.com/news/story/7335/7171108?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:57:42 , udn , 國民黨今天宣布徵召新北市長侯友宜參選2024總統，南投縣議會議長何勝豐力挺郭台銘，下午宣布退出國民黨，國民黨南投縣黨部表... , https://udn.com/news/story/123514/7171513?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:57:45 , udn , 中國大陸一名女子上月22日到醫院做健康檢查時，被送進去「核磁共振艙」做進一步詳細檢查，結果沒想到醫生太忙，竟將患者「丟包」在核磁共振艙內，讓女子一人在艙內長達3個小時。丈夫遲遲找不到人，找到醫師開艙之後，女子才得已「重見天日」。 , https://udn.com/news/story/7335/7171108?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:58:06 , udn , 國民黨徵召侯友宜選2024總統 台南綠營諷：勤跑的輸給落跑的 , https://udn.com/news/story/123514/7171475?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:58:16 , udn , 國民黨中常會今天徵召新北市長侯友宜參選2024年總統，台南市議會民進黨團直指，郭台銘多次南下各地勤跑，卻敵不過跑去新加坡... , https://udn.com/news/story/123514/7171475?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:58:34 , udn , 藍徵召侯友宜 台灣公民陣線奔新北市府洗地板「落跑市長」 , https://udn.com/news/story/123514/7171507?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:58:37 , udn , 桃園虎頭山垃圾掩埋場又起火 濃煙衝天疑餘燼天熱引燃 , https://udn.com/news/story/7320/7171473?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:58:48 , udn , 桃園市桃園區會稽垃圾掩埋場又起火燃燒了！今天下午會稽垃圾掩埋場的戶外掩埋垃圾堆起火悶燒，濃煙衝天，桃園市消防局119據報... , https://udn.com/news/story/7320/7171473?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:59:08 , udn , 小一新生開學後出國玩行不行？網友家長互槓吵翻天 , https://udn.com/news/story/7272/7170643?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:59:19 , udn , 隨著疫情趨緩，近期許多親子家庭紛紛出國遊玩，家有小一新生的家長上網發文詢問，想等開學後再請假出國，又擔心不知是否會因此影響課業？引起網友家長熱議，過來人爸媽點出關鍵並非課業，而是人際關係，「當心同學都開始熟了，你的孩子還跟轉學生一樣」。 , https://udn.com/news/story/7272/7170643?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:59:35 , udn , 台中Lalaport昨才開幕 今驚傳男子墜樓送醫不治 , https://udn.com/news/story/7320/7171391?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:59:39 , udn , 中國推新能源車下鄉再出招  鼓勵地方發汽車消費券 , https://udn.com/news/story/7333/7171384?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:59:46 , udn , 台中三井Lalaport昨天開幕，吸引大量人潮，未料今下午1時許卻驚傳有1名男子從北館4樓墜落，當場失去呼吸心跳，目前送... , https://udn.com/news/story/7320/7171391?from=udn-ch1_breaknews-1-0-news
2023-05-17 15:59:50 , udn , 中國推動新能源車下鄉再出招，國家發改委今天宣布，鼓勵有條件的地方政府，發放消費券支持農村戶籍居民購買新能源車，同時鼓勵車... , https://udn.com/news/story/7333/7171384?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:00:06 , udn , 藍徵召侯友宜 謝國樑：敬佩郭台銘、希望尋求與民眾黨合作 , https://udn.com/news/story/123514/7171491?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:00:11 , udn , 歐盟批准微軟收購動視暴雪 英國堅持自己的反對決定 , https://udn.com/news/story/6811/7171244?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:00:21 , udn , 集微網消息，《金融時報》5月16日報導，歐盟監管機構批準了微軟以690億美元收購遊戯公司動視暴雪的提議後，引起外界對英國反壟斷機構上月底阻止這筆交易的批評聲音。對此，英國反壟斷機構表示，他們 堅持自己的決定 , https://udn.com/news/story/6811/7171244?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:02:48 , udn , 大專院校性別友善廁所數量不足 民團籲持續增建 , https://udn.com/news/story/7266/7171552?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:02:59 , udn , 今天是「國際不再恐同日」，台灣伴侶權益推動聯盟、人本教育文教基金會、台灣同志諮詢熱線協會、台灣性別平等教育協會、台灣青年... , https://udn.com/news/story/7266/7171552?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:03:19 , udn , 工總理監事會  呼籲政府訂定積極的對大陸經貿政策 , https://udn.com/news/story/7238/7171555?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:03:30 , udn , 工總今舉行理監事會，理事長苗豐強表示，日前參訪大陸，不但有建立對話溝通橋梁、尋求台灣經濟發展契機、建構台灣經濟發展戰略三... , https://udn.com/news/story/7238/7171555?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:03:51 , udn , NBA／領軍反撲功虧一簣 詹姆斯：須帶絕望感面對第二戰 , https://udn.com/news/story/7002/7171553?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:04:02 , udn , 湖人今天在西區冠軍系列賽最多21分落後的情況下，一度有機會在末節逆襲，只可惜最終仍是以6分差距吞下敗仗，而全場進帳26分... , https://udn.com/news/story/7002/7171553?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:04:22 , udn , 兩岸論述、黨內外整合 侯友宜選總統挑戰嚴峻 , https://udn.com/news/story/123514/7171533?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:04:33 , udn , 國民黨徵召新北市長侯友宜參選2024總統，未來如何兼顧市政與選戰，以及兩岸等重大論述相對生疏、未曾受到檢驗，勢將成為綠營... , https://udn.com/news/story/123514/7171533?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:04:54 , udn , 中捷工安意外應系統性體檢 勞動部、中市府責無旁貸 , https://udn.com/news/story/6656/7171556?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:05:04 , udn , 興富發工地「高空斷臂」砸中台中捷運，短短41秒，列車來不及煞車硬生生撞上，吊臂插入車廂，造成1死10傷，上個月太魯閣事故才滿兩年，因工程車入侵軌道死傷慘重，這次換成重3.3公噸的吊臂，同樣因臨軌工程施工人為疏失再釀悲劇，根本是太魯閣意外的翻版。 , https://udn.com/news/story/6656/7171556?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:05:25 , udn , 她發現男生搭公車不敢「坐正妹旁邊」  網秒懂：男女對調也一樣 , https://udn.com/news/story/120911/7171485?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:05:36 , udn , 不少人搭公車時，往往會選擇旁邊沒人的座位，但是若公車上的座位都有人，有些人會選擇站著，有些人則會以「人」來選坐位。一名網友分享搭公車的經驗，她發現若剩兩個空位，一個是普妹另一個則是正妹，男生通常會選擇坐在普妹旁邊，令她不禁覺得相當有趣，引起不少網友熱烈討論。 , https://udn.com/news/story/120911/7171485?from=udn-ch1_breaknews-1-0-news
2023-05-17 16:05:57 , udn , 開發金（2883）配息吃「蛋」蓋牌等逆轉？ 專家：可考慮00878、0050、0056 , https://udn.com/news/story/123006/7170507?from=udn-ch1_breaknews-1-0-news
